,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,khO,khE,H,sigmaE,sigmaB,kS,s,xi,xieff,sigmaEkh,sigmaBkh,skh,xieffkh
2257,9.747290621455267,-0.12800098251951275,1.0,0.0,3.236950227473696e+16,45.27565708401509,36.85207610094266,1.0107722200660394e+16,20.29152242439037,9.062021675881248,-10.515408540102223,3.236950227473696e+16,3.9535004891876424e+16,0.628150467303603,0.020870505927490623,0.0,1.387652253355864e+16,0.0,-2.5471799589071673,-2.5471799589071673,0.0,0.0,0.0,-2.5471799589071673
2258,9.746016285174706,-0.12800087031722943,1.0,0.0,3.2572851150174396e+16,45.28561276415103,36.858329360088405,1.0171126441920894e+16,20.31132815105605,9.066841276945595,-10.524196716954217,3.2572851150174396e+16,3.978353029211629e+16,0.6280689090667381,0.02087945001565864,0.0,1.396698506140717e+16,0.0,-2.5475084912941486,-2.5475084912941486,0.0,0.0,0.0,-2.5475084912941486
2259,9.743587249509131,-0.12800065632797417,1.0,0.0,3.2964725189666636e+16,45.304589492119504,36.87024657786457,1.0293063100498014e+16,20.349274053196538,9.076266575721156,-10.541014063033549,3.2964725189666636e+16,4.0262467088011656e+16,0.6279134496192501,0.020896754653554624,0.0,1.4141046899777036e+16,0.0,-2.5481349460978726,-2.5481349460978726,0.0,0.0,0.0,-2.5481349460978726
2260,9.740008841642574,-0.12800034079984446,1.0,0.0,3.355162675053547e+16,45.332545694680576,36.8877974521947,1.04753099752954e+16,20.405527348774406,9.090519406480414,-10.565918950187918,3.355162675053547e+16,4.097976798638983e+16,0.6276844302726873,0.020922647011028087,0.0,1.4401393605813858e+16,0.0,-2.5490583848048614,-2.5490583848048614,0.0,0.0,0.0,-2.5490583848048614
2261,9.735482927212946,-0.12799994124058164,1.0,0.0,3.430981997693759e+16,45.367904362194245,36.90998641627966,1.0710344191829366e+16,20.4771583404942,9.108960675381542,-10.597610514763394,3.430981997693759e+16,4.1906431285501784e+16,0.6273947709847553,0.020955853118204013,0.0,1.4737464952277146e+16,0.0,-2.550227288308318,-2.550227288308318,0.0,0.0,0.0,-2.550227288308318
2262,9.730251673955731,-0.12799947873710896,1.0,0.0,3.520809540644328e+16,45.40877362084496,36.935620733929696,1.0988445800839566e+16,20.560524682936094,9.130674682349515,-10.63448266781488,3.520809540644328e+16,4.300432113102139e+16,0.6270599710183014,0.020994683890957464,0.0,1.5135550179549396e+16,0.0,-2.551579686414339,-2.551579686414339,0.0,0.0,0.0,-2.551579686414339
2263,9.72452099675648,-0.12799897124610263,1.0,0.0,3.621927138807307e+16,45.453544807517254,36.963686742758014,1.1301216195501686e+16,20.652480124218982,9.15482088663898,-10.675151094112783,3.621927138807307e+16,4.424022326610418e+16,0.626693209330035,0.021037636532642682,0.0,1.5583795301847236e+16,0.0,-2.5530628332270355,-2.5530628332270355,0.0,0.0,0.0,-2.5530628332270355
2264,9.718443744809365,-0.12799843211012438,1.0,0.0,3.732308656150277e+16,45.501023819910046,36.993432284135146,1.164242657505967e+16,20.750665604300014,9.180746178102094,-10.71857768775724,3.732308656150277e+16,4.558938006649536e+16,0.626304268545325,0.021083564032453542,0.0,1.6073417412079844e+16,0.0,-2.554637548763195,-2.554637548763195,0.0,0.0,0.0,-2.554637548763195
2265,9.71212682002291,-0.1279978706691315,1.0,0.0,3.8505525347538024e+16,45.55037550752044,37.02433148083058,1.200778375694465e+16,20.85341929136017,9.207979378772128,-10.764030298459184,3.8505525347538024e+16,4.70346664521943e+16,0.6258999905657338,0.02113164853899585,0.0,1.6598378618752306e+16,0.0,-2.556276413933114,-2.556276413933114,0.0,0.0,0.0,-2.556276413933114
2266,9.711837371150683,-0.12799784491779556,1.0,0.0,3.851048927136779e+16,45.55263686468075,37.02574684331069,1.2024791156521948e+16,20.851684895953436,9.197178396034177,-10.764371181643373,3.851048927136779e+16,4.708408096458336e+16,0.6258814661153371,0.021121306113057757,0.0,1.6621535784427964e+16,0.0,-2.556351558711282,-2.556351558711282,0.0,0.0,0.0,-2.556351558711282
2267,9.711547922336692,-0.12799781916432335,1.0,0.0,3.8560060689924344e+16,45.554898221841064,37.027162163900414,1.2041822140340964e+16,20.855704113337275,9.197092838663044,-10.766259833510505,3.8560060689924344e+16,4.714472824509919e+16,0.6258629416755812,0.021122123213510775,0.0,1.6645881342865052e+16,0.0,-2.5564267078516285,-2.5564267078516285,0.0,0.0,0.0,-2.5564267078516285
2268,9.711095094699854,-0.1279977788698681,1.0,0.0,3.864556970205835e+16,45.55843599858656,37.02937627599803,1.2068513622481902e+16,20.862999643694426,9.198833544232736,-10.769487278904851,3.864556970205835e+16,4.7249342869196696e+16,0.6258339611596798,0.021125354407243863,0.0,1.6684241530415754e+16,0.0,-2.55654428358055,-2.55654428358055,0.0,0.0,0.0,-2.55654428358055
2269,9.709816268353958,-0.1279976650451093,1.0,0.0,3.8888322769852744e+16,45.56842700722563,37.03562857966064,1.2144206013737486e+16,20.883655526111358,9.20381570033377,-10.778619363408875,3.8888322769852744e+16,4.75463360689027e+16,0.6257521176016557,0.021134550237073016,0.0,1.6793050828109018e+16,0.0,-2.556876386125765,-2.556876386125765,0.0,0.0,0.0,-2.556876386125765
2270,9.70737864827841,-0.12799744795835077,1.0,0.0,3.935613632845001e+16,45.58747127761577,37.04754408668436,1.228977593316813e+16,20.923226173276255,9.213551910124501,-10.79609390774647,3.935613632845001e+16,4.81186803043145e+16,0.6255961126497604,0.021152334768197206,0.0,1.7002416358583744e+16,0.0,-2.5575096569935463,-2.5575096569935463,0.0,0.0,0.0,-2.5575096569935463
2271,9.703787564046563,-0.12799712785820233,1.0,0.0,4.005677366940495e+16,45.61552721762613,37.065092549712325,1.2507346038893474e+16,20.981882736678862,9.228265145826246,-10.821970763302868,4.005677366940495e+16,4.897588043740261e+16,0.6253662877665888,0.02117893509287158,0.0,1.7315570275036352e+16,0.0,-2.558443154877416,-2.558443154877416,0.0,0.0,0.0,-2.558443154877416
2272,9.699245580187489,-0.1279967225025115,1.0,0.0,4.0961899378859784e+16,45.65101231893651,37.08727857837189,1.2787935449709916e+16,21.05656981084498,9.247292712130296,-10.854898103540428,4.0961899378859784e+16,5.008327875925547e+16,0.6250756073232869,0.021213039421497982,0.0,1.7719813034546424e+16,0.0,-2.5596248078416863,-2.5596248078416863,0.0,0.0,0.0,-2.5596248078416863
2273,9.693995703296242,-0.12799625328008818,1.0,0.0,4.203425716943567e+16,45.69202810753517,37.112909657018854,1.3119940679264104e+16,21.14349156627227,9.269689933468644,-10.89320770620526,4.203425716943567e+16,5.139530320144374e+16,0.6247396238886077,0.021252913297835116,0.0,1.819865629687499e+16,0.0,-2.5609919794144145,-2.5609919794144145,0.0,0.0,0.0,-2.5609919794144145
2274,9.68824456287903,-0.12799573840497525,1.0,0.0,4.324139922894056e+16,45.736960297608995,37.140972307617794,1.3493335713503682e+16,21.239370478518666,9.294591392273748,-10.935462171013208,4.324139922894056e+16,5.287226330609583e+16,0.6243715618301565,0.021297015394237864,0.0,1.8737844941736084e+16,0.0,-2.5624913559042155,-2.5624913559042155,0.0,0.0,0.0,-2.5624913559042155
2275,9.682145544738187,-0.12799519141159305,1.0,0.0,4.4559137897800824e+16,45.78461056507147,37.17071448000129,1.3900684521714466e+16,21.34174968170675,9.32132531916622,-10.980583866275074,4.4559137897800824e+16,5.448457308308537e+16,0.6239812378747213,0.02134417002240572,0.0,1.932681693619837e+16,0.0,-2.564083333810332,-2.564083333810332,0.0,0.0,0.0,-2.564083333810332
2276,9.675805933370393,-0.12799462177489276,1.0,0.0,4.5970740289985496e+16,45.8341407497644,37.20161033825902,1.4336861434771886e+16,21.44889876437226,9.349407303971903,-11.0278129194218,4.5970740289985496e+16,5.6211766007064904e+16,0.6235755182403623,0.021393539135489692,0.0,1.9958311114573276e+16,0.0,-2.5657401956717814,-2.5657401956717814,0.0,0.0,0.0,-2.5657401956717814
2277,9.669299144397339,-0.1279940359842624,1.0,0.0,4.746508565849235e+16,45.88497729092335,37.23330017614885,1.4798469766041938e+16,21.55962775961034,9.378497812251844,-11.07662615663582,4.746508565849235e+16,5.804024102608702e+16,0.6231591015240605,0.021444540546021816,0.0,2.062753999142768e+16,0.0,-2.5674429626243787,-2.5674429626243787,0.0,0.0,0.0,-2.5674429626243787
2278,9.668915018222636,-0.1279940013664822,1.0,0.0,4.7473169389192104e+16,45.887978416903124,37.23517031822967,1.4826170901539156e+16,21.557654742934268,9.364270787854707,-11.077204000577636,4.7473169389192104e+16,5.812082836522601e+16,0.6231345185531286,0.02143106236463479,0.0,2.0665669435718268e+16,0.0,-2.567543555115407,-2.567543555115407,0.0,0.0,0.0,-2.567543555115407
2279,9.66853089215183,-0.127993966744871,1.0,0.0,4.755396457551012e+16,45.890979542882896,37.23704038653392,1.4853922794695676e+16,21.563287264237385,9.364220914306516,-11.079826181849251,4.755396457551012e+16,5.821981055349797e+16,0.6231099355997263,0.021432249248508867,0.0,2.0705707608095636e+16,0.0,-2.5676441553945115,-2.5676441553945115,0.0,0.0,0.0,-2.5676441553945115
2280,9.667969901006177,-0.127993916175061,1.0,0.0,4.768413394670832e+16,45.89536249366361,37.239771368034724,1.4894544025730636e+16,21.572757573282242,9.366464109485218,-11.083993021318129,4.768413394670832e+16,5.837928130623167e+16,0.6230740338075965,0.02143637935584706,0.0,2.0764618503917268e+16,0.0,-2.5677910896256586,-2.5677910896256586,0.0,0.0,0.0,-2.5677910896256586
2281,9.666515695635354,-0.12799378504782818,1.0,0.0,4.802355369954731e+16,45.90672401895426,37.24684991074842,1.500034972510978e+16,21.59737098643004,9.372354515326263,-11.094816716855147,4.802355369954731e+16,5.879510653793227e+16,0.622980968984133,0.021447165897045702,0.0,2.0918105074986492e+16,0.0,-2.5681720513979323,-2.5681720513979323,0.0,0.0,0.0,-2.5681720513979323
2282,9.663878229975062,-0.12799354707809416,1.0,0.0,4.8646483992587256e+16,45.927330239098545,37.259685454680834,1.5194128339536502e+16,21.642240903478303,9.383302673901767,-11.114528549912123,4.8646483992587256e+16,5.955826760388525e+16,0.6228121792604701,0.02146701128088545,0.0,2.119936348887591e+16,0.0,-2.56886328134419,-2.56886328134419,0.0,0.0,0.0,-2.56886328134419
2283,9.660106168252181,-0.12799320640854148,1.0,0.0,4.955292736801989e+16,45.95680099624167,37.27803664404025,1.5475532822071664e+16,21.706811863872254,9.399344974973294,-11.142872821165373,4.955292736801989e+16,6.066877688983634e+16,0.6225707794088624,0.021495808894315675,0.0,2.1608128949120132e+16,0.0,-2.5698525099843343,-2.5698525099843343,0.0,0.0,0.0,-2.5698525099843343
2284,9.655418124364997,-0.12799278247248275,1.0,0.0,5.070430776516759e+16,45.99342834374496,37.300834265869135,1.5832390464019304e+16,21.787601392170192,9.419704542748798,-11.178320972620373,5.070430776516759e+16,6.207938587989852e+16,0.6222707605313004,0.02153206329046093,0.0,2.2127009606425024e+16,0.0,-2.571083011420972,-2.571083011420972,0.0,0.0,0.0,-2.571083011420972
2285,9.650055336122296,-0.12799229678368618,1.0,0.0,5.205494074562848e+16,46.03532756893062,37.32689973869578,1.6250494576428078e+16,21.880656305888035,9.443397443011634,-11.219145219284659,5.205494074562848e+16,6.3734136952948664e+16,0.6219275615253566,0.0215739890975267,0.0,2.2735634674482052e+16,0.0,-2.572492053370508,-2.572492053370508,0.0,0.0,0.0,-2.572492053370508
2286,9.64421683543496,-0.12799176711611623,1.0,0.0,5.3566389873512024e+16,46.08094369514447,37.35526114278984,1.671797934663222e+16,21.98267038780002,9.469557376680685,-11.263901456794216,5.3566389873512024e+16,6.558595041534691e+16,0.6215539201269701,0.021620055256009366,0.0,2.3416985616425536e+16,0.0,-2.5740278311246567,-2.5740278311246567,0.0,0.0,0.0,-2.5740278311246567
2287,9.638048492202225,-0.1279912065091078,1.0,0.0,5.521043713580599e+16,46.12913708192478,37.38520641912317,1.7226174911030672e+16,22.09119852315328,9.497523731885456,-11.311520355750156,5.521043713580599e+16,6.760026362956692e+16,0.6211591717633261,0.021669112110700262,0.0,2.415864356879864e+16,0.0,-2.5756523514289142,-2.5756523514289142,0.0,0.0,0.0,-2.5756523514289142
2288,9.631651853922202,-0.12799062404806322,1.0,0.0,5.696770145636016e+16,46.1791143655579,37.41624003795387,1.7769147076047578e+16,22.204527070183797,9.526823853036904,-11.361251120532122,5.696770145636016e+16,6.9753338980690776e+16,0.6207498152889122,0.021720345509708177,0.0,2.4952133841736028e+16,0.0,-2.5773391488746,-2.5773391488746,0.0,0.0,0.0,-2.5773391488746
2289,9.62509635741756,-0.12799002595088457,1.0,0.0,5.882535435089532e+16,46.23033305337368,37.44802328528658,1.834297908979318e+16,22.321478418614635,9.557127340343465,-11.412577155173098,5.882535435089532e+16,7.202946574559422e+16,0.6203302945240993,0.021773190928606363,0.0,2.579189439388135e+16,0.0,-2.5790701155639004,-2.5790701155639004,0.0,0.0,0.0,-2.5790701155639004
2290,9.624802730821552,-0.12798999913384732,1.0,0.0,5.883297874032686e+16,46.23262719015963,37.449446386280506,1.8369101584632956e+16,22.32024187800255,9.546336809343664,-11.41312373258098,5.883297874032686e+16,7.210554512632533e+16,0.6203115038531487,0.021763085152382847,0.0,2.5828258048169588e+16,0.0,-2.579147701171511,-2.579147701171511,0.0,0.0,0.0,-2.579147701171511
2291,9.624509104287068,-0.12798997231452935,1.0,0.0,5.890911410053504e+16,46.23492132694558,37.450869444166074,1.839526048789602e+16,22.3247882553835,9.546346234336484,-11.415227783074847,5.890911410053504e+16,7.219891901009928e+16,0.6202927131933091,0.021764070645639927,0.0,2.586635982415797e+16,0.0,-2.5792252913875986,-2.5792252913875986,0.0,0.0,0.0,-2.5792252913875986
2292,9.624050367761436,-0.12798993040959297,1.0,0.0,5.904026684627516e+16,46.238505487426536,37.45309262018543,1.8436201882983628e+16,22.332902917525967,9.548247828769345,-11.418789194168676,5.904026684627516e+16,7.235976748372421e+16,0.620263356311282,0.021767548680397993,0.0,2.5926292381933564e+16,0.0,-2.5793465208623543,-2.5793465208623543,0.0,0.0,0.0,-2.5793465208623543
2293,9.622757116122337,-0.1279898122415538,1.0,0.0,5.9411952333709096e+16,46.24860981541489,37.459359546450976,1.855210299332903e+16,22.355834819904263,9.55367571482461,-11.428847837410512,5.9411952333709096e+16,7.28156117161327e+16,0.6201805946169909,0.021777424428987568,0.0,2.6095997388540532e+16,0.0,-2.5796883470813317,-2.5796883470813317,0.0,0.0,0.0,-2.5796883470813317
2294,9.6202944914536,-0.12798958709666755,1.0,0.0,6.012751800709517e+16,46.26785061897044,37.47129080330747,1.8774778658071856e+16,22.399710564982552,9.564253749439736,-11.448073053398359,6.012751800709517e+16,7.369320473481114e+16,0.6200229990563866,0.021796485862984705,0.0,2.642221117845695e+16,0.0,-2.5803395053783285,-2.5803395053783285,0.0,0.0,0.0,-2.5803395053783285
2295,9.61666873147729,-0.12798925530669691,1.0,0.0,6.1198579171036584e+16,46.29617921004782,37.48885189476409,1.9107396279392784e+16,22.464696389615888,9.580202919850283,-11.476521415559347,6.1198579171036584e+16,7.500680276263734e+16,0.6197909692053817,0.021824951928732288,0.0,2.690985895488169e+16,0.0,-2.581298810121191,-2.581298810121191,0.0,0.0,0.0,-2.581298810121191
2296,9.61208450541601,-0.12798883528632993,1.0,0.0,6.258175435374877e+16,46.33199654151492,37.51104589955167,1.9536206834053076e+16,22.54740330027436,9.600794237024937,-11.51270464083107,6.258175435374877e+16,7.670321564973934e+16,0.6194976033514974,0.02186140771498197,0.0,2.7539146359218924e+16,0.0,-2.5825127206688765,-2.5825127206688765,0.0,0.0,0.0,-2.5825127206688765
2297,9.606786991992434,-0.12798834918493396,1.0,0.0,6.422010987461723e+16,46.37338705396885,37.53668020688548,2.0043477958359244e+16,22.643634578490555,9.625003549487868,-11.554791159007229,6.422010987461723e+16,7.871263211562411e+16,0.6191585921341666,0.021903998016103213,0.0,2.828441833004612e+16,0.0,-2.5839169239292397,-2.5839169239292397,0.0,0.0,0.0,-2.5839169239292397
2298,9.600984580362534,-0.1279878158568479,1.0,0.0,6.606407931038062e+16,46.418722615781135,37.56474169248959,2.06138936519125e+16,22.749771646942616,9.651897708638826,-11.601204798049489,6.606407931038062e+16,8.09742742873214e+16,0.6187872717328375,0.02195107974567779,0.0,2.9123503517132104e+16,0.0,-2.5854567010249294,-2.5854567010249294,0.0,0.0,0.0,-2.5854567010249294
2299,9.594831906720342,-0.12798724930749833,1.0,0.0,6.807672486745979e+16,46.46679506091567,37.59447884578154,2.1236097604053544e+16,22.863104921488308,9.680754678536955,-11.650765111377519,6.807672486745979e+16,8.344285029469566e+16,0.6183935383003676,0.022001402253031,0.0,3.0039980314737828e+16,0.0,-2.5870914187441763,-2.5870914187441763,0.0,0.0,0.0,-2.5870914187441763
2300,9.588437089781811,-0.12798665933807016,1.0,0.0,7.0232500445993816e+16,46.51675966057043,37.625366407897616,2.1902264055024656e+16,22.981727790709513,9.711055014515997,-11.702640462570681,7.0232500445993816e+16,8.608703777829974e+16,0.6179843110253795,0.022054075505415723,0.0,3.1022563815398256e+16,0.0,-2.5887926492363245,-2.5887926492363245,0.0,0.0,0.0,-2.5887926492363245
2301,9.588144163019807,-0.12798663228598728,1.0,0.0,7.024154756789481e+16,46.519048389680755,37.62678078512842,2.193326403627305e+16,22.98073300768403,9.700366319765799,-11.703276074662702,7.024154756789481e+16,8.6177413806009e+16,0.617965565632592,0.02204416413301057,0.0,3.106612575863068e+16,0.0,-2.5888706305781652,-2.5888706305781652,0.0,0.0,0.0,-2.5888706305781652
2302,9.587851236319722,-0.12798660523159888,1.0,0.0,7.0331894993444056e+16,46.52133711879108,37.62819511945611,2.1964306951873748e+16,22.985482466712874,9.700418100395247,-11.705459573133338,7.0331894993444056e+16,8.62883336112178e+16,0.6179468202509587,0.022045215857048172,0.0,3.1111706329087624e+16,0.0,-2.5889486165577598,-2.5889486165577598,0.0,0.0,0.0,-2.5889486165577598
2303,9.587392949345382,-0.1279865628998883,1.0,0.0,7.048774711120269e+16,46.52491786108281,37.63040777526259,2.2012960209793064e+16,22.993919651158237,9.702378228213794,-11.709148669962136,7.048774711120269e+16,8.647967396279229e+16,0.6179174929081827,0.022048779963692443,0.0,3.1183492378509256e+16,0.0,-2.5890706358208333,-2.5890706358208333,0.0,0.0,0.0,-2.5890706358208333
2304,9.586098580074323,-0.12798644330789663,1.0,0.0,7.093023897217896e+16,46.53503118740729,37.636656557661176,2.2150945077805844e+16,23.017805738047844,9.707981284590034,-11.719586970320265,7.093023897217896e+16,8.702292486831318e+16,0.617834661866847,0.022058916515934588,0.0,3.138713407193644e+16,0.0,-2.5894153243436775,-2.5894153243436775,0.0,0.0,0.0,-2.5894153243436775
2305,9.5836311961281,-0.12798621520604136,1.0,0.0,7.178301076964557e+16,46.55430968348006,37.64856595876417,2.241632669896678e+16,23.063551625935375,9.718904431839816,-11.739558452304907,7.178301076964557e+16,8.80698866426081e+16,0.6176767658868919,0.022078494132456154,0.0,3.177899275518316e+16,0.0,-2.5900726373905334,-2.5900726373905334,0.0,0.0,0.0,-2.5900726373905334
2306,9.579996177984551,-0.1279858788483014,1.0,0.0,7.306020371625446e+16,46.58271135871814,37.666105710323166,2.281297186022161e+16,23.131344573320053,9.73537307269707,-11.769128898254502,7.306020371625446e+16,8.963793374141074e+16,0.6174441496824525,0.0221077378519459,0.0,3.236512393189477e+16,0.0,-2.5910416131184433,-2.5910416131184433,0.0,0.0,0.0,-2.5910416131184433
2307,9.57539862939217,-0.1279854528922444,1.0,0.0,7.471012237295322e+16,46.61863372986291,37.68828048385092,2.3324494837444556e+16,23.217651862265825,9.756631569496717,-11.806752576694223,7.471012237295322e+16,9.166361608683314e+16,0.6171499390122939,0.022145191587245965,0.0,3.3121756086514868e+16,0.0,-2.592268199383531,-2.592268199383531,0.0,0.0,0.0,-2.592268199383531
2308,9.570084623178918,-0.12798495981449493,1.0,0.0,7.666479564709003e+16,46.660154202126144,37.71389778108905,2.3929724429882676e+16,23.318093937742425,9.781621790856454,-11.850524241399794,7.666479564709003e+16,9.406350141135051e+16,0.6168098813283217,0.0221889481294691,0.0,3.401802184720447e+16,0.0,-2.593687368036218,-2.593687368036218,0.0,0.0,0.0,-2.593687368036218
2309,9.564263398354532,-0.12798441875639346,1.0,0.0,7.886502112176893e+16,46.70563796157628,37.74194414166647,2.4610366257428348e+16,23.42889376805332,9.809381361466446,-11.898803616082152,7.886502112176893e+16,9.676492043864299e+16,0.6164373668505977,0.02223731981450771,0.0,3.5027233541677024e+16,0.0,-2.5952437676326876,-2.5952437676326876,0.0,0.0,0.0,-2.5952437676326876
2310,9.558090274653624,-0.1279838439415133,1.0,0.0,8.126666213589773e+16,46.75387147014884,37.77166755178983,2.535285018065896e+16,23.547222326588006,9.83916643221836,-11.950361882798205,8.126666213589773e+16,9.971369775847171e+16,0.616042335218087,0.0222890227095364,0.0,3.6129616824744824e+16,0.0,-2.5968962810040757,-2.5968962810040757,0.0,0.0,0.0,-2.5968962810040757
2311,9.551673881713288,-0.12798324532680955,1.0,0.0,8.383918014277374e+16,46.804005985127276,37.80254224291334,2.6147820684224636e+16,23.671088282477307,9.870442222762978,-12.004333198215608,8.383918014277374e+16,1.0287235061273826e+17,0.6156317381357356,0.022343143345184013,0.0,3.731157710128502e+16,0.0,-2.5986161328030732,-2.5986161328030732,0.0,0.0,0.0,-2.5986161328030732
2312,9.551379997043698,-0.1279832178809534,1.0,0.0,8.384997502619717e+16,46.80630225992755,37.80395588096778,2.61848103774435e+16,23.67034099317611,9.859796458528288,-12.005065912175922,8.384997502619717e+16,1.0298029885394742e+17,0.6156129319438868,0.022333373536089,0.0,3.736405254036313e+16,0.0,-2.5986949599326135,-2.5986949599326135,0.0,0.0,0.0,-2.5986949599326135
2313,9.551086112437133,-0.12798319043273995,1.0,0.0,8.395777605545642e+16,46.80859853472783,37.80536947583804,2.622185126530836e+16,23.675331985655113,9.859892784365046,-12.007345694611498,8.395777605545642e+16,1.0311278512369898e+17,0.6155941257633447,0.02233449993599698,0.0,3.741888512341504e+16,0.0,-2.5987737917828393,-2.5987737917828393,0.0,0.0,0.0,-2.5987737917828393
2314,9.550626317492021,-0.1279831474839108,1.0,0.0,8.414373970426195e+16,46.81219115513919,37.80758101900643,2.627990619316428e+16,23.6841463636134,9.861922969013149,-12.011185431013534,8.414373970426195e+16,1.0334133267507419e+17,0.615564702704033,0.022338169280111175,0.0,3.750523167263996e+16,0.0,-2.5988971370862903,-2.5988971370862903,0.0,0.0,0.0,-2.5988971370862903
2315,9.549327608600649,-0.1279830261407307,1.0,0.0,8.467175476080131e+16,46.82233865918584,37.813827042656015,2.6444564804229216e+16,23.70910054808194,9.867724496792116,-12.022050330844143,8.467175476080131e+16,1.039902601264973e+17,0.6154815961700036,0.02234860360323446,0.0,3.775019320512439e+16,0.0,-2.5992455935550876,-2.5992455935550876,0.0,0.0,0.0,-2.5992455935550876
2316,9.546851862211122,-0.12798279468940865,1.0,0.0,8.568937821285395e+16,46.84168301056227,37.82573160258435,2.6761257011311068e+16,23.75688925382259,9.879027427622923,-12.04283768897849,8.568937821285395e+16,1.0524092168201731e+17,0.6153231692740114,0.022368749376834862,0.0,3.822157776612043e+16,0.0,-2.5999101179712008,-2.5999101179712008,0.0,0.0,0.0,-2.5999101179712008
2317,9.543204448809135,-0.12798245338323,1.0,0.0,8.721348705654992e+16,46.870182296528235,37.84326454763196,2.7234598065721244e+16,23.827705385796236,9.89605848683495,-12.0736153849585,8.721348705654992e+16,1.0711407497050915e+17,0.6150897660888457,0.022398831630982635,0.0,3.892667482016737e+16,0.0,-2.6008897489269835,-2.6008897489269835,0.0,0.0,0.0,-2.6008897489269835
2318,9.53859118271461,-0.12798202115293741,1.0,0.0,8.918237443084016e+16,46.906228440049205,37.865430841047164,2.784502865516076e+16,23.917858157677948,9.918032967188314,-12.112774349107479,8.918237443084016e+16,1.095339029397335e+17,0.614794557502957,0.02243734921765358,0.0,3.98368864717286e+16,0.0,-2.602129841404823,-2.602129841404823,0.0,0.0,0.0,-2.602129841404823
2319,9.533259006912512,-0.12798152080658037,1.0,0.0,9.151490275726682e+16,46.94789199696402,37.8910382610379,2.8567275977071092e+16,24.02277450033919,9.943857020931754,-12.158331894674136,9.151490275726682e+16,1.1240070777140838e+17,0.614453346239214,0.022482340704413704,0.0,4.091507538122493e+16,0.0,-2.6035646479487893,-2.6035646479487893,0.0,0.0,0.0,-2.6035646479487893
2320,9.527417908654584,-0.1279809717687454,1.0,0.0,9.414039731781842e+16,46.993532263984704,37.919073546197225,2.937949997254407e+16,24.13851167413833,9.972537592635858,-12.208581487488976,9.414039731781842e+16,1.1562764756299418e+17,0.6140795700478449,0.022532072305832086,0.0,4.212913111336454e+16,0.0,-2.6051382021790355,-2.6051382021790355,0.0,0.0,0.0,-2.6051382021790355
2321,9.521223769926214,-0.12798038847424212,1.0,0.0,9.70061628686929e+16,47.04193127794558,37.94878480001048,3.0265498642867424e+16,24.262117133539547,10.00330783581157,-12.26224494161854,9.70061628686929e+16,1.1914997407895541e+17,0.6136832042860814,0.022585225758299618,0.0,4.345525925996157e+16,0.0,-2.606808928051202,-2.606808928051202,0.0,0.0,0.0,-2.606808928051202
2322,9.514785617660642,-0.1279797810283631,1.0,0.0,1.0007573335660219e+17,47.09223716946829,37.9796463182282,3.1214100234468812e+16,24.3915129622774,10.035616701002356,-12.318421792973894,1.0007573335660219e+17,1.2292288241237915e+17,0.6132712258995809,0.022640863457884877,0.0,4.487709960991742e+16,0.0,-2.6085477278147837,-2.6085477278147837,0.0,0.0,0.0,-2.6085477278147837
2323,9.508178047224417,-0.12797915635126775,1.0,0.0,1.0332486431322677e+17,47.14386709494339,38.01129855088293,3.2217898622886896e+16,24.525271279335925,10.069079025644843,-12.376492644507794,1.0332486431322677e+17,1.2691658647717917e+17,0.6128484084487299,0.02269833525955286,0.0,4.638386508681199e+16,0.0,-2.610334680382349,-2.610334680382349,0.0,0.0,0.0,-2.610334680382349
2324,9.50778816932699,-0.12797911945294932,1.0,0.0,1.0334243139492382e+17,47.14691351253783,38.01316550505587,3.2278104146153628e+16,24.524687954496972,10.055077581272425,-12.377619969273548,1.0334243139492382e+17,1.270925104176353e+17,0.6128234602795135,0.022685649567876186,0.0,4.647024763243413e+16,0.0,-2.6104401950150753,-2.6104401950150753,0.0,0.0,0.0,-2.6104401950150753
2325,9.507398291541977,-0.12797908255040416,1.0,0.0,1.0351800975273373e+17,47.14995993013227,38.015032383226306,3.233841971756099e+16,24.531686284556013,10.055281999994703,-12.380789766399307,1.0351800975273373e+17,1.2730858939733066e+17,0.6127985121289846,0.02268726367425226,0.0,4.656041315225575e+16,0.0,-2.610545718073369,-2.610545718073369,0.0,0.0,0.0,-2.610545718073369
2326,9.50682881941038,-0.12797902864105382,1.0,0.0,1.0380092320030008e+17,47.154409659261326,38.01775908954118,3.2426717417058076e+16,24.543150182554076,10.057901875118656,-12.38575722894967,1.0380092320030008e+17,1.2765676299296866e+17,0.6127620718092169,0.02269195889094073,0.0,4.6693014412022e+16,0.0,-2.610699864777613,-2.610699864777613,0.0,0.0,0.0,-2.610699864777613
2327,9.50535239050881,-0.12797888883041594,1.0,0.0,1.0453873761334451e+17,47.16594615648005,38.02482767251657,3.2656740370150564e+16,24.572943252642773,10.06477105032522,-12.398661104357823,1.0453873761334451e+17,1.2856477362274102e+17,0.6126675957187235,0.02270421185263318,0.0,4.703854857309767e+16,0.0,-2.611099593905469,-2.611099593905469,0.0,0.0,0.0,-2.611099593905469
