,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
9812,2.683033072942478,-0.12381700047719804,1.0,1659.2919076826627,7.148455999795339e+25,100.90953548922944,59.21328260615366,5.199982609747797e+25,2709.1021190259135,237.15507071655097,-756.383375185982,0.17957066783616246,0.0,1.7220827389335882,0.0,-8.618960571985424,-3.823960476243757
9813,2.6827200369115034,-0.12381614974991001,1.0,1659.571824792029,7.150208254017929e+25,100.91206371318202,59.21373657650961,5.202343783614991e+25,2709.011443048089,237.14799422153342,-756.360588906375,0.1795512806304398,0.0,1.722237671700255,0.0,-8.619831985823716,-3.823882701437827
9814,2.682432567880867,-0.12381536830908184,1.0,1659.8288939961203,7.151817610147801e+25,100.9143854615027,59.21415342872605,5.204512844209319e+25,2708.928107429361,237.14149276590524,-756.3396496402642,0.17953347697802902,0.0,1.7223799512024227,0.0,-8.62063237405538,-3.8238112457785496
9815,2.6821640560699445,-0.1238146382309313,1.0,1660.0690228856483,7.154600064655407e+25,100.91655411476606,59.21454275655495,5.206539500386654e+25,2708.850240055446,237.13547966566918,-756.3200874239442,0.17951684749314512,0.0,1.722512729850642,0.0,-8.621380107211051,-3.823744804718296
9816,2.6815715593041745,-0.12381302666434872,1.0,1660.5989317190374,7.157983389391587e+25,100.92133949903005,59.21540172585379,5.21101367928674e+25,2708.6781615386067,237.1220682415079,-756.2768620768254,0.1794801533033638,0.0,1.722805977713259,0.0,-8.623030484537438,-3.8235973828693375
9817,2.6811098623874803,-0.12381177031435726,1.0,1661.0118970442975,7.1627710097313255e+25,100.92506850292773,59.21607095473269,5.214502207310939e+25,2708.5439363618325,237.11171360654384,-756.2431537591189,0.17945156006880947,0.0,1.7230342909498142,0.0,-8.624316937317408,-3.823482967723807
9818,2.6807647185689274,-0.12381083080681371,1.0,1661.3206338039765,7.1647056861141665e+25,100.92785616299534,59.21657117488782,5.217111258909674e+25,2708.4434529822593,237.10388840166513,-756.2179217204967,0.17943018524310672,0.0,1.7232051219098352,0.0,-8.625278868147564,-3.823396956319028
9819,2.68045378169023,-0.12380998418091949,1.0,1661.5987885610214,7.166448873183442e+25,100.93036755832104,59.21702177083625,5.2194625978175516e+25,2708.3528509923563,237.09683529075713,-756.1951738257304,0.17941092899822966,0.0,1.7233590228262994,0.0,-8.626145636182313,-3.8233194303069045
9820,2.680167779290732,-0.12380920525277048,1.0,1661.854651583753,7.169416796112939e+25,100.93267757637834,59.21743619286441,5.221626106365104e+25,2708.269480824297,237.0904108182925,-756.1742450944785,0.17939321705530792,0.0,1.7235004567622594,0.0,-8.626943042013082,-3.823248440140552
9821,2.6795609869323664,-0.12380755203531152,1.0,1662.3975433668963,7.172886742571284e+25,100.93757863690976,59.21831531779396,5.226218586434062e+25,2708.0923298662997,237.07663426632493,-756.1297796230172,0.17935563916558556,0.0,1.723800792437199,0.0,-8.628635306039174,-3.823096989940443
9822,2.6790903355075146,-0.12380626915845853,1.0,1662.8186720105398,7.177774259438429e+25,100.94138013250017,59.21899708206501,5.229782850394845e+25,2707.9547830775823,237.06604598607973,-756.095263665177,0.17932649265710887,0.0,1.7240335440603043,0.0,-8.629948322470481,-3.8229799863506253
9823,2.6787762862863613,-0.12380541285861688,1.0,1663.0996962605382,7.179537155541235e+25,100.94391675935516,59.219451941795526,5.232162209109049e+25,2707.862875871275,237.0589042840333,-756.0722027611403,0.17930704437934983,0.0,1.7241889909298467,0.0,-8.630824662184544,-3.822901479640536
9824,2.6784880872235526,-0.12380462684490248,1.0,1663.3576028600887,7.181155159856473e+25,100.9462446056987,59.2198693202702,5.2343464567884e+25,2707.7784678950843,237.05234749638703,-756.0510259537884,0.17928919705460913,0.0,1.7243316433255778,0.0,-8.63162901605229,-3.822829401649508
9825,2.6782190415367064,-0.1238038928976638,1.0,1663.5983814622075,7.183951026852273e+25,100.94841775941002,59.22025892515057,5.236386181030961e+25,2707.699641837675,237.04628571441924,-756.0312526491048,0.17927253594422546,0.0,1.724464697510552,0.0,-8.632380041203103,-3.8227624150903656
9826,2.6776261307596547,-0.12380227487433114,1.0,1664.1290400671098,7.187346280816648e+25,100.95320690325143,59.22111739919096,5.240883412734981e+25,2707.5256718971586,237.0327850453539,-755.987617761184,0.17923581928581186,0.0,1.7247581739943352,0.0,-8.634035552131628,-3.8226139823057546
9827,2.6771641710449106,-0.12380101365320018,1.0,1664.5425359752066,7.1921501547553955e+25,100.95693835380965,59.221786155415835,5.244389458355344e+25,2707.3899898739583,237.02236148663823,-755.953594605103,0.1792072122484729,0.0,1.7249866368494946,0.0,-8.635325840119412,-3.8224987914574973
9828,2.676818901083584,-0.12380007069456539,1.0,1664.851606353877,7.194091002132075e+25,100.959727275047,59.22228592040122,5.247011075618042e+25,2707.288438287783,237.0144869462913,-755.9281324676177,0.17918583145939138,0.0,1.7251575439254352,0.0,-8.63629044259995,-3.8224122194313814
9829,2.676507873213623,-0.12379922102034302,1.0,1665.1300413237793,7.195839620553343e+25,100.96223962367095,59.22273607348408,5.249373565530692e+25,2707.196880596815,237.00738991319727,-755.9051789553824,0.17916657124528027,0.0,1.7253115021700576,0.0,-8.637159554924802,-3.8223341938698807
9830,2.6762218019340103,-0.12379843932786277,1.0,1665.386148769677,7.1988166334332e+25,100.96455039897614,59.22315006670507,5.251547220509424e+25,2707.11263548141,237.00092488663026,-755.8840621290143,0.179148856569241,0.0,1.7254529822466118,0.0,-8.637959076228787,-3.8222627461220853
9831,2.675614882854155,-0.12379678029568046,1.0,1665.9295415612946,7.202297089958871e+25,100.9694529094563,59.224028253727234,5.256161086746975e+25,2706.9336343803925,236.98706379351705,-755.839199185262,0.17911127408459546,0.0,1.7257534045156953,0.0,-8.639655776024071,-3.8221103330146873
9832,2.675144126292634,-0.12379549288728446,1.0,1666.3510647658375,7.2071994763379396e+25,100.97325558516432,59.2247093003931,5.259741996975444e+25,2706.794650124489,236.97640900017444,-755.8043743416084,0.1790821235894487,0.0,1.7259862278518776,0.0,-8.640972253817015,-3.821992577741824
9833,2.6748300023444154,-0.1237946335498731,1.0,1666.6323563052865,7.208967759743273e+25,100.97579303649724,59.225163687887985,5.262132501031629e+25,2706.7017826323704,236.96922336924277,-755.7811070733828,0.17906267236898415,0.0,1.726141723947989,0.0,-8.641850916782408,-3.8219135699549573
9834,2.674541733685864,-0.12379384474489402,1.0,1666.8905090474952,7.210590713014696e+25,100.97812164775169,59.225580634459114,5.264326986594582e+25,2706.6164931005383,236.9626262517848,-755.7597408199933,0.1790448222810694,0.0,1.726284421995207,0.0,-8.642657406099064,-3.8218410317354445
9835,2.6742726209650454,-0.12379310818543791,1.0,1667.131519231563,7.213395150328715e+25,100.98029553226058,59.225969839112025,5.266376285924762e+25,2706.5368432355067,236.9565263120409,-755.7397904506656,0.17902815846376344,0.0,1.7264175205163834,0.0,-8.6434104310534,-3.8217736133294933
9836,2.673679507996407,-0.12379148425348983,1.0,1667.6627367986948,7.216801119116303e+25,100.98508672675683,59.22682750985845,5.270895040329609e+25,2706.3610420991567,236.94294133078836,-755.695761464774,0.17899143246878588,0.0,1.72671112002786,0.0,-8.645070503240266,-3.8216242180975977
9837,2.673306943139781,-0.12379046376539556,1.0,1667.99645083122,7.220686158482841e+25,100.98809635536287,59.22736617287882,5.273735041405165e+25,2706.250515467456,236.9344847247089,-755.6680866240617,0.17896836322176177,0.0,1.7268953876996844,0.0,-8.646113587964523,-3.821530749376821
9838,2.6729343813549122,-0.12378944296715878,1.0,1668.3301844790435,7.222826738781962e+25,100.99110598396891,59.22790476646989,5.276576206347421e+25,2706.1398456153634,236.9259405608651,-755.6403784158128,0.1789452943541089,0.0,1.7270798142787485,0.0,-8.647156901636372,-3.821436782779579
9839,2.6726188223828156,-0.12378857810413861,1.0,1668.6128735073742,7.2261190055740474e+25,100.99365515186906,59.22836090316582,5.278983595391514e+25,2706.0460595216396,236.91877011651758,-755.6169014850698,0.17892575522458376,0.0,1.7272358896479223,0.0,-8.648040771768844,-3.8213575268666977
9840,2.6723032656156835,-0.12378771301846178,1.0,1668.8955764871034,7.227898545483314e+25,100.99620431976922,59.22881699005358,5.281391819728092e+25,2705.9521651626083,236.91152461580955,-755.5933990262598,0.17890621636736243,0.0,1.7273921026704597,0.0,-8.648924806243079,-3.8212778475609177
9841,2.672013909758777,-0.12378691956041495,1.0,1669.154820584074,7.229530545974349e+25,100.99854184404508,59.229235166737375,5.2836008364925466e+25,2705.866000520698,236.9048777661066,-755.5718337953871,0.17888829995523775,0.0,1.727535345908029,0.0,-8.649735588590023,-3.8212047502392172
9842,2.6717439520674957,-0.1237861791216037,1.0,1669.3966973519443,7.232348842595404e+25,101.00072267623314,59.22962527387342,5.285662408973781e+25,2705.785583898062,236.8987351770546,-755.5517102517867,0.17887158474694592,0.0,1.7276688693397444,0.0,-8.650492146134269,-3.8211368525477543
9843,2.6712623452684063,-0.12378485775643584,1.0,1669.8282367314787,7.235119232208152e+25,101.0046133316587,59.230321143565554,5.289341821294341e+25,2705.641932464259,236.8876637471236,-755.5157660201878,0.17884176492130321,0.0,1.7279072830597593,0.0,-8.651842161344808,-3.821015078476049
9844,2.6709365083021517,-0.12378396346812948,1.0,1670.120221022383,7.238522775205012e+25,101.00724562569792,59.23079188112427,5.291832299285278e+25,2705.544677950267,236.88024095405999,-755.4914359357729,0.17882159013353,0.0,1.7280684474428616,0.0,-8.652755756148999,-3.820933026711029
9845,2.6706106736902395,-0.12378306894200376,1.0,1670.4122201508853,7.240362476977407e+25,101.00987791973714,59.231262565577396,5.29432366875555e+25,2705.447309270387,236.87274080430936,-755.4670789983178,0.1788014156365013,0.0,1.728229753549183,0.0,-8.653669526423911,-3.8208505372761126
9846,2.6703794493681996,-0.12378243400486796,1.0,1670.6194439401693,7.242778773677e+25,101.01174590472914,59.23159655056684,5.296092188703301e+25,2705.378188644695,236.86746855373042,-755.4497909858012,0.17878709915343102,0.0,1.7283441223686338,0.0,-8.654318082162119,-3.8207922557673184
9847,2.6701482262323246,-0.12378179894790092,1.0,1670.8266751951737,7.244084742933661e+25,101.01361388972114,59.23193050881345,5.297861157728966e+25,2705.3090033971503,236.86214220043232,-755.4324874212856,0.1787727828168269,0.0,1.7284585916757949,0.0,-8.654966726305975,-3.820733672366222
9848,2.669922748823353,-0.1237811795530711,1.0,1671.028765207333,7.245358387149097e+25,101.01543546587376,59.232256144336276,5.2995866104360295e+25,2705.2414982998484,236.85694647128312,-755.4156054902037,0.17875882230117215,0.0,1.728570216907073,0.0,-8.655599340470946,-3.820676524760109
9849,2.669701750975333,-0.12378057235012473,1.0,1671.2268482273498,7.247668933108654e+25,101.0172208616088,59.232575287360326,5.301278206449278e+25,2705.1753204565216,236.85190221286052,-755.3990576548442,0.17874513920666796,0.0,1.7286795289730323,0.0,-8.656219471163329,-3.820620761610993
9850,2.669314580310907,-0.12377950830756122,1.0,1671.5738928731548,7.249899161483339e+25,101.02034875414552,59.233134345456925,5.304242757553851e+25,2705.0592526293103,236.84297554066637,-755.3700366220094,0.17872116767358628,0.0,1.7288712004373783,0.0,-8.657306092977072,-3.8205225632416253
9851,2.6690313074911893,-0.12377872958359783,1.0,1671.8278227105288,7.25286213512344e+25,101.0226372889331,59.23354333499753,5.306412581049818e+25,2704.97428950082,236.83650364402752,-755.3487964756055,0.17870362906833134,0.0,1.729011317352344,0.0,-8.658101281218823,-3.8204510153386098
9852,2.668748036453815,-0.12377795067952717,1.0,1672.0817637303755,7.254463641821641e+25,101.02492582372068,59.23395228440067,5.308583079089368e+25,2704.889236263479,236.82996514536015,-755.3275349491928,0.1786860906831667,0.0,1.7291515570909206,0.0,-8.658896602296348,-3.8203790923998238
9853,2.6684825431140617,-0.12377722049039216,1.0,1672.3197794939963,7.255964820237325e+25,101.02707074631284,59.23433553460476,5.310617984551906e+25,2704.809465598101,236.8238345458583,-755.3075959597162,0.1786696530824469,0.0,1.7292829961378275,0.0,-8.659642135287191,-3.8203116549737492
9854,2.6682304686862355,-0.12377652705694452,1.0,1672.5457756242822,7.2586029865496345e+25,101.02910726913102,59.23469938353845,5.312550598811307e+25,2704.7337041204078,236.81806836837896,-755.2886618020848,0.1786540463818209,0.0,1.7294076832183651,0.0,-8.660350098676767,-3.8202479060786194
9855,2.667757944484236,-0.12377522679147189,1.0,1672.9694424500176,7.261327873931315e+25,101.03292484823918,59.23538135365131,5.3161748352127685e+25,2704.5915072485504,236.80714952086595,-755.2531272372328,0.17862479119415736,0.0,1.7296416160674974,0.0,-8.661677500362591,-3.8201277790043386
9856,2.6674357220562808,-0.12377433982234973,1.0,1673.2583685913346,7.264702005637347e+25,101.03552814447849,59.23584634093126,5.3186473636917166e+25,2704.4944774257683,236.79977031970455,-755.2288844386934,0.17860484175103958,0.0,1.729801003833631,0.0,-8.662582898710058,-3.8200461934486443
9857,2.6671135019376724,-0.12377345261979297,1.0,1673.5473091669935,7.266525803056472e+25,101.0381314407178,59.23631127627727,5.321120765785531e+25,2704.3973358393578,236.79231517559606,-755.2046153552427,0.17858489259308974,0.0,1.7299605309229549,0.0,-8.66348846916561,-3.8199641771508475
9858,2.6668832697317892,-0.12377281855031143,1.0,1673.7537727348492,7.26893768289735e+25,101.03999155523115,59.23664345137083,5.322888603173276e+25,2704.3279025396237,236.78703791828167,-755.1872712838558,0.1785706386397418,0.0,1.7300744169617979,0.0,-8.664135625343306,-3.819905828830832
9859,2.666653038705459,-0.12377218436158481,1.0,1673.9602436657995,7.2702412631296296e+25,101.0418516697445,59.23697559995054,5.324656886712944e+25,2704.2584052489988,236.78170716424017,-755.1699118203107,0.17855638483203373,0.0,1.7301884024740721,0.0,-8.66478286942918,-3.819847181182457
9860,2.6664282065049894,-0.12377156492608422,1.0,1674.161881151246,7.271514401055153e+25,101.04366817451265,59.23729993583254,5.326384144091267e+25,2704.190498851829,236.77649969773944,-755.1529511429942,0.17854246534058016,0.0,1.7302997154572797,0.0,-8.665415023954019,-3.8197898889010435
9861,2.66620758890511,-0.12377095698862867,1.0,1674.3597467002146,7.273826668414938e+25,101.04545063675918,59.23761816886351,5.328079445197671e+25,2704.123851485605,236.77143767454578,-755.1363070867666,0.17852880684491942,0.0,1.7304088470018306,0.0,-8.666035412995237,-3.8197339180634833
9862,2.665865615287818,-0.12377001441808176,1.0,1674.6664683558474,7.275801346702937e+25,101.04821360254451,59.23811140860032,5.330708113929542e+25,2704.0204349371547,236.7635128843901,-755.1104819425539,0.17850763529706226,0.0,1.7305781541652439,0.0,-8.66699722760533,-3.8196467171206834
9863,2.6655236442751806,-0.12376907158416907,1.0,1674.973206306544,7.277738918885729e+25,101.05097656832983,59.2386045898413,5.333337767567113e+25,2703.9169300014023,236.75558252784697,-755.0846378870904,0.17848646407090862,0.0,1.7307474643470881,0.0,-8.667959236323266,-3.8195594617064605
9864,2.665214499634506,-0.12376821902154954,1.0,1675.2505160687306,7.280981193426431e+25,101.05347433050436,59.23905038267775,5.3357158613674775e+25,2703.82331702962,236.74847921706817,-755.0612676392127,0.17846732524451286,0.0,1.730900389787209,0.0,-8.668829073611816,-3.8194809158587004
9865,2.664391419545047,-0.12376594804296745,1.0,1675.9889122683132,7.285738874710901e+25,101.06012456467909,59.24023706274946,5.342051407438091e+25,2703.5736395744716,236.7293709635749,-754.998946046938,0.17841636984322123,0.0,1.731307895973556,0.0,-8.671145769284202,-3.819270637268855
9866,2.663763312698109,-0.1237642139634432,1.0,1676.5524676706316,7.292332376771398e+25,101.06519955708785,59.2411424258027,5.346890093464167e+25,2703.38282693277,236.71491099758327,-754.9513322607354,0.17837748550930263,0.0,1.7316186110569733,0.0,-8.67291446634031,-3.819110730647818
9867,2.6634374624877744,-0.12376331399473274,1.0,1676.8448543663062,7.294181498083155e+25,101.06783239726502,59.24161203865802,5.349401651471843e+25,2703.2836854186344,236.70733140840994,-754.9265963233622,0.17835731324987564,0.0,1.7317799460097012,0.0,-8.673832301828744,-3.819027319474289
9868,2.663140413150839,-0.12376249335683359,1.0,1677.111412728397,7.295867409044938e+25,101.07023254567842,59.242040100612016,5.351692016969678e+25,2703.1932365681328,236.70041865786007,-754.9040317426696,0.17833892408009447,0.0,1.731927021742542,0.0,-8.674669172421535,-3.8189512446720384
9869,2.6628645757926708,-0.12376173113649416,1.0,1677.3589490438314,7.29876517698095e+25,101.07246131628624,59.24243755813505,5.3538195099888395e+25,2703.109215684443,236.69405833334693,-754.883073939658,0.17832184817018204,0.0,1.7320634771802708,0.0,-8.675446419385313,-3.8188809032875035
9870,2.662378999063021,-0.12376038891505149,1.0,1677.7947348687567,7.301575952854613e+25,101.0763848179868,59.2431371452397,5.357566283523055e+25,2702.9611176887115,236.68274970664757,-754.8461362963999,0.17829178844791946,0.0,1.732303895113488,0.0,-8.676814983490038,-3.818756431849258
9871,2.662051162022815,-0.12375948240488877,1.0,1678.0889767003923,7.305021899055767e+25,101.07903379350869,59.243609408942994,5.360097065167874e+25,2702.8610623065815,236.67518154270616,-754.8211859279128,0.17827149381547217,0.0,1.7324660769661266,0.0,-8.677739199641161,-3.818672727804131
9872,2.6617233273842538,-0.12375857565170494,1.0,1678.383233352805,7.306884520091413e+25,101.08168276903056,59.244081618886696,5.362628753998529e+25,2702.760892250777,236.66753685451584,-754.7962086546063,0.17825119947956056,0.0,1.7326283992760225,0.0,-8.67866359476419,-3.8185885873174747
9873,2.661491105675623,-0.12375793320186357,1.0,1678.591680462076,7.309326479213005e+25,101.08355918292867,59.244416078427626,5.364422636323578e+25,2702.6899118162037,236.66217116715052,-754.7785124035141,0.17823682407367542,0.0,1.732743281300006,0.0,-8.679318502577459,-3.8185292400180995
9874,2.661258885172609,-0.12375729063001314,1.0,1678.800135001453,7.310646317764816e+25,101.08543559682677,59.244750510994486,5.366216973981312e+25,2702.618866776101,236.65675207178413,-754.7608006414684,0.1782224488166334,0.0,1.7328582627521076,0.0,-8.679973500233865,-3.8184695924545977
9875,2.661032521092634,-0.12375666414266029,1.0,1679.0033407592468,7.311932998351031e+25,101.08726469838321,59.2450764851377,5.367966507097504e+25,2702.549574098461,236.65146790687868,-754.7435271611222,0.17820843616404283,0.0,1.7329703448280762,0.0,-8.680612069112494,-3.818411428866546
9876,2.660810721240841,-0.12375605017172799,1.0,1679.202457141161,7.314266485602751e+25,101.08905692834918,59.245395863333464,5.369681192357419e+25,2702.481664138848,236.64633783329074,-754.7266005383343,0.1781947061201341,0.0,1.7330800724601587,0.0,-8.681237848354973,-3.8183546847783782
9877,2.66046848233994,-0.12375510258527604,1.0,1679.509710625274,7.31625019927148e+25,101.09182237060928,59.245888621210675,5.372327797077175e+25,2702.3767704834477,236.638344559188,-754.700457072431,0.1781735206882389,0.0,1.733249527047929,0.0,-8.682203597596995,-3.8182666883614713
9878,2.660126246059901,-0.12375415473353842,1.0,1679.816980296867,7.318196635709561e+25,101.09458781286938,59.24638132050124,5.3749753913518455e+25,2702.2717883652913,236.63034574541018,-754.6742946982293,0.1781523355800143,0.0,1.7334189845674215,0.0,-8.683169542138574,-3.818178637237179
9879,2.659816931892168,-0.12375329782775989,1.0,1680.09470755847,7.321452998564215e+25,101.09708724603381,59.2468265764287,5.377369163885952e+25,2702.176861179828,236.62318149564896,-754.6506419694705,0.1781331885551891,0.0,1.7335720094510296,0.0,-8.684042740119336,-3.818099387530844
9880,2.6591898821426243,-0.12375156000233686,1.0,1680.6577702043487,7.325090809831794e+25,101.10215421526152,59.24772907347602,5.382224414273731e+25,2701.984135944423,236.6085121843534,-754.6026268740496,0.17809437361175154,0.0,1.7338824898277743,0.0,-8.685813418235572,-3.817937879371934
9881,2.658706039846826,-0.12375021844037774,1.0,1681.0922813369054,7.330188197361216e+25,101.10606402389942,59.248425329846924,5.385973127192974e+25,2701.835272350501,236.59728868340167,-754.5655483583853,0.17806442370940023,0.0,1.7341218623260546,0.0,-8.687180169292066,-3.817813716967687
9882,2.658386526564408,-0.12374933221850506,1.0,1681.3792381484136,7.332007787426039e+25,101.10864595410105,59.248885054227905,5.388449759595384e+25,2701.736837807516,236.58980210378132,-754.5410328316443,0.17804464597187286,0.0,1.7342800734429618,0.0,-8.688082948451504,-3.817731290370923
9883,2.6580939622620052,-0.12374852053518859,1.0,1681.6420061593915,7.333674125527502e+25,101.11101013059074,59.24930596178697,5.390718276215262e+25,2701.6466377600736,236.5829439842341,-754.5185705658652,0.17802653648847472,0.0,1.7344249410344266,0.0,-8.688909738970288,-3.817655780865251
9884,2.6578213254791625,-0.12374776395856017,1.0,1681.8868883905695,7.336548402776071e+25,101.11321328918255,59.24969816389025,5.392832941922434e+25,2701.562551538366,236.57661053918596,-754.4976339013701,0.17800966060818577,0.0,1.7345598257288675,0.0,-8.689680347667998,-3.817585710212396
9885,2.6572231721122344,-0.12374610345419712,1.0,1682.4241908050763,7.340023342395299e+25,101.11804697151055,59.25055851655798,5.397474676608724e+25,2701.3778119165586,236.56257738539588,-754.45164037541,0.1779726360128524,0.0,1.7348560080766964,0.0,-8.691371481769584,-3.8174311757120494
9886,2.6568478146301424,-0.12374506101601612,1.0,1682.7613914178162,7.34398310083671e+25,101.12108027157049,59.251098325727995,5.400389069471304e+25,2701.261783000482,236.55384592104852,-754.4227596186156,0.17794940232636722,0.0,1.735041716018568,0.0,-8.692433031403366,-3.8173345670757834
9887,2.656472460310564,-0.12374401825749566,1.0,1683.0986114522022,7.346164842620271e+25,101.12411357163043,59.25163806442386,5.4033046551812494e+25,2701.1456104552713,236.5450289651287,-754.3938455447656,0.1779261690303381,0.0,1.73522757960877,0.0,-8.693494816689679,-3.8172374649313285
9888,2.656183435177917,-0.123743215102661,1.0,1683.3582880417594,7.349215359439121e+25,101.12644924873737,59.252053621611324,5.405550503873744e+25,2701.0561137268423,236.53829879076227,-754.3715744148899,0.17790827938246456,0.0,1.7353705765006868,0.0,-8.694312564610868,-3.8171629948316763
9889,2.6558944119214027,-0.1237424117577627,1.0,1683.6179760481325,7.3508641872350314e+25,101.12878492584431,59.25246913701462,5.407797060078435e+25,2700.966524673171,236.53150228595024,-754.3492814754225,0.1778903899662067,0.0,1.7355136960136763,0.0,-8.69513045233006,-3.8170881467750313
9890,2.6556244868619747,-0.12374166132021694,1.0,1683.8605162460212,7.352404247373703e+25,101.13096627881819,59.252857160523604,5.409895819627241e+25,2700.8827983684023,236.52515237135765,-754.3284494326376,0.1778736827584982,0.0,1.7356473589152352,0.0,-8.69589442639913,-3.817018214925649
9891,2.6553689305297787,-0.12374095067311848,1.0,1684.0901560889413,7.355103079494939e+25,101.13303152558532,59.253224497238065,5.411883438023457e+25,2700.8035046157756,236.5191943190177,-754.308723014307,0.17785786500658493,0.0,1.7357737987585904,0.0,-8.696617849071304,-3.8169522838337873
9892,2.655016261017065,-0.12373996972424153,1.0,1684.4070776083004,7.357155045560814e+25,101.13588159994322,59.25373137427202,5.414627292788374e+25,2700.6939618792944,236.5108928516994,-754.2814729664855,0.17783603654751567,0.0,1.7359484337243483,0.0,-8.69761636382256,-3.8168608447899377
9893,2.654774707903302,-0.12373929767722076,1.0,1684.6241571950006,7.359707062582806e+25,101.137833707821,59.25407851480709,5.4165072556907795e+25,2700.618903282061,236.50525633863276,-754.2628040542206,0.1778210857309493,0.0,1.7360679465655504,0.0,-8.698300399006355,-3.8167984684864456
9894,2.6545331561015773,-0.12373862549724578,1.0,1684.841244738862,7.361086394442121e+25,101.13978581569879,59.25442562615671,5.418387713179712e+25,2700.543776166295,236.4995649249161,-754.2441187627824,0.17780613507634588,0.0,1.736187561659193,0.0,-8.698984531953528,-3.8167357813305136
9895,2.654299384463885,-0.12373797483746868,1.0,1685.051348884201,7.362421434752914e+25,101.14167505805428,59.254761531370384,5.420208083581116e+25,2700.4710267420414,236.49405497823733,-754.2260263371626,0.17779166604570265,0.0,1.7363033244214408,0.0,-8.699646726246222,-3.816675091414049
9896,2.654071644710465,-0.12373734084321787,1.0,1685.2560401171643,7.364828701256484e+25,101.14351556285594,59.25508874481389,5.421981938731458e+25,2700.400138156031,236.48873529914283,-754.2083989501767,0.17777757042456338,0.0,1.73641600422939,0.0,-8.700291925727177,-3.816616217699077
9897,2.6536799460806666,-0.1237362501271127,1.0,1685.6081158348345,7.367109872743621e+25,101.14668114208538,59.25565147542589,5.4250339125851295e+25,2700.2780827399756,236.47949782722935,-754.1780500897246,0.1777533269750384,0.0,1.7366099697251118,0.0,-8.701401841024948,-3.8165144544474217
9898,2.653380629231847,-0.12373541641305316,1.0,1685.8771710013045,7.370275167910518e+25,101.14910014101939,59.256081438127715,5.427366976352923e+25,2700.1847661393053,236.472499553379,-754.1548509357917,0.1777348014654064,0.0,1.7367580657430524,0.0,-8.702250163788023,-3.816436998826381
9899,2.653081314400028,-0.12373458249454668,1.0,1686.1462383595047,7.371986047436611e+25,101.1515191399534,59.25651135601665,5.429700800146235e+25,2700.091351818665,236.46543286074993,-754.131628766797,0.1777162762047696,0.0,1.7369062881366486,0.0,-8.703098636839,-3.8163591517753552
9900,2.6528035154747722,-0.12373380833330908,1.0,1686.3959767844904,7.373574137615898e+25,101.15376426648687,59.25691033224298,5.431867553894446e+25,2700.004591763102,236.45887148539518,-754.1100629584615,0.17769908272261978,0.0,1.7370438562420456,0.0,-8.703886257987326,-3.8162868690993923
9901,2.6525418190660353,-0.123733078880432,1.0,1686.6312503306413,7.376343242341384e+25,101.15587926790509,59.25728614892682,5.433909323987223e+25,2699.922834220845,236.45274519107497,-754.0897434815664,0.1776828859525723,0.0,1.7371733403017364,0.0,-8.704628347933523,-3.81621905913621
9902,2.652135637236273,-0.12373194637037778,1.0,1686.9964423131464,7.378711298341902e+25,101.1591620092076,59.257869394612754,5.437079552579384e+25,2699.7957939843377,236.44314524483866,-754.0581719044195,0.17765774695852624,0.0,1.7373744826188504,0.0,-8.70578039014974,-3.8161132848238015
9903,2.651875410526888,-0.12373122060661773,1.0,1687.2304218018542,7.381466126170805e+25,101.16126516429559,59.2582430194709,5.439111360199242e+25,2699.714364414262,236.4370474712579,-754.0379385829826,0.1776416413912366,0.0,1.7375032409621425,0.0,-8.706518615060604,-3.8160457862955326
9904,2.6516151853440597,-0.12373049468807733,1.0,1687.46441048437,7.382955096159316e+25,101.16336831938357,59.25861661045674,5.44114374279065e+25,2699.6328575717243,236.4308907290057,-754.0176868971412,0.1776255360123847,0.0,1.7376321089102547,0.0,-8.707256953713737,-3.8159779520585335
9905,2.651366873458938,-0.12372980185429117,1.0,1687.687696954137,7.3843760535731956e+25,101.16537520201135,59.258973068638326,5.4430836287185125e+25,2699.5550343573527,236.42501375094133,-753.9983521618359,0.17761016803714033,0.0,1.7377550775854282,0.0,-8.70796160079767,-3.8159131984166654
9906,2.651127694050555,-0.12372913436472706,1.0,1687.9027805051285,7.386909400121324e+25,101.16730828563335,59.25931638963782,5.444952674453203e+25,2699.4800537662045,236.41940302098678,-753.9797261086142,0.17759536535016698,0.0,1.7378734233741138,0.0,-8.708640433885252,-3.8158510867434297
9907,2.6506608685132993,-0.12372783118471838,1.0,1688.322602170202,7.389633794901388e+25,101.17108126923931,59.25998639953628,5.448602069070491e+25,2699.333536627649,236.40834721390797,-753.9433322570688,0.17756647399363074,0.0,1.738104601767132,0.0,-8.709965654127117,-3.81572925162504
9908,2.650340432174725,-0.12372693636500615,1.0,1688.6107940084698,7.3930295559412105e+25,101.17367112710866,59.2604462457861,5.451108164463826e+25,2699.2329019444023,236.4008222367175,-753.9183398155847,0.1775466426907048,0.0,1.7382631554139847,0.0,-8.710875526138834,-3.815645942884683
9909,2.6500199981539105,-0.12372604131022111,1.0,1688.8989997540712,7.39486503483746e+25,101.17626098497801,59.260906040676026,5.453615132443655e+25,2699.13215782106,236.39322422723237,-753.8933217318153,0.17752681167389028,0.0,1.738421843629495,0.0,-8.711785570839643,-3.815562213821023
