,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,H,sigmaE,sigmaB,s,xi,xieff
554,11.294321369114302,-0.1281111147999973,0.7358854783188313,0.023000945213979516,9016237549849.352,33.19513799620217,28.66553619205619,2813741454341.4443,5.7840635621508225,4.152326480638081,-3.4250319119311174,0.727206925716285,0.011884982054424469,0.0,0.008171664511251724,-2.202109026151846,-2.202109026151846
555,11.2836565398973,-0.12811050357820253,0.7351571305312486,0.023154681463056704,9578607546020.627,33.27838490778441,28.726045488000022,2989255536855.162,5.807798125508949,4.15822794578289,-3.436920692951021,0.7265237854649512,0.011905637464205697,0.0,0.008193563447194288,-2.204169122560386,-2.204169122560386
556,11.27461937783826,-0.1281099843158004,0.7345395140585157,0.023286142560875217,10082071521839.262,33.34892697978008,28.777275563569752,3146385858555.0435,5.828056430209324,4.163259944676328,-3.4470589431757896,0.7259449086911385,0.011923218439542934,0.0,0.008212206117018036,-2.205917811083965,-2.205917811083965
557,11.265582252451994,-0.12810946383565694,0.7339215043851808,0.023418704906725926,10611564805015.502,33.419469051775756,28.82846480413804,3311640507497.1226,5.848449825679799,4.16832076389506,-3.4572562627633343,0.7253660366145319,0.01194087136284198,0.0,0.008230928083270254,-2.2076692554006327,-2.2076692554006327
558,11.255606040695191,-0.1281088878490519,0.7332388129038838,0.023566335442926422,11227900957261.877,33.4973417855712,28.884926159162983,3503999545041.686,5.871120654430555,4.173941199495142,-3.4685823953241433,0.7247270141967675,0.011960442844682083,0.0,0.008251688298067742,-2.209605916081348,-2.209605916081348
559,11.24496948404603,-0.12810827208849032,0.7325103962089015,0.02372524940345208,11923863556503.719,33.58036945350714,28.945070268899645,3721211000102.378,5.895476648412459,4.179972932152808,-3.480738818838219,0.7240456968078396,0.011981407746745039,0.0,0.008273930636953211,-2.211674495361479,-2.211674495361479
560,11.235861121451045,-0.12810774343989173,0.7318861914781429,0.023862585437638195,12553460501454.057,33.65146854205384,28.996528517403735,3917710399794.693,5.916486025801967,4.185170513159729,-3.4912153258980068,0.7234622694528494,0.011999441430017757,0.0,0.008293066505799168,-2.2134489393755623,-2.2134489393755623
561,11.226752796487038,-0.12810721353765162,0.7312615791027656,0.024001090413055932,13215752747943.842,33.722567630600544,29.047945284925927,4124414906993.2124,5.937637399219094,4.190398226380301,-3.501753757661118,0.7228788469176958,0.012017550157690545,0.0,0.008312285114533734,-2.2152262112090377,-2.2152262112090377
562,11.216761717329836,-0.12810663082973137,0.7305759568628807,0.024154378417919852,13981821258259.863,33.80055778895455,29.104297765203015,4363509432384.096,5.961003476351193,4.196167518539122,-3.513385362208456,0.7222388834279463,0.012037500884321031,0.0,0.008333462210721548,-2.217179000071654,-2.217179000071654
563,11.206153466447777,-0.12810601046160083,0.7298474363911189,0.02431870990973026,14843067418822.03,33.88336596591848,29.164076916667288,4632310634503.517,5.986003278932535,4.202333482657845,-3.5258183869415407,0.7215593911244691,0.012058784262840539,0.0,0.00835605801211199,-2.219256169993887,-2.219256169993887
564,11.196012071985063,-0.12810541578607598,0.7291504488159116,0.024477343463916074,15715144397149.514,33.962530229596034,29.221172922543378,4904493406358.321,6.0100878442144055,4.208267186516963,-3.5377847606947914,0.7209098055430118,0.012079228204755542,0.0,0.008377766616488931,-2.2212455497394537,-2.2212455497394537
565,11.18683624377523,-0.12810487636980258,0.7285193742600774,0.024622180511017156,16547531926279.838,34.03415754889621,29.272788710376634,5164289819370.963,6.032036503914655,4.21366911936709,-3.5486801851516674,0.7203220698670767,0.012097808125282552,0.0,0.008397499279395256,-2.2230485800858877,-2.2230485800858877
566,11.177966300937467,-0.12810435370332593,0.7279089311308679,0.024763382385462784,17393363203866.588,34.10339738719746,29.32264402501179,5428283170462.471,6.053396628185488,4.218921147803535,-3.559274622189521,0.7197539292994576,0.012115843608851437,0.0,0.008416656801473726,-2.224794274968581,-2.224794274968581
567,11.168392696946759,-0.1281037882096133,0.7272496108255493,0.024917116093193956,18354069467221.547,34.17813040629993,29.37641049564159,5728131459421.8,6.076610478596791,4.224623342120258,-3.570778686617368,0.7191407201937848,0.01213539306314878,0.0,0.008437425890637016,-2.2266815209527686,-2.2266815209527686
568,11.15783244205881,-0.12810316278889294,0.7265217964894025,0.025088313157201888,19474419606281.21,34.26056575658938,29.43566523301408,6077808075537.937,6.102410106943006,4.230953856879948,-3.5835522996040203,0.7184643172032816,0.012157058129659134,0.0,0.008460446704564332,-2.2287669638130327,-2.2287669638130327
569,11.147212715261261,-0.12810253209691688,0.7257893038633562,0.025262208112496055,20668896567410.977,34.34346576230677,29.49519773430929,6450622374871.479,6.128561475216163,4.237363365367445,-3.5964874076610713,0.7177841082653288,0.012178952659300888,0.0,0.008483715729464813,-2.230868074080497,-2.230868074080497
570,11.137583423653783,-0.12810195870393742,0.7251246211433979,0.025421405885340757,21814128717399.805,34.41863455867184,29.54912952091795,6808068173735.727,6.152454484520014,4.243212964654121,-3.6082944370198766,0.7171673410384881,0.012198899037681408,0.0,0.008504918126930387,-2.23277663687321,-2.23277663687321
571,11.128748004784233,-0.12810143130599463,0.7245143124301918,0.025568765739625233,22919753986798.074,34.487606470887215,29.598574407615217,7153153380279.128,6.174530109103614,4.248612217768659,-3.6191940924316213,0.7166014247061196,0.012217279990734823,0.0,0.008524459741163065,-2.2345307113806223,-2.2345307113806223
572,11.119617172210914,-0.12810088498571265,0.7238831687209112,0.02572236050430925,24120273788300.02,34.558884769207864,29.64963169467712,7527858297765.896,6.197498389408211,4.254224312515144,-3.6305250923631487,0.7160165893166809,0.012236355485769585,0.0,0.008544743004800459,-2.2363463168493714,-2.2363463168493714
573,11.109379527838978,-0.12810027087934173,0.7231749982770584,0.02589617182421471,25539991650353.305,34.63880356837461,29.706828678283966,7970980924699.496,6.223439212494876,4.260556030207558,-3.6433111140744434,0.7153608649257853,0.012257840553089955,0.0,0.008567592353798692,-2.2383854981469984,-2.2383854981469984
574,11.098463428617086,-0.12809961424937893,0.722419286472329,0.02608338498497318,27144408813284.71,34.72401905707807,29.767758713617358,8471754225674.623,6.251320550591771,4.267353523407589,-3.6570401981278438,0.7146616887513908,0.012280863558655744,0.0,0.008592081926283225,-2.240563896624745,-2.240563896624745
575,11.089391832212728,-0.12809906713157512,0.7217907860117868,0.026240460817675428,28552854291822.83,34.79483594300231,29.818348255399673,8911362425230.092,6.274666188609844,4.273038970147793,-3.6685252647776148,0.7140806557147255,0.012300086580889134,0.0,0.008612533109847333,-2.2423774209959584,-2.2423774209959584
576,11.080320274599854,-0.12809851870531697,0.7211618485126898,0.026398909585585693,30033143941710.414,34.86565282892656,29.868896650407553,9373396661705.52,6.298172368149285,4.278757798921888,-3.680079642515263,0.7134996276461347,0.012319391984103215,0.0,0.008633075272054034,-2.2441938604775338,-2.2441938604775338
577,11.070152584245875,-0.12809790244862734,0.7204563900840761,0.026578154726162484,31782155367138.043,34.94502700829453,29.92550425229568,9919307757652.21,6.324711406770746,4.285207636405905,-3.6931132462139162,0.7128483958624781,0.012341128755364075,0.0,0.008656208547984804,-2.246233266290113,-2.246233266290113
578,11.05918454613729,-0.1280972358245274,0.7196947758052473,0.026773488522466367,33781261573129.664,35.030649539375695,29.98651006169491,10543282695057.617,6.353569748252101,4.292212930919933,-3.7072720847805387,0.7121459060125344,0.01236469427928054,0.0,0.00868129281856948,-2.248437341684879,-2.248437341684879
579,11.05000357750524,-0.12809667632771854,0.7190567524991414,0.026938594140934437,35549366056684.12,35.102321567386184,30.037529930431052,11095158194946.398,6.377911533614018,4.298115230393496,-3.7192038740900317,0.7115578786591231,0.012384514801253367,0.0,0.008702394543498729,-2.2502856086898197,-2.2502856086898197
580,11.04082264902213,-0.1280961154721018,0.7184182720129383,0.027105172502288662,37408435869713.82,35.173993595396674,30.088507654238434,11675428886141.213,6.402423726010992,4.304052768594179,-3.731209033445693,0.7109698564475224,0.012404422068007216,0.0,0.008723592115415376,-2.252136892838099,-2.252136892838099
581,11.030625816609692,-0.12809549095485165,0.7177085993966194,0.027291929913298756,39585443338947.08,35.253596768533185,30.145077116913313,12354940221023.11,6.429849879555672,4.310688954705895,-3.7446293571911866,0.710316770408511,0.012426634608059454,0.0,0.008747248499365121,-2.2541965833282824,-2.2541965833282824
582,11.019717123868428,-0.12809482096689634,0.7169487483494235,0.027493784677602214,42052479145357.53,35.33875762138279,30.205538548913882,13124981946675.275,6.459427773092762,4.317837319882667,-3.7590885206997706,0.7096180947155164,0.012450518087817415,0.0,0.008772689268027182,-2.256404218001394,-2.256404218001394
583,11.010466534903225,-0.12809425129436935,0.7163038764400648,0.027666646050337366,44262574204710.64,35.41097451084766,30.256763567030912,13814827213103.836,6.484703674306331,4.323939058752943,-3.7714331918094373,0.7090256194715252,0.012470869408033507,0.0,0.008794371504748103,-2.2582796688969586,-2.2582796688969586
584,11.00121598712848,-0.1280936802230515,0.7156585304236727,0.027841074094300946,46586828519164.66,35.48319140031253,30.307945798619134,14540308405179.7,6.510158920326272,4.330077679412869,-3.78385486953837,0.7084331495026096,0.012491311286684535,0.0,0.008816153856898618,-2.2601582152279645,-2.2601582152279645
585,10.991008503121362,-0.12809304844467953,0.7149458692629522,0.02803538592359101,49290976352481.66,35.56287924401024,30.364373260468767,15384371316608.617,6.538457514470276,4.33689447032676,-3.797651682779791,0.7077793936927919,0.012513973720664196,0.0,0.008840306621088083,-2.262234701697844,-2.262234701697844
586,10.98012781191488,-0.12809237310722643,0.714185560162033,0.02824466425391252,52343532054736.62,35.64782311885487,30.424465187277143,16337189466257.738,6.568867435958546,4.344211087928544,-3.8124634772742403,0.7070825247278094,0.012538254035848012,0.0,0.008866188597062698,-2.264452320408701,-2.264452320408701
587,10.970802489232701,-0.12809179274848614,0.7135334017743105,0.02842581476915988,55107152743167.734,35.72062482884579,30.475920263727502,17199823941349.277,6.595133380136273,4.350523398614449,-3.825244972262045,0.7064852744243061,0.012559165476226106,0.0,0.00888848354727577,-2.266356380408359,-2.266356380408359
588,10.961477208854076,-0.12809121094824535,0.7128807511689232,0.028608634335559376,58014163350921.36,35.79342653883671,30.527331859531596,18107219816050.83,6.621588323186145,4.356874360001201,-3.8381073953102063,0.7058880295383017,0.012580171573563852,0.0,0.00891088320465792,-2.268263619515294,-2.268263619515294
589,10.951253104806957,-0.12809057140549443,0.7121646223489447,0.028811016361487588,61374846447164.5,35.873245673059266,30.583649097774806,19156229861232.18,6.650812415097297,4.363882248703922,-3.8523034072842983,0.7052332219066548,0.01260331199883054,0.0,0.008935563163598894,-2.270358362074734,-2.270358362074734
590,10.940400316166116,-0.12808989062432768,0.7114038002158265,0.02902809173044136,65151726801216.2,35.957973357137455,30.643372429579507,20335158090837.69,6.682086802388279,4.371372716056526,-3.8674806565383855,0.7045381534501824,0.012628001726127679,0.0,0.008961900547392142,-2.272586126050462,-2.272586126050462
591,10.930021717071195,-0.1280892377390991,0.7106755828905233,0.029237876176055243,68977022913499.664,36.038999466867885,30.70043148642094,21529204677460.098,6.712241094526897,4.378586078039797,-3.8821000498348988,0.703873457992297,0.01265173535540975,0.0,0.008987222924627034,-2.2747206242237095,-2.2747206242237095
592,10.920625460645894,-0.128088645084878,0.7100157512033066,0.02942967703571677,72630257868659.28,36.112356747462364,30.75204365672782,22669548333763.316,6.739750978353762,4.385159338095573,-3.8954252607509408,0.703271679413463,0.01267332677451253,0.0,0.009010263846457056,-2.276656533213904,-2.276656533213904
593,10.911540628681804,-0.128088070654209,0.7093772974829369,0.029616832823937823,76343091558996.48,36.18328303699367,30.801903473896644,23828500350402.24,6.7665402856138,4.391553566328547,-3.908390418137025,0.7026898485091554,0.012694297383144083,0.0,0.009032646060048131,-2.2785313984178774,-2.2785313984178774
594,10.901739243702172,-0.1280874493463543,0.7086879423794166,0.029820659230860184,80558188061912.66,36.25980389245419,30.85564988538985,25144238113953.5,6.795655208266179,4.39849525763168,-3.9224688678002635,0.7020621294601099,0.012717027251891323,0.0,0.009056910149583765,-2.280557588344324,-2.280557588344324
595,10.890932928820668,-0.128086762441032,0.7079272498333896,0.030047708026929222,85470966297256.64,36.34417081441821,30.914851512102224,26677763646100.785,6.8280134460500665,4.406200964981021,-3.938100797612982,0.7013700543000498,0.012742215103040909,0.0,0.00908380321124298,-2.282795680677789,-2.282795680677789
596,10.880065229667828,-0.1280860696217665,0.7071615359768485,0.030278536336023492,90708531401555.36,36.429017431844905,30.974330861984086,28312679581442.344,6.860831248785668,4.41400620938636,-3.953938952666549,0.7006740516179242,0.012767681916756472,0.0,0.00911099953485837,-2.2850508971682943,-2.2850508971682943
597,10.87020501119174,-0.12808543927733587,0.706466195865664,0.030490153999132182,95732870227217.62,36.505998814417595,31.02824541318072,29881043935424.023,6.89084832893429,4.421136665301792,-3.9684116633464015,0.700042574524414,0.012790906655277708,0.0,0.0091358062500466,-2.2871008839061133,-2.2871008839061133
598,10.861153023110814,-0.1280848591284709,0.7058273373216928,0.030686280640244788,100585737340942.89,36.57667045846809,31.077698088163924,31395889359774.453,6.918609212539439,4.427723835012709,-3.981784924748862,0.6994628615962315,0.012812327917357242,0.0,0.009158690633065538,-2.288986059177087,-2.288986059177087
599,10.851800269658966,-0.12808425821721242,0.7051667316510745,0.03089081063160414,105853856647374.14,36.64969060656064,31.128751101357867,33040364657109.254,6.947499697182836,4.434571598194583,-3.995690584617988,0.6988638896293431,0.012834562400232289,0.0,0.009182447820447102,-2.2909371216250807,-2.2909371216250807
600,10.841319972255098,-0.12808358306094902,0.7044258536850647,0.031122303458764555,112079790658006.53,36.73151428387002,31.185907255524818,34983836467172.195,6.980125611030327,4.442295680020208,-4.011379888826209,0.6981927104810116,0.012859600797988799,0.0,0.009209205857455407,-2.2931273332241493,-2.2931273332241493
601,10.830148192362515,-0.1280828612550629,0.7036353542114868,0.03137178682951965,119113081320905.08,36.81873710422524,31.246774390642656,37179341638034.734,7.015200822732248,4.450588961179695,-4.028230253033629,0.6974772513145845,0.01288643587822602,0.0,0.009237889733276638,-2.2954666444972958,-2.2954666444972958
602,10.820853389679542,-0.12808225905997853,0.7029770826223056,0.031581518115255024,125293973538633.47,36.89130594312432,31.29736790654441,39108772037570.38,7.044618601402398,4.4575361170373355,-4.042349472334401,0.6968819999323873,0.012908877008239686,0.0,0.00926188150181245,-2.2974165474284973,-2.2974165474284973
603,10.811558630751945,-0.12808165535440946,0.7023182804538574,0.03179323778729831,131789904067737.64,36.9638747820234,31.347918225947716,41136553673538.46,7.074252211010509,4.464526481923939,-4.056560142623639,0.6962867541531059,0.0129314229007081,0.0,0.00928598944585453,-2.2993697386609644,-2.2993697386609644
604,10.8011478879205,-0.12808097736136304,0.701579741589865,0.03203276800900088,139459347324743.98,37.045157072950616,31.404486912513494,43530672152822.164,7.107702570170724,4.4724078898966715,-4.072586606706641,0.6956200429679406,0.012956801177182155,0.0,0.00931313100316986,-2.3015613670160233,-2.3015613670160233
605,10.789922079428472,-0.12808024414508987,0.7007826234574367,0.03229391735266732,148221135644805.12,37.13280350444225,31.465424022182358,46265794402446.18,7.144081138705254,4.480968102526929,-4.089998700252431,0.6949011383714463,0.012984315918043434,0.0,0.009342563424542063,-2.3039292403027227,-2.3039292403027227
606,10.780513530461153,-0.12807962790460448,0.7001139349543176,0.032515111544716264,155979623374255.3,37.20626191838069,31.516448227405128,48687733108791.32,7.174820350700861,4.488192345469756,-4.104697664434987,0.6942986148661997,0.013007496974462499,0.0,0.009367364917593282,-2.305917532495853,-2.305917532495853
607,10.771105026819525,-0.1280790100938979,0.6994446906326546,0.03273844696114729,164136955052841.88,37.27972033231913,31.567428172419923,51234188661244.81,7.205789275411119,4.495462312194712,-4.119493684813506,0.693696097164803,0.013030788581638775,0.0,0.00939228909813444,-2.3079092310265277,-2.3079092310265277
608,10.760662909490318,-0.12807832256240897,0.698701265400701,0.032988856621948906,173681922704370.9,37.36124926774107,31.62395721721073,54213833216736.55,7.240432051279694,4.5035849501323515,-4.136029881970055,0.6930273905641128,0.013056769488821153,0.0,0.009420096280893861,-2.310123746663089,-2.310123746663089
609,10.749496343569103,-0.1280775851719512,0.6979054927482782,0.03325963255119042,184493004591004.34,37.4484349665115,31.68434812139838,57588736716808.266,7.277797559519178,4.512334497731944,-4.153848048231863,0.6923122947087336,0.013084705952639513,0.0,0.009450002587448233,-2.3124965812183684,-2.3124965812183684
610,10.74001453904702,-0.12807695727673937,0.6972291540430715,0.03349201537057138,194190192842446.5,37.522466872574725,31.735578843963168,60615929891911.22,7.309787164007437,4.519815810256758,-4.169088205235808,0.6917050925447169,0.013108552632423524,0.0,0.009475535725925056,-2.3145152221873286,-2.3145152221873286
611,10.730532781069083,-0.12807632776335684,0.6965522380924054,0.0337266850723709,204387887959572.47,37.59649877863795,31.7867646144149,63799381662048.14,7.342019201931069,4.5273450992440925,-4.184430499899516,0.6910978963404173,0.013132514980284633,0.0,0.009501197333854919,-2.3165373610880895,-2.3165373610880895
612,10.720078097027534,-0.12807563176943343,0.6958051869653847,0.03398811918480102,216242632002519.8,37.67812754343182,31.843150756875342,67500137907251.81,7.377842420456688,4.535703069313277,-4.201466581978909,0.6904283990118376,0.013159071300883077,0.0,0.00952964226248279,-2.3187710693958135,-2.3187710693958135
613,10.70893876649644,-0.12807488801219355,0.6950084283074955,0.03426981279738407,229617525768084.94,37.76510242464036,31.903169663613646,71675468463286.14,7.416342420046006,4.5446736650413,-4.219757496205675,0.6897150622808306,0.013187523932281321,0.0,0.009560124646742722,-2.3211557753404084,-2.3211557753404084
614,10.699378462992604,-0.12807424788020738,0.6943239622911811,0.03451419188288164,241742374052187.6,37.839748809529866,31.95463154971493,75460582496869.52,7.4496598311626006,4.552426822591344,-4.235571195397626,0.6891028460617512,0.013212073672143996,0.0,0.00958643092801858,-2.3232063365460713,-2.3232063365460713
615,10.689818207334577,-0.12807360607883544,0.6936388960963804,0.0347610171581544,254495836399649.34,37.91439519441937,32.006047736317235,79441954299815.03,7.483233443835591,4.560230385846036,-4.251492521928197,0.6884906359689,0.01323674458544247,0.0,0.009612871906975648,-2.3252604935323458,-2.3252604935323458
616,10.67934487026139,-0.12807290105355995,0.6928877039428122,0.035034260488701625,269226879555684.7,37.99617134024084,32.06232242419754,84040708652823.55,7.520310663504468,4.568837619800113,-4.269059176462815,0.6878199584057992,0.013263912017644581,0.0,0.009641994140724797,-2.32751498935859,-2.32751498935859
617,10.668232650687562,-0.1280721508102388,0.6920898874644197,0.03532746624239958,285772856101756.25,38.08293639368624,32.12197028921539,89206077733165.23,7.559992615747703,4.578037194514373,-4.2878413030733835,0.6871083729794908,0.013292898257376123,0.0,0.009673072531291143,-2.329911769501562,-2.329911769501562
618,10.657600710077524,-0.1280714308538233,0.6913257766660484,0.03561121786435982,302537379277417.1,38.16595186904185,32.17898265780949,94439700593907.95,7.598293486112178,4.586904583834673,-4.305951665122962,0.6864275467467853,0.013320788660316342,0.0,0.009702982291028464,-2.332209558401276,-2.332209558401276
619,10.647965691966613,-0.12807077659158383,0.6906326542823835,0.035871117737828764,318562416349102.0,38.241183656853735,32.23060062090805,99442491776568.45,7.633287982104005,4.594996245798499,-4.322483249032112,0.6858105626846295,0.013346197495820493,0.0,0.00973023617744843,-2.3342957873499044,-2.3342957873499044
620,10.638647078178773,-0.12807014216821186,0.6899616933124748,0.0361250056945707,334853512913220.75,38.313945274350424,32.28047959755602,104528366217528.58,7.667393508581371,4.602873009442084,-4.338580876090156,0.6852138427603783,0.013370893684375607,0.0,0.009756730563491734,-2.3363170403177045,-2.3363170403177045
621,10.628600327145971,-0.1280694563522586,0.6892376403103625,0.03640154540721966,353335006235339.3,38.392392738768194,32.33420765174307,110298081850602.6,7.704453297127803,4.611421677938615,-4.356057364823095,0.6845704996872001,0.013397654672108255,0.0,0.009785445529883356,-2.338500132761659,-2.338500132761659
622,10.617532302760777,-0.12806869862738934,0.6884391830721621,0.036709619322139925,374856432102324.25,38.47881503980731,32.3933391841801,117016864829457.92,7.7456312446380435,4.620907686750636,-4.375457074134243,0.6838617634308133,0.013427299471845653,0.0,0.009817261462669936,-2.3409098423797556,-2.3409098423797556
623,10.606400957575863,-0.12806793423823026,0.6876353039327147,0.037023125468337414,397798822216913.6,38.565732284275285,32.45274758746309,124179297838318.92,7.787419744493843,4.630520879679037,-4.395124388002526,0.6831489766873119,0.013457288150978,0.0,0.009849453494195609,-2.3433383238611105,-2.3433383238611105
624,10.596292022165064,-0.12806723802598763,0.6869045143680705,0.037311069016708456,419825921630851.5,38.64466666340576,32.506645980086184,131056019839834.0,7.825699221936662,4.63931502538719,-4.41312267566682,0.6825016628215117,0.013484675043023774,0.0,0.009878858746861613,-2.345548095380243,-2.345548095380243
625,10.587004213131571,-0.1280665966543233,0.6862324553911796,0.03757837151169555,441117571341812.1,38.717189756929756,32.55612154611117,137703170502990.94,7.861148320874888,4.647448925829135,-4.429775351611149,0.6819069319279469,0.013509966427866166,0.0,0.009906019278664325,-2.3475820280240116,-2.3475820280240116
626,10.577410695185762,-0.12806593244522266,0.6855376388503044,0.03785726970747861,464223467526670.0,38.7921003352041,32.607180579760886,144916753510331.84,7.89804738000415,4.655905369733777,-4.447094159137713,0.6812926285531239,0.013536221001379913,0.0,0.00993421947785277,-2.349686593505332,-2.349686593505332
627,10.566670679341765,-0.1280651867689229,0.6847590146317694,0.038172913985752385,491502866389211.06,38.87596375532679,32.66428727263721,153433332497670.38,7.9397008217852845,4.665439051398888,-4.466626238657812,0.6806049150656316,0.01356577196898442,0.0,0.009965966795638152,-2.3520471262790803,-2.3520471262790803
628,10.55522747082685,-0.12806438983224314,0.6839285081833588,0.038513249601270706,522301532410852.75,38.96531859398335,32.72506987816864,163048672779178.44,7.98448628214726,4.675675074755487,-4.487605621807005,0.6798721785798448,0.01359744379698603,0.0,0.010000000165758461,-2.354567407430747,-2.354567407430747
629,10.545690296126468,-0.12806372370790023,0.6832356191061661,0.0388001134084983,549412361916577.9,39.039790502261404,32.775678517213976,171512714568812.16,8.022134458517998,4.684268269571169,-4.505224644171016,0.6792614935638543,0.013623988036585774,0.0,0.010028529635255294,-2.3566720055775825,-2.3566720055775825
630,10.536153171099022,-0.1280630558266133,0.6825420793111788,0.039089938252486765,577904130386072.0,39.11426241053946,32.82624167761752,180407929486769.7,8.060078466920244,4.692918385739658,-4.522966585181248,0.678650814907389,0.013650667562736927,0.0,0.010057210028252704,-2.358780336911723,-2.358780336911723
631,10.525481892514144,-0.12806230642648803,0.6817652838701266,0.039417786306928285,611506467274532.2,39.19759096867713,32.882764202382916,190898731611670.62,8.102889121405267,4.702665263311775,-4.542965535710559,0.677967518210319,0.013680681562496522,0.0,0.010089481571779742,-2.3611438414583557,-2.3611438414583557
632,10.51398218853421,-0.12806149636351657,0.6809272571192772,0.03977534940836575,649866670610989.6,39.287388979134306,32.943611275784626,202875027189577.62,8.149446532813917,4.71325002039138,-4.564692672732273,0.6772311807723833,0.013713218359251718,0.0,0.01012447355392864,-2.363696105542981,-2.363696105542981
633,10.50432664712576,-0.12806081420774576,0.680222873794842,0.04007903490267951,683892803031997.1,39.36278687301904,32.994649773062015,213498254530367.25,8.188880407924099,4.722202989251758,-4.5830775974683915,0.6766129304911102,0.0137406930468065,0.0,0.01015402782565285,-2.3658433137465056,-2.3658433137465056
634,10.494671157219306,-0.12806013022357754,0.679517807811473,0.04038592276447831,719666942350711.2,39.438184766903774,33.045641655818756,224667277231966.56,8.22863006639349,4.731216352786447,-4.601593341027104,0.6759946868033451,0.013768310817664792,0.0,0.010183741889135704,-2.3679943926251554,-2.3679943926251554
635,10.483965904639412,-0.12805936972584456,0.6787352788135197,0.04072997066665907,761480921329674.8,39.52178053033658,33.1021232970556,237722061190764.4,8.273074434256095,4.7412809181818805,-4.6222765957911305,0.6753092303848927,0.013799099957311678,0.0,0.010216874978479768,-2.3703838916294893,-2.3703838916294893
636,10.472524802293599,-0.12805855444501862,0.6778980172619661,0.041102140133787865,808807362029373.5,39.611122987437575,33.16242435820523,252497978382312.66,8.321012008069639,4.752120863980621,-4.644562847719268,0.6745766620724875,0.013832203172469274,0.0,0.010252506460846788,-2.372942944164179,-2.372942944164179
637,10.462792057935207,-0.1280578588516728,0.6771850014954739,0.041422426831417405,851331837743154.1,39.687125491308265,33.21367019193929,265774731523818.78,8.362151838076931,4.7614107953288,-4.663670257677415,0.6739534827795257,0.01386052561002734,0.0,0.010282998726309434,-2.3751242133866444,-2.3751242133866444
638,10.453059366515296,-0.1280571613719044,0.6764712756714951,0.04174614896052164,896049663045339.0,39.763127995178955,33.264868662744156,279736348427798.3,8.403625954549918,4.770764272789621,-4.6829157376723725,0.6733303102637799,0.013888998105062129,0.0,0.01031365875956264,-2.3773094612683017,-2.3773094612683017
639,10.442339326401305,-0.12805639093944968,0.6756843138218992,0.04210674245225338,947975470771718.8,39.84684117631436,33.32120655508008,295948495990301.56,8.449698494212019,4.781140858486643,-4.704275002958939,0.6726439229312192,0.013920534223594998,0.0,0.010347625057647651,-2.3797210264944297,-2.3797210264944297
640,10.430924330256355,-0.12805556802124743,0.674845371652043,0.04249542305699074,1006516395244217.6,39.93598184879064,33.3811339110821,314226101468225.6,8.499213200898122,4.792276450430213,-4.7272067645732045,0.6719130431996263,0.013954318292688837,0.0,0.01038402099343009,-2.382294281181299,-2.382294281181299
641,10.420029764352915,-0.12805478016773014,0.6740437458987796,0.04287098065671711,1065692473289252.2,40.02105897248742,33.43826866720012,332702118722569.94,8.546913318464528,4.80298815906112,-4.749275543044207,0.6712154899765469,0.013986759532864143,0.0,0.010418978511172962,-2.384755381841019,-2.384755381841019
642,10.410214457392065,-0.12805406830187635,0.6733207477823002,0.043213234021219724,1121923173631413.4,40.09770846747384,33.48969291041079,350258619501168.94,8.590262436568873,4.812709455392885,-4.76931226337154,0.6705870428226117,0.014016153511125255,0.0,0.010450659359692478,-2.3869770090336746,-2.3869770090336746
643,10.400741773014392,-0.1280533794263629,0.6726222780929425,0.04354709282668278,1178949220348977.5,40.17168276576502,33.53927668335441,368063533050223.94,8.6324382523124,4.822155533389895,-4.7887894246288845,0.6699805361671686,0.014044672249304087,0.0,0.010481403183479768,-2.3891249915805757,-2.3891249915805757
644,10.390485361631342,-0.12805263149031393,0.6718652303066625,0.04391255971382927,1243903515332290.8,40.25177781181259,33.59291250668746,388343940192425.56,8.678483646306047,4.832454751080353,-4.810034354796631,0.6693238535795896,0.014075718796948702,0.0,0.010514879099012235,-2.3914550259467022,-2.3914550259467022
645,10.379123296962629,-0.1280518004081683,0.6710256073980593,0.04432233024087033,1319965670679204.0,40.34050774565184,33.65226929371292,412092639728788.4,8.729959050324961,4.8439519405563125,-4.833761099323418,0.6685963843141575,0.014110318134287397,0.0,0.010552194466891774,-2.3940415213941653,-2.3940415213941653
646,10.36768904723134,-0.1280509613632912,0.6701796203270347,0.0447399871427754,1401116341472306.0,40.42980197764037,33.71193840875054,437430262381829.9,8.78226176897116,4.855616124210815,-4.857843984327604,0.6678642980882643,0.014145357688801484,0.0,0.010589993902423007,-2.3966500704153546,-2.3966500704153546
647,10.357360353807913,-0.12805020112106755,0.6694145364369245,0.04512188513753437,1478618565345213.8,40.51046302039714,33.76578236890665,461628868343863.5,8.829943669016025,4.866234309018395,-4.879777300590268,0.6672030000432119,0.01417720103031257,0.0,0.010624353479671386,-2.399011266300779,-2.399011266300779
648,10.347918211935758,-0.12804950419661287,0.6687143760129766,0.045474896961030006,1553141400844285.8,40.584201034652786,33.81495830466893,484897335301959.0,8.873898941927413,4.876009627767703,-4.899978068834675,0.6665984671949567,0.014206471623404042,0.0,0.01065594381216087,-2.40117384186774,-2.40117384186774
