,phi,dphi,delta,rhoChi,kh,t,N,a,E,B,G,kS,H,sigmaE,sigmaB,s,xi,xieff
90,15.137758901124633,-0.1282555856897855,1.0,0.00536720122672745,76.43164873906974,3.2136387105170288,3.171142424757881,23.83469815788078,2.69160159038295,3.3833739192205727,-1.6738166619749173,76.43164873906974,0.973559138378623,0.007927544572661458,0.0,0.0,-1.646735938190975,-1.646735938190975
91,15.130625834972301,-0.12825541127431894,1.0,0.005390893658199983,80.68267735332371,3.2692547756143577,3.2252752330080545,25.16049820251598,2.697231919312811,3.3853955533312257,-1.6765659735597414,80.68267735332371,0.973101710827649,0.007933769593083655,0.0,0.0,-1.647507781653604,-1.647507781653604
92,15.12408432402988,-0.12825525136685184,1.0,0.005411637540460652,84.78681193285999,3.3202585886735334,3.274896432907152,26.440486974386253,2.702105609941176,3.3872231381063154,-1.6789922940958522,84.78681193285999,0.9726822189334838,0.007939444858436716,0.0,0.0,-1.6482162528307522,-1.6482162528307522
93,15.117315316278324,-0.12825508590457604,1.0,0.00543219413250584,89.25160312757649,3.3730362492038317,3.3262208699886213,27.832958331790714,2.706886160825085,3.389092264926602,-1.681419467396745,89.25160312757649,0.9722481387480845,0.007945289765938434,0.0,0.0,-1.6489500055732136,-1.6489500055732136
94,15.109718947376399,-0.1282549001863447,1.0,0.005454258790983959,94.54013322622919,3.432264889908479,3.3837913794598737,29.482338214573165,2.711966176368473,3.39116805321134,-1.6840555226778484,94.54013322622919,0.971761002548905,0.007951821974929526,0.0,0.0,-1.6497742223902698,-1.6497742223902698
95,15.101628228574743,-0.12825470230307376,1.0,0.005476703695639911,100.5147281713886,3.4953480550032934,3.445076774272617,31.345689896832976,2.7170834430556203,3.393358770302058,-1.6867757932165757,100.5147281713886,0.9712421656987874,0.007958754731186408,0.0,0.0,-1.6506529837849107,-1.6506529837849107
96,15.094932339926533,-0.1282545384452942,1.0,0.005494537479562331,105.7412455996559,3.54755583222234,3.495771960147371,32.97573408258403,2.721116533696232,3.395159522757003,-1.688969075991997,105.7412455996559,0.9708127763006196,0.00796447780382675,0.0,0.0,-1.6513809559400976,-1.6513809559400976
97,15.088236459835537,-0.12825437448636712,1.0,0.005511765797343238,111.23705282445687,3.5997636094413865,3.5464447285847274,34.68976645393663,2.7249878944949737,3.396951679849183,-1.6911175294758702,111.23705282445687,0.9703833879998106,0.007970191231431646,0.0,0.0,-1.6521095691715426,-1.6521095691715426
98,15.080708453442798,-0.12825419001030813,1.0,0.005530483617595657,117.75454398361609,3.658459555182871,3.6033881315460348,36.72244437730137,2.7291695313930693,3.39895879164698,-1.6934873146902119,117.75454398361609,0.9699006383926065,0.007976606650393937,0.0,0.0,-1.6529294977944955,-1.6529294977944955
99,15.072574944205204,-0.12825399050633404,1.0,0.00555001582429249,125.22214665889969,3.721876707962285,3.66487993000742,39.051446974641095,2.7335098274687613,3.4011207869997295,-1.6960021225475466,125.22214665889969,0.9693790603932438,0.007983532286597714,0.0,0.0,-1.6538162900680178,-1.6538162900680178
100,15.06581123605996,-0.12825382443676236,1.0,0.005565773138615381,131.78819761679867,3.774613566260817,3.7159904992091626,41.09927573013828,2.736996819545324,3.402915276830897,-1.6980633835537808,131.78819761679867,0.96894532432276,0.007989289510422968,0.0,0.0,-1.654554457528406,-1.654554457528406
101,15.059047536676895,-0.1282536582065858,1.0,0.005581139021241063,138.69538612861814,3.8273504245593486,3.767078194562841,43.25350171299871,2.7403870281197054,3.404707999797472,-1.700101991259068,138.69538612861814,0.9685115893759285,0.007995046781168972,0.0,0.0,-1.6552932821540562,-1.6552932821540562
102,15.051505789430548,-0.12825347265406167,1.0,0.005597862702891922,146.8209241187034,3.88615383653454,3.824015761058582,45.787712131856615,2.7440677587285984,3.40670612771197,-1.702352977567037,146.8209241187034,0.9680279613092946,0.008001468242407586,0.0,0.0,-1.6561178728839865,-1.6561178728839865
103,15.043422309439526,-0.12825327352700117,1.0,0.005615366650295866,156.0545304312589,3.9491812625964817,3.8850117361425567,48.667513625016554,2.7479126823416458,3.4088481384627802,-1.704744682171001,156.0545304312589,0.9675095944361284,0.00800835515803843,0.0,0.0,-1.6570026057693528,-1.6570026057693528
104,15.036622535150823,-0.12825310581750024,1.0,0.00562979637559447,164.26588647671366,4.002199626547027,3.936295952706473,51.22849666517518,2.751078308444699,3.4106511440996177,-1.7067431839064504,164.26588647671366,0.9670735479932264,0.008014153072736552,0.0,0.0,-1.6577475684713712,-1.6577475684713712
105,15.029822769758898,-0.12825293791493333,1.0,0.0056439913139085625,172.90533228162636,4.055217990497572,3.9875570508316196,53.922997184847794,2.754190223083543,3.4124558462784393,-1.7087320535533181,172.90533228162636,0.96663750269124,0.008019956244304585,0.0,0.0,-1.6584931988188576,-1.6584931988188576
106,15.022282803186659,-0.12825275150321616,1.0,0.005659492348417871,183.01260373770273,4.114007848828861,4.044371319889329,57.075292651298575,2.757587232017175,3.4144595903945074,-1.71092871599276,183.01260373770273,0.9661539915300278,0.008026398230776834,0.0,0.0,-1.659320778928207,-1.659320778928207
107,15.014224957756799,-0.12825255201228813,1.0,0.005675819401361069,194.46197263147246,4.17683575388907,4.105056518913364,60.64617210649129,2.7611651143552334,3.416604577570851,-1.7132688269077423,194.46197263147246,0.9656372714221575,0.008033291911895269,0.0,0.0,-1.6602061121693523,-1.6602061121693523
108,15.00738460079943,-0.12825238243536413,1.0,0.00568951475023297,204.73661143045558,4.230170844468604,4.156547172623711,63.850676184349055,2.7641669708852232,3.4184288081528997,-1.7152512148915489,204.73661143045558,0.9651986250208427,0.00803915215061169,0.0,0.0,-1.6609584171417906,-1.6609584171417906
109,15.00054425289211,-0.1282522126461766,1.0,0.005703081687252123,215.54909851063596,4.2835059350481375,4.208014431119453,67.2229314489661,2.767141829255595,3.420256393295594,-1.7172312179310887,215.54909851063596,0.9647599797800972,0.008045020357388416,0.0,0.0,-1.6617114014644578,-1.6617114014644578
110,14.993001639730634,-0.12825202517597561,1.0,0.005717915871242906,228.1286568881563,4.342316761911881,4.264738540492739,71.14631566072765,2.7703963022724465,3.4222757671133572,-1.7194131134739978,228.1286568881563,0.964276301639184,0.008051500735527033,0.0,0.0,-1.662542480795683,-1.662542480795683
111,14.984970635888109,-0.12825182527572593,1.0,0.005733591061203931,242.32321834812356,4.404935734896569,4.325104407908103,75.57340290873364,2.7738376118822528,3.4244309546992833,-1.7217361210325774,242.32321834812356,0.9637613057007538,0.00805841239029094,0.0,0.0,-1.663428285057492,-1.663428285057492
112,14.978092788899241,-0.1282516538375687,1.0,0.005746936009156993,255.173139043057,4.4585634440539295,4.376776892705289,79.58112110758066,2.776769394419693,3.4262810012238245,-1.7237264329267303,255.173139043057,0.9633202577063901,0.008064341498682877,0.0,0.0,-1.6641876469893886,-1.6641876469893886
113,14.971214951110214,-0.1282514821751413,1.0,0.005760222367082446,268.69812813212235,4.5121911532112895,4.428425725140536,83.79938974150144,2.779690237202492,3.428135151114387,-1.7257182947263625,268.69812813212235,0.9628792108918005,0.008070279956637528,0.0,0.0,-1.6649476996231594,-1.6649476996231594
114,14.963669731813114,-0.12825129359552423,1.0,0.005774745308745643,284.3537826331051,4.571022635818782,4.485059104096304,88.68219213889176,2.782885117021418,3.4301740455723086,-1.7279059430401948,284.3537826331051,0.9623953683869565,0.0080768056276458,0.0,0.0,-1.665782299670698,-1.665782299670698
115,14.955661887656198,-0.12825109315359265,1.0,0.005790114207659756,301.9589456025565,4.633461385467828,4.545133836163355,94.17303012306841,2.786268492693297,3.432343579089508,-1.7302313337070918,301.9589456025565,0.9618818605155816,0.008083744198372371,0.0,0.0,-1.6666689852749736,-1.6666689852749736
116,14.948013487968392,-0.1282509014187255,1.0,0.005804764287926037,319.7811191563547,4.693097566458531,4.602482172374534,99.73155958602072,2.7894957639541205,3.4344212146238142,-1.7324564345988722,319.7811191563547,0.9613914029888896,0.008090383791118491,0.0,0.0,-1.6675167499418502,-1.6675167499418502
117,14.941099394430005,-0.12825072784665323,1.0,0.005817993449526771,336.7873679410126,4.747008284742406,4.654299522281831,105.035619113216,2.792411654802962,3.436304037918112,-1.734471771987075,336.7873679410126,0.9609480338494716,0.008096396533965553,0.0,0.0,-1.6682838630317542,-1.6682838630317542
118,14.93441623619254,-0.12825055984962777,1.0,0.005830775219574938,354.0766916197332,4.7991184187424185,4.704363486935002,110.42797372482283,2.7952302522754087,3.4381282044234003,-1.736423587849237,354.0766916197332,0.9605194741033738,0.00810221809782842,0.0,0.0,-1.669026023253552,-1.669026023253552
119,14.927199181736617,-0.1282503781853486,1.0,0.0058445791217930235,373.73597848367837,4.8553915420300875,4.758401896244317,116.55950279775523,2.798275521676519,3.440102789263498,-1.7385357940509518,373.73597848367837,0.9600566787153311,0.008108515453474982,0.0,0.0,-1.6698282120822636,-1.6698282120822636
120,14.91923873488212,-0.12825017751068496,1.0,0.005859814115227761,396.6767068427011,4.917461168595042,4.817976413583883,123.71449034738002,2.8016378034744482,3.442286433777172,-1.7408712461038258,396.6767068427011,0.9595462138680261,0.008115474459578184,0.0,0.0,-1.6707139225959706,-1.6707139225959706
121,14.911241006754555,-0.12824997558011833,1.0,0.005875138033241352,421.12969333340476,4.979821584599046,4.8777981237308445,131.34114830643927,2.805020820930198,3.444486303271433,-1.7432239160706025,421.12969333340476,0.9590333591583163,0.008122479847864279,0.0,0.0,-1.6716047251562152,-1.6716047251562152
122,14.903999199936186,-0.12824979246112872,1.0,0.005889034705868549,444.5571802059177,5.036287965621094,4.931938155851958,138.64797347731724,2.8080894860002674,3.446483438525581,-1.7453598540045578,444.5571802059177,0.958568978636743,0.008128835079827373,0.0,0.0,-1.6724121492477637,-1.6724121492477637
123,14.897358671920044,-0.12824962431645387,1.0,0.005901799289803736,467.1725061247033,5.088066079572527,4.981560025498335,145.70150250944567,2.810908607825698,3.448319089824664,-1.7473232903714797,467.1725061247033,0.958143155673115,0.008134672674487612,0.0,0.0,-1.6731532177250161,-1.6731532177250161
124,14.890490773826889,-0.1282494501825871,1.0,0.005915026237161334,491.7617542052121,5.141617135111544,5.032857810828706,153.37069141898067,2.813830136886529,3.450221954603902,-1.7493589379046515,491.7617542052121,0.9577027532215164,0.008140720264671096,0.0,0.0,-1.673920349387925,-1.673920349387925
125,14.88278472235427,-0.12824925451598718,1.0,0.0059299017677431985,520.8813515931946,5.2017036098575495,5.090387947306912,162.45287298481287,2.817115971083495,3.4523623182546928,-1.7516491629178632,520.8813515931946,0.9572086050814418,0.008147518170432825,0.0,0.0,-1.6747819367058892,-1.6747819367058892
126,14.874573320721222,-0.12824904568930007,1.0,0.00594579691780795,553.7926053077131,5.265730557596897,5.151658235848877,172.71765959807902,2.820627012358694,3.454649174286997,-1.754096855581692,553.7926053077131,0.956682052350594,0.008154776179058038,0.0,0.0,-1.6757009992790795,-1.6757009992790795
127,14.86777183128174,-0.12824887246113698,1.0,0.005959000097146053,582.6070774868016,5.318764044086735,5.202382855475437,181.70470247017062,2.8235432634901225,3.456548155774482,-1.7561300426104627,582.6070774868016,0.9562459103050993,0.008160799168720081,0.0,0.0,-1.6764630190708207,-1.6764630190708207
128,14.860970351035341,-0.12824869899942115,1.0,0.005972239147277791,612.9066400254662,5.371797530576573,5.253084344999973,191.15494795455916,2.8264671608668777,3.458451461811084,-1.7581685132901446,612.9066400254662,0.9558097694384867,0.008166832305470977,0.0,0.0,-1.677225729168419,-1.677225729168419
129,14.853329251294653,-0.12824850384494718,1.0,0.005987157493954624,648.8123094914645,5.431377905368077,5.310017252681265,202.3537195022572,2.8297614734868324,3.4605948782615923,-1.7604649922459419,648.8123094914645,0.955319789176273,0.008173622338381722,0.0,0.0,-1.67808341900268,-1.67808341900268
130,14.84507815398873,-0.1282482927781686,1.0,0.006003322659640204,689.9275069720045,5.495714750215243,5.371462493572959,215.17733316322622,2.833330404546447,3.462915520472501,-1.7629524324273487,689.9275069720045,0.954790694077747,0.008180968850755324,0.0,0.0,-1.6790105618651636,-1.6790105618651636
131,14.83820853687892,-0.12824811678594597,1.0,0.006016827244789493,726.1207442828919,5.549279765962732,5.42259407421954,226.46583036330958,2.8363112609770638,3.4648524542982866,-1.7650294916445384,726.1207442828919,0.954350185970418,0.008187096774521594,0.0,0.0,-1.6797832529306136,-1.6797832529306136
132,14.831338929202573,-0.12824794055325525,1.0,0.006030374872683835,764.1946446362667,5.60284478171022,5.473702059074807,238.3409136572022,2.839300915091618,3.4667937742350468,-1.7671121180006248,764.1946446362667,0.9539096790727887,0.008193235091714353,0.0,0.0,-1.68055665235929,-1.68055665235929
133,14.823684306739795,-0.1282477438976803,1.0,0.006045522683696134,808.9532615334497,5.662530951305435,5.530622625637167,252.30095117030908,2.842642770426089,3.4689620994738832,-1.7694393310150567,808.9532615334497,0.9534188345804117,0.008200087120372956,0.0,0.0,-1.6814192677728121,-1.6814192677728121
134,14.815483199573558,-0.12824753286925056,1.0,0.006061814269713587,859.7923871596513,5.726478383537119,5.591574497398071,268.1575007884294,2.8462357749855367,3.4712912603823214,-1.7719404473275542,859.7923871596513,0.9528929481755991,0.00820744269240413,0.0,0.0,-1.6823444479622844,-1.6823444479622844
135,14.80857676376625,-0.12824735488707967,1.0,0.0060755850309525865,905.0524542436262,5.780330808173123,5.6428781683543905,282.27398248169897,2.8492717983979245,3.4732575635636245,-1.7740529778660186,905.0524542436262,0.9524500817289567,0.00821364860640566,0.0,0.0,-1.683124361938682,-1.683124361938682
136,14.801670337550313,-0.12824717665976207,1.0,0.006089403270854073,952.6723381230049,5.834183232809128,5.694157989911879,297.12650471360087,2.852317285992559,3.4752282825412824,-1.7761712478078173,952.6723381230049,0.9520072165122552,0.00821986506679972,0.0,0.0,-1.6839049961407402,-1.6839049961407402
137,14.794017373722852,-0.1282469788800932,1.0,0.0061047714807362565,1008.3435415618632,5.89385682505806,5.7509530383941465,314.49023878025724,2.8557031447919354,3.4774171806668117,-1.7785252210220905,1008.3435415618632,0.951516481302667,0.008226765825146294,0.0,0.0,-1.684770855263032,-1.684770855263032
138,14.785842372305213,-0.12824676727490633,1.0,0.0061212543351561784,1071.3761631480734,5.957601080334089,5.811590040203489,334.15001545323827,2.8593330698628017,3.479761379042813,-1.7810476162474171,1071.3761631480734,0.9509922720259907,0.00823415165840441,0.0,0.0,-1.6856967591557008,-1.6856967591557008
139,14.77889478877734,-0.12824658716877083,1.0,0.00613531694037836,1128.0030962944309,6.0117746751378585,5.863096642972753,351.81189479454235,2.8624287206258963,3.4817584731615008,-1.7831976881122449,1128.0030962944309,0.9505467696965465,0.008240440226465173,0.0,0.0,-1.6864844431814807,-1.6864844431814807
140,14.771947215013236,-0.12824640681250382,1.0,0.006149430185767699,1187.5943652846197,6.065948269941628,5.914579111313243,370.3983734072389,2.8655343034667227,3.48376002999104,-1.7853536540074646,1187.5943652846197,0.9501012686191425,0.008246739517108971,0.0,0.0,-1.6872728603827478,-1.6872728603827478
141,14.764291513262076,-0.12824620778297768,1.0,0.006165041158055759,1256.876715707046,6.125643569642309,5.971281038836971,392.00752609847814,2.868968005525515,3.4859707664042885,-1.787736216932978,1256.876715707046,0.9496103607928054,0.008253693303689231,0.0,0.0,-1.6881424881978464,-1.6881424881978464
142,14.756143500370188,-0.12824599561923364,1.0,0.006181724894307197,1335.0170713242524,6.1891777650835715,6.031597171552024,416.3795281186439,2.872635945865908,3.488329626017834,-1.7902799116367965,1335.0170713242524,0.9490878852553889,0.008261108617046905,0.0,0.0,-1.6890690210517765,-1.6890690210517765
143,14.749157650353014,-0.12824581344082533,1.0,0.0061960860473543895,1405.831955407148,6.243650070001354,6.083283975698377,438.4667471249724,2.8757918142159293,3.4903569322973755,-1.7924673174020107,1405.831955407148,0.9486399318488526,0.008267478075708377,0.0,0.0,-1.6898642089480744,-1.6898642089480744
144,14.742171810266461,-0.12824563100746655,1.0,0.006210500254320528,1480.36704960409,6.298122374919136,6.134946378824855,461.71433568986527,2.8789579734769735,3.492388756637033,-1.7946607601633635,1480.36704960409,0.9481919797157436,0.008273858437759917,0.0,0.0,-1.690660142552474,-1.690660142552474
145,14.734513236686155,-0.12824543071202127,1.0,0.006226363967442897,1566.584592177853,6.3578404292438,6.191555895532172,488.6057345894413,2.882440921913208,3.494621443396095,-1.7970723925011785,1566.584592177853,0.9477008907112133,0.008280865784833537,0.0,0.0,-1.6915335836576293,-1.6915335836576293
146,14.726388432283146,-0.12824521788654417,1.0,0.006243264146420031,1663.4932477115208,6.421194040344804,6.251579666078654,518.8317586065663,2.886149563750276,3.4969959986111054,-1.7996388236924172,1663.4932477115208,0.9471799065306294,0.008288314102026552,0.0,0.0,-1.6924611813753283,-1.6924611813753283
147,14.718625492258191,-0.12824501421546733,1.0,0.006259480123374052,1761.6267712260296,6.481726092265349,6.308899343538745,549.4398713374495,2.8897062340547195,3.4992705232713384,-1.8020986570903725,1761.6267712260296,0.9466821268695865,0.008295444543892767,0.0,0.0,-1.6933484135738597,-1.6933484135738597
148,14.711602484369507,-0.12824482968374876,1.0,0.006274208507235865,1855.3371350490927,6.536488556000612,6.360729658512196,578.6684327368876,2.8929350661481976,3.5013330776607368,-1.8043305388123791,1855.3371350490927,0.9462317942398154,0.008301907031230968,0.0,0.0,-1.6941518778014932,-1.6941518778014932
