# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
2.519790555590052160e-10,1.020407259408442542e+02,1.517385328416758739e+03,1.750418536588156712e+03,8.011128556169927606e+01,1.265999196223164063e+02,2.358811950162027529e+02,1.233901208507760603e+05,1.866332314233266970e+03,1.898189454615279334e+06,1.689532030915486393e+05,1.537967993892625440e+06,6.774888070732306223e+05,3.971597349558949475e+01,3.246747156219332282e+03,6.963181351577544831e+01,1.425678107970140874e+06,9.858347460026436693e+01,5.321607954504877398e+02,5.963273802976082294e+01,6.840136742291528732e+06,1.000267925768725254e+05,2.840516667750512715e+04,4.710291161072485920e+03,8.212611821785503707e+04,2.976650766886489691e+03,7.530554687743114073e+01,1.054759135314435703e+01,2.497176344412403637e+02,8.399858453756185481e+05,3.720355942048455322e+00,2.190798249021282800e+02,3.695368709696861333e+04,3.313831682302954551e+00,1.356981084124471236e+05,2.565945165190193438e+04,5.773394535394309059e+02,2.154361655315683421e+01,2.954005344479904949e+01,2.639757455969337840e+06,1.568511693188672325e+04,2.052089813101593463e+05,1.517186498134667752e+06,7.132746533015421846e+03,2.734190856385626489e+02,1.669343613384733544e+04,1.499594409960243411e+02,4.796998241606024749e+03,2.309979330633602501e+01,9.069133239052131046e+01,1.071834581973247822e+02,1.213425856662560598e+01,8.650612941732788386e+01,8.371461052307967066e+01,2.204945981314898017e+04,1.769711052595921430e+01,1.334994907279771041e+02,4.370152463389672448e+03,5.682122556217654719e+00,4.189196643886128004e+04,1.414847377220016611e+01,7.499207092188291881e+02,2.548028250025779471e+02,1.470148368771297385e+02,6.159681631956915453e+02,3.839147982083676652e+03,2.026949001725465660e+00,1.778894657789796611e+03
2.578682593051431736e-10,8.890016775122121828e+01,1.322220821977538208e+03,1.524285382477290341e+03,6.975612065292031616e+01,1.103005459373961088e+02,2.053871991990918673e+02,1.074230891146479698e+05,1.624870114789774561e+03,1.652568715906781610e+06,1.470949309514656197e+05,1.338945083245294169e+06,5.898163930164085468e+05,3.460049235722046035e+01,2.826706977305516830e+03,6.063074989710073481e+01,1.241197667328345589e+06,8.583289774928155680e+01,4.633398439066780270e+02,5.194983030575245664e+01,5.954940392505261116e+06,8.708800402513056179e+04,2.361783320813181490e+04,4.101009814145424571e+03,7.150048213272163412e+04,2.591674595342875364e+03,6.559467327040606222e+01,9.186157440976142396e+00,2.172964445831119349e+02,7.312531089900084771e+05,3.240495905506632468e+00,1.908648074675232067e+02,3.217181066800282133e+04,2.887162603738053335e+00,1.181374133883535542e+05,2.233882929605258687e+04,5.027156014357710774e+02,1.876025922894577036e+01,2.573655244290252853e+01,2.298230927184180822e+06,1.365770868403020722e+04,1.786528348992818501e+05,1.320849969477908686e+06,6.209693467302714453e+03,2.380629687095469080e+02,1.453316808535295604e+04,1.305781967257197209e+02,4.177600117900527948e+03,2.012319483860274971e+01,7.897914277619794632e+01,9.332242818157081388e+01,1.057072101598710390e+01,7.532144130479522914e+01,7.291308860111860213e+01,1.919739806774034514e+04,1.541078374372978210e+01,1.162381815537292482e+02,3.804939021534122276e+03,4.947649063513332557e+00,3.647061074797377660e+04,1.232538725050412864e+01,6.529825950092861149e+02,2.218429562291597961e+02,1.280025348215062877e+02,5.363118606425427970e+02,3.341992335638727127e+03,1.765873399157941392e+00,1.548773372813861670e+03
2.638951043353417658e-10,7.745459762062247933e+01,1.152209355829297920e+03,1.327384001341096791e+03,6.074005242609503341e+01,9.610326902875949884e+01,1.788369456672369040e+02,9.352241906050547550e+04,1.414652467869965449e+03,1.438733890618362697e+06,1.280650120348644268e+05,1.165679060398878297e+06,5.134903433741022018e+05,3.014493643270812129e+01,2.461017338386059691e+03,5.279371656382048883e+01,1.080591066390895750e+06,7.473186294161067167e+01,4.034215893639301385e+02,4.525824541918153443e+01,5.184306656300801784e+06,7.582324179941977491e+04,1.963758041203305402e+04,3.570556681579813812e+03,6.224980354497321241e+04,2.256501244593367574e+03,5.713755092585505935e+01,8.000609016877861634e+00,1.890805982422207308e+02,6.365951342689039884e+05,2.822599137783836198e+00,1.662894398210966358e+02,2.800877412678589826e+04,2.515522428886062478e+00,1.028494087895939883e+05,1.944796194086664400e+04,4.377416068600899735e+02,1.633671665780543947e+01,2.242360959884048910e+01,2.000897019966700114e+06,1.189247430476916452e+04,1.555335669074974430e+05,1.149922919640323147e+06,5.406101524997427077e+03,2.072802269904155708e+02,1.265247748109833992e+04,1.137030548644338523e+02,3.638242534851072833e+03,1.753070766719878293e+01,6.878060872912475077e+01,8.125443646439229894e+01,9.208943145695011268e+00,6.558337874472154283e+01,6.350668184076240408e+01,1.671432793218228471e+04,1.342001213238930291e+01,1.012095071550218819e+02,3.312846111324838603e+03,4.308155651870084313e+00,3.175089255147539734e+04,1.073755371073942477e+01,5.685805190669163949e+02,1.931474769127258639e+02,1.114496529268825071e+02,4.669596618006011113e+02,2.909207564314388947e+03,1.538478129038060693e+00,1.348426652391586003e+03
2.700628075739744950e-10,6.748513799099156074e+01,1.004104712162690475e+03,1.155934072780308270e+03,5.288986122994506189e+01,8.373667100265137719e+01,1.557202578350002113e+02,8.142067791160252818e+04,1.231636001052107758e+03,1.252571261107441271e+06,1.114974320223054820e+05,1.014836373311904958e+06,4.470421615713032079e+05,2.626408068432689902e+01,2.142644844158784508e+03,4.597013601063699184e+01,9.407685533204323146e+05,6.506693285002754124e+01,3.512541542315946117e+02,3.942994416188030726e+01,4.513408112965657376e+06,6.601588856848889554e+04,1.632831478326626893e+04,3.108731549130666735e+03,5.419614598807715811e+04,1.964686770840090958e+03,4.977217861464085757e+01,6.968209345158345336e+00,1.645249793999116434e+02,5.541900546251503984e+05,2.458658331199685243e+00,1.448837061192518263e+02,2.438448622030233673e+04,2.191805741403908048e+00,8.953995076655974844e+04,1.693122812525070913e+04,3.811692297779669047e+02,1.422645537028373575e+01,1.953788259538493932e+01,1.742036744752703467e+06,1.035550049447813035e+04,1.354063576263683208e+05,1.001116737130806665e+06,4.706509370634129482e+03,1.804791598378715207e+02,1.101518013287353642e+04,9.900985624447197608e+01,3.168576912010895740e+03,1.527271635303992880e+01,5.990001211219362176e+01,7.074749285307045454e+01,8.022864194970170004e+00,5.710478991717196351e+01,5.531507419118684510e+01,1.455250309320786073e+04,1.168657325167965055e+01,8.812462336837296561e+01,2.884412630063364304e+03,3.751356087438885822e+00,2.764200124041880190e+04,9.354586065793407457e+00,4.950928471085583169e+02,1.681645769611464516e+02,9.703797996955212568e+01,4.065783904233551880e+02,2.532459839373664636e+03,1.340413582288610961e+00,1.174001576922670665e+03
2.763746611307267647e-10,5.880119677106328879e+01,8.750800176621243054e+02,1.006644296130239240e+03,4.605473892533606062e+01,7.296440649815178858e+01,1.355929695798484715e+02,7.088504601378526422e+04,1.072300633107922977e+03,1.090499530371378642e+06,9.707354560411302373e+04,8.835149265496882144e+05,3.891934170691414038e+05,2.288371433162040702e+01,1.865466345800638237e+03,4.002891308184318575e+01,8.190402703351106029e+05,5.665229038421867358e+01,3.058347164794686250e+02,3.435343621270948233e+01,3.929336458471667022e+06,5.747735980556272261e+04,1.357689543908187807e+04,2.706654222163660052e+03,4.718460166519887571e+04,1.710621108275316146e+03,4.335749941889189785e+01,6.069162089621519485e+00,1.431551004445210822e+02,4.824518277746321401e+05,2.141701475461634363e+00,1.262383322552996674e+02,2.122922167139914382e+04,1.909825303692040954e+00,7.795296639985992806e+04,1.474020547715876273e+04,3.319117279593261856e+02,1.238896155867147719e+01,1.702421441984726869e+01,1.516671260622492293e+06,9.017261693898546582e+03,1.178839602375715622e+05,8.715684525111480616e+05,4.097456826814682245e+03,1.571446316602726370e+02,9.589775138930304820e+03,8.621638037889059092e+01,2.759593138644415376e+03,1.330601850193561297e+01,5.216694999653562803e+01,6.159962698894891275e+01,6.989791850827521635e+00,4.972273909010674942e+01,4.818126604512558941e+01,1.267035609295735412e+04,1.017718914059416768e+01,7.673206083935042443e+01,2.511401797098312727e+03,3.266553756916600548e+00,2.406487987245503246e+04,8.150024877279786750e+00,4.311077576418801982e+02,1.464138571428821081e+02,8.449048185040398096e+01,3.540073842765299901e+02,2.204494206627077801e+03,1.167892283013924004e+00,1.022143850114669249e+03
2.828340340578042436e-10,5.123681013674104889e+01,7.626735382962771155e+02,8.766491188461922093e+02,4.010338883397421483e+01,6.358066818564947198e+01,1.180683832386990133e+02,6.171283682230544218e+04,9.335818466107842823e+02,9.494009108268159907e+05,8.451594574750126048e+04,7.691882371593145654e+05,3.388311446740514948e+05,1.993921669328344848e+01,1.624151132780072430e+03,3.485591392447055625e+01,7.130644954252167372e+05,4.932616416421890904e+01,2.662902197839602536e+02,2.993164021731719160e+01,3.420854110057260841e+06,5.004347577600440854e+04,1.128926257451909078e+04,2.356593688988200938e+03,4.108031092897970666e+04,1.489420152193172271e+03,3.777069192514080953e+01,5.286230942624385420e+00,1.245579539913959479e+02,4.199997105374967796e+05,1.865657952265104669e+00,1.099969320359680012e+02,1.848227950211531424e+04,1.664193344546239350e+00,6.786552608697838150e+04,1.283273891367148462e+04,2.890229593279202049e+02,1.078896221471969064e+01,1.483457507177242007e+01,1.320466081239795079e+06,7.852052313027347736e+03,1.026292489911636803e+05,7.587856465672317427e+05,3.567225858770557807e+03,1.368281635468039497e+02,8.348838715342682917e+03,7.507691874228673612e+01,2.403446415422718928e+03,1.159299547202164149e+01,4.543305950717168429e+01,5.363500338510484511e+01,6.089966665847777350e+00,4.329537287916640764e+01,4.196855825526751005e+01,1.103169866634765094e+04,8.862886573587811512e+00,6.681288840446161714e+01,2.186642706564676701e+03,2.844435970326522067e+00,2.095070385400906889e+04,7.100830461005663174e+00,3.753960919548133006e+02,1.274770870534474483e+02,7.356597271405162530e+01,3.082361696168439380e+02,1.918994924642333672e+03,1.017616203817428788e+00,8.899332660922912055e+02
2.894443741482269295e-10,4.464745835907061178e+01,6.647414838233275987e+02,7.634536523509975723e+02,3.492150098975126582e+01,5.540623874340385413e+01,1.028098330666611702e+02,5.372759675430641801e+04,8.128117266129083873e+02,8.265611324780924479e+05,7.358312646485267032e+04,6.696568185368158156e+05,2.949864280770531623e+05,1.737431723677707396e+01,1.414058372530929773e+03,3.035177120001564788e+01,6.208025832780638011e+05,4.294771662262372303e+01,2.318605801996544074e+02,2.608002066710185929e+01,2.978177958858133759e+06,4.357130308296628937e+04,9.387219017996285402e+03,2.051819394821929109e+03,3.576586753165537812e+04,1.296831809043732164e+03,3.290481184798022696e+01,4.604408468521787867e+00,1.083740493737114718e+02,3.656316848591803573e+05,1.625241953419288565e+00,9.584916919626621734e+01,1.609081501429799755e+04,1.450218200824544779e+00,5.908355372980797256e+04,1.117212945033694268e+04,2.516791887150402545e+02,9.395747054502585627e+00,1.292714014841896919e+01,1.149647679169975687e+06,6.837492436340447966e+03,8.934873194504069397e+04,6.605984893221037928e+05,3.105615084970660519e+03,1.191393072348077595e+02,7.268496487568764678e+03,6.537755032367199703e+01,2.093306501434107304e+03,1.010089035281999159e+01,3.956916645864125570e+01,4.670053925945875051e+01,5.306182819632776493e+00,3.769919206753267105e+01,3.655792635327043882e+01,9.605025575194973499e+03,7.718440101189042224e+00,5.817650242073169409e+01,1.903892386950633863e+03,2.476894883540291747e+00,1.823955654002228766e+04,6.186940689955450878e+00,3.268877176780973741e+02,1.109901592483077337e+02,6.405447574210381845e+01,2.683850250525172214e+02,1.670463881795837551e+03,8.867134825286401290e-01,7.748275288098219562e+02
2.962092097761354581e-10,3.890729346260102517e+01,5.794169152528285167e+02,6.648857157744873803e+02,3.040955412035282635e+01,4.828505343892528145e+01,8.952421108703995856e+01,4.677570984913181019e+04,7.076676307089500142e+02,7.196172162086199969e+05,6.406483636582343024e+04,5.830058569828568725e+05,2.568157554187708010e+05,1.514001600379863177e+01,1.231147824313711453e+03,2.642997332753014561e+01,5.404797382939045783e+05,3.739433485944115887e+01,2.018840662382334585e+02,2.272496576552391190e+01,2.592791114457244519e+06,3.793640499954357074e+04,7.805754705629075943e+03,1.786471764718625536e+03,3.113905971503715773e+04,1.129154205689302898e+03,2.866673874223245022e+01,4.010627793043514799e+00,9.429048041308826100e+01,3.183013235708752181e+05,1.415850980967147121e+00,8.352480382984894902e+01,1.400882295257930491e+04,1.263814326786508957e+00,5.143809216293599457e+04,9.726428006792306405e+03,2.191632490046158352e+02,8.182578187137817594e+00,1.126548860022987064e+01,1.000930884178042528e+06,5.954097495013595108e+03,7.778690333185782947e+04,5.751179868233861635e+05,2.703743473319945679e+03,1.037381354520169197e+02,6.327964084929011733e+03,5.693202856292437986e+01,1.823226467111609736e+03,8.801179337074707121e+00,3.446280293702387354e+01,4.066296009004396694e+01,4.623457934202731323e+00,3.282667649706703372e+01,3.184573448036309529e+01,8.362908543286461281e+03,6.721887161538233180e+00,5.065696102650865384e+01,1.657715713258993901e+03,2.156871595483873083e+00,1.587927625321332926e+04,5.390885994861030817e+00,2.846509511807576587e+02,9.663608471693652291e+01,5.577318435530329310e+01,2.336880608408540070e+02,1.454114751968559631e+03,7.726833240336888897e-01,6.746133427617349980e+02
3.031321517801203158e-10,3.390672543621952428e+01,5.050739658199732958e+02,5.790540851463321133e+02,2.648090207423524944e+01,4.208120726151369695e+01,7.795633077747979200e+01,4.072344190212798276e+04,6.161275024821405850e+02,6.265120067143444903e+05,5.577803360762037482e+04,5.075683662449327530e+05,2.235847880275921489e+05,1.319364366353817353e+01,1.071902109214029679e+03,2.301520099985772205e+01,4.705508648831557366e+05,3.255927211920961639e+01,1.757845710611895527e+02,1.980237510390951172e+01,2.257279015630928800e+06,3.303044767514334671e+04,6.490822482252180635e+03,1.555449483970652409e+03,2.711090366931449898e+04,9.831644841521717808e+02,2.497538832874178993e+01,3.493511594312681101e+00,8.203489093975396429e+01,2.770976505508039263e+05,1.233477477822139567e+00,7.278850881793918859e+01,1.219625227675884344e+04,1.101423941770207859e+00,4.478205197851990670e+04,8.467820615525155517e+03,1.908507519677407060e+02,7.126176172030640465e+00,9.817904239584567705e+00,8.714556782671121182e+05,5.184903627611658521e+03,6.772132695895322831e+04,5.006996321919077309e+05,2.353879446152065157e+03,9.032870414428698780e+01,5.509147197735383088e+03,4.957820054720633607e+01,1.588028428896568130e+03,7.669024402577263366e+00,3.001604608524682760e+01,3.540623624047034212e+01,4.028745596874801826e+00,2.858421733488210847e+01,2.774174507212714147e+01,7.281468631139397075e+03,5.854105935946511963e+00,4.410979280870399322e+01,1.443380861186650918e+03,1.878220420669089119e+00,1.382445254245852266e+04,4.697454162277464818e+00,2.478746429282162467e+02,8.413889491718543923e+01,4.856294611721837384e+01,2.034784880457557961e+02,1.265780851602345592e+03,6.733480282872199574e-01,5.873638338366656626e+02
3.102168953905681252e-10,2.955032061202533455e+01,4.402966882035427716e+02,5.043121449925546926e+02,2.306010788005592005e+01,3.667634909678098865e+01,6.788402015937178646e+01,3.545436717765930371e+04,5.364309688806768008e+02,5.454545902083714027e+05,4.856336437180806388e+04,4.418931111813274911e+05,1.946542300718522456e+05,1.149804313025621560e+01,9.332590405662328976e+02,2.004187897069779112e+01,4.096708377712420188e+05,2.834959451412403908e+01,1.530605318962733179e+02,1.725643000315174547e+01,1.965186753565015504e+06,2.875911615808068382e+04,5.397489089694711765e+03,1.354311367123146510e+03,2.360393151786559611e+04,8.560568117796426577e+02,2.176015606753119869e+01,3.043153568722817504e+00,7.137022181815379440e+01,2.412276079506666865e+05,1.074631889993441947e+00,6.343535664410260466e+01,1.061823551368619155e+04,9.599488106305892332e-01,3.898738114579900866e+04,7.372093210112957422e+03,1.661980835211241470e+02,6.206272579268705236e+00,8.556767580947411744e+00,7.587321711750788381e+05,4.515141522061234355e+03,5.895835596215526311e+04,4.359117614687283058e+05,2.049292104586300866e+03,7.865336080219562120e+01,4.796293400559459769e+03,4.317488958357110818e+01,1.383204068145253814e+03,6.682796784294684933e+00,2.614363652486914091e+01,3.082935133242058612e+01,3.510685065365030777e+00,2.489031693362485242e+01,2.416738602898385579e+01,6.339916897595961018e+03,5.098447828697107553e+00,3.840921847724157345e+01,1.256768291735723551e+03,1.635590726055476285e+00,1.203555235796497436e+04,4.093398487654368978e+00,2.158525811563542902e+02,7.325833303762084370e+01,4.228520168720027783e+01,1.771757941449370719e+02,1.101834924526176110e+03,5.868112226009374321e-01,5.114014810042293675e+02
3.174672222020424342e-10,2.575497182929904127e+01,3.838519295917113823e+02,4.392262432063583901e+02,2.008149339053893101e+01,3.196741287656373842e+01,5.911384989078887742e+01,3.086712819197823774e+04,4.670454725524445507e+02,4.748858356767728692e+05,4.228209713247702894e+04,3.847166830567275174e+05,1.694675271251154190e+05,1.002085701898397474e+01,8.125527126319640274e+02,1.745291525236477170e+01,3.566686203015409410e+05,2.468439348251919796e+01,1.332752834828379491e+02,1.503852288997952868e+01,1.710894862898815190e+06,2.504030013284229062e+04,4.488398048356026266e+03,1.179190927450436902e+03,2.055070088854934147e+04,7.453884141367775555e+02,1.895956205881866552e+01,2.650928169536604262e+00,6.209013828516672362e+01,2.100007926908598165e+05,9.362756813060215677e-01,5.528688987111608100e+01,9.244417854427489146e+03,8.366908461688923326e-01,3.394260099202487618e+04,6.418165684138732104e+03,1.447319524713839769e+02,5.405220446751060059e+00,7.458026327095097052e+00,6.605926976603686344e+05,3.931952464602868986e+03,5.132940657910232403e+04,3.795080052394901286e+05,1.784121709676028104e+03,6.848778938257777327e+01,4.175689041133180581e+03,3.759918117950500260e+01,1.204828021161383731e+03,5.823662078739746839e+00,2.277134022868890639e+01,2.684435943159396487e+01,3.059383344818665584e+00,2.167402165361192345e+01,2.105424205585519104e+01,5.520154510402262531e+03,4.440417502134373251e+00,3.344573209175615602e+01,1.094291515086528534e+03,1.424324059039311141e+00,1.047815932814470398e+04,3.567183674500645996e+00,1.879699138365783426e+02,6.378523233521824665e+01,3.681931992859897207e+01,1.542745783340455432e+02,9.591193105667643977e+02,5.114214955896715376e-01,4.452658455872509080e+02
3.248870021917731041e-10,2.244830522584994981e+01,3.346657136323296982e+02,3.825481405528737469e+02,1.748787661038184638e+01,2.786464211427769655e+01,5.147741418140377334e+01,2.687348545483574344e+04,4.066367876252454039e+02,4.134483957236149581e+05,3.681345370718764025e+04,3.349391892881784588e+05,1.475401569542509678e+05,8.733907247918473615e+00,7.074622139575959636e+02,1.519860346962215836e+01,3.105247326252834173e+05,2.149322959198427441e+01,1.160486599499430014e+02,1.310632513404072341e+01,1.489511188944670605e+06,2.180251446492920513e+04,3.732491816829584423e+03,1.026722003006625755e+03,1.789249738739839449e+04,6.490325922571263391e+02,1.652007122411756868e+01,2.309324959851596137e+00,5.401504950893855295e+01,1.828161687982119620e+05,8.157630129322079870e-01,4.818769977740841881e+01,8.048373088257976633e+03,7.293003923741411265e-01,2.955066110124950501e+04,5.587686259755648280e+03,1.260402916998712755e+02,4.707655141723030567e+00,6.500734328072694801e+00,5.751501146807321347e+05,3.424141133415592321e+03,4.468771421355592611e+04,3.304033059744063648e+05,1.553266927481481162e+03,5.963669649163714581e+01,3.635395361834632240e+03,3.274406022413670314e+01,1.049482474825173313e+03,5.075219007174221808e+00,1.983452234076800735e+01,2.337469366599809817e+01,2.666225448862373337e+00,1.887355749597780274e+01,1.834274116601035232e+01,4.806424611199618994e+03,3.867394312960222624e+00,2.912399530977186046e+01,9.528281091532555820e+02,1.240364587676114239e+00,9.122311502456961534e+03,3.108764596508148959e+00,1.636913277232696942e+02,5.553749262333092673e+01,3.206027789975262721e+01,1.343348317288881617e+02,8.348851538133891381e+02,4.457407340064838408e-01,3.876854771442561969e+02
3.324801957853227545e-10,1.956729304766675526e+01,2.918026757236632420e+02,3.331910249332096328e+02,1.522947241895277415e+01,2.428986987632347549e+01,4.482809298416854915e+01,2.339661962958450385e+04,3.540433515149299524e+02,3.599605905912527815e+05,3.205228574296319130e+04,2.916030896892374149e+05,1.284503064156932815e+05,7.612654867612173248e+00,6.159669785710216274e+02,1.323566725501131813e+01,2.703516362053531921e+05,1.871477774359697577e+01,1.010496835493529915e+02,1.142297543419449468e+01,1.296776751795708435e+06,1.898352416229958908e+04,3.103949490779617463e+03,8.939740083282816840e+02,1.557820500774589709e+04,5.651378203065316939e+02,1.439506609017780114e+01,2.011804395017251945e+00,4.698864368180760209e+01,1.591504996155988774e+05,7.107899666693501262e-01,4.200244741907412305e+01,7.007095132947444654e+03,6.357311949468870127e-01,2.572707186192047811e+04,4.864678359073762294e+03,1.097643367609784804e+02,4.100199104032689057e+00,5.666650155733171879e+00,5.007614960345559521e+05,2.981960381585189225e+03,3.890550937330806482e+04,2.876530394737152383e+05,1.352286668500670885e+03,5.193005583575197193e+01,3.165018775692718009e+03,2.851635392012886427e+01,9.141915178278060239e+02,4.423184896134262800e+00,1.727690551746651693e+01,2.035369373578935992e+01,2.323709198666178199e+00,1.643514229948825900e+01,1.598101109736908043e+01,4.185009236556691576e+03,3.368389792116511572e+00,2.536100414301177253e+01,8.296596656192781438e+02,1.080181130300458037e+00,7.941924810421159236e+03,2.709393671318344854e+00,1.425507570911908886e+02,4.835657749297251939e+01,2.791664109096991453e+01,1.169734754550326272e+02,7.267394803698380201e+02,3.885165541090285779e-01,3.375534554023384430e+02
3.402508559705171804e-10,1.705704582833806526e+01,2.544481567399478763e+02,2.902086291067078037e+02,1.326293554201900093e+01,2.117502114944423397e+01,3.903823317808306115e+01,2.036965345333890218e+04,3.082539189102506043e+02,3.133936721649296815e+05,2.790705192306285244e+04,2.538747719954078202e+05,1.118307550918960042e+05,6.635729739244138337e+00,5.363079158444886616e+02,1.152642830283158482e+01,2.353766571666004602e+05,1.629564771154263525e+01,8.799019957726029872e+01,9.956373159838959097e+00,1.128983793811147334e+06,1.652914729590891875e+04,2.581303681417047301e+03,7.783955658929668289e+02,1.356332273985997199e+04,4.920921367047634476e+02,1.254395243290000295e+01,1.752672261737536541e+00,4.087487189003310561e+01,1.385482773976268363e+05,6.193503359710998968e-01,3.661326988868994903e+01,6.100555377289285389e+03,5.542011941186959501e-01,2.239827872673244565e+04,4.235233181613158195e+03,9.559172951946850105e+01,3.571204792445035636e+00,4.939887582708858638e+00,4.359965258700680570e+05,2.596923869525107875e+03,3.387155914444607333e+04,2.504348386858831218e+05,1.177314632251122930e+03,4.521983868864702316e+01,2.755510876289135467e+03,2.483494089779633285e+01,7.963639851719505032e+02,3.855121831798643317e+00,1.504948891267877720e+01,1.772332398507384355e+01,2.025301385749263883e+00,1.431195164976071865e+01,1.392388365731787481e+01,3.643965463608646587e+03,2.933836503993839440e+00,2.208449295417713643e+01,7.224195080226587606e+02,9.406992746994812249e-01,6.914291145602271172e+03,2.361453144696225692e+00,1.241424241952709906e+02,4.210446486775570918e+01,2.430880504995901958e+01,1.018569938362515330e+02,6.325991269322720427e+02,3.386582979111164571e-01,2.939060976321728731e+02
3.482031304608031205e-10,1.486976073715966606e+01,2.218926113937084210e+02,2.527770502741862515e+02,1.155052736344162057e+01,1.846080883891146485e+01,3.399669451793411667e+01,1.773436496454937878e+04,2.683881078783098815e+02,2.728520307917311438e+05,2.429805697592267097e+04,2.210285121086334111e+05,9.736180940913541417e+04,5.784521026981680691e+00,4.669535711193747147e+02,1.003808207862434543e+01,2.049271198744739231e+05,1.418935732526739812e+01,7.661933502789354122e+01,8.678563070796053935e+00,9.829044351987376576e+05,1.439221284686804211e+04,2.146706347737906981e+03,6.777654328075980175e+02,1.180910845700443679e+04,4.284921436062818429e+02,1.093138059291611519e+01,1.526970359893782270e+00,3.555532264583872859e+01,1.206129563912955928e+05,5.396971350250409083e-01,3.191752194610300108e+01,5.311317316778793611e+03,4.831583866874080146e-01,1.950024689274832417e+04,3.687242072276026192e+03,8.325051417409977716e+01,3.110530890415286631e+00,4.306611252229056497e+00,3.796099829179163207e+05,2.261642942744842458e+03,2.948902686384308981e+04,2.180327701250107784e+05,1.024984912576720490e+03,3.937716747351079505e+01,2.398994332588858015e+03,2.162919206480497536e+01,6.937436969487423539e+02,3.360198226719447678e+00,1.310960702022077307e+01,1.543305737245721332e+01,1.765312534966230640e+00,1.246321860806496673e+01,1.213202785675311723e+01,3.172895703555629098e+03,2.555404224337470165e+00,1.923154499059531730e+01,6.290471759810927779e+02,8.192422811174162600e-01,6.019641413594324149e+03,2.058309062757154972e+00,1.081130391096211696e+02,3.666099222131420987e+01,2.116746456472055726e+01,8.869502094028572969e+01,5.506506333642065556e+02,2.952161331994456184e-01,2.559044217617182824e+02
3.563412639091465529e-10,1.296380589671755601e+01,1.935180319143441636e+02,2.201789218929643823e+02,1.005939055046041197e+01,1.609559835362492208e+01,2.960671314455115066e+01,1.544006727760181457e+04,2.336794638082797917e+02,2.375559638793209451e+05,2.115591859709809069e+04,1.924325103747287940e+05,8.476515134014384239e+04,5.042820638351240170e+00,4.065706659557588978e+02,8.742067252091555218e+00,1.784174046740829363e+05,1.235543853847456219e+01,6.671867436971176346e+01,7.565199595812540423e+00,8.557285635002122726e+05,1.253165342867790969e+04,1.785318456289667893e+03,5.901497785208798632e+02,1.028183360504338998e+04,3.731160183086159918e+02,9.526567498665050593e+00,1.330381325514797375e+00,3.092693649245903487e+01,1.049993207425659493e+05,4.703090861216671081e-01,2.782580964278281499e+01,4.624201067404709647e+03,4.212511016220716331e-01,1.697722917276323278e+04,3.210163529763872702e+03,7.250391018043882241e+01,2.709347467365090800e+00,3.754771693850990300e+00,3.305177859327277401e+05,1.969684617340144996e+03,2.567360883212642875e+04,1.898235583530019794e+05,8.923672320961605919e+02,3.428983770064792225e+01,2.088611318776198459e+03,1.883761320208737899e+01,6.043661346304754716e+02,2.928981218184472546e+00,1.142011027642155341e+01,1.343890386963500205e+01,1.538787861671837787e+00,1.085344994083001779e+01,1.057119517073508241e+01,2.762747723488766951e+03,2.225839901735681803e+00,1.674738272548141182e+01,5.477487998670690104e+02,7.134796323469785317e-01,5.240765136176821215e+03,1.794184126815565161e+00,9.415500890581510873e+01,3.192154537614413101e+01,1.843228095415179979e+01,7.723475710411808848e+01,4.793153272540967009e+02,2.573628558551148138e-01,2.228180085650822377e+02
