# Frequencies [Hz],B1855+09,B1937+21,B1953+29,J0023+0923,J0030+0451,J0340+4130,J0406+3039,J0437-4715,J0509+0856,J0557+1551,J0605+3757,J0610-2100,J0613-0200,J0636+5128,J0645+5158,J0709+0458,J0740+6620,J0931-1902,J1012+5307,J1012-4235,J1022+1001,J1024-0719,J1125+7819,J1312+0051,J1453+1902,J1455-3330,J1600-3053,J1614-2230,J1630+3734,J1640+2224,J1643-1224,J1705-1903,J1713+0747,J1719-1438,J1730-2304,J1738+0333,J1741+1351,J1744-1134,J1745+1017,J1747-4036,J1751-2857,J1802-2124,J1811-2405,J1832-0836,J1843-1113,J1853+1303,J1903+0327,J1909-3744,J1910+1256,J1911+1347,J1918-0642,J1923+2515,J1944+0907,J1946+3417,J2010-1323,J2017+0603,J2033+1734,J2043+1711,J2124-3358,J2145-0750,J2214+3000,J2229+2643,J2234+0611,J2234+0944,J2302+4442,J2317+1439,J2322+2057
9.697252962478177840e-09,7.891483093234990179e-20,2.942542771236870761e-19,1.455998074300840948e-18,4.633228520424092175e-20,2.871485720043271643e-20,1.257947223862416693e-19,1.678810171335091823e-18,5.972748637276290581e-20,3.218354969262539119e-17,7.377078321866355565e-18,1.755436881622161492e-17,6.637259883864234566e-18,6.210263770620639533e-20,1.290048481242444484e-19,4.066727000161472093e-20,1.848152747760451267e-17,1.482667637121322770e-20,1.033797730192176213e-19,6.966814041242181297e-19,5.830473193065970006e-17,6.535039745237067913e-18,5.178465331242323981e-20,4.233693227555513909e-19,2.618961627561171882e-18,3.681349455962771938e-19,2.287341131206050983e-19,3.698850494188859403e-20,1.207083351982699038e-20,3.188117457815161519e-18,5.510842552643485520e-21,2.846141867287287659e-18,4.971422412507522878e-19,8.108367555551810058e-21,1.316599927170126370e-18,2.352810183544395317e-19,8.105009417795670078e-20,2.100502986041798394e-20,3.140578431744555409e-20,7.748456867113218354e-17,3.991520070970189661e-18,1.990423797047007816e-18,1.521254661864438217e-17,6.790060493838989406e-20,3.662880572509433265e-20,1.702794129419228625e-19,5.629520846670003313e-20,6.964775709397548765e-18,6.826195675340189222e-21,9.387303584414079101e-20,1.969789356141140458e-20,5.989636144562812881e-20,2.117371664086604625e-20,2.053649669146639134e-19,1.967355376924426225e-18,2.802890861047802167e-20,4.572220948016768187e-20,5.220980155632016555e-19,2.958454345535004869e-21,3.681291854897993470e-19,2.082408523208752924e-19,4.885334889915499305e-19,2.297737932983846180e-20,2.711302539535376849e-20,1.215231037815093105e-19,1.649319209173404366e-19,4.028765089874411149e-20,1.251171741144293610e-19
9.923895206005797515e-09,7.854675557306302805e-20,2.795693550515491992e-19,1.500167977472460940e-18,4.788769998291910499e-20,2.834549872971877644e-20,1.294283769937200792e-19,1.640331918445810320e-18,6.043268699285554299e-20,3.182432595632041176e-17,7.683520026148405016e-18,1.697612425086703464e-17,6.334520931112586859e-18,6.199124820084458521e-20,1.306377009467643863e-19,4.154364372921066458e-20,1.790574157922485924e-17,1.571494520684627175e-20,1.085042698166595839e-19,7.170785916578610724e-19,5.534825206597320049e-17,6.691022148523729205e-18,5.335929564186240441e-20,4.468519623347364136e-19,2.682645353525372171e-18,3.830840756386172715e-19,2.389981739890165431e-19,3.843524191796934320e-20,1.253092070897953623e-20,2.953763407100393435e-18,5.718990440378986019e-21,2.928217643072306846e-18,4.842982644882794580e-19,8.114297381284780410e-21,1.261219724651137588e-18,2.246575668853007010e-19,8.353202324999191208e-20,2.172276422411188651e-20,3.132787638827621635e-20,7.730023269793841588e-17,3.996111757036794799e-18,1.907600813932945661e-18,1.456712235062936852e-17,6.499582208391496567e-20,3.661645325729640883e-20,1.633332692674635312e-19,5.712979545524841638e-20,7.059830291045916102e-18,6.657401852265896351e-21,9.666279725539221141e-20,2.076921396762133218e-20,6.092417545032473955e-20,2.232210455026803270e-20,2.091110582590744812e-19,2.035950440065895680e-18,2.926992289958503689e-20,4.701023206593484563e-20,5.419125848981810426e-19,3.044275441176059405e-21,3.510425015150221543e-19,2.160839735612074611e-19,5.065013540070727562e-19,2.423830146770889854e-20,2.781074048601968871e-20,1.267936257878616155e-19,1.728624211074390965e-19,4.198807647269896411e-20,1.326414220363824059e-19
1.015583448641080750e-08,7.819675815505312414e-20,2.659311136012774933e-19,1.545645366241011283e-18,4.961535850474643484e-20,2.803108756196592326e-20,1.332273199522514615e-19,1.608475387196478342e-18,6.140263405558120967e-20,3.160511496846009172e-17,8.061563914636630526e-18,1.646588945770986875e-17,6.055804885275170111e-18,6.194857139583684363e-20,1.326206045431644091e-19,4.254702676037192803e-20,1.740107249873832573e-17,1.663011561983749393e-20,1.136680023750928152e-19,7.394204404291883843e-19,5.262712937197427805e-17,6.860569926404146605e-18,5.519486651059258888e-20,4.733580678191752431e-19,2.766357116675171384e-18,3.988044627250489642e-19,2.493477159174753221e-19,3.993863093177898848e-20,1.302050816760697285e-20,2.740680986693387955e-18,5.948047844910515019e-21,3.015153124114193088e-18,4.732978429768419333e-19,8.120089362838154014e-21,1.211000188141747931e-18,2.149728471123980864e-19,8.638668902653902093e-20,2.250538060376651452e-20,3.126836639955345726e-20,7.726501460453110469e-17,4.010471547937800326e-18,1.832651446915129630e-18,1.397819266108748599e-17,6.236014086109014248e-20,3.663530565475652887e-20,1.570258565983192738e-19,5.811585858933404433e-20,7.169320158045064052e-18,6.513762211950514665e-21,9.963345917414261232e-20,2.191611930414495527e-20,6.214940994143150712e-20,2.359574516688269200e-20,2.126929385025178322e-19,2.105997000674263956e-18,3.059040102198919206e-20,4.822388764411839606e-20,5.623919146949996606e-19,3.136110058297267833e-21,3.354705349526421163e-19,2.241885743043803749e-19,5.256422031039107293e-19,2.566068792725604514e-20,2.840175422064453607e-20,1.321928682498614329e-19,1.809501278102508430e-19,4.372002408227963566e-20,1.414893632875625260e-19
1.039319460497239606e-08,7.787714315876118619e-20,2.533781239019444040e-19,1.591035660737832022e-18,5.155241281787984378e-20,2.775834247145203437e-20,1.373721047307316684e-19,1.583159890086804307e-18,6.265035809152132362e-20,3.153005013547255739e-17,8.523178140234873460e-18,1.602116017348965237e-17,5.799279209418229541e-18,6.192658613951875395e-20,1.349381799972977312e-19,4.372747989691750582e-20,1.696612017336508039e-17,1.754513542270420863e-20,1.187975368816852941e-19,7.637629235038463948e-19,5.012363175406877649e-17,7.041380521611435791e-18,5.728381011477556503e-20,5.029493427583958444e-19,2.873126356435511154e-18,4.151155485455762409e-19,2.599000052257859168e-19,4.147806488252333904e-20,1.354112093999177112e-20,2.547004694489342219e-18,6.196622957226310361e-21,3.104728082360810897e-18,4.640941800735737345e-19,8.122143248578255262e-21,1.165631311568565591e-18,2.061653798374163681e-19,8.957689164114528291e-20,2.334537684191810537e-20,3.123912288893553479e-20,7.735645618855469800e-17,4.033022045001934746e-18,1.765119730519754732e-18,1.344195831274784430e-17,5.997724037966454657e-20,3.671125043297100647e-20,1.513174415951951194e-19,5.922889230010754799e-20,7.299389812457391791e-18,6.394454556978066144e-21,1.027883946823799099e-19,2.313498762062781336e-20,6.359236122265085026e-20,2.500472472043759707e-20,2.160013632282539802e-19,2.175456704460561036e-18,3.197560759801882901e-20,4.940921461955406016e-20,5.832527863976769749e-19,3.236026832045631626e-21,3.213140626595307452e-19,2.325791589364489472e-19,5.462621335316536939e-19,2.725175339185427418e-20,2.888154679207403805e-20,1.377245787613609688e-19,1.889536542970660722e-19,4.539391038648178878e-20,1.518015104718704641e-19
1.063610225642839484e-08,7.762823954164348652e-20,2.417535786211915788e-19,1.634764721184947639e-18,5.372509660830478589e-20,2.751508538488125112e-20,1.420432169008120901e-19,1.564366130630533716e-18,6.419021643579774908e-20,3.160516065050675708e-17,9.082952983946487945e-18,1.564002637715663556e-17,5.563259743392387328e-18,6.188325255958887083e-20,1.375733926931126457e-19,4.512330029103070566e-20,1.660026982542815256e-17,1.842902530554598612e-20,1.238396591915726525e-19,7.896764161186670030e-19,4.782159085037528953e-17,7.230683301973977929e-18,5.958727695482409434e-20,5.355843919334260587e-19,3.006799361980770751e-18,4.318154194716032708e-19,2.709863944631826729e-19,4.303102205870456690e-20,1.409341690405912747e-20,2.371043853539364070e-18,6.458523727921623566e-21,3.195353507750597233e-18,4.566557007818951662e-19,8.120400663333735026e-21,1.124839840959708775e-18,1.981801875675256095e-19,9.303521322786806367e-20,2.422823898666502179e-20,3.125860964368052835e-20,7.754906680786195228e-17,4.061259428158062039e-18,1.704607426539170895e-18,1.295498002581646050e-17,5.783272697275687955e-20,3.687054319232375587e-20,1.461725340812583245e-19,6.042946236305831928e-20,7.452611708777122726e-18,6.294690527890209301e-21,1.061213982891353338e-19,2.442104655354688714e-20,6.521247245577094188e-20,2.655760791078743719e-20,2.190649525326233304e-19,2.242066658464057104e-18,3.341107181903707603e-20,5.062500247654023867e-20,6.042219580165508524e-19,3.345887555463620632e-21,3.084845862845251192e-19,2.413177474805726143e-19,5.685201197076122054e-19,2.901593291558853580e-20,2.925931533418134709e-20,1.434228729831480795e-19,1.966349566502020997e-19,4.695716966680951990e-20,1.636969432366045397e-19
1.088468709660054481e-08,7.750600144089266584e-20,2.307623098312037884e-19,1.675395528122047945e-18,5.614306061998183281e-20,2.729223679823361690e-20,1.474051338749352978e-19,1.552137105772430624e-18,6.603740135464958776e-20,3.183852899870646091e-17,9.758458456319990864e-18,1.532118732576556811e-17,5.346197952883494711e-18,6.180157002388673188e-20,1.405086086312524668e-19,4.675579582493848522e-20,1.630376239570578910e-17,1.925082811089778729e-20,1.287733894243636741e-19,8.163843144465935336e-19,4.570628092964560659e-17,7.425297597795425913e-18,6.203877823461116182e-20,5.710823638372875316e-19,3.172259431256084398e-18,4.486962360785505681e-19,2.830849800186626447e-19,4.458288840353889118e-20,1.467683530501267467e-20,2.211267738501452399e-18,6.727348450117055667e-21,3.286964509942754233e-18,4.509661321517250686e-19,8.118432846091618162e-21,1.088387646382766433e-18,1.909684209391749616e-19,9.665969525779277235e-20,2.513391312491814667e-20,3.134390991465272260e-20,7.781439316410501748e-17,4.091904095019851547e-18,1.650771998766469513e-18,1.251415091232671087e-17,5.591404962437681350e-20,3.713809979736975069e-20,1.415596212920399877e-19,6.166552760451873313e-20,7.626644279034510458e-18,6.206755548012242287e-21,1.096133919401479991e-19,2.576830631260373609e-20,6.691356368392545159e-20,2.825999168380855232e-20,2.220768568767236519e-19,2.303539848684872564e-18,3.488648338744070872e-20,5.193650340428177191e-20,6.250722964130432363e-19,3.467179651904516694e-21,2.969037577688262094e-19,2.505346278445228698e-19,5.923623289825487594e-19,3.095367894438903844e-20,2.955788648320407496e-20,1.493561774888308379e-19,2.038018982761952551e-19,4.844002429690352711e-20,1.772415876580438531e-19
1.113908181160027433e-08,7.756030639530845903e-20,2.201000923210489017e-19,1.712030935220488419e-18,5.879361259470665922e-20,2.708581411033624715e-20,1.535902282583002263e-19,1.546578690242910989e-18,6.820723053384365570e-20,3.224044114085182633e-17,1.057044779139465921e-17,1.506397831855267167e-17,5.146669611422948209e-18,6.169838226540395459e-20,1.437274174156878216e-19,4.862375525379528792e-20,1.607779187424412102e-17,1.998490774244996901e-20,1.336186058507888192e-19,8.430841168698687530e-19,4.376431112157896833e-17,7.621750707849449609e-18,6.455695313854904988e-20,6.090915408836579112e-19,3.375710256226132918e-18,4.655648105997141885e-19,2.966431176139231377e-19,4.613721551988935292e-20,1.528941518181113492e-20,2.066292150431937008e-18,7.002947739213058902e-21,3.380823144187020667e-18,4.470246739010913759e-19,8.121503912810598506e-21,1.056070480418578434e-18,1.844870468481547536e-19,1.003151206107579201e-19,2.604064056967439952e-20,3.150140531318289527e-20,7.812152976424003982e-17,4.121223375091443178e-18,1.603325269013850623e-18,1.211667159129048805e-17,5.421043613049434172e-20,3.753572263045748409e-20,1.374509355376587016e-19,6.287795417000906584e-20,7.813747783688891658e-18,6.122194650091113408e-21,1.132320045664702046e-19,2.716933898702186345e-20,6.857271114167668021e-20,3.011268392350071472e-20,2.253656012788830033e-19,2.357835147683194469e-18,3.639901610360506626e-20,5.340850366967002205e-20,6.456620331451052998e-19,3.600860614525706967e-21,2.865029134267207813e-19,2.604193007508172721e-19,6.174743870068485283e-19,3.306017447490184729e-20,2.981168061940859941e-20,1.556270179094706859e-19,2.103528705643199134e-19,4.996333360552740570e-20,1.924008574318675744e-19
1.139942218865215298e-08,7.781352879623243123e-20,2.095999531422783116e-19,1.744691804967419415e-18,6.163701377615526487e-20,2.689903392579239599e-20,1.606816931283062757e-19,1.547859251366354198e-18,7.071417838802647167e-20,3.282349702225335725e-17,1.154267104588743000e-17,1.486841109765536194e-17,4.963364936793006318e-18,6.161715722604340969e-20,1.472172873983296676e-19,5.069827379564858485e-20,1.592463620228090599e-17,2.061639869581225411e-20,1.384391806033669534e-19,8.693426783106996455e-19,4.198353048866564939e-17,7.816454961918139221e-18,6.706826219399853705e-20,6.490735829827712664e-19,3.625035595844827332e-18,4.822663080933969885e-19,3.118285785303897990e-19,4.772149586610185743e-20,1.592789855367460539e-20,1.934867339295496323e-18,7.295614862104140450e-21,3.478209765646644643e-18,4.448462179879905573e-19,8.133536197301442132e-21,1.027717135461124184e-18,1.786985985074104564e-19,1.038433668024289340e-19,2.693106180598618081e-20,3.172077360037715825e-20,7.843819691917904844e-17,4.145542374793782140e-18,1.562032796388195396e-18,1.176002785406593950e-17,5.271285077814403895e-20,3.808017193098661799e-20,1.338222537849501288e-19,6.400947605962852311e-20,8.001760122866755707e-18,6.034701363850625273e-21,1.169351478402399209e-19,2.861484128783115862e-20,7.008951137330073912e-20,3.210962241638008210e-20,2.293137186770926701e-19,2.403455701763386635e-18,3.795489826636522946e-20,5.509810241925538805e-20,6.659709636302110924e-19,3.747225245482680663e-21,2.772227188513521968e-19,2.711548250676021744e-19,6.432732978005009065e-19,3.532408488245013007e-20,3.006338425547394261e-20,1.623669723791924576e-19,2.163112001476183065e-19,5.169639313731609486e-20,2.089765915869927703e-19
1.166584718857242635e-08,7.825089055493116208e-20,1.993129561705000842e-19,1.774527869827311300e-18,6.460494266764292384e-20,2.674421392460672782e-20,1.686955610600643605e-19,1.556207273908420733e-18,7.357062470224585429e-20,3.360262497782604628e-17,1.270087377177150255e-17,1.473523035154930729e-17,4.795080239022916553e-18,6.160757062892981871e-20,1.509729951750003247e-19,5.291990801084355149e-20,1.584783044952274846e-17,2.114522331010010257e-20,1.433398313987797850e-19,8.953794544288933893e-19,4.035294564699094440e-17,8.005930407913491302e-18,6.953533630371376794e-20,6.903162723334072486e-19,3.930243774810346378e-18,4.987079574395366178e-19,3.282961767907857040e-19,4.938407854391699062e-20,1.658823262935096165e-20,1.815867188656017721e-18,7.623593612073758923e-21,3.578880047919327973e-18,4.444615541555752437e-19,8.154667909284740666e-21,1.003189021031472349e-18,1.735709889155873336e-19,1.070846573666185482e-19,2.779925894189446439e-20,3.197672106072650996e-20,7.873246898699272258e-17,4.161893547881472139e-18,1.526714041292963213e-18,1.144197081425026910e-17,5.141397483656510790e-20,3.878096390881658933e-20,1.306527281846757973e-19,6.501612312816247371e-20,8.177017142574036030e-18,5.942627610554015048e-21,1.206784608300868841e-19,3.009298665541067024e-20,7.143737643052571829e-20,3.423580957898123838e-20,2.342461570496491696e-19,2.439712762175686491e-18,3.956842723507767935e-20,5.704700995344346805e-20,6.861271388359379219e-19,3.905816253769698723e-21,2.690129294154657235e-19,2.828154547458763539e-19,6.689661784141456546e-19,3.772651551082894184e-20,3.036021732169735676e-20,1.697264540822849613e-19,2.218388096347923075e-19,5.378358331405269850e-20,2.265363767778024522e-19
1.193849901994148096e-08,7.883109589899400633e-20,1.894634986959825779e-19,1.803751716084357160e-18,6.760489846167044211e-20,2.664352291663082220e-20,1.775643174569376571e-19,1.571905432231295306e-18,7.678533569709281605e-20,3.459490539833529233e-17,1.407027504237502827e-17,1.466598948566925093e-17,4.640711173775179294e-18,6.170245830815992186e-20,1.550006075625870480e-19,5.520147349412248818e-20,1.585239352942889036e-17,2.158741985127645728e-20,1.484573032194621648e-19,9.220727168583878829e-19,3.886265085684676402e-17,8.187046590487387978e-18,7.198135544693731759e-20,7.319856772134310692e-19,4.303989745434789886e-18,5.148792137827797078e-19,3.451136090668390973e-19,5.118081872432335808e-20,1.726655685884971257e-20,1.708279592392714245e-18,8.002614380543454434e-21,3.680618316083513042e-18,4.459174674525852232e-19,8.180969175607771817e-21,9.823801929041526946e-19,1.690773907108302397e-19,1.099074902073263138e-19,2.865620980297048744e-20,3.224011606944561618e-20,7.897514595603864027e-17,4.168672717629436945e-18,1.497243399359667325e-18,1.116049955815768199e-17,5.030821176606833506e-20,3.963784220541132711e-20,1.279247472140451837e-19,6.587867513469630031e-20,8.328964153485822103e-18,5.849780084438729985e-21,1.244247004646005801e-19,3.158869705690089553e-20,7.268887931574703920e-20,3.646573749995871236e-20,2.403166448005499937e-19,2.466888795420942343e-18,4.125839345400373702e-20,5.927295007603125350e-20,7.064191601293637968e-19,4.075410076274286521e-21,2.618322741603575540e-19,2.952860472926600846e-19,6.936960219210212387e-19,4.024037584670420537e-20,3.075053524998916441e-20,1.778589799862226220e-19,2.272252954986474859e-19,5.627227616104694307e-20,2.443577264265645126e-19
1.221752321501008143e-08,7.951693250634414566e-20,1.802970568840383611e-19,1.835273493884726001e-18,7.053280612088562648e-20,2.662717492753586171e-20,1.871282053287465205e-19,1.595278773361879464e-18,8.036175868785932697e-20,3.581905041760093105e-17,1.567048190328958139e-17,1.466314970132761358e-17,4.499247730671842493e-18,6.190447154779238131e-20,1.593216164964286404e-19,5.744003484022839356e-20,1.594512284740745148e-17,2.197348929523483552e-20,1.539473911843962277e-19,9.506546192525682907e-19,3.750377073775813055e-17,8.357247605705008225e-18,7.449962433398704812e-20,7.732205491612648060e-19,4.762126659568668886e-18,5.308652871042570073e-19,3.610115477499997748e-19,5.315402596644778107e-20,1.796069031960628325e-20,1.611197969443142885e-18,8.430677591511345907e-21,3.780723757414831631e-18,4.492765907047943033e-19,8.206832878802845713e-21,9.652178787434780007e-19,1.651961871902008102e-19,1.122397398495485755e-19,2.953082621176944574e-20,3.249467115966636621e-20,7.914262974026300848e-17,4.166111669843617477e-18,1.473552219817931982e-18,1.091384641655227283e-17,4.939171979789204420e-20,4.063807784479305949e-20,1.256238279462637585e-19,6.661081339380411956e-20,8.454953284758803247e-18,5.763827791019472230e-21,1.281516275091048721e-19,3.308313246145602900e-20,7.399681796119925012e-20,3.876295637963205271e-20,2.474210811768028480e-19,2.486255342777860093e-18,4.304273811690735541e-20,6.176015569692716371e-20,7.272921238877749424e-19,4.254116098673890591e-21,2.556484745590890737e-19,3.082765685689884767e-19,7.167674624311281930e-19,4.283036945083027624e-20,3.128110707848802006e-20,1.868992897855312631e-19,2.328566037198936873e-19,5.907267459438795228e-20,2.614265293615251667e-19
1.250306870737942540e-08,8.031195367797042581e-20,1.719132972658312604e-19,1.872100711308062659e-18,7.329363563060213008e-20,2.672782932334341222e-20,1.971434988716141767e-19,1.626673615594868017e-18,8.429630810660146060e-20,3.729430063185352520e-17,1.750659525013982419e-17,1.473020752457081760e-17,4.369771118589706351e-18,6.218973363252678931e-20,1.639766747388994085e-19,5.953931521904321495e-20,1.613497491009479290e-17,2.234453811514761646e-20,1.599694201558639358e-19,9.822091352777983669e-19,3.626841602359656630e-17,8.514723718350928406e-18,7.724249389570671244e-20,8.132579574445406594e-19,5.324146111205698625e-18,5.468522729231710071e-19,3.749780614252598311e-19,5.530983920081903277e-20,1.867201549613455941e-20,1.523813880096602950e-18,8.876197294264143039e-21,3.878770346342338975e-18,4.546168172393268170e-19,8.228849182979795472e-21,9.516635609078149196e-19,1.619110015070746121e-19,1.140900913554301092e-19,3.046475120440817169e-20,3.274952672193617518e-20,7.922001577157560024e-17,4.156391976446316417e-18,1.455631959466958276e-18,1.070046511295409905e-17,4.866247546657498934e-20,4.175413979140700909e-20,1.237385410931387245e-19,6.726109130433622398e-20,8.562867717195733142e-18,5.692948687415258066e-21,1.318548680820068442e-19,3.455386315949257173e-20,7.553719577261279698e-20,4.108148888629840157e-20,2.551734279006888883e-19,2.499941011669872916e-18,4.493293529999471450e-20,6.445024820191063247e-20,7.493284334487471538e-19,4.439620047461406916e-21,2.504384142316258946e-19,3.214668202309594647e-19,7.379028142618187698e-19,4.545383367243217027e-20,3.199495026126482364e-20,1.969345466214000920e-19,2.391721622363395540e-19,6.197812530262552714e-20,2.765352562860613900e-19
1.279528791149684987e-08,8.127891326019808276e-20,1.641891874091573678e-19,1.916605112802600978e-18,7.582579754743984604e-20,2.697081444032268342e-20,2.073166598407437777e-19,1.666422406140787965e-18,8.857694069049241269e-20,3.903838336106391127e-17,1.955572378671479469e-17,1.487185730539651048e-17,4.251452736163231447e-18,6.252615522226153256e-20,1.690282879837742131e-19,6.143853838214490812e-20,1.643355369023276470e-17,2.274756627026059451e-20,1.666693043475104310e-19,1.017161475785902367e-18,3.514965307079343159e-17,8.658502978227407310e-18,8.039142469378226322e-20,8.515642981958638402e-19,6.013172291381430357e-18,5.631238616414182689e-19,3.868808083974215067e-19,5.760320565540757630e-20,1.940749549564353911e-20,1.445410727022015429e-18,9.283167532086975382e-21,3.978375748449102009e-18,4.620300051467600599e-19,8.248491248886606764e-21,9.417146971471134946e-19,1.592108138682082039e-19,1.155507703465431859e-19,3.150083816030174125e-20,3.303772214230819859e-20,7.920398420458631816e-17,4.143323076505133895e-18,1.443538669777613597e-18,1.051902221683228118e-17,4.812037284562185251e-20,4.294280769754634352e-20,1.222604720260027016e-19,6.790764573620139784e-20,8.669817937519484914e-18,5.642335554810427584e-21,1.355444030298562637e-19,3.597627334872306237e-20,7.743901614454459263e-20,4.336958582197474383e-20,2.629855746687865509e-19,2.510685708607194184e-18,4.692992804419075342e-20,6.723699191080111565e-20,7.732168185290760551e-19,4.629574123193213957e-21,2.461884814879863805e-19,3.347163879929243787e-19,7.574447387779055268e-19,4.806264820663051453e-20,3.292922181100177861e-20,2.079687526715903038e-19,2.466184012001026012e-19,6.475779065808705768e-20,2.885009527640091682e-19
1.309433680400948785e-08,8.252041749696992687e-20,1.568462586495315832e-19,1.969756204008332137e-18,7.812154417849482621e-20,2.736121926070283277e-20,2.173660545905509894e-19,1.714788211605708405e-18,9.318243638879467521e-20,4.106403866591995877e-17,2.175023497141441704e-17,1.509419692694211022e-17,4.143555432503884021e-18,6.289399098336574845e-20,1.745617983751424026e-19,6.313813172509014319e-20,1.685573140684864616e-17,2.323109911658908264e-20,1.741617567620219319e-19,1.054957462594986822e-18,3.414148817926704391e-17,8.788456522552489744e-18,8.411439164069057006e-20,8.879375691959901911e-19,6.854803363856054351e-18,5.800511498763231189e-19,3.976105226992128687e-19,5.994170959339958883e-20,2.018139444390171993e-20,1.375358547033661774e-18,9.603886973327785406e-21,4.085767510156268236e-18,4.716196150580845314e-19,8.271160947640396699e-21,9.354071855255249725e-19,1.570901801444677639e-19,1.167794931938450861e-19,3.266681262078504166e-20,3.339871783853351677e-20,7.910502634191517683e-17,4.131644805764258983e-18,1.437399073926120513e-18,1.036839255054707529e-17,4.776736472946377662e-20,4.414727035421294355e-20,1.211842231429897530e-19,6.864676104350894869e-20,8.797035614241160613e-18,5.612257864843689001e-21,1.392372722214353715e-19,3.732663209069754056e-20,7.972840982396664735e-20,4.557579012487553793e-20,2.702685818722372817e-19,2.521540891992768312e-18,4.902338114864379906e-20,6.997074478353994326e-20,7.997131659414446762e-19,4.822088293650846075e-21,2.428951139993781500e-19,3.481780054388451884e-19,7.764269778298563723e-19,5.060640780367550658e-20,3.411242907089624227e-20,2.198836310533410394e-19,2.556013523206414934e-19,6.727920880659536297e-20,2.964585136210840270e-19
1.340037500701918301e-08,8.412473887812411079e-20,1.496324802387628220e-19,2.030444874664988190e-18,8.023545551169054741e-20,2.787123244375329851e-20,2.270989775030960763e-19,1.771881082215612997e-18,9.808287161249740998e-20,4.337350121627004039e-17,2.396379179913465843e-17,1.540498709032402771e-17,4.045437267894600871e-18,6.329289270056651483e-20,1.806840204859261667e-19,6.471143845254018503e-20,1.742042587994817667e-17,2.384171427435727159e-20,1.825122219808726403e-19,1.094127459475609475e-18,3.323886819995820334e-17,8.905236783225033650e-18,8.851637988967623603e-20,9.225512451887730848e-19,7.873463833527579484e-18,5.980779051519104057e-19,4.085605116861046681e-19,6.221660342173159874e-20,2.101613775935217787e-20,1.313109926950391158e-18,9.843080978531984275e-21,4.205343208719623300e-18,4.834968258410218654e-19,8.301641728830416061e-21,9.328187130292914735e-19,1.555495699659962349e-19,1.179666249900823158e-19,3.395705871738572706e-20,3.385472980154905420e-20,7.894861034508122223e-17,4.126116603789727086e-18,1.437418567078904840e-18,1.024765947678469746e-17,4.760765393232094601e-20,4.530373948887806849e-20,1.205074659542501745e-19,6.957769533924125524e-20,8.962725152179658939e-18,5.598711989703807052e-21,1.429528450829330681e-19,3.858687286224738218e-20,8.231089660188756312e-20,4.765652717210363853e-20,2.766968482663997908e-19,2.535574705441494346e-18,5.119536279127189096e-20,7.247881427901965022e-20,8.295951522031316207e-19,5.016222813539310908e-21,2.405655845207075753e-19,3.621824070592746129e-19,7.964843760749483423e-19,5.303697400185401095e-20,3.556017561572284950e-20,2.324054618262645545e-19,2.664348779249199211e-19,6.956964513179289251e-20,3.001149426266214818e-19
1.371356587328347756e-08,8.610668192728314197e-20,1.424988409835299006e-19,2.095134695863372779e-18,8.227728074229078238e-20,2.843496493925957125e-20,2.364780871538242345e-19,1.837538071496653220e-18,1.032417273396840438e-19,4.595034002231490298e-17,2.601244337115405249e-17,1.581397713595018648e-17,3.956557976253819862e-18,6.372936650179788055e-20,1.875189083779894662e-19,6.629701537159774032e-20,1.815154931882712048e-17,2.462126626193611074e-20,1.917201230571178575e-19,1.132871402629216943e-18,3.243769941246148029e-17,9.010191435711582090e-18,9.358844579136181026e-20,9.559266383286163456e-19,9.084103369651315598e-18,6.177035120390779466e-19,4.208104291544005276e-19,6.435588627412807037e-20,2.194167504226404965e-20,1.258197110666459399e-18,1.007009609701982520e-20,4.335420090063471782e-18,4.977745850460138308e-19,8.339170208001978575e-21,9.340731707397760772e-19,1.545958484833602264e-19,1.192978975444179647e-19,3.531811779321489294e-20,3.439684713397514676e-20,7.877507685096334075e-17,4.130578280056697909e-18,1.443891572980003697e-18,1.015612133827291462e-17,4.764794539347166499e-20,4.635308499884730146e-20,1.202310554098384545e-19,7.078599880091003497e-20,9.174981906152489516e-18,5.596548006434812288e-21,1.467179202632795042e-19,3.975047829395480843e-20,8.501220783025966338e-20,4.958376746095314211e-20,2.823935997810915419e-19,2.555620925939565630e-18,5.342813144369524325e-20,7.460359013655751505e-20,8.636098693623474410e-19,5.212345590573383320e-21,2.392190792043579218e-19,3.769502532893158957e-19,8.196349116305175832e-19,5.531431967876699474e-20,3.726890886819411734e-20,2.450958023560577193e-19,2.792777753821784239e-19,7.176913950564396232e-20,2.998412556890270183e-19
