# This data is taken from: https://arxiv.org/abs/1803.01038
# Adaptation: added in frequencies in Hz corresponding to T in GeV
#
# Original Header:
### Effective degrees of freedom for the energy density and for the entropy density in the Standard Model.
### Data points are spaced over the interval in log(T).
### 
### K. Saikawa and S. Shirai (2018).
#
#
T[GeV] f[Hz] g_*rho g_*s
6795.2683 0.00017966934702635853 104.25765 104.25382
6830.8811 0.00018061095654092838 104.25763 104.2538
6866.6804 0.0001815575493613765 104.25779 104.25396
6902.6674 0.00018250925139251734 104.25845 104.25462
6938.8431 0.00018346578344270156 104.25856 104.25473
6975.2082 0.00018442733543382904 104.25871 104.25488
7011.764 0.00018539399230588954 104.25905 104.25521
7048.5114 0.00018636559413795682 104.25902 104.25519
7085.4513 0.00018734245029904874 104.2595 104.25566
7122.5849 0.00018832435729085 104.25976 104.25592
7159.913 0.00018931138961215526 104.25996 104.25612
7197.4368 0.00019030355741923025 104.26003 104.25619
7235.1572 0.0001913011009985054 104.26068 104.25684
7273.0753 0.00019230373869020967 104.26089 104.25705
7311.1922 0.00019331156544868583 104.26088 104.25704
7349.5088 0.00019432465991775413 104.26083 104.25699
7388.0262 0.000195343325760678 104.2616 104.25775
7426.7455 0.00019636714105748795 104.2618 104.25796
7465.6677 0.0001973962744029117 104.26181 104.25796
7504.7938 0.0001984307736983088 104.26176 104.25791
7544.1251 0.00019947102364005742 104.26273 104.25888
7583.6624 0.00020051641268098992 104.26273 104.25888
7623.407 0.000201567282853618 104.26273 104.25888
7663.3599 0.00020262365735976653 104.26272 104.25887
7703.5221 0.00020368588816046921 104.2637 104.25985
7743.8949 0.00020475336341409456 104.26366 104.2598
7784.4792 0.00020582643407909585 104.26365 104.25979
7825.2762 0.00020690531382867492 104.26422 104.26037
7866.287 0.000207989801946919 104.26461 104.26075
7907.5128 0.00020907982250299755 104.26458 104.26073
7948.9546 0.00021017559438030704 104.26463 104.26077
7990.6136 0.00021127730527959192 104.26528 104.26142
8032.4909 0.00021238464450243802 104.26552 104.26167
8074.5877 0.00021349770634000254 104.2655 104.26165
8116.9051 0.0002146166763919853 104.26568 104.26182
8159.4443 0.00021574154274315525 104.26597 104.26211
8202.2065 0.00021687236534754161 104.26643 104.26257
8245.1927 0.00021800900083761334 104.26657 104.26271
8288.4042 0.00021915166749524585 104.26692 104.26306
8331.8422 0.0002203001939827896 104.2669 104.26304
8375.5079 0.00022145483298701066 104.26712 104.26325
8419.4023 0.00022261569422919533 104.26787 104.26401
8463.5269 0.00022378236586928206 104.26782 104.26396
8507.8827 0.00022495517200777404 104.26781 104.26394
8552.4709 0.0002261341989251894 104.26803 104.26416
8597.2928 0.00022731956212094435 104.26868 104.26481
8642.3496 0.0002285109232488603 104.26874 104.26487
8687.6426 0.00022970858500256065 104.26895 104.26508
8733.1729 0.00023091254780881852 104.26923 104.26536
8778.9418 0.00023212271660204227 104.26923 104.26536
8824.9507 0.00023333947734593868 104.26987 104.26599
8871.2006 0.0002345624742008367 104.27016 104.26628
8917.6929 0.0002357917646369588 104.27014 104.26626
8964.4289 0.00023702754031141516 104.27025 104.26638
9011.4098 0.00023827000878816608 104.27091 104.26704
9058.6369 0.00023951880589551358 104.27107 104.26719
9106.1116 0.00024077411971125357 104.27117 104.26729
9153.835 0.00024203611810538005 104.27155 104.26767
9201.8086 0.00024330457023835037 104.27151 104.26763
9250.0335 0.0002445799052711853 104.27208 104.2682
9298.5112 0.0002458618561798263 104.27247 104.26859
9347.243 0.00024715036539311845 104.27243 104.26854
9396.2302 0.0002484458221200242 104.27292 104.26904
9445.4741 0.00024974787660927343 104.27291 104.26903
9494.9761 0.0002510567594949283 104.27289 104.269
9544.7375 0.00025237269882016813 104.2734 104.26952
9594.7597 0.00025369552386864016 104.27386 104.26998
9645.044 0.0002550250813475683 104.27381 104.26992
9695.5919 0.00025636181751844685 104.27429 104.2704
9746.4047 0.00025770535816682595 104.27428 104.27039
9797.4838 0.00025905606009761153 104.27456 104.27067
9848.8306 0.0002604139996736556 104.2752 104.2713
9900.4465 0.00026177878547585775 104.27521 104.27131
9952.3329 0.00026315083299023904 104.27548 104.27158
10004.491 0.0002645300446052383 104.2757 104.2718
10056.923 0.0002659164229188737 104.27576 104.27187
10109.629 0.0002673102171684992 104.27618 104.27228
10162.612 0.00026871111855890465 104.27611 104.27221
10215.872 0.0002701198014384768 104.2771 104.2732
10269.412 0.00027153544967382356 104.27707 104.27317
10323.232 0.00027295850566798953 104.27705 104.27315
10377.334 0.00027438924163290216 104.27754 104.27364
10431.72 0.00027582725991957347 104.27751 104.27361
10486.391 0.00027727297777032793 104.27785 104.27395
10541.348 0.00027872618365901137 104.278 104.27409
10596.593 0.0002801871934807768 104.27861 104.27471
10652.128 0.0002816557569937733 104.27894 104.27504
10707.954 0.0002831318580968043 104.27892 104.27502
10764.072 0.00028461574363636196 104.27902 104.27511
10820.485 0.00028610755337610044 104.27941 104.2755
10877.193 0.0002876069675147518 104.27937 104.27546
10934.198 0.00028911446554571085 104.27985 104.27595
10991.502 0.0002906297556334711 104.28004 104.27613
11049.107 0.0002921532110111617 104.28069 104.27678
11107.013 0.0002936843561839292 104.28076 104.27685
11165.223 0.00029522361064064276 104.28096 104.27704
11223.738 0.00029677095450687536 104.28125 104.27734
11282.559 0.0002983262715811053 104.28125 104.27733
11341.689 0.00029988996521651204 104.28172 104.27781
11401.129 0.0003014616266879279 104.28167 104.27775
11460.88 0.00030304175826766273 104.28215 104.27823
11520.944 0.00030462998830892233 104.28226 104.27834
11581.323 0.00030622681711323975 104.28292 104.279
11642.019 0.0003078317754163669 104.28308 104.27917
11703.033 0.0003094451279846939 104.28317 104.27925
11764.366 0.0003110670601048185 104.28357 104.27965
11826.021 0.00031269728358204345 104.28352 104.2796
11887.999 0.00031433632367475466 104.28402 104.2801
11950.302 0.0003159836972930151 104.28398 104.28005
12012.931 0.0003176398886956019 104.28437 104.28045
12075.889 0.00031930463333632855 104.28445 104.28053
12139.176 0.00032097823154127484 104.28483 104.28091
12202.795 0.0003226607341196607 104.28543 104.2815
12266.748 0.0003243517345974933 104.2854 104.28147
12331.036 0.0003260518585640716 104.28588 104.28195
12395.66 0.000327760586669659 104.28582 104.28189
12460.624 0.00032947858889918123 104.2863 104.28237
12525.927 0.0003312052981184952 104.28629 104.28236
12591.573 0.0003329412416810698 104.28659 104.28266
12657.564 0.0003346862504288697 104.28678 104.28285
12723.9 0.0003364403288267229 104.28687 104.28294
12790.583 0.00033820376132014725 104.28727 104.28333
12857.616 0.00033997618453849107 104.28722 104.28329
12925.001 0.0003417582261105617 104.2877 104.28376
12992.738 0.00034354953407261395 104.28812 104.28418
13060.831 0.0003453503183806668 104.28865 104.28471
13129.28 0.00034716021386225235 104.28865 104.28472
13198.088 0.00034897988062890386 104.28911 104.28517
13267.257 0.00035080879853167284 104.28906 104.28512
13336.788 0.00035264757543498784 104.28954 104.28561
13406.684 0.00035449574569530154 104.28952 104.28558
13476.946 0.0003563537929316866 104.28985 104.2859
13547.576 0.00035822144687068183 104.29 104.28606
13618.576 0.0003600990921871513 104.29049 104.28655
13689.949 0.0003619862908653058 104.29044 104.2865
13761.695 0.0003638836369400832 104.29088 104.28694
13833.818 0.00036579073212040305 104.29092 104.28697
13906.318 0.0003677079078573873 104.29117 104.28722
13979.199 0.00036963514173095883 104.29139 104.28744
14052.461 0.0003715726056645463 104.29187 104.28792
14126.107 0.0003735199158629135 104.29183 104.28788
14200.14 0.00037547771079291827 104.29221 104.28826
14274.56 0.0003774455963412997 104.29235 104.2884
14349.37 0.0003794239830416613 104.2928 104.28885
14424.573 0.0003814124412212893 104.29272 104.28877
14500.169 0.00038341193384094723 104.29369 104.28974
14576.162 0.00038542143740333306 104.29384 104.28988
14652.553 0.00038744155879936727 104.29418 104.29023
14729.344 0.000389472041212424 104.29415 104.2902
14806.538 0.00039151350483703867 104.29464 104.29069
14884.136 0.00039356532718886386 104.29459 104.29063
14962.141 0.00039562820833299926 104.29503 104.29107
15040.555 0.0003977016974292501 104.29516 104.29121
15119.38 0.00039978625932546877 104.29557 104.29161
15198.618 0.00040188143638683637 104.29552 104.29156
15278.271 0.0004039879351180145 104.29601 104.29205
15358.341 0.00040610526879241457 104.2962 104.29224
15438.832 0.00040823379454607664 104.29648 104.29252
15519.744 0.00041037327724926257 104.29649 104.29253
15601.08 0.0004125242548758094 104.29693 104.29297
15682.842 0.0004146864203249702 104.29725 104.29329
15765.033 0.00041685982505511353 104.29739 104.29342
15847.655 0.000419044828294204 104.29787 104.29391
15930.709 0.00042124092791828965 104.29782 104.29385
16014.199 0.0004234488740790382 104.29828 104.29432
16098.127 0.0004256681941391199 104.29841 104.29445
16182.494 0.0004278992941330223 104.29879 104.29483
16267.303 0.00043014179558830226 104.29875 104.29479
16352.557 0.00043239642276461497 104.29923 104.29527
16438.258 0.00043466271330002033 104.29946 104.29549
16524.408 0.00043694085722457016 104.29968 104.29571
16611.009 0.00043923111063632204 104.30016 104.29619
16698.064 0.0004415330054566215 104.30012 104.29615
16785.576 0.0004438472819129231 104.3005 104.29653
16873.546 0.0004461734934794194 104.30063 104.29666
16961.977 0.0004485121180225636 104.30107 104.2971
17050.872 0.0004508629285981796 104.30139 104.29742
17140.232 0.0004532259068657738 104.30153 104.29756
17230.061 0.0004556013021585779 104.30167 104.29769
17320.361 0.00045798927004365433 104.30199 104.29801
17411.133 0.00046038978732009645 104.30242 104.29845
17502.382 0.00046280273584657134 104.30256 104.29858
17594.109 0.00046522851084808403 104.30297 104.29899
17686.316 0.00046766632376918946 104.3025 104.29852
17779.007 0.0004701175845751941 104.30292 104.29895
17872.183 0.0004725815522201004 104.30314 104.29916
17965.848 0.00047505844444979635 104.30337 104.29939
18060.004 0.00047754850480002134 104.30384 104.29986
18154.653 0.00048005139020131505 104.30403 104.30005
18249.798 0.0004825674850487718 104.30432 104.30033
18345.442 0.00048509652134878057 104.30432 104.30034
18441.587 0.0004876391635043102 104.30476 104.30078
18538.236 0.0004901950343767568 104.30507 104.30109
18635.391 0.0004927641774076146 104.30522 104.30123
18733.056 0.0004953470211387455 104.30568 104.3017
18831.232 0.0004979432532856137 104.30596 104.30198
18929.923 0.0005005530176318045 104.30613 104.30215
19029.132 0.0005031767378354162 104.30662 104.30264
19128.86 0.0005058137655459648 104.30657 104.30258
19229.111 0.0005084649960970647 104.307 104.30301
19329.887 0.0005111298675974545 104.30713 104.30314
19431.191 0.0005138089152690808 104.30752 104.30353
19533.026 0.0005165019907401811 104.30789 104.3039
19635.395 0.0005192089989008687 104.30803 104.30404
19738.301 0.0005219302746111874 104.30825 104.30426
19841.746 0.00052466566224915 104.3083 104.30431
19945.733 0.0005274154748601785 104.30846 104.30447
20050.264 0.0005301799362030811 104.30893 104.30494
20155.344 0.0005329584673646366 104.30887 104.30488
20260.975 0.0005357520300531791 104.30935 104.30536
20367.159 0.0005385599272179951 104.30949 104.3055
20473.899 0.0005413827093513664 104.30982 104.30582
20581.199 0.0005442203720505206 104.31025 104.30625
20689.061 0.00054707263718448 104.31038 104.30638
20797.489 0.0005499400721028995 104.31074 104.30674
20906.485 0.0005528225650635292 104.31114 104.30714
21016.052 0.0005557199207418126 104.31127 104.30727
21126.193 0.0005586326877532359 104.31166 104.30766
21236.911 0.0005615607158158829 104.31205 104.30805
21348.21 0.0005645034343205935 104.31169 104.30769
21460.092 0.0005674622635855237 104.31212 104.30813
21572.56 0.0005704365465799485 104.31246 104.30846
21685.618 0.0005734262326411716 104.3126 104.3086
21799.269 0.0005764319044707006 104.31305 104.30904
21913.515 0.0005794531383436529 104.31335 104.30935
22028.359 0.0005824900667018892 104.3135 104.3095
22143.806 0.0005855432595525314 104.31397 104.30996
22259.857 0.0005886122217336439 104.31424 104.31023
22376.517 0.0005916972145898111 104.31443 104.31042
22493.788 0.0005947981568008146 104.31442 104.31042
22611.674 0.0005979153610220889 104.31439 104.31039
22730.178 0.0006010493674954056 104.31482 104.31081
22849.302 0.0006041994641271096 104.31495 104.31094
22969.051 0.0006073663216953216 104.31534 104.31134
23089.428 0.0006105498086150457 104.31571 104.3117
23210.435 0.0006137497035559753 104.31584 104.31183
23332.077 0.0006169666571545857 104.31626 104.31226
23454.356 0.000620200389615339 104.31659 104.31259
23577.276 0.0006234509060512212 104.31673 104.31272
23700.84 0.000626718573505658 104.31703 104.31303
23825.052 0.0006300030870066243 104.317 104.31299
23949.914 0.0006333049805069784 104.31718 104.31317
24075.431 0.0006366246231648634 104.31778 104.31377
24201.606 0.0006399613751507915 104.31809 104.31408
24328.442 0.0006433157531103833 104.31852 104.3145
24455.943 0.0006466873898663256 104.31865 104.31463
24584.112 0.000650076941165847 104.31902 104.315
24712.953 0.0006534842765945466 104.31942 104.31541
24842.469 0.0006569086886057856 104.31906 104.31505
24972.664 0.0006603518742948838 104.31948 104.31547
25103.541 0.0006638130563169377 104.31984 104.31582
25235.104 0.000667292094622897 104.31997 104.31596
25367.357 0.0006707897441803976 104.3204 104.31638
25500.302 0.0006743055680852531 104.32073 104.31671
25633.945 0.0006778396147182423 104.32086 104.31685
25768.287 0.0006813923639948453 104.32117 104.31716
25903.334 0.0006849633761742184 104.32113 104.31712
26039.089 0.0006885533515745141 104.32131 104.3173
26175.555 0.0006921624728430979 104.32178 104.31776
26312.736 0.0006957902509287691 104.32204 104.31802
26450.636 0.0006994369664083111 104.32223 104.31821
26589.259 0.0007031031281995707 104.32271 104.31869
26728.608 0.0007067879062128636 104.32267 104.31865
26868.688 0.000710492524427109 104.32308 104.31906
27009.502 0.0007142162373069906 104.32321 104.31919
27151.054 0.000717959776448457 104.32361 104.31959
27293.347 0.0007217228686520927 104.32397 104.31995
27436.387 0.0007255054516862623 104.3241 104.32008
27580.176 0.0007293082267036147 104.32456 104.32054
27724.718 0.0007331303451953227 104.32453 104.32051
27870.018 0.0007369725779071528 104.32454 104.32051
28016.08 0.0007408354695899145 104.325 104.32097
28162.907 0.0007447183580989282 104.32526 104.32123
28310.504 0.0007486220536059093 104.32589 104.32186
28458.874 0.0007525455965570956 104.32602 104.32199
28608.022 0.0007564899798571702 104.32639 104.32237
28757.951 0.0007604545946169902 104.32637 104.32234
28908.666 0.0007644400914842513 104.32645 104.32242
29060.171 0.0007684468478280272 104.32683 104.3228
29212.47 0.0007724746050278949 104.32721 104.32318
29365.567 0.0007765231463844934 104.32733 104.3233
29519.467 0.000780593609093356 104.328 104.32397
29674.173 0.000784684353504958 104.32784 104.32381
29829.689 0.0007887971827420929 104.32821 104.32418
29986.021 0.0007929313286416756 104.32837 104.32434
30143.173 0.0007970873257438374 104.32866 104.32463
30301.147 0.0008012652807504125 104.32912 104.32509
30459.95 0.0008054645459019031 104.3291 104.32507
30619.585 0.0008096862385055913 104.32941 104.32538
30780.057 0.0008139298864126078 104.32958 104.32555
30941.369 0.0008181961673319622 104.33005 104.32601
31103.527 0.0008224844844960318 104.3303 104.32627
31266.535 0.0008267952817550972 104.33051 104.32647
31430.397 0.000831128332995376 104.33049 104.32645
31595.118 0.0008354843791439914 104.3307 104.32667
31760.702 0.0008398638657735381 104.33135 104.32732
31927.154 0.0008442656266910777 104.33147 104.32743
32094.478 0.0008486908143350699 104.33188 104.32784
32262.68 0.0008531391706841834 104.33225 104.32821
32431.762 0.0008576098025885435 104.33189 104.32785
32601.731 0.0008621052618085062 104.33253 104.32849
32772.591 0.0008666237654073039 104.33279 104.32875
32944.346 0.0008711662180551945 104.33325 104.32921
33117.001 0.0008757318331497641 104.33325 104.32921
33290.561 0.000880321309366792 104.33322 104.32919
33465.031 0.0008849355552635784 104.33367 104.32964
33640.415 0.0008895740909262599 104.33418 104.33014
33816.718 0.0008942365219091246 104.33442 104.33038
33993.945 0.0008989233616652464 104.33464 104.3306
34172.101 0.0009036344244471656 104.33462 104.33058
34351.191 0.000908370548016671 104.33483 104.33078
34531.219 0.0009131320917912223 104.33548 104.33143
34712.191 0.0009179178018956825 104.3356 104.33156
34894.111 0.0009227287442619984 104.33581 104.33177
35076.985 0.0009275646948981398 104.33587 104.33183
35260.817 0.000932426113553603 104.33602 104.33198
35445.612 0.0009373137184476443 104.33665 104.33261
35631.376 0.000942226400314882 104.33691 104.33287
35818.113 0.0009471651185927365 104.33737 104.33333
36005.829 0.0009521284703112528 104.337 104.33296
36194.529 0.0009571194878511823 104.33769 104.33364
36384.218 0.0009621357629113447 104.33783 104.33379
36574.901 0.0009671789274911561 104.33832 104.33427
36766.583 0.0009722476480131962 104.33827 104.33422
36959.27 0.0009773436930338995 104.3387 104.33465
37152.967 0.0009824659825434245 104.33883 104.33478
37347.679 0.0009876154774621263 104.33921 104.33517
37543.411 0.0009927920461672657 104.33961 104.33556
37740.169 0.0009979944939345425 104.33924 104.33519
37937.958 0.0010032258335458714 104.33989 104.33584
38136.784 0.0010084838975772648 104.34012 104.33608
38336.652 0.0010137699082626212 104.34057 104.33653
38537.567 0.0010190823762682994 104.34024 104.33619
38739.535 0.0010244243042468078 104.34092 104.33687
38942.562 0.0010297933433073992 104.34105 104.337
39146.653 0.0010351910996076147 104.34153 104.33748
39351.813 0.0010406162518620682 104.34148 104.33743
39558.049 0.001046070692294874 104.34193 104.33788
39765.365 0.0010515531625929209 104.34206 104.33801
39973.768 0.0010570648187070816 104.34245 104.3384
40183.263 0.0010626046626744142 104.34241 104.33835
40393.856 0.0010681743606591862 104.34289 104.33884
40605.553 0.0010737727808053557 104.34307 104.33902
40818.359 0.001079401340832776 104.34372 104.33967
41032.281 0.0010850584709410677 104.3438 104.33974
41247.323 0.0010907449588415685 104.34377 104.33972
41463.493 0.0010964619576647435 104.34411 104.34006
41680.795 0.0011022094078732077 104.34472 104.34066
41899.237 0.0011079858479467236 104.34471 104.34066
42118.823 0.0011137925928423654 104.34469 104.34063
42339.56 0.001119630615302614 104.34516 104.3411
42561.453 0.001125499215895737 104.34565 104.3416
42784.51 0.0011313976666180625 104.3456 104.34155
43008.736 0.001137327974106231 104.34605 104.34199
43234.137 0.001143288741517739 104.34618 104.34212
43460.719 0.0011492811273761858 104.34654 104.34249
43688.488 0.0011553050565664012 104.34694 104.34288
43917.452 0.0011613599083316385 104.34699 104.34293
44147.615 0.0011674467472847806 104.34721 104.34316
44378.984 0.0011735655567735274 104.34745 104.3434
44611.566 0.0011797169376231906 104.34793 104.34387
44845.367 0.0011858995031463898 104.34789 104.34384
45080.394 0.0011921152877166325 104.34823 104.34417
45316.652 0.001198364110737312 104.34884 104.34478
45554.148 0.0012046444526097953 104.34883 104.34478
45792.889 0.0012109577749765301 104.34881 104.34475
46032.881 0.0012173050733736122 104.34927 104.34521
46274.13 0.0012236854456525845 104.34964 104.34558
46516.645 0.001230098321654885 104.34951 104.34545
46760.43 0.0012365463393284946 104.35017 104.34611
47005.493 0.0012430271142751493 104.3503 104.34624
47251.84 0.0012495423652471491 104.35069 104.34663
47499.478 0.0012560909013606912 104.35065 104.34659
47748.414 0.0012626748099581213 104.35113 104.34707
47998.654 0.0012692926444851447 104.35133 104.34727
48250.206 0.0012759453208633436 104.3516 104.34754
48503.077 0.001282632350502069 104.35161 104.34755
48757.272 0.001289355669344578 104.35224 104.34818
49012.8 0.001296113569026569 104.35252 104.34845
49269.667 0.0013029061767639756 104.3525 104.34844
49527.88 0.0013097354236204378 104.35296 104.3489
49787.447 0.0013166001918914873 104.35328 104.34922
50048.374 0.0013234996000081635 104.35297 104.34891
50310.668 0.0013304370417873872 104.35355 104.34949
50574.337 0.0013374103449394277 104.35387 104.3498
50839.388 0.0013444203092482006 104.35428 104.35022
51105.827 0.0013514662102444934 104.35431 104.35025
51373.664 0.0013585494935023448 104.35453 104.35047
51642.903 0.001365670838333032 104.3552 104.35114
51913.554 0.0013728272799189904 104.35482 104.35075
52185.624 0.0013800234859299404 104.35548 104.35141
52459.119 0.0013872563493232811 104.35569 104.35163
52734.047 0.0013945278025042443 104.35617 104.3521
53010.417 0.0014018361466787048 104.35613 104.35207
53288.234 0.001409183677382952 104.35646 104.35239
53567.508 0.0014165703342046484 104.35707 104.353
53848.246 0.0014239935599620194 104.35673 104.35266
54130.454 0.0014314572056148168 104.35707 104.353
54414.142 0.0014389602041869158 104.3575 104.35343
54699.316 0.0014465023480566908 104.35788 104.35382
54985.985 0.0014540829207259993 104.35774 104.35367
55274.157 0.0014617050807876426 104.35841 104.35434
55563.838 0.0014693656369405665 104.35843 104.35436
55855.038 0.0014770669055094111 104.35868 104.35461
56147.764 0.0014848084636431677 104.3589 104.35483
56442.024 0.0014925911415477077 104.35937 104.35531
56737.826 0.0015004134822280929 104.35933 104.35526
57035.179 0.0015082777533626682 104.35969 104.35562
57334.09 0.0015161837186314934 104.36025 104.35618
57634.567 0.0015241289686691367 104.35993 104.35586
57936.619 0.0015321183320876365 104.36062 104.35655
58240.254 0.0015401481486704094 104.36073 104.35666
58545.48 0.0015482201158269267 104.36087 104.3568
58852.307 0.0015563347974231656 104.36118 104.35712
59160.741 0.001564492383015289 104.36161 104.35754
59470.791 0.0015726925644202459 104.362 104.35793
59782.466 0.00158093436558155 104.36185 104.35778
60095.775 0.0015892214545496957 104.36252 104.35845
60410.726 0.001597550350975665 104.36255 104.35848
60727.328 0.0016059234471226377 104.36279 104.35872
61045.588 0.0016143403436617643 104.36301 104.35894
61365.517 0.0016228020563147979 104.36349 104.35942
61687.122 0.0016313067489603177 104.36345 104.35938
62010.413 0.0016398570477951025 104.3638 104.35973
62335.398 0.0016484527329229364 104.36437 104.3603
62662.086 0.0016570910878731782 104.36404 104.35997
62990.487 0.0016657773671541873 104.3647 104.36063
63320.608 0.0016745089895795129 104.3653 104.36123
63652.46 0.0016832837976616772 104.36493 104.36086
63986.05 0.0016921073937155179 104.36561 104.36154
64321.39 0.0017009758480560266 104.36576 104.36169
64658.486 0.0017098906074655132 104.36586 104.36179
64997.349 0.0017188528664752133 104.36624 104.36217
65337.988 0.0017278609438396804 104.3662 104.36213
65680.413 0.0017369176929981306 104.36668 104.36261
66024.631 0.0017460212028052792 104.3669 104.36282
66370.654 0.0017551724808471084 104.36715 104.36307
66718.491 0.0017643710331136317 104.36717 104.3631
67068.15 0.0017736196373828955 104.36783 104.36376
67419.642 0.0017829144573842939 104.36769 104.36362
67772.975 0.001792259503931918 104.36807 104.36399
68128.161 0.001801654198007686 104.36871 104.36464
68485.208 0.0018110961295894595 104.36864 104.36457
68844.126 0.001820588642469077 104.36895 104.36488
69204.926 0.0018301314604276338 104.36944 104.36537
69567.616 0.0018397227470500425 104.36939 104.36531
69932.207 0.0018493656632575005 104.36984 104.36577
70298.709 0.0018590579716736856 104.36986 104.36578
70667.131 0.0018688016527571827 104.37012 104.36605
71037.485 0.0018785963133433534 104.37032 104.36625
71409.779 0.001888443097923417 104.37079 104.36672
71784.024 0.0018983407037218168 104.371 104.36693
72160.231 0.0019082903539561814 104.37124 104.36716
72538.409 0.0019182927178785498 104.37171 104.36764
72918.57 0.0019283460283107882 104.37167 104.3676
73300.723 0.0019384533472271432 104.37204 104.36796
73684.878 0.0019486126886456693 104.37215 104.36808
74071.047 0.0019588255126150133 104.37229 104.36821
74459.239 0.0019690933182103946 104.37294 104.36887
74849.467 0.001979413469988857 104.37307 104.36899
75241.739 0.001989787458417751 104.37317 104.3691
75636.067 0.0020002178330409343 104.37386 104.36978
76032.461 0.0020106996247385095 104.37356 104.36948
76430.933 0.0020212390060439177 104.3741 104.37003
76831.494 0.0020318332273883515 104.37447 104.37039
77234.153 0.002042481509293752 104.37442 104.37034
77638.923 0.002053187582524119 104.37499 104.37092
78045.815 0.00206394853934504 104.37514 104.37106
78454.838 0.002074765492637223 104.37522 104.37115
78866.005 0.002085640778583561 104.37577 104.3717
79279.328 0.00209657035492393 104.37548 104.3714
79694.816 0.002107560305532465 104.37614 104.37206
80112.482 0.002118607572960449 104.37671 104.37263
80532.336 0.0021297096287237528 104.37637 104.37229
80954.391 0.002140873467868252 104.37708 104.373
81378.658 0.0021520921873538655 104.37673 104.37265
81805.149 0.0021633729212240512 104.37731 104.37323
82233.874 0.0021747129287387965 104.37796 104.37389
82664.847 0.0021861092671533453 104.37767 104.37359
83098.078 0.002197568186686927 104.37822 104.37414
83533.58 0.0022090854557800313 104.3783 104.37423
83971.364 0.0022206634656962983 104.37845 104.37437
84411.442 0.002232303858637589 104.3791 104.37502
84853.827 0.002244003494180997 104.37925 104.37517
85298.53 0.0022557641839441134 104.37933 104.37525
85745.564 0.0022675884038674773 104.37993 104.37585
86194.94 0.0022794722527393657 104.37989 104.37581
86646.672 0.002291419869191595 104.38025 104.37617
87100.771 0.0023034292134162986 104.38037 104.37629
87557.25 0.002315501539671267 104.3805 104.37642
88016.122 0.002327639013338358 104.38115 104.37708
88477.398 0.0023398383309058725 104.38129 104.37721
88941.092 0.0023521013373042536 104.3814 104.37733
89407.215 0.002364429602887815 104.38174 104.37766
89875.782 0.0023768227434576242 104.38216 104.37808
90346.804 0.00238927929887511 104.38218 104.3781
90820.295 0.002401802069696449 104.38244 104.37836
91296.268 0.0024143902963147394 104.38265 104.37857
91774.734 0.0024270454679106573 104.38312 104.37904
92255.709 0.0024397659590484405 104.38332 104.37924
92739.204 0.0024525533364078236 104.38358 104.3795
93225.233 0.0024654067537812478 104.38359 104.37951
93713.809 0.002478330100666107 104.38425 104.38017
94204.946 0.002491318060133291 104.38414 104.38007
94698.656 0.002504376058230134 104.38449 104.38041
95194.955 0.0025175029417275523 104.38496 104.38088
95693.854 0.0025306965029741942 104.38491 104.38083
96195.367 0.002543961262685564 104.38537 104.38129
96699.51 0.002557295226867472 104.38574 104.38166
97206.294 0.0025706969570556005 104.3856 104.38152
97715.734 0.0025841722630379174 104.38627 104.38219
98227.844 0.0025977155125079263 104.38629 104.38221
98742.638 0.002611330702287348 104.38654 104.38246
99260.13 0.0026250170861676476 104.38675 104.38267
99780.334 0.0026387763378084334 104.38723 104.38315
100303.26 0.002652605394072684 104.38719 104.38311
100828.93 0.0026665087188141178 104.38755 104.38347
101357.36 0.0026804858632487128 104.3881 104.38402
101888.56 0.0026945325878805445 104.38779 104.38371
102422.53 0.002708656748246319 104.38845 104.38437
102959.31 0.0027228549471475624 104.38904 104.38496
103498.9 0.0027371232035775157 104.38867 104.3846
104041.32 0.0027514711160503092 104.38936 104.38528
104586.58 0.002765891650679813 104.3895 104.38542
105134.7 0.002780387694030272 104.38961 104.38553
105685.69 0.002794960668645932 104.38995 104.38587
106239.57 0.0028096104019506977 104.39036 104.38628
106796.35 0.0028243351344614228 104.39039 104.38631
107356.05 0.0028391379518548417 104.39061 104.38653
107918.69 0.002854020581223927 104.39128 104.3872
108484.27 0.0028689761388775896 104.39089 104.38681
109052.82 0.002884015056852714 104.39155 104.38747
109624.34 0.0028991306074541553 104.39179 104.38771
110198.86 0.002914324437737342 104.3918 104.38772
110776.39 0.002929599882169702 104.39224 104.38816
111356.95 0.002944954868515216 104.39255 104.38847
111940.55 0.0029603894627591534 104.39269 104.38861
112527.21 0.002975904846421024 104.3928 104.38872
113116.95 0.0029915043161002144 104.39348 104.38941
113709.77 0.00300718066415269 104.39316 104.38908
114305.7 0.003022943442995968 104.39373 104.38965
114904.76 0.0030387879597327788 104.39408 104.39
115506.95 0.0030547133688114264 104.39404 104.38996
116112.3 0.003070724894736974 104.39452 104.39044
116720.83 0.003086819262843182 104.39474 104.39066
117332.54 0.003102997840182233 104.39498 104.3909
117947.46 0.0031192601271020953 104.395 104.39093
118565.6 0.0031356110246154043 104.39567 104.39159
119186.98 0.0031520434172183916 104.39552 104.39144
119811.62 0.0031685647479818718 104.39591 104.39183
120439.53 0.003185172781896291 104.39634 104.39226
121070.73 0.003201867233435975 104.39665 104.39257
121705.24 0.0032186483651624885 104.39679 104.39271
122343.07 0.003235517151039797 104.3969 104.39282
122984.25 0.003252477497315151 104.39758 104.3935
