,xi,B,rhoChi,dphi,sigmaB,H,N,kh,G,E,kS,ddphi,xieff,phi,sigmaE,a,t
642,-3.370819693228929,45.58202400313373,7.0788308382144125,-0.12767554782483154,0.0,0.47345882991493654,47.27447239701022,1.084123719400449e+21,-90.17195308539445,223.08771931341238,1.084123719400449e+21,2.580490917802087e-05,-3.370819693228929,7.327613045663214,0.06860305643584258,3.3965850748315704e+20,64.2
643,-3.3765640740837393,46.18552186831703,7.271470732955159,-0.12767296072269,0.0,0.4726437804876219,47.321777527257005,1.1366176591431903e+21,-91.57769104133929,226.83633013151842,1.1366176591431903e+21,2.5937292084085033e-05,-3.3765640740837393,7.31484562012552,0.0692216742962407,3.5611220129197425e+20,64.3
644,-3.382327713224551,46.79946690344126,7.469835659343747,-0.1276703603345729,0.0,0.4718287639433748,47.36900115420385,1.191556143670129e+21,-93.0090927337794,230.65571734184954,1.191556143670129e+21,2.607063024080716e-05,-3.382327713224551,7.30207845396154,0.0698478367044415,3.733325137518321e+20,64.4
645,-3.3881107056800177,47.424060020506836,7.674105604567445,-0.12766774656448193,0.0,0.47101378044721426,47.416143281147285,1.2490481502309688e+21,-94.46666126978766,234.54727527724603,1.2490481502309688e+21,2.6204933189246243e-05,-3.3881107056800177,7.289311548504669,0.0704816415296318,3.913536423128144e+20,64.5
646,-3.3939131470876136,48.05950614592303,7.884466393780349,-0.12766511931545388,0.0,0.470198830165284,47.46320391140043,1.309207279088812e+21,-95.95090967457139,238.51242489173717,1.309207279088812e+21,2.6340210588159732e-05,-3.3939131470876136,7.276544905097942,0.07112318781574034,4.1021123629868784e+20,64.6
647,-3.3997351336985027,48.70601429797838,8.101109877318462,-0.12766247848955575,0.0,0.4693839132648635,47.51018304829306,1.3721519386490797e+21,-97.4623610696665,242.55261418529025,1.3721519386490797e+21,2.6476472226368698e-05,-3.3997351336985027,7.263778525094139,0.07177257579014805,4.299424551072556e+20,64.7
648,-3.405576762382205,49.36379766548111,8.324234127204305,-0.12765982398787035,0.0,0.46856902991437843,47.55708069517173,1.4380055375070725e+21,-99.00154885328759,246.66931863076874,1.4380055375070725e+21,2.661372802293344e-05,-3.405576762382205,7.251012409855889,0.07242990687220215,4.505860285889158e+20,64.8
649,-3.411438130631221,50.033073687684244,8.554043641949908,-0.12765715571047798,0.0,0.4677541802834098,47.60389685539992,1.506896683651825e+21,-100.56901688282623,250.86404160286162,1.506896683651825e+21,2.675198802055162e-05,-3.411438130631221,7.238246560755754,0.07309528368157896,4.7218231967825854e+20,64.9
650,-3.4173193365660772,50.71406413545535,8.790749550859116,-0.12765447355645326,0.0,0.46693936454270607,47.65063153235809,1.578959391070289e+21,-102.1653196594398,255.13831480943867,1.578959391070289e+21,2.6891262402097298e-05,-3.4173193365660772,7.225480979176346,0.07376881004649602,4.947733893557377e+20,65.0
651,-3.4232204789398932,51.406995193718394,9.034569833681617,-0.12765177742384146,0.0,0.4661245828641923,47.69728472944386,1.654333294003834e+21,-103.79102251474683,259.4936987239109,1.654333294003834e+21,2.703156147748261e-05,-3.4232204789398932,7.212715666510417,0.0744505910117152,5.18403064018979e+20,65.1
652,-3.429141657143469,52.1120975451248,9.285729539176643,-0.1276490672096527,0.0,0.4653098354209813,47.74385645007211,1.7331638691166112e+21,-105.44670179948557,263.93178301948836,1.7331638691166112e+21,2.7172895696459043e-05,-3.429141657143469,7.199950624160962,0.0751407328463629,5.431170053455391e+20,65.2
653,-3.435082971210105,52.829606455046246,9.544461015499868,-0.12764634280984485,0.0,0.4644951223873853,47.79034669767504,1.8156026658427773e+21,-107.13294507426063,268.454187004326,1.8156026658427773e+21,2.7315275645812743e-05,-3.435082971210105,7.187185853541338,0.0758393430515612,5.689627827314105e+20,65.3
654,-3.4410445218205328,53.55976185780012,9.811004146745216,-0.12764360411930814,0.0,0.4636804439389254,47.83675547570242,1.9018075451881827e+21,-108.8503513021646,273.0625600573504,1.9018075451881827e+21,2.745871204904279e-05,-3.4410445218205328,7.174421356075349,0.07654653036781962,5.959899483923323e+20,65.4
655,-3.447026410308078,54.30280844414065,10.08560659349395,-0.12764085103185702,0.0,0.46286580025234386,47.88308278762156,1.9919429272696998e+21,-110.59953104332918,277.75858206505313,1.9919429272696998e+21,2.7603215776434667e-05,-3.447026410308078,7.161657133197371,0.07726240478222221,6.242501152171189e+20,65.5
656,-3.4530287386635226,55.058995750099854,10.368524046845765,-0.12763808344020888,0.0,0.4620511915056149,47.929328636917546,2.086180047884269e+21,-112.38110665136149,282.54396385779967,2.086180047884269e+21,2.7748797837577562e-05,-3.4530287386635226,7.148893186352451,0.07798707753537906,6.537970374654025e+20,65.6
657,-3.459051609540284,55.82857824701451,10.660020485452614,-0.1276353012359727,0.0,0.46123661787795545,47.975493027093314,2.184697224407905e+21,-114.19571247147894,287.420447646274,2.184697224407905e+21,2.7895469387210564e-05,-3.459051609540284,7.136129516996415,0.07872066112810429,6.84686694404492e+20,65.7
658,-3.4650951262597154,56.611815432798004,10.960368438416292,-0.12763250430964054,0.0,0.4604220795498381,48.02157596166979,2.2876801313343343e+21,-116.04399504048193,292.3898074579895,2.2876801313343343e+21,2.804324173602071e-05,-3.4650951262597154,7.123366126595993,0.07946326932784929,7.169773769830696e+20,65.8
659,-3.471159392815725,57.408971924848295,11.269849271613168,-0.12762969255055143,0.0,0.4596075767030002,48.06757744418599,2.395322085770884e+21,-117.92661328831537,297.4538495704132,2.395322085770884e+21,2.8192126322918567e-05,-3.471159392815725,7.11060301662891,0.08021501717490984,7.507297776422322e+20,65.9
660,-3.4772445138809465,58.22031755340833,11.58875345067224,-0.12762686584691174,0.0,0.45879310952045915,48.11349747819919,2.5078243432204903e+21,-119.84423874125582,302.61441294748147,2.5078243432204903e+21,2.8342134766309783e-05,-3.4772445138809465,7.097840188584032,0.0809760209882032,7.860070833673681e+20,66.0
661,-3.4833505948110894,59.04612745725908,11.917380852028492,-0.12762402408574516,0.0,0.45797867818652105,48.15933606728503,2.625396403985041e+21,-121.79755572660672,307.87336966846226,2.625396403985041e+21,2.8493278817888394e-05,-3.4833505948110894,7.085077643961447,0.08174639837094785,8.22875072087284e+20,66.1
662,-3.4894777416507825,59.88668217981867,12.25604105204978,-0.12762116715289665,0.0,0.45716428288679367,48.20509321503764,2.7482563305384114e+21,-123.78726157880398,313.2326253590882,2.7482563305384114e+21,2.864557039108844e-05,-3.4894777416507825,7.072315384272604,0.08252626821585918,8.614022125301128e+20,66.2
663,-3.4956260611388505,60.74226776687207,12.605053637844255,-0.12761829493301383,0.0,0.4563499238082,48.25076892506976,2.87663107622504e+21,-125.81406684695246,318.6941196183622,2.87663107622504e+21,2.879902155986137e-05,-3.4956260611388505,7.059553411040433,0.0833157507101103,9.016597676486838e+20,66.3
664,-3.501795660713554,61.61317586560221,12.96474853008476,-0.12761540730952392,0.0,0.45553560113898817,48.29636320101292,3.0107568256506564e+21,-127.87869550346261,324.2598264412104,3.0107568256506564e+21,2.895364454986069e-05,-3.501795660713554,7.046791725799452,0.08411496733993155,9.437219017313358e+20,66.4
665,-3.507986648518377,62.49970382450798,13.335466303058514,-0.12761250416463046,0.0,0.4547213150687464,48.34187604651752,3.150879347143022e+21,-129.9818851540315,329.9317546401062,3.150879347143022e+21,2.91094517587356e-05,-3.507986648518377,7.034030330095907,0.08492404089482683,9.876657913170925e+20,66.5
666,-3.514199133407117,63.40215479516666,13.717558532816872,-0.12760958537928063,0.0,0.45390706578841294,48.387307465252995,3.297254357669528e+21,-132.12438724850145,335.7119482586801,3.297254357669528e+21,2.9266455735072975e-05,-3.514199133407117,7.021269225487875,0.08574309547151603,1.033571740038124e+21,66.6
667,-3.520433224949901,64.3208378343756,14.111388133156039,-0.1276066508331663,0.0,0.45309285349029116,48.43265746090795,3.4501479006111505e+21,-134.30696729278336,341.60248698493336,3.4501479006111505e+21,2.9424669205062155e-05,-3.520433224949901,7.008508413545408,0.08657225647733365,1.0815232975151377e+21,66.7
668,-3.5266890334384446,65.25606800832823,14.517329722424883,-0.12760370040469396,0.0,0.45227867836806107,48.47792603719025,3.60983673680139e+21,-136.53040506154252,347.6054865551006,3.60983673680139e+21,2.958410505558346e-05,-3.5266890334384446,6.995747895850652,0.08741165063340957,1.1316073824353917e+21,66.8
669,-3.532966669891856,66.20816649744694,14.935769988098162,-0.12760073397097324,0.0,0.4514645406167924,48.52311319782726,3.7766087492524735e+21,-138.79549481157042,353.7230991538743,3.7766087492524735e+21,2.9744776344022517e-05,-3.532966669891856,6.982987673997974,0.08826140597731492,1.1839144099464872e+21,66.9
670,-3.5392662460624296,67.17746070242558,15.367108063308743,-0.12759775140780308,0.0,0.4506504404329588,48.568218946565864,3.950763362000072e+21,-141.10304549579774,359.957513808038,3.950763362000072e+21,2.9906696304777225e-05,-3.5392662460624296,6.970227749594103,0.08912165186530066,1.2385384235024997e+21,67.0
671,-3.5455878744411176,68.16428435193444,15.81175592478097,-0.1275947525896435,0.0,0.44983637801444976,48.613243287172686,4.1326119735118214e+21,-143.45388097762708,366.31095677037234,4.1326119735118214e+21,3.0069878336125423e-05,-3.5455878744411176,6.957468124258246,0.08999251897419835,1.2955772313032422e+21,67.1
672,-3.551931668263787,69.16897761041997,16.270138781492385,-0.12759173738961446,0.0,0.449022353560585,48.658186223434235,4.322478405116007e+21,-145.84884024566682,372.7856919002223,4.322478405116007e+21,3.023433602468818e-05,-3.551931668263787,6.944708799622235,0.09087413930263416,1.3551325474709549e+21,67.2
673,-3.558297741516548,70.19188718846081,16.74269550243196,-0.12758870567945862,0.0,0.44820836727212804,48.70304775915698,4.5206993649184785e+21,-148.28877762848518,379.38402102923584,4.5206993649184785e+21,3.0400083121071787e-05,-3.558297741516548,6.93194977733066,0.09176664617210008,1.417310138112557e+21,67.3
674,-3.5646862089422644,71.23336645245446,17.229879023793455,-0.12758565732954474,0.0,0.4473944193512995,48.74782789816758,4.727624927690559e+21,-150.774563009457,386.10828432506224,4.727624927690559e+21,3.056713357046911e-05,-3.5646862089422644,6.919191059041,0.09267017422713225,1.4822199724201245e+21,67.4
675,-3.5710971860459635,72.29377553721163,17.732156801334213,-0.12758259220882961,0.0,0.44658051000179183,48.79252664431295,4.943619031220501e+21,-153.3070820412953,392.9608606372617,4.943619031220501e+21,3.073550148796043e-05,-3.5710971860459635,6.9064326464237755,0.0935848594354127,1.549976378965582e+21,67.5
676,-3.5775307891012735,73.37348145797289,18.250011246987246,-0.12757951018485414,0.0,0.4457666394287829,48.83714400146048,5.16905998963739e+21,-155.8872363602812,399.9441678387635,5.16905998963739e+21,3.090520118001631e-05,-3.5775307891012735,6.893674541162675,0.0945108390869723,1.6206982073505297e+21,67.6
677,-3.583987135156317,74.47285822443263,18.78394019506914,-0.12757641112371826,0.0,0.44495280783895014,48.881679973498144,5.404341024227284e+21,-158.51594379998016,407.0606631517913,5.404341024227284e+21,3.107624713714375e-05,-3.583987135156317,6.880916744954708,0.09544825179310562,1.6945089953757733e+21,67.7
678,-3.590466342039821,75.59228695543102,19.334457376897813,-0.12757329489006147,0.0,0.44413901544048573,48.926134564334646,5.649870812275591e+21,-161.1941386040193,414.31284346174454,5.649870812275591e+21,3.124865403560201e-05,-3.590466342039821,6.868159259510347,0.09639723748463226,1.7715371418998098e+21,67.8
679,-3.5969685283675177,76.73215599414642,19.90209290066802,-0.1275701613470511,0.0,0.4433252624431105,48.97050777789961,5.906074054485963e+21,-163.9227716382424,421.7032456203252,5.906074054485963e+21,3.142243674847721e-05,-3.5969685283675177,6.8554020865536724,0.09735793740953391,1.8519160855599791e+21,67.9
680,-3.6034938135480075,77.89286102537298,20.48739376427867,-0.12756701035634951,0.0,0.44251154905808887,49.01479961814368,6.173392061534737e+21,-166.70281060128545,429.23444672844477,6.173392061534737e+21,3.1597610329526734e-05,-3.6034938135480075,6.8426452278225245,0.09833049413022878,1.9357844895340684e+21,68.0
681,-3.610042317789617,79.07480519158815,21.09092434966816,-0.1275638417781146,0.0,0.4416978754982446,49.05901008903872,6.452283360342058e+21,-169.53524023428207,436.90906441310074,6.452283360342058e+21,3.1774190041734015e-05,-3.610042317789617,6.829888685068654,0.09931505151981784,2.0232864325255965e+21,68.1
682,-3.616614162106079,80.27839921270522,21.71326697462104,-0.12756065547095555,0.0,0.44088424197797405,49.103139194577984,6.743224320646479e+21,-172.42106252831826,444.7297570754197,6.743224320646479e+21,3.1952191325968166e-05,-3.616614162106079,6.817132460057864,0.10031175475831378,2.1145716061596232e+21,68.2
683,-3.6232094683237093,81.50406150305623,22.35502240603195,-0.12755745129194052,0.0,0.4400706487132644,49.14718693877617,7.046709802494884e+21,-175.36129693088498,452.6992241370016,7.046709802494884e+21,3.213162983963452e-05,-3.6232094683237093,6.804376554570188,0.10132075032749913,2.2097955189815522e+21,68.3
684,-3.629828359087206,82.75221829277976,23.01681044178219,-0.12755422909655176,0.0,0.43925709592170586,49.19115332566974,7.363253825264546e+21,-178.35698054927477,460.82020625171197,7.363253825264546e+21,3.231252142499237e-05,-3.629828359087206,6.791620970400019,0.10234218600588861,2.3091197072562992e+21,68.4
685,-3.6364709578667345,84.02330374648803,23.699270458959884,-0.12755098873868548,0.0,0.4384435838225104,49.23503835931693,7.693390258858992e+21,-181.40916835257914,469.09548551292136,7.693390258858992e+21,3.249488213773469e-05,-3.6364709578667345,6.7788657093562925,0.10337621086231973,2.412711952769083e+21,68.5
686,-3.6431373889640017,85.3177600857661,24.403062021189328,-0.12754773007061213,0.0,0.43763011263652496,49.278842043798015,8.037673537727499e+21,-184.5189333701753,477.5278856267866,8.037673537727499e+21,3.2678728223065455e-05,-3.6431373889640017,6.766110773262623,0.10442297524953496,2.5207465078357004e+21,68.6
687,-3.649827777519584,86.63603770846521,25.128865450717143,-0.12754445294297992,0.0,0.4368166825862496,49.32256438321543,8.396679398381443e+21,-187.6873668883001,486.12027207979884,8.396679398381443e+21,3.2864076149022596e-05,-3.649827777519584,6.753356163957488,0.10548263079626864,2.633404327734073e+21,68.7
688,-3.656542249518867,87.97859531306727,25.87738247700441,-0.12754115720476591,0.0,0.4360032938958519,49.36620538169393,8.771005641087646e+21,-190.9155786423207,494.87555226430374,8.771005641087646e+21,3.305094257061635e-05,-3.656542249518867,6.740601883294377,0.10655533039955752,2.750873310774584e+21,68.8
689,-3.663280931799663,89.34590001825896,26.649336832070897,-0.12753784270328478,0.0,0.43518994679118544,49.40976504338079,9.161272916449084e+21,-194.2046970068341,503.79667560263675,9.161272916449084e+21,3.323934437129893e-05,-3.663280931799663,6.727847933141972,0.10764122821525131,2.873348546232157e+21,68.9
690,-3.670043952058391,90.73842748786669,27.445474926833512,-0.1275345092841435,0.0,0.4343766414998046,49.45324337244594,9.568125537583253e+21,-197.55586918068823,512.88663362492,9.568125537583253e+21,3.342929863175195e-05,-3.670043952058391,6.715094315384307,0.10874047964878161,3.001032570368108e+21,69.0
691,-3.676831438857374,92.15666205244831,28.266566496882525,-0.12753115679123375,0.0,0.43356337825098196,49.496640373082165,9.992232318642944e+21,-200.97026136892475,522.1484600361706,9.992232318642944e+21,3.36208226497987e-05,-3.676831438857374,6.702341031920936,0.10985324134442141,3.134135630775539e+21,69.1
692,-3.6836435216316716,93.60109683304398,29.11340528873146,-0.12752778506670495,0.0,0.43275015727572513,49.53995604950526,1.043428744042836e+22,-204.44905895976024,531.5852307480869,1.043428744042836e+22,3.38139339341289e-05,-3.6836435216316716,6.689588084667111,0.11097967117416122,3.272875959287652e+21,69.2
693,-3.6904803306962912,95.072233863724,29.98680974690371,-0.1275243939509487,0.0,0.4319369788067952,49.58319040595419,1.089501134386443e+22,-207.99346669706867,541.2000638872269,1.089501134386443e+22,3.400865021409699e-05,-3.6904803306962912,6.676835475553967,0.1121199282254879,3.4174800536939145e+21,69.3
694,-3.6973419972529715,96.57058421642627,30.88762374361896,-0.12752098328256448,0.0,0.43112384307872126,49.62634344669131,1.137515165213309e+22,-211.6047088474051,550.9961197646365,1.137515165213309e+22,3.420498942398089e-05,-3.6973419972529715,6.664083206528673,0.11327417278881706,3.568182968514945e+21,69.4
695,-3.704228653398009,98.09666812140168,31.81671727423049,-0.12751755289836114,0.0,0.43031075032782184,49.6694151760025,1.1875484122270516e+22,-215.28402936245644,560.9766008319933,1.1875484122270516e+22,3.440296973525824e-05,-3.704228653398009,6.651331279554646,0.11444256634320434,3.7252286150928053e+21,69.5
696,-3.711140432128593,99.6510150945936,32.77498725199333,-0.1275141026333016,0.0,0.4294977007922182,49.712405598197385,1.2396813627050714e+22,-219.0326920340251,571.1447515759293,1.2396813627050714e+22,3.460260951392074e-05,-3.711140432128593,6.638579696611695,0.11562527154260546,3.8888700712592065e+21,69.6
697,-3.7180774673512365,101.23416405548136,33.7633582120245,-0.1275106323205199,0.0,0.4286846947118569,49.75531471760946,1.2939975168011662e+22,-222.85198064520344,581.503858417487,1.2939975168011662e+22,3.480392737310137e-05,-3.7180774673512365,6.625828459696239,0.11682245219944341,4.0593699008504387e+21,69.7
698,-3.7250398938881957,102.84666345443233,34.78278314524228,-0.1275071417912643,0.0,0.42787173232852405,49.79814253859632,1.3505834920474952e+22,-226.74319911219013,592.0572495349427,1.3505834920474952e+22,3.500694212849436e-05,-3.7250398938881957,6.613077570821471,0.11803427326919887,4.2370004833440304e+21,69.8
699,-3.732027847485569,104.4890713919179,35.83424426151985,-0.12750363087489675,0.0,0.4270588138858662,49.84088906553985,1.4095291311458645e+22,-230.70767162150668,602.8082946826784,1.4095291311458645e+22,3.5211672828547826e-05,-3.732027847485569,6.600327032017553,0.11926090083261992,4.4220443538978814e+21,69.9
700,-3.7390414648204895,106.16195574210755,36.9187538258657,-0.12750009939885812,0.0,0.42624593962940766,49.88355430284637,1.4709276131374299e+22,-234.74674275816588,613.7604049509576,1.4709276131374299e+22,3.541813873872497e-05,-3.7390414648204895,6.58757684533181,0.12050250207794565,4.6147945540796416e+21,70.0
701,-3.74608088350915,107.86589427189726,38.037354967913664,-0.1274965471886593,0.0,0.42543310980657006,49.926138254946856,1.5348755680443228e+22,-238.86177762739402,624.9170325033851,1.5348755680443228e+22,3.5626359360364045e-05,-3.74608088350915,6.574827012828919,0.12175924528148468,4.81555499357979e+21,70.1
702,-3.753146242113929,109.60147476452435,39.19112256773987,-0.1274929740678387,0.0,0.42462032466668986,49.96864092629712,1.6014731950765919e+22,-243.05416196635537,636.281670250327,1.6014731950765919e+22,3.5836354405959346e-05,-3.753146242113929,6.562077536591096,0.12303129978823038,5.024640823209254e+21,70.2
703,-3.76023768015199,111.36929513441027,40.38116407370447,-0.12748937985796815,0.0,0.4238075844610406,50.011062321378,1.6708243845020926e+22,-247.32530224963457,647.8578515134801,1.6708243845020926e+22,3.604814383694264e-05,-3.76023768015199,6.54932841871832,0.12431883599006441,5.242378819488031e+21,70.3
704,-3.7673553381019054,113.16996355341934,41.60862046936891,-0.12748576437858686,0.0,0.4229948894428472,50.05340244469557,1.7430368432765985e+22,-251.67662578188006,659.649149594769,1.7430368432765985e+22,3.626174780807207e-05,-3.7673553381019054,6.536579661328483,0.12562202530530378,5.469107781138776e+21,70.4
705,-3.7744993574133385,115.00409855729822,42.87466706249817,-0.12748212744723958,0.0,0.42218223986731246,50.09566130078132,1.8182222245365027e+22,-256.109580786558,671.6591773774243,1.8182222245365027e+22,3.6477186747293326e-05,-3.7744993574133385,6.523831266557663,0.12694104015379637,5.705178937805355e+21,70.5
706,-3.7816698805131117,116.87232917492489,44.180514540501704,-0.12747846887938555,0.0,0.4213696359916296,50.137838894192356,1.8964962610544827e+22,-260.6256364770727,683.8915867807665,1.8964962610544827e+22,3.6694481268342735e-05,-3.7816698805131117,6.511083236560252,0.12827605393549407,5.950956371323939e+21,70.6
707,-3.7888670508150133,118.77529503187847,45.527409793990934,-0.1274747884884348,0.0,0.42055707807500803,50.179935229511614,1.97797890276612e+22,-265.22628312529747,696.3500682668572,1.97797890276612e+22,3.691365224701408e-05,-3.7888670508150133,6.498335573509219,0.12962724100353526,6.20681744988078e+21,70.7
708,-3.7960910127267966,120.7136464723492,46.91663695938805,-0.12747108608568425,0.0,0.41974456637869045,50.22195031134804,2.0627944584714882e+22,-269.91303211238295,709.0383502158085,2.0627944584714882e+22,3.71347207695215e-05,-3.7960910127267966,6.485588279596289,0.1309947766399964,6.473153275397217e+21,70.8
709,-3.803341911659179,122.6880446658352,48.3495183432656,-0.12746736148031945,0.0,0.4189321011659743,50.263884144336814,2.1510717418235094e+22,-274.6874159728247,721.9601983046344,2.1510717418235094e+22,3.735770816405054e-05,-3.803341911659179,6.472841357032167,0.13237883702811534,6.750369144491089e+21,70.9
710,-3.8106198940336053,124.69916172207068,49.82741546238281,-0.1274636144793716,0.0,0.41811968270223226,50.30573673313953,2.2429442217128862e+22,-279.5509884229026,735.1194147930175,2.2429442217128862e+22,3.758263597559124e-05,-3.8106198940336053,6.460094808046743,0.13377959922535865,7.038885023368994e+21,71.0
711,-3.817925107291367,126.7476807941881,51.3517300053339,-0.1274598448877171,0.0,0.4173073112549335,50.34750808244447,2.3385501771647066e+22,-284.50532438010197,748.5198377939993,2.3385501771647066e+22,3.780952599476085e-05,-3.817925107291367,6.447348634889314,0.13519724113366496,7.339136037013116e+21,71.1
712,-3.825257699901478,128.83429619044807,52.92390491441831,-0.1274560525080324,0.0,0.41649498709366406,50.389198196966724,2.438032856861409e+22,-289.5520199657958,762.1653404457719,2.438032856861409e+22,3.803840022936871e-05,-3.825257699901478,6.434602839828797,0.13663194147059832,7.651572973031041e+21,71.2
713,-3.8326178213698716,130.95971347359355,54.54542538722695,-0.1274522371407904,0.0,0.41568271049014954,50.430807081448464,2.5415406434117275e+22,-294.6926924979355,776.0598300665904,2.5415406434117275e+22,3.8269280929047083e-05,-3.8326178213698716,6.421857425153958,0.138083879737637,7.976662800547429e+21,71.3
714,-3.840005622247501,133.12464956849,56.217819995536104,-0.12744839858421622,0.0,0.4148704817182744,50.47233474065914,2.6492272224851024e+22,-299.92898046579677,790.2072472082149,2.6492272224851024e+22,3.850219055799269e-05,-3.840005622247501,6.409112393173615,0.13955323618936333,8.314889204521386e+21,71.4
715,-3.847421254139874,135.32983285465195,57.942661704469515,-0.12744453663428923,0.0,0.41405830105410635,50.51378117939571,2.7612517569354277e+22,-305.2625434947907,804.6115646979981,2.7612517569354277e+22,3.8737151825938817e-05,-3.847421254139874,6.396367746216889,0.1410401917993414,8.666753135881944e+21,71.5
716,-3.8548648697153673,137.57600326895982,59.72156902533192,-0.12744065108469987,0.0,0.41324616877591663,50.555146402482826,2.87777906603846e+22,-310.695062291103,819.2767865693613,2.87777906603846e+22,3.897418766207774e-05,-3.8548648697153673,6.383623486633411,0.14254492822733383,9.032773377881792e+21,71.6
717,-3.8623366227143756,139.86391239788531,61.556207117746986,-0.12743674172683184,0.0,0.41243408516420227,50.5964304147731,2.998979809971215e+22,-316.2282385738769,834.2069469560721,2.998979809971215e+22,3.921332122044902e-05,-3.8623366227143756,6.370879616793554,0.1440676277840206,9.413487129076289e+21,71.7
718,-3.8698366679587517,142.19432356553602,63.44828889252274,-0.12743280834975093,0.0,0.4116220505017101,50.637633221147304,3.125030679663404e+22,-321.86379499121085,849.4061089300394,3.125030679663404e+22,3.945457589395399e-05,-3.8698366679587517,6.358136139088681,0.14560847339464994,9.809450603343373e+21,71.8
719,-3.8773651613604603,144.56801192695653,65.39957621117827,-0.12742885074016366,0.0,0.41081006507345696,50.67875482651459,3.2561145921520657e+22,-327.60347501626745,864.8783632353204,3.2561145921520657e+22,3.969797528937195e-05,-3.8773651613604603,6.345393055931352,0.14716764856300998,1.0221239647367026e+22,71.9
720,-3.884922259931236,146.98576454894862,67.41188101583045,-0.12742486868240704,0.0,0.4099981291667548,50.71979523581272,3.3924208915757775e+22,-333.4490428296201,880.6278269922859,3.3924208915757775e+22,3.9943543241927076e-05,-3.884922259931236,6.332650369755584,0.14874533733286566,1.0649450376014711e+22,72.0
721,-3.8925081217920385,149.44838049076859,69.48706650446672,-0.12742086195842758,0.0,0.4091862430712328,50.7607544540083,3.534145555944785e+22,-339.40228318225354,896.6586423197443,3.534145555944785e+22,4.019130381569032e-05,-3.8925081217920385,6.319908083017077,0.1503417242490237,1.1094699826048408e+22,72.1
722,-3.900122906182245,151.9566708848333,71.62704835551973,-0.12741683034774842,0.0,0.4083744070788602,50.80163248609706,3.6814914098260754e+22,-345.4650012385451,912.9749748692768,3.6814914098260754e+22,4.044128128873696e-05,-3.900122906182245,6.307166198193452,0.15195699431794876,1.1557626628614738e+22,72.2
723,-3.907766773469562,154.51145900729728,73.83379590766981,-0.1274127736274572,0.0,0.4075626214839713,50.84242933710399,3.834668343086548e+22,-351.63902240292975,929.581012315819,3.834668343086548e+22,4.0693500163939784e-05,-3.907766773469562,6.294424717784511,0.1535913329664516,1.2038891700967539e+22,72.3
724,-3.9154398851595404,157.113580349631,76.10933340207755,-0.12740869157217674,0.0,0.4067508865832877,50.88314501208366,3.993893535838004e+22,-357.92619212483373,946.4809627510713,3.993893535838004e+22,4.094798515826626e-05,-3.9154398851595404,6.281683644312457,0.1552449260001357,1.2539178957888792e+22,72.4
725,-3.923142403905798,159.7638826795245,78.45574117576635,-0.12740458395405643,0.0,0.4059392026759439,50.92377951612042,4.159391689730932e+22,-364.32837568598916,963.6790530330514,4.159391689730932e+22,4.120476121669237e-05,-3.923142403905798,6.2689429803221675,0.15691795955998916,1.3059196043273385e+22,72.5
726,-3.930874493519285,162.46322610999525,80.87515698293159,-0.1274004505427278,0.0,0.4051275700635097,50.964332854328674,4.331395265746052e+22,-370.847457962043,981.1795270044715,4.331395265746052e+22,4.146385348204951e-05,-3.930874493519285,6.256202728381418,0.15861062007994484,1.3599675082360601e+22,72.6
727,-3.9386363189790607,165.2124831468803,83.3697771747598,-0.12739629110530673,0.0,0.40431598905001626,51.004805031853095,4.510144728636712e+22,-377.48534316992743,998.9866437075123,4.510144728636712e+22,4.172528732175192e-05,-3.9386363189790607,6.243462891081154,0.16032309424089627,1.4161373455095001e+22,72.7
728,-3.9464280464421484,168.01253874413098,85.94185800196801,-0.12739210540636198,0.0,0.4035044599419806,51.045196053868864,4.6958887981745e+22,-384.2439545882415,1017.1046754685459,4.6958887981745e+22,4.1989088312408785e-05,-3.9464280464421484,6.23072347103574,0.1620555689258181,1.4745074591113341e+22,72.8
729,-3.9542498432534154,170.8642903565753,88.59371694941179,-0.12738789320787972,0.0,0.40269298304842793,51.08550592558197,4.8888847073554266e+22,-391.1252342540368,1035.5379058919843,4.8888847073554266e+22,4.225528221899856e-05,-3.9542498432534154,6.217984470883196,0.1638082311742935,1.5351588786860141e+22,72.9
730,-3.9621018779572923,173.7686479621026,91.32773385766504,-0.12738365426928697,0.0,0.40188155868092257,51.12573465222941,5.089398467728245e+22,-398.1311426484019,1054.2906278843498,5.089398467728245e+22,4.252389504685501e-05,-3.9621018779572923,6.205245893285498,0.1655812681324031,1.5981754045340232e+22,73.0
731,-3.9699843203064558,176.72653412526043,94.14635245762555,-0.12737938834736892,0.0,0.4010701871535859,51.16588223907949,5.297705141999993e+22,-405.26365833722735,1073.367141401048,5.297705141999993e+22,4.279495296090586e-05,-3.9699843203064558,6.192507740928782,0.16737486700890844,1.6636436939029699e+22,73.1
732,-3.9778973412742986,179.73888399997216,97.05208143804138,-0.12737509519630913,0.0,0.4002588687831282,51.20594869143203,5.514089124092043e+22,-412.52477761388707,1092.771751342736,5.514089124092043e+22,4.306848235727598e-05,-3.9778973412742986,6.179770016523657,0.16918921502215054,1.7316533496469713e+22,73.2
