,G,E,ddphi,phi,N,a,s,delta,xi,sigmaE,B,dphi,H,t,rhoChi,xieff,kh,sigmaB
346,-4.797829969816933,8.190100602058699,7.686202547491175e-06,11.114350471670718,29.679064055453953,7752713720244.956,0.0,1.0,-2.237394571693835,0.0,5.661575709994666,-0.12810055043204058,0.7156792550847499,34.6,0.02747940652708959,-2.2255109434570644,24697644224192.72,0.01700973240839256
347,-4.823686760073169,8.240938773903407,7.712143661997966e-06,11.101540455101714,29.750590956723606,8327554542883.316,0.0,1.0,-2.2399490910280972,0.0,5.677935642387339,-0.12809978051569512,0.7148587719514843,34.7,0.02777585459466218,-2.2279998163980705,26528132894048.074,0.017084087575464146
348,-4.849772749833424,8.292288481593804,7.738200915954004e-06,11.088730515654245,29.822035810173443,8944284225446.77,0.0,1.0,-2.242509404497332,0.0,5.69441588244121,-0.1280990079994366,0.7140382986941728,34.8,0.028076435825591883,-2.230493934506164,28491946481410.938,0.017159011501009284
349,-4.876090491496696,8.344155938580194,7.764374957524555e-06,11.075920653588879,29.893398616792744,9605900075272.467,0.0,1.0,-2.2450755316826982,0.0,5.711017625732945,-0.12809823287161887,0.7132178353461032,34.9,0.028381218452049002,-2.232993311641138,30598619708882.387,0.017234509648433885
350,-4.902642570775264,8.396547445616672,7.790666439028591e-06,11.063110869167362,29.96467937757409,10315609790510.54,0.0,1.0,-2.2476474922529808,0.0,5.727742079698581,-0.12809745512053056,0.7123973819407127,35.0,0.02869027198493491,-2.235497961680669,32858356153790.586,0.01731058754304733
351,-4.929431606765766,8.449469390112766,7.817076016663824e-06,11.050301162652609,30.03587809351343,11076845931633.252,0.0,1.0,-2.250225305965078,0.0,5.744590468143988,-0.1280966747343945,0.7115769385115879,35.1,0.029003667240698038,-2.238007898521645,35282074221208.07,0.017387250770293145
352,-4.956460253322307,8.50292825076137,7.843604352277486e-06,11.037491534308714,30.106994765610075,11893281367166.098,0.0,1.0,-2.252808992664513,0.0,5.761564028288005,-0.12809589170136843,0.7107565050924648,35.2,0.029321476367666455,-2.240523136077046,37881456209212.625,0.017464504980350886
353,-4.983731198206097,8.556930594384857,7.870252111503538e-06,11.024681984400962,30.178029394866716,12768845757740.203,0.0,1.0,-2.255398572285901,0.0,5.778664013284553,-0.12809510600954324,0.7099360817172315,35.3,0.029643772874892473,-2.2430436882790774,40669000669693.0,0.017542355883750325
354,-5.011247164549718,8.61148308232523,7.897019964537565e-06,11.011872513195831,30.248981982289447,13707743146680.156,0.0,1.0,-2.2579940648534578,0.0,5.795891690561366,-0.12809431764694318,0.7091156684199278,35.4,0.02997063165938492,-2.245569569074773,43658078280922.336,0.01762080925776583
355,-5.039010911069336,8.666592467609885,7.923908584923261e-06,10.999063120961,30.319852528887772,14714470729712.43,0.0,1.0,-2.2605954904814913,0.0,5.813248342473322,-0.12809352660152468,0.7082952652347458,35.5,0.03030212903641306,-2.2481007924288043,46862991462058.484,0.017699870942512297
356,-5.067025232803212,8.722265598328937,7.95091865335403e-06,10.986253807965356,30.390641035674616,15793838881026.508,0.0,1.0,-2.263202869374929,0.0,5.830735268457418,-0.12809273286117767,0.707474872196032,35.6,0.030638342766640733,-2.250637372321652,50299037974390.65,0.01777954684369373
357,-5.095292961308209,8.778509419258462,7.97805085340579e-06,10.973444574479,30.461347503666346,16950992517854.805,0.0,1.0,-2.265816221829793,0.0,5.848353781949083,-0.12809193641372313,0.706654489338287,35.7,0.030979352088930226,-2.2531793227487604,53982578769810.15,0.017859842933853082
358,-5.123816965808725,8.835330974103822,8.005305872633464e-06,10.960635420773256,30.53197193388279,18191433890979.19,0.0,1.0,-2.2684355682337185,0.0,5.866105212865797,-0.12809113724691312,0.7058341166961669,35.8,0.031325237751242394,-2.2557266577195976,57931110363559.195,0.0179407652538102
359,-5.1526001526648,8.892737404576556,8.032684404494522e-06,10.947826347120673,30.602514327347254,19521046894139.434,0.0,1.0,-2.2710609290664854,0.0,5.883990906252963,-0.12809033534843134,0.7050137543044838,35.9,0.03167608204082443,-2.258279391258934,62163342025879.63,0.01802231991097285
360,-5.181645466880752,8.95073595228943,8.060187147238128e-06,10.93501735379504,30.672974685086533,20946122991231.164,0.0,1.0,-2.2736923249005154,0.0,5.90201222501114,-0.1280895307058917,0.7041934021982077,36.0,0.03203196881748523,-2.2608375374061747,66699278106054.086,0.01810451308034929
361,-5.210955892518664,9.009333963808471,8.087814803365057e-06,10.92220844107138,30.74335300813092,22473388866459.66,0.0,1.0,-2.276329776401403,0.0,5.92017054782142,-0.1280887233068382,0.7033730604124653,36.1,0.03239298354636525,-2.2634011102120137,71560305822036.3,0.018187351009364142
362,-5.240534453200559,9.068538888379491,8.115568079868007e-06,10.909399609225973,30.813649297514225,24110035909282.25,0.0,1.0,-2.2789733043284244,0.0,5.938467269264356,-0.12808791313874393,0.7025527289825435,36.2,0.03275921333317602,-2.265970123740825,76769288870036.62,0.01827084001454156
363,-5.2703842120657205,9.1283582814509,8.143447688396579e-06,10.896590858536351,30.8838635542738,25863751653049.99,0.0,1.0,-2.2816229295350774,0.0,5.956903802704768,-0.12808710018901107,0.7017324079438882,36.3,0.03313074695788726,-2.268544592068822,82350667230820.4,0.018354986484196402
364,-5.300508273572405,9.188799805126996,8.17145434715468e-06,10.883782189281314,30.953995779450562,27742753293772.066,0.0,1.0,-2.2842786729696223,0.0,5.975481577106253,-0.12808628444497114,0.7009120973321066,36.4,0.03350767490908316,-2.271124529284186,88330563573272.83,0.018439796878333862
365,-5.330909782856045,9.249871232878364,8.199588777046902e-06,10.870973601740925,31.024045974088978,29755823423401.105,0.0,1.0,-2.2869405556755873,0.0,5.9942020388276775,-0.1280854658938827,0.7000917971829664,36.5,0.033890089423518205,-2.2737099494842217,94736896681005.77,0.018525277732666243
366,-5.361591927070464,9.311580445677496,8.227851705613086e-06,10.858165096196533,31.094014139237107,31912348120507.188,0.0,1.0,-2.2896085987923294,0.0,6.013066653065214,-0.12808464452293258,0.6992715075323995,36.6,0.03427808451940547,-2.276300866779124,101599502354478.55,0.018611435653422607
367,-5.392557936168755,9.373935440378006,8.256243863392997e-06,10.845356672930764,31.163900275946613,34222357550185.19,0.0,1.0,-2.29228282355556,0.0,6.032076902728278,-0.12808382031923382,0.6984512284164995,36.7,0.03467175603836683,-2.278897295286166,108950262269699.14,0.01869827732552372
368,-5.423811082784817,9.436944324670293,8.284765988640446e-06,10.832548332227544,31.233704385272762,36696569234577.695,0.0,1.0,-2.294963251297914,0.0,6.0512342890342,-0.1280829932698273,0.6976309598715257,36.8,0.03507120168029031,-2.2814992491343324,116823241304448.7,0.018785809506183394
369,-5.455354683681934,9.500615325282585,8.313418823101627e-06,10.81974007437209,31.303426468274488,39346434165512.336,0.0,1.0,-2.2976499034494755,0.0,6.070540329759716,-0.12808216336167924,0.6968107019339017,36.9,0.03547652104565278,-2.2841067424586075,125254833875386.9,0.01887403903290131
370,-5.487192100003372,9.564956785126567,8.342203112690369e-06,10.806931899650934,31.373066526014345,42184185941475.97,0.0,1.0,-2.3003428015383265,0.0,6.089996564463689,-0.12808133058168097,0.6959904546402178,37.0,0.035887815677128745,-2.2867197894032367,134283919862830.38,0.01896297281894072
371,-5.519326737384326,9.62997716863879,8.371119610212243e-06,10.79412380835192,31.442624559558556,45222893122545.28,0.0,1.0,-2.303041967191129,0.0,6.109604549069991,-0.1280804949166497,0.6951702180272314,37.1,0.03630518909839402,-2.289338404118027,143952030736263.5,0.01905261785855622
372,-5.551762047968632,9.695685059630161,8.400169072773381e-06,10.781315800764212,31.512100569977044,48476515008960.43,0.0,1.0,-2.305747422133662,0.0,6.12936585918919,-0.1280796563533267,0.6943499921318682,37.2,0.036728746858387576,-2.2919626007609337,154303526532038.5,0.019142981223385938
373,-5.584501529874426,9.76208916852694,8.4293522630378e-06,10.768507877178308,31.581494558343415,51959961061838.44,0.0,1.0,-2.3084591881913976,0.0,6.149282090632832,-0.12807881487837752,0.6935297769912228,37.3,0.03715859657522437,-2.2945923934933257,165385784374592.06,0.019234070069074072
374,-5.617548728490102,9.829198328697863,8.458669948774936e-06,10.75570003788604,31.650806525735018,55689154198113.39,0.0,1.0,-2.3111772872900618,0.0,6.1693548584682105,-0.1280779704783911,0.6927095726425595,37.4,0.037594847980511596,-2.2972277964834755,177249399276212.4,0.019325891630423097
375,-5.650907236676105,9.897021502990121,8.488122902422888e-06,10.742892283180582,31.72003647323291,59681098206184.74,0.0,1.0,-2.3139017414562004,0.0,6.189585797331211,-0.12807712313987887,0.6918893791233142,37.5,0.03803761296502026,-2.2998688239023544,189948397995197.38,0.01941845322723831
376,-5.68458069614915,9.965567781352737,8.517711902915124e-06,10.730084613356464,31.78918440192192,63953949544043.42,0.0,1.0,-2.3166325728177775,0.0,6.209976563692318,-0.12807627284927553,0.6910691964710938,37.6,0.03848700562404842,-2.302515489926407,203540466780953.03,0.01951176226051031
377,-5.718572798144712,10.034846388343535,8.547437733928226e-06,10.717277028709582,31.85825031289063,68527093797823.266,0.0,1.0,-2.3193698036047254,0.0,6.230528832791669,-0.12807541959293714,0.6902490247236797,37.7,0.03894314230714633,-2.3051678087323615,218087193885811.2,0.019605826219560023
378,-5.752887283562373,10.104866681689412,8.577301185163916e-06,10.704469529537192,31.92723420723141,73421227095907.44,0.0,1.0,-2.3221134561495504,0.0,6.251244301661256,-0.1280745633571414,0.689428863919026,37.8,0.03940614166699032,-2.3078257944993674,233654327776967.0,0.01970065267909026
379,-5.7875279438690015,10.175638154080627,8.607303050605565e-06,10.691662116137929,31.99613608604046,78658442791908.66,0.0,1.0,-2.3248635528879005,0.0,6.27212468861166,-0.12807370412808636,0.688608714095262,37.9,0.0398761247096237,-2.310489461408381,250312052040546.0,0.019796249299999184
380,-5.8224986220088235,10.24717043643054,8.637444131271325e-06,10.678854788811812,32.06495595041777,84262323749127.34,0.0,1.0,-2.3276201163591788,0.0,6.293171732879921,-0.12807284189189097,0.6877885752906933,38.0,0.04035321484277538,-2.3131588236404914,268135278029253.47,0.019892623831695565
381,-5.857803213693459,10.31947330098025,8.667725231541816e-06,10.666047547860252,32.13369380146718,90258040579544.86,0.0,1.0,-2.330383169207105,0.0,6.31438719554471,-0.1280719766345928,0.6869684475438019,38.1,0.04083753793323621,-2.31583389537542,287203956371333.9,0.019989784114084443
382,-5.893445667484943,10.39255666080625,8.698147164214648e-06,10.653240393586064,32.202349640296404,96672456212059.48,0.0,1.0,-2.333152734180363,0.0,6.335772859872232,-0.12807110834215,0.6861483308932484,38.2,0.04132922235541763,-2.318514690792811,307603408524744.5,0.020087738075823546
383,-5.929429985780063,10.466430575330204,8.728710745821774e-06,10.640433326293463,32.270923468017,103534237187624.75,0.0,1.0,-2.335928834133156,0.0,6.357330530999018,-0.12807023700043818,0.685328225377872,38.3,0.04182839905103722,-2.321201224068812,329424679636054.75,0.020186493738908518
384,-5.965760225766296,10.541105251849778,8.759416799495339e-06,10.62762634628809,32.33941528574445,110873972103280.14,0.0,1.0,-2.3387114920258463,0.0,6.379062037716167,-0.1280693625952516,0.6845081310366917,38.4,0.042335201582668174,-2.3238935093759476,352764914036764.4,0.020286059218832718
385,-6.00244049988793,10.61659104447333,8.790266153763371e-06,10.614819453877006,32.407825094598124,118724297652805.44,0.0,1.0,-2.3415007309255484,0.0,6.400969230047834,-0.1280684851123016,0.6836880479089082,38.5,0.04284976619223848,-2.326591560884587,377727754793879.3,0.02038644272249386
386,-6.039474977229868,10.692898461853988,8.821259643044214e-06,10.602012649368701,32.476152895701325,127120032739037.75,0.0,1.0,-2.344296574006755,0.0,6.423053983672191,-0.1280676045372166,0.6828679760339038,38.6,0.04337223185943944,-2.329295392758316,404423768816491.1,0.02048765255447814
387,-6.0768678840396495,10.770038166258228,8.852398106610794e-06,10.589205933073115,32.54439869018132,136098321161781.6,0.0,1.0,-2.3470990445519404,0.0,6.445318196523634,-0.12806672085554063,0.6820479154512442,38.7,0.04390274036446587,-2.332005019155253,432970899111407.6,0.020589697115157252
388,-6.114623504099461,10.848020975411005,8.883682391213171e-06,10.576399305301631,32.612562479169306,145698783415848.7,0.0,1.0,-2.3499081659522147,0.0,6.467763790155664,-0.12806583405273428,0.6812278662006791,38.8,0.0444414363451327,-2.3347204542276887,463494945877012.6,0.020692584901139826
389,-6.1527461808687365,10.92685786868479,8.9151133492691e-06,10.563592766367092,32.68064426380052,155963678166203.22,0.0,1.0,-2.352723961707931,0.0,6.4903927113969875,-0.12806494411417307,0.6804078283221435,38.9,0.04498846736379871,-2.3374417121184288,496130078228711.94,0.02079632451014081
390,-6.191240317246141,11.006559985482477,8.946691838744336e-06,10.550786316583812,32.74864404521415,166938074001461.25,0.0,1.0,-2.3555464554293164,0.0,6.513206931644682,-0.12806405102514676,0.6795878018557593,39.0,0.04554398397166905,-2.340168806962892,531019378454936.3,0.02090092463801584
391,-6.230110377287434,11.087138630845548,8.978418723270635e-06,10.537979956267574,32.816561824553425,178670032103392.88,0.0,1.0,-2.3583756708371135,0.0,6.536208446189204,-0.12806315477085886,0.678767786841835,39.1,0.04610813977509557,-2.3429017528857496,568315420819715.8,0.02100639408323892
392,-6.269360886208026,11.168605278214315,9.010294873589134e-06,10.525173685735647,32.88439760296561,191210800508497.06,0.0,1.0,-2.3612116317632323,0.0,6.559399275877267,-0.12806225533642665,0.6779477833208681,39.2,0.046681091503161305,-2.3456405639999396,608180887046002.8,0.02111274174812642
393,-6.3089964320796454,11.250971569286015,9.042321165114056e-06,10.512367505306793,32.95215138160205,204615020678456.1,0.0,1.0,-2.3640543621513723,0.0,6.582781468155262,-0.1280613527068794,0.6771277913335456,39.3,0.04726299907865042,-2.348385254407815,650789220748117.4,0.021219976637124386
394,-6.349021666930621,11.334249318293644,9.074498481469931e-06,10.499561415301276,33.01982316161814,218940947139374.78,0.0,1.0,-2.3669038860577016,0.0,6.606357097038779,-0.1280604468671592,0.6763078109207455,39.4,0.047854025686266434,-2.351135838198914,696325323209505.6,0.021328107859740385
395,-6.3894413066384725,11.418450515831609,9.106827711101513e-06,10.486755416040872,33.08741294417339,234250680995327.34,0.0,1.0,-2.369760227651493,0.0,6.630128260259164,-0.12805953780211918,0.6754878421235374,39.5,0.04845433784840319,-2.3538923294477883,744986293053516.0,0.021437144633313254
396,-6.43026013298319,11.503587331009864,9.139309749568897e-06,10.47394950784887,33.15492073043141,250610418169997.97,0.0,1.0,-2.3726234112157916,0.0,6.654097084711595,-0.1280586254965235,0.6746678849831834,39.6,0.049064105498307524,-2.3566547422138773,796982212502044.1,0.02154709628303582
397,-6.4714829943843455,11.589672113797517,9.17194549729838e-06,10.461143691050095,33.22234652155997,268090713281272.3,0.0,1.0,-2.3754934611480576,0.0,6.678265724818208,-0.12805770993504573,0.6738479395411408,39.7,0.04968350205853949,-2.3594230905406017,852536983080562.6,0.021657972242993283
398,-6.513114806648855,11.67671739831878,9.20473586294032e-06,10.448337965970905,33.28969031873096,286766760107656.2,0.0,1.0,-2.3783704019608773,0.0,6.702636360896935,-0.12805679110227003,0.673028005839061,39.8,0.05031270451640257,-2.3621973884537986,911889213794457.5,0.021769782058154875
399,-6.5551605541758,11.764735906782734,9.23768176085944e-06,10.435532332939202,33.35695212312049,306718689662633.9,0.0,1.0,-2.3812542582825986,0.0,6.727211202114671,-0.12805586898268884,0.6722080839187923,39.9,0.050951893506771276,-2.3649776499600432,975293164990014.4,0.021882535386403227
400,-6.597625290810083,11.853740550581549,9.270784111110378e-06,10.422726792284447,33.424131935908854,328031886953406.75,0.0,1.0,-2.3841450548580156,0.0,6.751992484844816,-0.12805494356070263,0.6713881738223807,40.0,0.05160125339388821,-2.3677638890467407,1043019751292772.4,0.021996241998227004
401,-6.64051414158812,11.943744435574793,9.304043842276719e-06,10.409921344337665,33.49122975828051,350797327564539.8,0.0,1.0,-2.3870428165490787,0.0,6.776982476899151,-0.12805401482062034,0.6705682755920703,40.1,0.05226097235271627,-2.3705561196796516,1115357607225179.4,0.0221109117798815
402,-6.683832303094667,12.034760862714355,9.337461888042293e-06,10.397115989431452,33.55824559142422,375111935274655.9,0.0,1.0,-2.389947568335542,0.0,6.8021834731372754,-0.12805308274665703,0.6697483892703056,40.2,0.052931242460096506,-2.3733543558030648,1192614219319191.0,0.022226554732892877
403,-6.727585044683842,12.126803334967276,9.37103918956705e-06,10.384310727899992,33.625179436532946,401078961985717.06,0.0,1.0,-2.392859335315686,0.0,6.827597797380804,-0.1280521473229345,0.6689285148997318,40.3,0.05361225977889989,-2.3761586113359026,1275117128755647.0,0.022343180979093446
404,-6.771777709959798,12.21988555614139,9.404776692876376e-06,10.371505560079058,33.69203129480396,428808391320255.3,0.0,1.0,-2.3957781427069844,0.0,6.853227805860091,-0.12805120853347915,0.6681086525231964,40.4,0.05430422445221299,-2.378968900174044,1363215208815298.5,0.022460800757236738
405,-6.816415717821413,12.314021437383824,9.438675354339183e-06,10.358700486306022,33.758801167438826,458417367321696.3,0.0,1.0,-2.398704015846857,0.0,6.879075883235588,-0.128050266362224,0.66728880218375,40.5,0.05500734079081502,-2.381785236186241,1457280021655467.2,0.02257942442828681
406,-6.861504562816115,12.40922510008444,9.472736132909212e-06,10.345895506919875,33.82548905564339,490030649777522.5,0.0,1.0,-2.4016369801933073,0.0,6.905144444594802,-0.12804932079300435,0.6664689639246482,40.6,0.055721817375159986,-2.384607633213221,1557707259227525.8,0.022699062476263226
407,-6.907049817612072,12.505510878218102,9.506959998763672e-06,10.333090622261228,33.89209496062788,523781097774420.0,0.0,1.0,-2.4045770613257056,0.0,6.931435938760148,-0.1280483718095609,0.6656491377893526,40.7,0.05644786714435242,-2.3874361050675126,1664918273383475.0,0.02281972550830227
408,-6.953057133417536,12.602893322356968,9.54134792571346e-06,10.320285832672317,33.95861888360684,559810183188784.44,0.0,1.0,-2.407524284945449,0.0,6.957952845070452,-0.12804741939553582,0.664829323821531,40.8,0.05718570750340519,-2.390270665531249,1779361700571692.5,0.022941424257233646
409,-6.9995322414090975,12.701387204098312,9.575900896473153e-06,10.307481138497021,34.02506082579922,598268535916069.6,0.0,1.0,-2.410478676876716,0.0,6.98469767536618,-0.12804646353447413,0.6640095220650601,40.9,0.057935560420805464,-2.393111328354288,1901515186784348.5,0.023064169583829213
410,-7.046480953545258,12.801007518992161,9.610619900137093e-06,10.294676540080875,34.091420788428366,639316522747570.2,0.0,1.0,-2.413440263067179,0.0,7.01167297231443,-0.12804550420982205,0.6631897325640262,41.0,0.058697652534864336,-2.3959581072530614,2031887218788056.0,0.0231879724780146
411,-7.093909164531935,12.901769487995796,9.64550593352762e-06,10.281872037771066,34.15769877272202,683124861914950.5,0.0,1.0,-2.4164090695887475,0.0,7.038881315401524,-0.12804454140492671,0.6623699553627256,41.1,0.059472215259106176,-2.3988110159113645,2171019068003913.8,0.023312844057517844
412,-7.141822853096117,13.003688566599156,9.680559998743399e-06,10.269067631916457,34.22389477991238,729875275440372.9,0.0,1.0,-2.419385122638279,0.0,7.066325314087983,-0.1280435751030344,0.661550190505667,41.2,0.06025948489635981,-2.4016700679740475,2319486853775095.5,0.0234387955758817
413,-7.190228082477515,13.106780443373982,9.715783107951259e-06,10.25626332286759,34.29000881123611,779761181554544.5,0.0,1.0,-2.422368448538366,0.0,7.094007613620869,-0.12804260528729197,0.6607304380375725,41.3,0.061059702745598715,-2.4045352770500394,2477903733136404.5,0.023565838418162278
414,-7.23913100228242,13.211061047678236,9.75117627951233e-06,10.243459110976692,34.35604086793436,832988429576219.8,0.0,1.0,-2.4253590737380493,0.0,7.12193089316303,-0.12804163194074428,0.6599106980033784,41.4,0.061873115221248894,-2.407406656707661,2646922224663354.0,0.023693984106742394
415,-7.2885378497929345,13.316546550022103,9.786740537585564e-06,10.230654996597702,34.42199095125276,889776079785655.1,0.0,1.0,-2.4283570248135615,0.0,7.150097867965909,-0.12804065504633313,0.6590909704482372,41.5,0.06269997397214534,-2.410284220475897,2827236674348335.0,0.023823244299264634
416,-7.338454951282334,13.42325336902266,9.822476917060565e-06,10.217850980086258,34.48785906244149,950357230970847.4,0.0,1.0,-2.4313623284691404,0.0,7.178511288884487,-0.12803967458689922,0.6582712554175177,41.6,0.06354053599523464,-2.413167981840549,3019585871934571.0,0.02395363079340883
417,-7.388888723219617,13.531198175260911,9.858386457051074e-06,10.205047061799728,34.55364520275527,1014979898480148.9,0.0,1.0,-2.434375011537717,0.0,7.2071739416699705,-0.1280386905451776,0.6574515529568081,41.7,0.06439506377027956,-2.416057954242562,3224755826688776.5,0.024085155528596962
418,-7.439845674263584,13.64039789166734,9.89447020707373e-06,10.192243242097211,34.619349373453375,1083907945778238.1,0.0,1.0,-2.4373951009817567,0.0,7.236088649290061,-0.12803770290380057,0.6566318631119158,41.8,0.0652638253768879,-2.4189541510794483,3443582711968362.0,0.024217830583812272
419,-7.491332406067288,13.750869704558406,9.930729222136832e-06,10.179439521339539,34.68497157579971,1157422072675016.8,0.0,1.0,-2.440422623893978,0.0,7.26525827298898,-0.12803671164529398,0.6558121859288685,41.9,0.0661470946329804,-2.4218565856985332,3676955988640825.0,0.024351668185986945
420,-7.543355615216173,13.862631061261801,9.967164566197007e-06,10.16663589988931,34.75051181106275,1235820863578664.5,0.0,1.0,-2.4434576074981638,0.0,7.294685710733916,-0.12803571675207834,0.6549925214539176,42.0,0.0670451512230766,-2.4247652714000023,3925821717854544.0,0.024486680705597553
421,-7.595922094372143,13.975699677894472,1.0003777311035089e-05,10.15383237811087,34.81597008051564,1319421899316845.5,0.0,1.0,-2.44650007914994,0.0,7.324373898514479,-0.12803471820646736,0.6541728697335372,42.1,0.06795828083701015,-2.4276802214326954,4191186074327484.0,0.0246228806617334
422,-7.649038733734906,14.090093545790653,1.0040568535143533e-05,10.141028956370354,34.88134638543617,1408562936272348.2,0.0,1.0,-2.4495500663375567,0.0,7.35432580983154,-0.1280337159906668,0.6533532308144263,42.2,0.06888677531212349,-2.4306014489907204,4474119071980210.0,0.024760280726043738
423,-7.702712522715733,14.205830929734912,1.0077539326729386e-05,10.128225635035674,34.9466407271068,1503603156793809.5,0.0,1.0,-2.4526075966827054,0.0,7.3845444607833866,-0.12803271008677483,0.6525336047435112,42.3,0.06983093277233482,-2.4335289672168816,4775758514292624.0,0.024898893717799436
424,-7.756950551138596,14.322930379672284,1.0114690779872187e-05,10.115422414476537,35.01185310681471,1604924495067953.0,0.0,1.0,-2.455672697941292,0.0,7.4150329045154475,-0.12803170047677948,0.6517139915679449,42.4,0.07079105778083358,-2.436462789194804,5097314182687216.0,0.025038732613660006
425,-7.811760012250692,14.441410728889009,1.0152023999129864e-05,10.102619295064459,35.07698352585181,1712933042877959.5,0.0,1.0,-2.4587453980042824,0.0,7.445794237466393,-0.12803068714256002,0.6508943913351101,42.5,0.07176746148454806,-2.4394029279526044,5440072276684635.0,0.025179810542408938
426,-7.86714820187022,14.561291105929621,1.0189540094678272e-05,10.089816277172774,35.14203198551475,1828060539924269.5,0.0,1.0,-2.4618257248984756,0.0,7.476831593558481,-0.12802967006588384,0.6500748040926196,42.6,0.07276046177768228,-2.442349396454867,5805400120735507.0,0.025322140794844974
427,-7.92312252215425,14.682590932310498,1.0227240187138923e-05,10.077013361176643,35.20699848710494,1950765953648936.8,0.0,1.0,-2.4649137067873617,0.0,7.508148151683853,-0.1280286492284077,0.6492552298883186,42.7,0.07377038345124742,-2.445302207606873,6194751153069309.0,0.02546573681776553
428,-7.979690482239872,14.805329932475074,1.0265125404354897e-05,10.064210547453069,35.27188303192862,2081537153784912.8,0.0,1.0,-2.468009371971922,0.0,7.539747131729698,-0.12802762461167558,0.6484356687702852,42.8,0.07479755836179296,-2.4482613742483235,6609670213159981.0,0.025610612221551494
429,-8.036859700378418,14.929528137100952,1.0303196882051343e-05,10.051407836380903,35.336685621296816,2220892687146019.5,0.0,1.0,-2.471112748891463,0.0,7.571631795431345,-0.12802659619711795,0.6476161207868322,42.9,0.07584232559790084,-2.4512269091526244,7051799145004281.0,0.02575678078051052
430,-8.09463790516394,15.055205886351784,1.0341455765795279e-05,10.038605228340861,35.40140625652541,2369383658485114.0,0.0,1.0,-2.4742238661244755,0.0,7.603805449902271,-0.12802556396605203,0.6467965859865082,43.0,0.07690503164686764,-2.4541988250266105,7522882734604643.0,0.025904256432677037
431,-8.153032938075377,15.182383838525716,1.0379903208701087e-05,10.025802723715536,35.46604493893517,2527595723575683.0,0.0,1.0,-2.4773427523894465,0.0,7.636271445481743,-0.12802452789967939,0.6459770644181007,43.1,0.07798603057460932,-2.4571771345055295,8024775000994471.0,0.02605305328565938
432,-8.212052754015476,15.31108297564925,1.0418540372726858e-05,10.0130003228894,35.53060166985173,2696151201017864.5,0.0,1.0,-2.4804694365457354,0.0,7.669033177851101,-0.12802348797908628,0.6451575561306344,43.2,0.07908568420378846,-2.4601618501509246,8559445861195315.0,0.02620318561877547
433,-8.271705423766099,15.441324603792832,1.0457368427681235e-05,10.000198026248828,35.59507645060563,2875711309634969.0,0.0,1.0,-2.4836039475944074,0.0,7.70209408645933,-0.12802244418524178,0.6443380611733756,43.3,0.08020436229915281,-2.463152984451903,9128988190761704.0,0.02635466788073877
434,-8.331999136404313,15.57313036322212,1.0496388554086835e-05,9.987395834182099,35.65946928253239,3066978538710666.5,0.0,1.0,-2.4867463146791247,0.0,7.73545766004276,-0.12802139649899844,0.6435185795958321,43.4,0.0813424427509993,-2.466150549820175,9735625302467480.0,0.026507514695442283
435,-8.392942200189232,15.706522232011672,1.0535601938577331e-05,9.974593747079417,35.72378016697245,3270699158721935.0,0.0,1.0,-2.489896567086972,0.0,7.769127431045223,-0.1280203449010891,0.6426991114477556,43.5,0.08250031177830162,-2.4691545585883943,1.038171886761178e+16,0.02666174086335547
436,-8.454543045297642,15.84152253297148,1.0575009779575815e-05,9.961791765332919,35.788009105271264,3487665880650546.0,0.0,1.0,-2.4930547342493847,0.0,7.803106980748792,-0.12801928937212886,0.6418796567791423,43.6,0.08367836411642426,-2.4721650230076184,1.1069777304654976e+16,0.02681736136416058
437,-8.516810224802382,15.978153938962604,1.0614613281668244e-05,9.948989889336676,35.852156098779275,3718720672404948.0,0.0,1.0,-2.496220845742976,0.0,7.837399938519868,-0.1280182298926112,0.6410602156402342,43.7,0.0848770032326494,-2.475181955245094,1.1802464662795116e+16,0.026974391358807057
438,-8.579752417228518,16.116439478610744,1.0654413661108748e-05,9.936188119486735,35.91622114885198,3964757741359248.5,0.0,1.0,-2.499394931290471,0.0,7.872009981865541,-0.12801716644290992,0.6402407880815225,43.8,0.08609664152349696,-2.478205367381985,1.2582610027841594e+16,0.027132846191746218
439,-8.643378428477964,16.256402542764807,1.0694412141032395e-05,9.923386456181094,35.980204256849944,4226726692514999.0,0.0,1.0,-2.5025770207615574,0.0,7.906940840044671,-0.12801609900327562,0.639421374153747,43.9,0.08733770053913552,-2.4812352714109998,1.3413217481163994e+16,0.027292741393157037
440,-8.707697193789478,16.398066886843218,1.0734609955800856e-05,9.910584899819739,36.04410542413879,4505635872317834.0,0.0,1.0,-2.5057671441738285,0.0,7.942196289370748,-0.12801502755383715,0.6386019739078984,44.0,0.0886006111926043,-2.4842716792359827,1.4297476642240584e+16,0.02745409267875251
441,-8.772717780053538,16.541456644295142,1.0775008347533859e-05,9.897783450804653,36.10792465208929,4802555908715761.0,0.0,1.0,-2.5089653316936507,0.0,7.977780159338924,-0.12801395207459873,0.6377825873952205,44.1,0.0898858139948028,-2.487314602664835,1.5238773828904042e+16,0.02761691595798159
442,-8.838449387220635,16.68659632718452,1.0815608567936786e-05,9.884982109539816,36.17166194207733,5118623458628657.0,0.0,1.0,-2.512171613637097,0.0,8.013696330698565,-0.12801287254543992,0.6369632146672105,44.2,0.09119375928062479,-2.490364053410839,1.6240703869598122e+16,0.027781227331532692
