,rhoChi,xi,B,dphi,sigmaE,H,N,kS,kh,xieff,G,E,ddphi,sigmaB,phi,a,t
666,12.303602404683138,-3.514201442766783,61.36158707023213,-0.1276096645717009,0.067742089590886,0.4539070491902134,48.38730740964238,3.297256220528804e+21,3.297256220528804e+21,-3.484225988086043,-128.50797920089076,329.64830885331577,2.924315425655751e-05,0.0272121403645392,7.021268952915637,1.0335716825605675e+21,66.6
667,12.657828587827954,-3.520435607736262,62.22641020186602,-0.1276067323911051,0.0684399535179796,0.4530928364045545,48.432657403613256,3.450149908047426e+21,3.450149908047426e+21,-3.4901362439177768,-130.5875800808099,335.34448642727125,2.9400656680080745e-05,0.0274568493875421,7.008508132936244,1.0815232355495956e+21,66.7
668,13.022873897446404,-3.526691492038472,63.10627549056184,-0.1276037844003515,0.0691461617959946,0.4522786607802874,48.47792597816201,3.609838899908318e+21,3.609838899908318e+21,-3.496063799170797,-132.70504739523955,341.1471966600262,2.9559359507795508e-05,0.0277045038259646,6.995747606964421,1.1316073156386036e+21,66.8
669,13.399078826979816,-3.532969206771245,64.00146058035693,-0.127600820478778,0.0698608127988391,0.4514645225120413,48.52311313701451,3.7766110799640993e+21,3.7766110799640993e+21,-3.5020086994981106,-134.86108789178363,347.0584173616179,2.971927511759308e-05,0.0279551412655928,6.982987376587199,1.1839143379494044e+21,66.9
670,13.786794584708174,-3.539268863768277,64.91224806524713,-0.1275978405044833,0.0705840057405671,0.4506504217958355,48.56821888391615,3.950765873153825e+21,3.950765873153825e+21,-3.5079709903330927,-137.05642050329095,353.0801583730487,2.98804160478561e-05,0.028208799729757,6.970227443403753,1.2385383459084276e+21,67.0
671,14.186383422647364,-3.5455905756047947,65.83892556057708,-0.1275948443543044,0.0713158406699615,0.4498363588290919,48.61324322263199,4.132614678915926e+21,4.132614678915926e+21,-3.513950716883365,-139.2917764948501,359.2144618363389,3.00427949899818e-05,0.028465517682229,6.957467809025502,1.2955771476857835e+21,67.1
672,14.598218977502269,-3.551934455603172,66.78178577480962,-0.1275918319037908,0.072056418464508,0.4490223338106467,48.65818615694691,4.322481319621412e+21,4.322481319621412e+21,-3.519947924124536,-141.56789960939838,365.4634024537139,3.020642477494282e-05,0.028725334030089,6.944708475076236,1.3551324573718211e+21,67.2
673,15.022686591014107,-3.558300617839695,67.74112658003195,-0.1275888030272193,0.072805840824255,0.4482083469407675,48.70304769066574,4.5207025044971706e+21,4.5207025044971706e+21,-3.525962656795393,-143.88554621241178,371.8290877430055,3.037131841682456e-05,0.0289882881262029,6.931949443192275,1.4173100410392323e+21,67.3
674,15.460183688749428,-3.564689177149574,68.71725108492582,-0.1275857575975406,0.0735642102644244,0.4473943984211613,48.74782782761341,4.727628309518235e+21,4.727628309518235e+21,-3.5319949593907016,-146.24548543426874,378.3136582711808,3.053748906238086e-05,0.0292544197721623,6.91919071502256,1.4822198678433356e+21,67.4
675,15.911120117565057,-3.5711002491338366,69.71046770531534,-0.1275826954863949,0.074331630108162,0.4465804884549931,48.792526571635086,4.94362267376646e+21,4.94362267376646e+21,-3.5380448761564645,-148.64849931159068,384.91928788713113,3.070495003564303e-05,0.0295237692205935,6.906432292228814,1.549976266316614e+21,67.5
676,16.37591853280991,-3.5775339501648613,70.72109023674257,-0.1275796165640731,0.0751082044781211,0.4457666172468956,48.83714392659633,5.169063912760065e+21,5.169063912760065e+21,-3.544112451083285,-151.09538292599973,391.648183932881,3.087371480857734e-05,0.0297963771778288,6.8936741764856535,1.6206980860183456e+21,67.6
677,16.855014764490434,-3.583990397393023,71.749437925395,-0.1275765206995185,0.0758940382879113,0.4449527850029852,48.88167989638327,5.404345249277453e+21,5.404345249277453e+21,-3.550197727901185,-153.58694454124998,398.50258744858246,3.104379702577903e-05,0.0300722848061575,6.8809163694807385,1.694508864703927e+21,67.7
678,17.348858220643947,-3.5904697087524737,72.79583554042213,-0.1275734077602934,0.0766892372324878,0.4441389919308754,48.92613448490266,5.649875362206451e+21,5.649875362206451e+21,-3.5563007500731945,-156.12400573744733,405.4847733567568,3.1215210484124066e-05,0.0303515337262856,6.868158872914903,1.7715370011831045e+21,67.8
679,17.85791227220093,-3.596972002967934,73.86061344452455,-0.1275702776125806,0.0774939077783844,0.4433252382396909,48.970507696082144,5.906078953971878e+21,5.906078953971878e+21,-3.562421560790279,-158.7074015432938,412.5970506387235,3.138796915695238e-05,0.0306341660193908,6.855401688502294,1.8519159340409e+21,67.9
680,18.38265467426509,-3.603497399560667,74.94410766575746,-0.127567130121153,0.0783081571528561,0.442511524140082,49.01479953387032,6.173397337098194e+21,6.173397337098194e+21,-3.568560202965096,-161.33798056495235,419.8417624884672,3.156208717749388e-05,0.0309202242293758,6.842644817970511,1.9357843263990124e+21,68.0
681,18.92357798638904,-3.6100460188549177,76.04665996851682,-0.1275639651493575,0.0791320933325414,0.4416978498442381,49.05901000223695,6.452289040489124e+21,6.452289040489124e+21,-3.5747167192263367,-164.01660511211745,427.2212864527097,3.1737578840844734e-05,0.031209751364894,6.829888263060743,2.023286256900748e+21,68.1
682,19.481189989317457,-3.616617981984801,77.16861792321836,-0.1275607825591129,0.0799658250317194,0.4408842155659039,49.103139105173085,6.743230436014216e+21,6.743230436014216e+21,-3.5808911519137,-166.7441513211769,434.73803455747776,3.191445862482254e-05,0.0315027909011076,6.817132025527918,2.1145714171065695e+21,68.2
683,20.056014143279548,-3.6232134109003353,78.31033497756071,-0.1275575822108746,0.0808094616892925,0.4400706215203929,49.14718684669123,7.046716386006734e+21,7.046716386006734e+21,-3.5870835430715897,-169.52150927407203,442.3944534075539,3.209274116697787e-05,0.0317993867816915,6.804376107140851,2.2097953154926607e+21,68.3
684,20.64859003166117,-3.629832428374298,79.47217052568074,-0.1275543639636267,0.0816631134555528,0.4392570679246026,49.191153230825485,7.363260912298812e+21,7.363260912298812e+21,-3.593293934443957,-172.34958311408943,450.1930242736527,3.227244127749314e-05,0.0320995834204455,6.791620509682375,2.3091194882495752e+21,68.4
685,21.259473821437208,-3.6364751580089743,80.6544899771387,-0.1275511276748673,0.0825268911780719,0.4384435549970302,49.23503826163175,7.693397887428403e+21,7.693397887428403e+21,-3.599522367468989,-175.22929115729693,458.1362631575228,3.245357394412376e-05,0.0324034257028235,6.778865234949508,2.412711717082892e+21,68.5
686,21.8892387465016,-3.643141724242616,81.85766482609145,-0.1275478732005814,0.0834009063867132,0.4376300829577862,49.27884194318784,8.037681748672651e+21,8.037681748672651e+21,-3.605768883273303,-178.16156599971444,466.2267208326582,3.263615432008098e-05,0.0327109589875369,6.766110284753586,2.520746254222953e+21,68.6
687,22.538475582851223,-3.649832252356535,83.08207271844083,-0.1275446003952342,0.0842852712781625,0.4368166520286116,49.32256427959364,8.396688235576771e+21,8.396688235576771e+21,-3.612033522667112,-181.14735462000408,474.4669828678952,3.2820197739396425e-05,0.0330222291077365,6.753355660920424,2.633404054856025e+21,68.7
688,23.20779314943492,-3.65654686848184,84.32809751917614,-0.1275413091117488,0.0851800986994905,0.4360032624328928,49.36620527497133,8.771015151663944e+21,8.771015151663944e+21,-3.618316326138805,-184.1876184772176,482.8596696237736,3.30057197113733e-05,0.0333372823722843,6.740601365290476,2.7508730171942413e+21,68.8
689,23.897818821188743,-3.6632856996062593,85.59612937897222,-0.1275379992014843,0.0860855021308907,0.4351899143956764,49.409764933465496,9.161283151029676e+21,9.161283151029676e+21,-3.6246173338496415,-187.2833336032689,491.407436224097,3.319273591631693e-05,0.0336561655668855,6.727847399718965,2.8733482304072324e+21,68.9
690,24.60919903715597,-3.670048873581416,86.88656479859677,-0.1275346705142283,0.0870015956679505,0.4343766081436869,49.4532432592433,9.5681365505392e+21,9.5681365505392e+21,-3.630936585629169,-190.43549069037505,500.1129725072268,3.3381262219650654e-05,0.0339789259548719,6.715093766076075,3.001032230643322e+21,69.0
691,25.342599844169477,-3.676836519129608,88.19980669407735,-0.1275313228981686,0.0879284940026518,0.4335633439053412,49.49664025649468,9.992244168365187e+21,9.992244168365187e+21,-3.637274120969812,-193.64509517215487,508.9790029433998,3.3571314658711726e-05,0.0343056112781513,6.702340466247079,3.134135265374566e+21,69.1
692,26.0987074287314,-3.68364876585122,89.53626445896273,-0.1275279561998844,0.0888663124039945,0.4327501219107653,49.539955929432494,1.0434300189619402e+22,1.0434300189619402e+22,-3.643629979022506,-196.9131672991585,518.0082865317684,3.376290945635076e-05,0.0346362697576935,6.689587502132513,3.2728755663044183e+21,69.2
693,26.8782286833747,-3.690485744231652,90.89635402708002,-0.127524570264319,0.089815166697383,0.4319369423918111,49.58319028229269,1.089502505985095e+22,1.089502505985095e+22,-3.65000419859152,-200.24074220759363,527.2036166615868,3.3956063008304525e-05,0.0349709500941867,6.676834875648342,3.417479631083229e+21,69.3
694,27.681891760681225,-3.6973475856489273,92.28049793214298,-0.1275211649347722,0.0907751732435883,0.4311238055820726,49.6263433193345,1.1375166407201184e+22,1.1375166407201184e+22,-3.656396818130419,-203.62886998168628,536.5678209513367,3.415079189864797e-05,0.035309701468172,6.664082588726114,3.568182514082588e+21,69.4
695,28.510446669231243,-3.704234422380655,93.68912536827148,-0.1275177400528694,0.0917464489163029,0.4303107117169023,49.66941504484059,1.1875499994022584e+22,1.1875499994022584e+22,-3.662807875736944,-207.07861570840535,546.1037610468783,3.434711288268868e-05,0.0356525735404577,6.65133064331313,3.725228126484731e+21,69.5
696,29.364665837482303,-3.711146387612049,95.12267224542968,-0.127514295458563,0.0927291110796991,0.4294976610334298,49.712405463117264,1.2396830698791831e+22,1.2396830698791831e+22,-3.6692374091497073,-210.59105952581305,555.8143324023887,3.454504291401079e-05,0.0359996164517519,6.638579041372621,3.888869545950201e+21,69.6
697,30.24534476154982,-3.718083615442516,96.58158124916056,-0.1275108309900819,0.0937232775636158,0.4286846537705754,49.75531457849463,1.2939993529156196e+22,1.2939993529156196e+22,-3.675685455742421,-214.1672966616564,565.7024640030058,3.4744599102219e-05,0.0363508808230893,6.625827784883888,4.0593693361319177e+21,69.7
698,31.153302556227978,-3.7250462408945313,98.06630188950214,-0.1275073464839594,0.0947290666401639,0.4278716901690725,49.79814239532676,1.3505854666990825e+22,1.3505854666990825e+22,-3.682152052522157,-217.8084374669963,575.771118091218,3.49457987738362e-05,0.0367064177546367,6.613076875842523,4.23699987631085e+21,69.8
699,32.08938265444804,-3.732034399919885,99.57729055956608,-0.1275038417749641,0.0957465969964976,0.4270587704714796,49.840888917991904,1.409531254633404e+22,1.409531254633404e+22,-3.6886372361229776,-221.5156074371987,586.0232898090303,3.514865940614825e-05,0.0370662788261133,6.600326316260524,4.4220437014343786e+21,69.9
700,33.05445338979765,-3.7390482294085214,101.11501058110868,-0.1275003166961209,0.0967759877094765,0.4262458949222022,49.88355415089266,1.4709298965123609e+22,1.4709298965123609e+22,-3.6951410428042095,-225.28994722801977,596.4620068490786,3.535319867883142e-05,0.0374305160953421,6.5875761081665205,4.6147938528445575e+21,70.0
701,34.04940867097712,-3.746087867195949,102.67993225499204,-0.1274967710786771,0.0978173582176466,0.4254330637675086,49.92613809845616,1.5348780231644571e+22,1.5348780231644571e+22,-3.701663508446202,-229.13261265985383,607.0903290393071,3.5559434454400545e-05,0.0377991820976233,6.574826253605919,4.815554239990314e+21,70.1
702,35.07516865369877,-3.753153452070961,104.27253290803954,-0.127493204752079,0.0988708282926488,0.4246202772555478,49.96864076513426,1.6014758346638433e+22,1.6014758346638433e+22,-3.7082046685466574,-233.04477471291705,617.9113478926515,3.5767384770789555e-05,0.0381723298447792,6.562076754641088,5.02464001342384e+21,70.2
703,36.13268040050552,-3.760245123783948,105.8932969355734,-0.1274896175439637,0.0999365180101745,0.4238075356363687,50.0110621554037,1.6708272222039756e+22,1.6708272222039756e+22,-3.714764558218098,-237.02761951293851,628.9281861253997,3.597706785531954e-05,0.038550012823622,6.549327613351551,5.242377949387952e+21,70.3
704,37.22291857654385,-3.7673630230548087,107.54271584352944,-0.127486009280136,0.1010145477194821,0.4229948391619377,50.05340227376636,1.7430398937324356e+22,1.7430398937324356e+22,-3.721343212184646,-241.08234830576075,640.143997124447,3.618850211808499e-05,0.0389322849945745,6.53657883183415,5.469106846308572e+21,70.4
705,38.34688615189425,-3.774507291581075,109.2212882876618,-0.1274823797845484,0.1021050380120578,0.4221821880861577,50.09566112474938,1.8182255034475527e+22,1.8182255034475527e+22,-3.72794066477923,-245.2101774211633,651.5619643734559,3.640170614991648e-05,0.0393192007899889,6.523830412203247,5.70517793351169e+21,70.5
706,39.50561510629306,-3.78167807204626,110.92952010894926,-0.1274787288792867,0.10320810968955,0.4213695826648863,50.1378387129054,1.896499785259777e+22,1.896499785259777e+22,-3.7345569499412767,-249.41233822574705,663.1853008376451,3.661669872716179e-05,0.0397108151121557,6.511082356590896,5.950955292493265e+21,70.6
707,40.700167148736426,-3.788875508128255,112.66792436670968,-0.1274750563845542,0.1043238837306457,0.4205570231559556,50.179935042812765,1.9779826903227946e+22,1.9779826903227946e+22,-3.741192101214582,-253.69007706394504,675.0172483024157,3.683349881387038e-05,0.0401071833310964,6.498334667147038,6.206816291075218e+21,70.7
708,41.93163448260252,-3.7960997445072544,114.43702137170096,-0.1274713621186359,0.1054524812562267,0.4197445098191899,50.22195011907566,2.062798528740944e+22,2.062798528740944e+22,-3.7478461517442647,-258.0446551857697,687.0610766505343,3.7052125540152896e-05,0.0405083612826319,6.485587346039688,6.473152030788744e+21,70.8
709,43.20114049585792,-3.8033509268751535,116.23733870809856,-0.1274676458979116,0.1065940234955249,0.4189320429164271,50.2638839463244,2.151076115563703e+22,2.151076115563703e+22,-3.7545191342767374,-262.477348665032,699.3200831262111,3.727259823989648e-05,0.0409144052650512,6.472840395455134,6.750367807834323e+21,70.9
710,44.50984057604315,-3.810629201943257,118.06941126301469,-0.1274639075368061,0.1077486317486837,0.4181196227115362,50.30573652921554,2.242948921176703e+22,2.242948921176703e+22,-3.7612110811563695,-266.98944830046656,711.7975915039538,3.749493641150277e-05,0.0413253720370532,6.460093817598118,7.038883587971579e+21,71.0
711,45.85892284181634,-3.817934717451522,119.93378124337627,-0.127460146847791,0.108916427350566,0.4173072494704378,50.34750787243215,2.338555226205049e+22,2.338555226205049e+22,-3.767922024325258,-271.58225950700745,724.4969512441394,3.771915974049557e-05,0.0417413188142605,6.447347614692036,7.339134495704315e+21,71.1
712,47.24960893760224,-3.8252676221771247,121.83099819465016,-0.1274563636413582,0.1100975316323034,0.4164949234611241,50.38919798068402,2.4380382810437027e+22,2.4380382810437027e+22,-3.774651995321805,-276.2571021909737,737.4215365765217,3.794528808968004e-05,0.0421623032660861,6.434601788979137,7.651571318128302e+21,71.2
713,48.68315482125011,-3.8326280659433736,123.7616190138631,-0.1274525577260035,0.1112920658823582,0.4156826449536787,50.430806858707776,2.541546470133794e+22,2.541546470133794e+22,-3.781401025279956,-281.0153106119595,750.5747455366087,3.817334149819965e-05,0.042588383512238,6.421856342720724,7.976661023820266e+21,71.3
714,50.1608515493387,-3.840016199628874,125.72620795773156,-0.1274487289082146,0.1125001513068704,0.4148704142202974,50.47233451126722,2.6492334811056358e+22,2.6492334811056358e+22,-3.788169144929158,-285.8582332302937,763.9599989539477,3.840334018928312e-05,0.0430196181187474,6.409111278197347,8.314887297153187e+21,71.4
715,51.68402611082977,-3.847432175176296,127.7253366505072,-0.127444876992443,0.1137219089881292,0.4140582315353074,50.51378094315345,2.761258478910624e+22,2.761258478910624e+22,-3.794956384593479,-290.7872325378156,777.5807393679873,3.863530455406996e-05,0.043456066094277,6.396366597709011,8.666751088428858e+21,71.5
716,53.25404222111452,-3.854876145601861,129.75958408282244,-0.1274410017810966,0.1149574598432767,0.4132460971751897,50.55514615918511,2.8777862850684062e+22,2.8777862850684062e+22,-3.801762774192408,-295.80368487512686,791.440429908713,3.886925516439272e-05,0.0438977868855455,6.383622303575377,9.032771180228896e+21,71.6
717,54.87230117764681,-3.862348265004296,131.82953661154644,-0.1274371030745105,0.1162069245807594,0.4124340114185975,50.596430164208606,2.998987562155961e+22,2.998987562155961e+22,-3.808588343240544,-300.90898023045514,805.5425530968051,3.9105212756052426e-05,0.0443448403731483,6.370878398135964,9.413484770390916e+21,71.7
718,56.54024265407748,-3.869848688574721,133.9357879479279,-0.1274331806709477,0.1174704236575944,0.4116219745463802,50.63763296309831,3.125039003669435e+22,3.125039003669435e+22,-3.8154331208494434,-306.1045220253231,819.8906096156625,3.934319824869566e-05,0.0447972868662821,6.35813488375037,9.809448072024791e+21,71.8
719,58.25934559185638,-3.87737757260559,136.07893915049965,-0.127429234366562,0.1187480772334228,0.4108099868416019,50.67875456075679,3.256123529390221e+22,3.256123529390221e+22,-3.8222971357274953,-311.3917268789652,834.4881169848892,3.958323272017654e-05,0.0452551870982394,6.345391762798465,1.0221236930993243e+22,71.9
720,60.03112901622168,-3.884935074500701,138.2595986042792,-0.1274252639553954,0.1200400051258118,0.4099980485895648,50.719794962115046,3.392430486391087e+22,3.392430486391087e+22,-3.829180416182184,-316.7720243597363,849.3386082089952,3.982533742157953e-05,0.0457186022207396,6.332649037680614,1.064944746128533e+22,72.0
721,61.85715291044252,-3.892521352784753,140.47838200068145,-0.127421269229356,0.1213463267632575,0.4091861600778292,50.76075417213271,3.5341558558186814e+22,3.5341558558186814e+22,-3.8360829901215383,-322.246856715847,864.4456303429191,4.006953376839756e-05,0.0461875937984811,6.319906710817881,1.1094696698723755e+22,72.1
722,63.73901907999413,-3.900136567113167,142.73591231036815,-0.1274172499782009,0.122667161137775,0.408374321596236,50.80163219579829,3.6815024655925816e+22,3.6815024655925816e+22,-3.843004885056208,-327.8176785890893,879.8127430015176,4.031584333819703e-05,0.0466622238033252,6.307164784652244,1.155762327345033e+22,72.2
723,65.6783720144121,-3.907780878282128,145.03281975006868,-0.1274132059895242,0.1240026267567968,0.4075625334369294,50.84242903812936,3.834680209162572e+22,3.834680209162572e+22,-3.8499461281021703,-333.485956710295,895.443516810151,4.056428787255888e-05,0.0471425546080705,6.294423261646823,1.2038888101644929e+22,72.3
724,67.676899790838,-3.9154544482383584,147.36974174774744,-0.1274091370487304,0.1253528415932634,0.4067507958943769,50.88314470417289,3.993906270468791e+22,3.993906270468791e+22,-3.856906745982887,-339.25316957392454,911.3415317737138,4.081488926213463e-05,0.0476286489804001,6.281682144286072,1.2539175096941174e+22,72.4
725,69.73633489536964,-3.923157440089895,149.74732289304822,-0.1274050429390399,0.1267179230371081,0.405939109265395,50.92377919900536,4.159405355252251e+22,4.159405355252251e+22,-3.8638867650339623,-345.1208070978503,927.5103756220784,4.1067669569910725e-05,0.0481205700755274,6.268941435076036,1.305919190200631e+22,72.5
726,71.8584551811259,-3.93089001811564,152.16621489625246,-0.1274009234414479,0.1280979878424656,0.405127473849168,50.964332527733056,4.331409928863383e+22,4.331409928863383e+22,-3.870886211204976,-351.0903702563303,943.9536420277816,4.1322650996931975e-05,0.0486183814301012,6.2562011365445285,1.3599670640767035e+22,72.6
727,74.04508471000295,-3.938652347776216,154.6270765281736,-0.1273967783347244,0.1294931520772148,0.4043158899472726,51.00480469549234,4.510160460722729e+22,4.510160460722729e+22,-3.877905110064454,-357.1633706994275,960.6749288124536,4.157985589788056e-05,0.0491221469545388,6.2434612512413805,1.416136869176552e+22,72.7
728,76.2980946274384,-3.946444595724658,157.1305735579005,-0.1273926073954045,0.1309035310708448,0.4035043578637023,51.04519570744979,4.695905675586384e+22,4.695905675586384e+22,-3.884943486804742,-363.3413303498602,977.6778360751676,4.183930678481532e-05,0.0496319309252724,6.230721781738668,1.4745069483139185e+22,72.8
729,78.61940413899073,-3.9542669298162574,159.67737869466262,-0.1273884103977461,0.132329239359057,0.402692877904886,51.08550556880257,4.888902811772922e+22,4.888902811772922e+22,-3.89200136624464,-369.6257809740283,994.9659642025828,4.210102628925429e-05,0.0501477979780482,6.217982730630907,1.5351583309730444e+22,72.9
730,81.01098125112706,-3.9621195191207312,162.26817149775874,-0.1273841871137622,0.1337703906337262,0.4018814503797174,51.12573428477856,5.089417886513345e+22,5.089417886513345e+22,-3.899078772838116,-376.0182637446389,1012.5429119276364,4.236503721657213e-05,0.0506698130981543,6.205244100535324,1.5981748172832171e+22,73.0
731,83.4748438244295,-3.9700025339316793,164.90363831447115,-0.1273799373131579,0.135227097684011,0.4010700755995727,51.165881860636674,5.297725968581177e+22,5.297725968581177e+22,-3.9061757306761926,-382.52032876446106,1030.412274169426,4.263136248163322e-05,0.0511980416139135,6.19250589409204,1.6636430643090896e+22,73.1
732,86.01306033755135,-3.977916145778728,167.5844721792025,-0.1273756607633532,0.1366994723443315,0.4002587538783381,51.20594830166709,5.514111458372173e+22,5.514111458372173e+22,-3.913292263495752,-389.133534584612,1048.577639943881,4.290002515064071e-05,0.0517325491867293,6.17976811396433,1.7316526747093475e+22,73.2
733,88.62775086279582,-3.985860527437949,170.31137272975752,-0.1273713572294446,0.13818762543609,0.3994474855324311,51.24593361319151,5.738868375594961e+22,5.738868375594961e+22,-3.920428394683989,-395.8594476884842,1067.0425901033418,4.317104840543582e-05,0.0522734018031875,6.167030762838839,1.8022962878171163e+22,73.3
734,91.32108789796976,-3.993835852943608,173.0850461009888,-0.1273670264742067,0.1396916667124586,0.3986362708808262,51.285837800563385,5.972300654746144e+22,5.972300654746144e+22,-3.92758414728642,-402.6996419614233,1085.8106950766132,4.344445555779413e-05,0.0528206657653517,6.154293843425814,1.8756696731964611e+22,73.4
735,94.09529719089356,-4.001842297600051,175.90620481113126,-0.1273626682580932,0.1412117048026673,0.3978251102450802,51.3256608691682,6.214722448538851e+22,6.214722448538851e+22,-3.934759544015367,-409.6556981381708,1104.8855125447103,4.37202700618861e-05,0.0533744076807412,6.141557358459361,1.951871826730058e+22,73.5
736,96.9526588358531,-4.009880037991513,178.77556767198743,-0.1273582823391666,0.1427478471484603,0.3970140039493503,51.365402824423725,6.466458439455349e+22,6.466458439455349e+22,-3.941954607252847,-416.7292032107271,1124.2705849077695,4.399851543831222e-05,0.0539346944550842,6.128821310697621,2.031005069293922e+22,73.6
737,99.89550777721928,-4.017949251996678,181.69385962539977,-0.1273538684731794,0.1443001999555545,0.3962029523204288,51.40506367178029,6.727844159610555e+22,6.727844159610555e+22,-3.949169359066377,-423.9217498491095,1143.96943698076,4.427921538345911e-05,0.054501593278537,6.116085702923087,2.113175148075747e+22,73.7
738,102.92623498696948,-4.026050118798083,184.66181165020345,-0.1273494264134807,0.1458688681265055,0.3953919556877592,51.44464341672101,6.999226319089308e+22,6.999226319089308e+22,-3.956403821210959,-431.2349357566087,1163.9855732805142,4.456239366469844e-05,0.0550751716187692,6.103350537942774,2.198491340594453e+22,73.8
739,106.04728818469562,-4.034182818895128,187.6801606098223,-0.1273449559110384,0.1474539552051268,0.3945810143834637,51.484142064762125,7.280963142951894e+22,7.280963142951894e+22,-3.963658015140729,-438.670363029776,1184.322475469388,4.484807415556265e-05,0.0556554972092109,6.0906158185884784,2.287066561479205e+22,73.9
740,109.26117261694706,-4.04234753411664,190.74964910060797,-0.1273404567144413,0.1490555633187047,0.3937701287423713,51.52355962145315,7.573424717085385e+22,7.573424717085385e+22,-3.970931962019588,-446.229637491053,1204.9835997025043,4.513628084625017e-05,0.0562426380377328,6.077881547717034,2.3790174720666146e+22,74.0
741,112.5704519877338,-4.05054444763245,193.8710253110468,-0.1273359285698639,0.1506737931154262,0.3929592991020381,51.56289609237729,7.876993343083957e+22,7.876993343083957e+22,-3.978225682729123,-453.91436798658367,1225.9723738253886,4.542703780801128e-05,0.0568366623366725,6.065147728210524,2.4744645928765023e+22,74.1
742,115.97774923949254,-4.058773743966067,197.04504285693068,-0.1273313712210643,0.1523087437053126,0.3921485258027754,51.6021514831516,8.192063902350417e+22,8.192063902350417e+22,-3.985539197879463,-461.7261656700583,1247.2921945762453,4.572036919649445e-05,0.0574376385713941,6.052414362976531,2.5735324190261226e+22,74.2
743,119.48574720700122,-4.067035609008272,200.2724605962331,-0.1273267844094055,0.1539605126038351,0.3913378091876775,51.64132579942731,8.519044229608966e+22,8.519044229608966e+22,-3.992872527823,-469.6666432701201,1268.9464247892763,4.601629928344388e-05,0.0580456354273041,6.039681454948407,2.6763495386445976e+22,74.3
744,123.09718973013622,-4.0753302300276975,203.5540424906057,-0.127322167873775,0.1556291956626334,0.3905271496026401,51.68041904689012,8.858355496012789e+22,8.858355496012789e+22,-4.000225692659273,-477.7374143019436,1290.938390284384,4.631485236438067e-05,0.0586607218014309,6.026949007085446,2.783048754349553e+22,74.4
745,126.81488191437484,-4.083657795686997,206.89055736102543,-0.1273175213506815,0.157314887022603,0.3897165473963973,51.71943123126046,9.210432602058155e+22,9.210432602058155e+22,-4.0075987122560415,-485.9400923129351,1313.2713771355734,4.66160528788562e-05,0.0592829667856929,6.014217022373228,2.8937672078485275e+22,74.5
746,130.64169139391413,-4.092018496052663,210.2827787561397,-0.1273128445741395,0.1590176790392809,0.3889060029205358,51.75836235829374,9.575724580478236e+22,9.575724580478236e+22,-4.014991606251994,-494.2762900333512,1335.948628348078,4.691992527542081e-05,0.0599124396595579,6.0014855038237584,3.008646507728931e+22,74.6
747,134.5805486602462,-4.10041252261071,213.7314847029323,-0.1273081372757405,0.1607376622330336,0.3880955165295301,51.79721243378072,9.95469500933871e+22,9.95469500933871e+22,-4.022404394076268,-502.7476185684865,1358.9733409526173,4.722649409945521e-05,0.0605492098741526,5.988754454475787,3.1278328605007933e+22,74.7
748,138.63444791305423,-4.108840068279182,217.2374575153653,-0.127303399184616,0.1624749252243859,0.3872850885807654,51.835981463547725,1.0347822435518368e+23,1.0347822435518368e+23,-4.029837094959007,-511.3556865281579,1382.3486627666834,4.753578395035171e-05,0.0611933470408962,5.976023877395028,3.2514772049567955e+22,74.8
749,142.80644773381374,-4.117301327421755,220.8014835749965,-0.1272986300274302,0.1642295546737811,0.3864747194345633,51.87466945345696,1.0755600808785228e+23,1.0755600808785228e+23,-4.037289727944691,-520.1020991449276,1406.0776891776102,4.784781947420166e-05,0.0618449209188183,5.963293775674398,3.379735349915871e+22,74.9
750,147.09967173066363,-4.12579649586153,224.42435310341293,-0.1272938295283747,0.1660016352214256,0.3856644094542097,51.913276409406826,1.117853992667058e+23,1.117853992667058e+23,-4.044762311906209,-528.9884573687311,1430.16345987834,4.816262535803946e-05,0.0625040014014651,5.950564152434268,3.512768115416169e+22,75.0
751,151.51730901367276,-4.134325770895785,228.10685990919865,-0.1272889974091889,0.1677912494313894,0.3848541590059834,51.9518023373322,1.161716589035118e+23,1.161716589035118e+23,-4.0522548655616095,-538.0163569508549,1454.608955633663,4.848022635284247e-05,0.0631706585024875,5.937835010822727,3.650741477424421e+22,75.1
752,156.06261502455465,-4.142889351308779,231.8498011722866,-0.1272841333891116,0.1695984777254063,0.3840439684591784,51.990247243204735,1.2072021571736757e+23,1.2072021571736757e+23,-4.059767407484912,-547.1873874754602,1479.417094791922,4.880064721560324e-05,0.0638449623443171,5.925106354015793,3.793826716129439e+22,75.2
753,160.73891184855356,-4.151487437387382,235.65397716116337,-0.1272792371849195,0.1714233983304307,0.3832338381861365,52.02861113303315,1.2543667091988892e+23,1.2543667091988892e+23,-4.067299956125298,-556.5031314073647,1504.5907300164502,4.91239127528565e-05,0.0645269831425837,5.912378185217702,3.942200567887572e+22,75.3
754,165.54958880737192,-4.160120230935197,239.52019098001992,-0.1272743085109109,0.1732660872179258,0.3824237685622718,52.0668940128636,1.303268031166907e+23,1.303268031166907e+23,-4.074852529821741,-565.9651630935003,1530.1326448105108,4.945004779840629e-05,0.0652167911928988,5.899650507661133,4.096045380889654e+22,75.4
