,H,t,sigmaB,kh,G,rhoChi,E,xieff,ddphi,phi,N,a,delta,sigmaE,xi,B,s,dphi
307,0.7476854606258149,30.7,0.004457654471044876,1429666965404.1287,-3.7704087684991254,0.01634214978979852,6.262304733198757,-2.1391074475099154,6.7582539100692365e-06,11.613998605408371,26.82550741644221,446858316701.4174,0.9315953050273076,0.005364866207606263,-2.14208841658434,4.857374523352021,0.003587649145347734,-0.12812866915640678
308,0.7468646167810612,30.8,0.004468137936683742,1540583377734.812,-3.7867063280333726,0.01649593330339987,6.2933083425418905,-2.1414400924542023,6.7801238269481495e-06,11.60118577232041,26.900234920240294,481530264215.8949,0.9310945725141683,0.0053880484354150646,-2.1444313560890635,4.867181859113709,0.0036071118609402124,-0.1281279922383
309,0.7460437816214859,30.9,0.004478663332596031,1659968600498.5308,-3.8031307221763324,0.0166516111870573,6.324590943800466,-2.1437777806605474,6.802087606346026e-06,11.588373007033768,26.97488034008793,518849833495.9924,0.9305919451737813,0.005411373741667407,-2.146779389576087,4.87705269048797,0.003626713253950109,-0.12812731312851272
310,0.7452229551751663,31.0,0.004489230971227141,1788458548602.3564,-3.8196832221849424,0.016809211418942732,6.356155601841925,-2.1461205282637525,6.824145748857731e-06,11.575560309768077,27.04944367685503,559015857240.1261,0.9300874130081427,0.0054348432093939665,-2.149132533556968,4.88698759252856,0.0036464545084474043,-0.12812663181763329
311,0.7444021374703024,31.1,0.004499841168571801,1926736058932.3203,-3.8363651140562824,0.016968762451357006,6.388005420818629,-2.1484683514655085,6.84629876033268e-06,11.562747680743925,27.123924931414344,602241841358.2229,0.9295809659586094,0.005458457930867907,-2.1514908046141947,4.896987147875456,0.00366633681991924,-0.12812594829620058
312,0.7435813285352129,31.2,0.004510494244839817,2075534289466.2563,-3.853177699265521,0.01713029322025081,6.420143543768541,-2.1508212665342894,6.868547147682836e-06,11.54993512018284,27.19832410464142,648757028086.2406,0.9290725939054868,0.005482219008915432,-2.1538542194015466,4.907051945039979,0.0036863613962139835,-0.12812526255470208
313,0.7427605283983392,31.3,0.004521190523880694,2235640359894.4795,-3.8701222951960523,0.017293833153990867,6.45257315526868,-2.1531792898061055,6.890891422562083e-06,11.537122628307305,27.27264119741466,698807534647.8136,0.9285622866675638,0.005506127557425482,-2.1562227946444885,4.917182578839759,0.003706529457952409,-0.1281245745835747
314,0.7419397370882447,31.4,0.004531930333715632,2407899250558.7485,-3.8872002345579695,0.017459412183141308,6.485297479727566,-2.155542437684503,6.913332099624235e-06,11.524310205340765,27.34687621061531,752657572722.4956,0.9280500340016595,0.005530184699683069,-2.1585965471405495,4.9273796519082484,0.003726842237474956,-0.12812388437320418
315,0.7411189546336155,31.5,0.004542714006027631,2593217977665.015,-3.904412866213047,0.017627060749905655,6.518319783646496,-2.157910726641264,6.935869696275485e-06,11.511497851507626,27.42102914512749,810590754338.4866,0.9275358256022165,0.005554391570321957,-2.160975493759704,4.937643772617683,0.0037473009802237904,-0.12812319191392424
316,0.7402981810632616,31.6,0.004553541876724639,2792570063946.1763,-3.9217615553488696,0.01779680981771661,6.551643375390063,-2.160284173216393,6.958504733291355e-06,11.498685567033267,27.49510000183818,872911490189.6627,0.9270196511008094,0.005578749314885096,-2.1633596514447637,4.947975556055642,0.0037679069445183257,-0.12812249719601682
317,0.739477416406117,31.7,0.004564414285906762,3007000325253.7075,-3.939247683433279,0.01796869088118097,6.585271605656811,-2.1626627940185164,6.981237736258339e-06,11.485873352144036,27.56908878163725,939946486784.4669,0.9265015000656822,0.005603259089370214,-2.165749037211777,4.958375624774372,0.0037886614013192084,-0.12812180020971203
318,0.7386566606912399,31.8,0.004575331577572874,3237629994945.0474,-3.956872648543737,0.01814273597687843,6.619207868670515,-2.165046605725424,7.004069231811115e-06,11.473061207067264,27.64299548541748,1012046349268.4996,0.9259813620013226,0.00562792206096064,-2.168143668150402,4.968844607942783,0.0038095656347930254,-0.12812110094518653
319,0.7378359139478152,31.9,0.004586294100845995,3485662209414.4556,-3.97463786600433,0.01831897769246012,6.653455601768581,-2.167435625083632,7.026999751763542e-06,11.46024913203127,27.716820114074544,1089587297226.1975,0.9254592263479748,0.005652739407847809,-2.17054356142432,4.97938314274186,0.003830620942265226,-0.12812039939256473
320,0.7370151762051528,32.0,0.004597302207893658,3752387879693.3745,-3.9925447682293185,0.018497449178944848,6.688018288531355,-2.1698298689101563,7.050029830993546e-06,11.447437127265353,27.790562668507064,1172973001260.837,0.9249350824811415,0.005677712320581465,-2.17294873427163,4.989991871589867,0.0038518286352091603,-0.12811969554191752
321,0.7361944474926906,32.1,0.004608356255381819,4039191975728.99,-4.010594804309885,0.01867818416061448,6.722899456856142,-2.1722293540918924,7.073160007372579e-06,11.43462519299982,27.864223149616585,1262636548678.6724,0.9244089197111421,0.005702841999236574,-2.1753592040052387,5.000671446672504,0.003873190037400544,-0.12811898938326208
322,0.735373727839993,32.2,0.0046194566048330865,4347560251742.872,-4.028789441307526,0.01886121694546675,6.758102679306815,-2.174634097585762,7.096390822090215e-06,11.42181332946597,27.937801558307594,1359042547164.4565,0.923880727282685,0.005728129656513565,-2.177774988013274,5.0114225255740354,0.0038947064870938153,-0.1281182809065614
323,0.7345530172767534,32.3,0.004630603621231015,4679086442983.444,-4.047130164189692,0.019046582437109837,6.793631577269168,-2.1770441164200403,7.119722820984076e-06,11.409001536896112,28.01129789548756,1462689375933.766,0.9233504943742925,0.005753576517206485,-2.180196103759496,5.022245773363799,0.003916379336740742,-0.12811757010172475
324,0.7337323158327936,32.4,0.0046417976759357445,5035479966223.386,-4.06561847612867,0.019234316146860254,6.829489816178607,-2.1794594276927395,7.1431565523857706e-06,11.396189815523567,28.084712162066914,1574111594485.088,0.9228182100978602,0.0057791838168040266,-2.1826225687836884,5.033141864543108,0.003938209952116253,-0.1281168569586061
325,0.7329116235380655,32.5,0.004653039142808067,5418574158523.027,-4.084255898480058,0.019424454204503283,6.86568111253396,-2.1818800485746426,7.166692568396864e-06,11.383378165582673,28.15804435895909,1693882519754.2104,0.9222838634981692,0.005804952803989821,-2.185054400702083,5.044111479163259,0.003960199714098495,-0.12811614146700467
326,0.732090940422651,32.6,0.004664328401311418,5830335091095.516,-4.103043971134613,0.01961703337101447,6.902209229880248,-2.1843059963075784,7.190331425678835e-06,11.370566587308792,28.2312944870805,1822616983197.267,0.9217474435523694,0.005830884738460782,-2.187491617207776,5.055155306961435,0.0039823500172632195,-0.12811542361666453
327,0.731270266516763,32.7,0.004675665835881417,6272870997571.531,-4.121984253027511,0.019812091051044547,6.939077980216555,-2.1867372882052156,7.214073682251944e-06,11.35775508093831,28.304462547350603,1960974280100.2542,0.9212089391695204,0.005856980892730004,-2.189934236071121,5.066274044438445,0.0040046622711930975,-0.128114703397273
328,0.7304496018507461,32.8,0.004687051834284864,6748442358589.031,-4.141078321826231,0.02000966530424614,6.976291227341846,-2.1891739416546088,7.237919902091319e-06,11.34494364670865,28.377548540691848,2109661324234.24,0.9206683391900251,0.005883242551937508,-2.1923822751401834,5.077468395256189,0.0040271379004322054,-0.1281139807984624
329,0.7296289464550777,32.9,0.004698486790534498,7259472687427.919,-4.1603277750626155,0.020209794859172996,7.013852884121403,-2.1916159741145735,7.2618706521705125e-06,11.332132284858275,28.450552468029763,2269436021851.3154,0.9201256323851613,0.005909671013529794,-2.194835752341138,5.088739072318688,0.004049778344350298,-0.1281132558098082
330,0.7288083003603683,33.0,0.004709971101753077,7808560064389.078,-4.179734229362677,0.020412519126699554,7.051766917681066,-2.1940634031182293,7.285926502489012e-06,11.319320995626697,28.523474330292903,2441110879947.7983,0.9195808074565496,0.005936267587283308,-2.197294685678694,5.100086797200694,0.004072585057242109,-0.12811252842082868
331,0.727987663597362,33.1,0.0047215051717653155,8398489470788.976,-4.199299321754388,0.020617878212294077,7.090037343855758,-2.196516246270942,7.310088027285533e-06,11.306509779254473,28.5963141284129,2625556864714.9985,0.9190338530356641,0.0059630335962602525,-2.1997590932365307,5.111512298724704,0.0040955595090676625,-0.1281117986209851
332,0.7271670361969377,33.2,0.004733089408697524,9032245976818.771,-4.219024709229675,0.020825912929395306,7.128668232574863,-2.198974521252376,7.3343558051886225e-06,11.293698635983215,28.66907186332446,2823707527154.422,0.9184847576832972,0.0059899703762415326,-2.202228993177734,5.123016314595736,0.0041187031851504866,-0.1281110663996815
333,0.7263464181901096,33.3,0.004744724224746922,9713028841113.92,-4.238912069129333,0.02103666481514978,7.167663709110258,-2.201438245817025,7.358730416677148e-06,11.28088756605561,28.7417475359654,3036563413960.5977,0.9179335098890232,0.006017079276446329,-2.2047044037452004,5.1345995905692545,0.004142017586759445,-0.12811033174626302
334,0.7255258096080277,33.4,0.004756410038897135,10444266583709.318,-4.258963100033607,0.02125017614263903,7.207027950886671,-2.20390743779279,7.383212448220512e-06,11.268076569715392,28.81434114727664,3265196782973.17,0.9173800980706679,0.006044361659172091,-2.2071853432621125,5.146262881908297,0.0041655042309505265,-0.12810959465001734
335,0.7247052104819796,33.5,0.004768147272883609,11229633098130.863,-4.2791795210549415,0.02146648993710854,7.246765194154505,-2.2063821150841325,7.407802489366347e-06,11.255265647207391,28.88685269820221,3510756643775.943,0.9168245105737555,0.0060718189007476575,-2.2096718301323466,5.15800695116743,0.004189164651313514,-0.12810885510017306
336,0.7238846208433896,33.6,0.004779936355702646,12073064872716.484,-4.299563072928084,0.021685649989965725,7.286879728148311,-2.2088622956693866,7.432501133002213e-06,11.242454798777505,28.959282189689286,3774474145379.5327,0.9162667356709945,0.0060994523901422475,-2.212163882840926,5.1698325716982225,0.0042130003971046145,-0.12810811308589953
337,0.723064040723821,33.7,0.004791777720367655,12978779395873.943,-4.320115517836513,0.02190770087393724,7.327375900481675,-2.2113479976034016,7.4573089759043896e-06,11.229644024672721,29.03162962268819,4057668334369.1934,0.9157067615617364,0.006127263530932545,-2.2146615199544586,5.181740523854226,0.004237013034695286,-0.1281073685963064
338,0.7222434701549758,33.8,0.004803671805249306,13951294824904.332,-4.340838640122543,0.02213268795836903,7.368258117233607,-2.213839239017053,7.482226620095977e-06,11.216833325141119,29.103894998152402,4361752308439.2627,0.9151445763713818,0.006155253740716865,-2.2171647601216042,5.193731597588425,0.004261204147263594,-0.12810662162044414
339,0.7214229091686962,33.9,0.004815619054550316,14995451003245.312,-4.3617342459039525,0.022360657425641833,7.4095308418818,-2.2163360381172974,7.5072546704459664e-06,11.204022700431874,29.1760783170386,4688239791872.554,0.9145801681508816,0.006183424449733403,-2.2196736220734956,5.205806594017502,0.004285575333931822,-0.12810587214730226
340,0.7206023577969645,34.0,0.004827619918516528,16116431916556.78,-4.382804165025989,0.022591656286967757,7.451198597794936,-2.2188384131874628,7.5323937355729084e-06,11.19121215079527,29.248179580306626,5038752161265.653,0.914013524876177,0.006211777104592736,-2.2221881246242083,5.217966321447284,0.004310128212446784,-0.12810512016580955
341,0.7197818160719047,34.1,0.004839674851265648,17319789683998.82,-4.4040502492755484,0.022825732398970892,7.49326597042529,-2.221346382589177,7.5576444291122255e-06,11.178401676482697,29.320198788919548,5415025951655.705,0.9134446344475541,0.006240313165484417,-2.2247082866712202,5.230211597984295,0.004334864417345202,-0.12810436566483413
342,0.7189612840257832,34.2,0.004851784312940984,18611470187341.855,-4.425474373838825,0.023062934481513163,7.53573760588859,-2.2238599647612887,7.58300736832594e-06,11.16559127774666,29.392135943843638,5818920875175.76,0.9128734846891192,0.00626903410736198,-2.2272341271958593,5.242543251195983,0.004359785600873302,-0.12810360863318235
343,0.7181407616910088,34.3,0.004863948770260566,19997840447259.28,-4.447078437623287,0.0233033121336569,7.578618211357767,-2.2263791782199083,7.60848317350376e-06,11.152780954840793,29.46399104604841,6252428386464.896,0.9123000633482581,0.0062979414195042036,-2.2297656652637627,5.254962119538742,0.004384893432782187,-0.1281028490595982
344,0.7173202491001341,34.4,0.004876168693741521,21485717863279.37,-4.468864362968878,0.023546915851440513,7.621912559858654,-2.228904041560793,7.634072471227734e-06,11.139970708019849,29.535764096506632,6717680831290.481,0.9117243580949907,0.006327036606651626,-2.232302920025369,5.267469049919158,0.004410189601219807,-0.12810208693276437
345,0.716499746285857,34.5,0.004888444560994806,23082401441452.54,-4.49083409680628,0.023793797046433085,7.6656254868718605,-2.231434573457449,7.659775890750644e-06,11.127160537539726,29.607455096194325,7216961217213.806,0.9111463565214861,0.006356321188406404,-2.2348459107163494,5.280064900278785,0.004435675812417152,-0.12810132224129994
346,0.7156792532810198,34.6,0.004900776855812634,24795705141854.76,-4.512989611043169,0.02404400806372649,7.709761892983972,-2.233970792662224,7.685594065675384e-06,11.11435044365746,29.679064046090783,7752713647654.981,0.9105660461413824,0.006385796700261208,-2.237394656658103,5.292750538319187,0.004461353791510392,-0.1281005549737612
347,0.7148587701186111,34.7,0.00491316606658967,26633993486623.14,-4.535332901772531,0.024297602201809855,7.754326745812645,-2.2365127180078295,7.711527633315546e-06,11.101540426631228,29.750590947178605,8327554463396.798,0.9099834143891985,0.00641546469290081,-2.239949177258217,5.305526841344253,0.004487225282160517,-0.1280997851186403
348,0.714038296831767,34.8,0.004925612688663243,28606219578328.54,-4.557865990770863,0.024554633729834015,7.799325079206625,-2.2390603684061676,7.737577237025866e-06,11.088730486720369,29.822035800443686,8944284138421.062,0.9093984486197655,0.006445326732641218,-2.242509492010965,5.3183946979519625,0.004513292046966906,-0.12809901266436644
349,0.7132178334537707,34.9,0.004938117223127389,30721965688188.99,-4.5805909258037465,0.024815157908943446,7.844761996696527,-2.2416137628495796,7.763743523049204e-06,11.07592062418538,29.89339860687525,9605899980006.025,0.9088111361076159,0.006475384402182941,-2.245075620497764,5.331355007423773,0.004539555868103978,-0.1280982375993036
350,0.7123973800180542,35.0,0.004950680176618641,32991486583921.84,-4.603509779997613,0.02507923101249073,7.890642670252064,-2.2441729204114402,7.790027141548405e-06,11.063110839287924,29.964679367465852,10315609686237.902,0.9082214640463648,0.006505639299984279,-2.2476475823876627,5.344408678783282,0.004566018546993679,-0.12809745991175076
351,0.7115769365581991,35.1,0.004963302061809342,35425755777988.96,-4.626624652914585,0.02534691034550279,7.9369723427559435,-2.2467378602462826,7.816428748199705e-06,11.050301132290839,30.03587808321139,11076845817519.162,0.90762941954808,0.006536093040718663,-2.2502253974378448,5.357556632411519,0.004592681904737424,-0.1280966795899422
352,0.7107565031079368,35.2,0.004975983398025399,38036514888619.414,-4.649937671132624,0.02561825426572302,7.983756327970715,-2.2493086015897927,7.842949002770543e-06,11.03749150345814,30.106994755111145,11893281242299.373,0.9070349896427164,0.006566747255777252,-2.2528090854941025,5.3707997995928825,0.0046195477825828725,-0.12809589662204618
353,0.7099360797011499,35.3,0.0049887247111331835,40836326318366.84,-4.673450988456704,0.02589332220568737,8.03100001147389,-2.2518851637593476,7.869588569016213e-06,11.02468195305503,30.17802938416776,12768845621126.902,0.9064381612774368,0.0065976035934078294,-2.255398666491335,5.3841391223527415,0.004646618042137761,-0.12809511099616477
354,0.7091156663718732,35.4,0.005001526532424417,43838629468104.414,-4.697166785915961,0.02617217469482962,8.078708853989461,-2.2544675661552436,7.896348114735275e-06,11.011872481347906,30.24898197138729,13707742997236.207,0.9058389213159954,0.006628663718492692,-2.2579941604540372,5.397575554377494,0.004673894565330686,-0.12809432270033302
355,0.7082952631542939,35.5,0.005014389400898356,47057800718306.67,-4.72108727287309,0.02645487338051589,8.126888389144069,-2.2570558282595763,7.923228313974843e-06,10.999063088604366,30.319852517779193,14714470566255.57,0.9052372565381116,0.006659929312910252,-2.260595587496824,5.411110061476102,0.004701379254783653,-0.1280935317225199
356,0.7074748700827528,35.6,0.005027313860947091,50509217424322.58,-4.745214686874841,0.026741481052820672,8.175544227946096,-2.2596499696382972,7.950229843638962e-06,10.986253775093207,30.390641024356356,15793838702267.732,0.9046331536388307,0.0066914020764311626,-2.2632029678249035,5.424743619720007,0.0047290740345649835,-0.12809273805062593
357,0.7066544871917451,35.7,0.00504030046380421,54209326188091.805,-4.769551294354763,0.027032061667143063,8.224682058260772,-2.262250009940676,7.977353385734614e-06,10.973444541084449,30.461347492135097,16950992322388.693,0.9040265992278459,0.006723083726277521,-2.2658163217346012,5.438477217388628,0.004756980850001499,-0.12809194167248406
358,0.7058341145159216,35.8,0.005053349767379511,58175715685491.94,-4.794099390555591,0.02732668036831235,8.274307645480357,-2.2648559688998775,8.00459962709134e-06,10.960635386849326,30.531971922135206,18191433677273.79,0.9034175798288728,0.006754975996686579,-2.2684356696138654,5.452311855408274,0.004785101667492586,-0.12809114257585877
359,0.7050137520900892,35.9,0.005066462336024507,62427194346287.375,-4.81886130051583,0.027625403514034624,8.324426834655311,-2.2674678663335968,8.031969258786503e-06,10.947826312660304,30.602514315379945,19521046660525.035,0.9028060818790111,0.006787080640762462,-2.2710610319427813,5.4662485450945075,0.0048134384759456325,-0.1280903407484456
360,0.7041933999492114,36.0,0.005079638741390158,66983873202531.18,-4.843839379494493,0.027928298701375472,8.375045551365858,-2.2700857221439232,8.059462976715839e-06,10.935017318791076,30.672974672896057,20946122735887.95,0.9021920917280475,0.006819399429367303,-2.273692429294087,5.480288311481978,0.004841993286119367,-0.1280895361778708
361,0.7033730581284106,36.1,0.005092879561181735,71867254241316.86,-4.869036012646441,0.028235434791544802,8.426169803612185,-2.2727095563186945,8.087081481914725e-06,10.922208405516583,30.743352995713796,22473388587404.78,0.9015755956378114,0.006851934151227488,-2.2763298823336924,5.49443219215241,0.004870768130826367,-0.12808872885169073
362,0.7025527266629665,36.2,0.005106185381030979,77100324619058.0,-4.894453616666905,0.02854688193580607,8.477805680687654,-2.2753393889306484,8.114825479008166e-06,10.909399573113008,30.813649284866923,24110035604355.348,0.9009565797815361,0.006884686614856355,-2.278973411821204,5.508681235357245,0.004899765066429758,-0.12808791875739126
363,0.7017324055883206,36.3,0.005119556793152412,82707657117082.84,-4.920094639640264,0.0288627116032026,8.529959358494493,-2.277975240138859,8.142695679202886e-06,10.896590821857796,30.883863541392746,25863751319897.64,0.9003350302430796,0.00691765864695388,-2.2816230386104577,5.523036504466467,0.004928986171840128,-0.12808710588238803
364,0.700912094940073,36.4,0.005132994395987429,88715517242319.88,-4.945961560929935,0.029182996607835722,8.582637098163998,-2.2806171301894684,8.170692796841654e-06,10.883782152029644,30.953995766332135,27742752929830.777,0.899710933016322,0.006950852093695068,-2.28427878365004,5.5374990733542235,0.0049584335495661234,-0.1280862902140249
365,0.7000917947539864,36.5,0.005146498796742093,95151977402300.03,-4.9720568926440265,0.029507811135738287,8.63584524638435,-2.2832650794143667,8.198817552176611e-06,10.870973563908528,31.024045960729502,29755823025878.918,0.8990842740044747,0.006984268819757288,-2.2869406679838273,5.552070031715061,0.004988109325157549,-0.12808547173957427
366,0.6992715050659857,36.6,0.005160070608002926,102047038610748.19,-4.9983831793265745,0.029837230774952504,8.689590240739596,-2.285919108234086,8.22707066897108e-06,10.858165057775693,31.094014125632867,31912347686363.96,0.8984550390193788,0.00701791071029305,-2.289608712751516,5.566750480155284,0.005018015648750635,-0.12808465044623574
367,0.6984512259121587,36.7,0.005173710451304945,109432760208711.06,-5.0249429992655745,0.030171332543445704,8.743878606476192,-2.2885792371557727,8.255452878099844e-06,10.84535663391367,31.16390026209384,34222357076110.64,0.8978232137807644,0.007051779669930739,-2.2922829391891884,5.5815415341455425,0.0050481546944966,-0.12808382632113718
368,0.6976309573287585,36.8,0.005187418954839003,117343398116595.33,-5.0517389638033166,0.030510194919927697,8.798716959910124,-2.291245486775282,8.28396491374931e-06,10.832548292606287,31.23370437116764,36696568716968.09,0.8971887839156272,0.007085877622814943,-2.294963368629824,5.596444322468924,0.0050785286607312385,-0.12808299935133252
369,0.6968106993522026,36.9,0.005201196753831334,125815552164805.7,-5.078773718870157,0.03085389787373063,8.854112011395879,-2.2939178777774307,8.312607515915776e-06,10.81974003413866,31.30342645391315,39346433600444.94,0.896551734957466,0.007120206514245239,-2.2976500225038725,5.611459986821551,0.005109139771292701,-0.1280821695238022
370,0.6959904520190746,37.0,0.005215044491982758,134888323084905.56,-5.106049945338012,0.031202522896954923,8.910070564015074,-2.2965964309354585,8.341381429141537e-06,10.806931858797217,31.373066511392864,42184185324680.7,0.8959120523455643,0.007154768309700299,-2.3003429223397975,5.626589683947549,0.005139990274970189,-0.1280813368254524
371,0.6951702153661257,37.1,0.005228962820093927,144603479779605.16,-5.133570359021797,0.031556153036381096,8.966599517188229,-2.299281167112511,8.370287402681474e-06,10.7941237668697,31.44262454467297,45222892449376.016,0.8952697214243002,0.007189564994973553,-2.3030420897646273,5.641834585509269,0.005171082445748212,-0.12808050124311424
372,0.6943499894302748,37.2,0.00524295239679664,155005637528384.2,-5.1613377115790104,0.03191487292496356,9.023705866064157,-2.3019721072616397,8.399326192811716e-06,10.781315758645167,31.512100554823327,48476514274361.07,0.8946247274424164,0.007224598577709334,-2.305747546504534,5.657195875347707,0.005202418584061067,-0.1280796627635444
373,0.6935297742486094,37.3,0.005257013888486307,166142447826515.56,-5.189354791074914,0.03227876881685195,9.081396705857818,-2.3046692724263425,8.428498559130967e-06,10.768507834414008,31.581494542917493,51959960260308.15,0.8939770555522706,0.00725987108611279,-2.3084593143853787,5.672674754492985,0.005234001016018633,-0.1280788213734233
374,0.6927095698583876,37.4,0.005271147969705623,178064800598550.28,-5.2176244225619195,0.03264792862197273,9.13967923036541,-2.3073726837407955,8.45780526646894e-06,10.755699994467946,31.650806510032762,55689153323668.07,0.8933266908091105,0.007295384570819959,-2.3111774153332747,5.688272436518424,0.005265832094907663,-0.12807797705935461
375,0.6918893762970382,37.5,0.005285355321694981,190827039573351.0,-5.246149467712465,0.03302244193906916,9.19856073673911,-2.3100823624314413,8.487247086205283e-06,10.74289223910005,31.72003645725014,59681097252315.445,0.8926736181703204,0.007331141103320032,-2.3139018713751844,5.7039901511297,0.005297914200212164,-0.12807712980786606
376,0.6910691936021615,37.6,0.00529963663570225,204487191656516.25,-5.2749328271994385,0.03340240009286682,9.258048622981674,-2.312798329815096,8.516824794080198e-06,10.730084568604738,31.789184385654387,63953948503670.55,0.8920178224947172,0.007367142777990609,-2.3166327046394737,5.719829143132286,0.005330249739240848,-0.12807627960540763
377,0.6902490218115311,37.7,0.005313992609175325,219107211187698.0,-5.303977439115182,0.033787896170718326,9.318150394085981,-2.315520607302232,8.546539171968805e-06,10.717276983277788,31.858250296334045,68527092663248.71,0.8913592885417518,0.007403391710703682,-2.319369937356499,5.735790672964989,0.005362841146282087,-0.12807542643835168
378,0.6894288609630945,37.8,0.005328423949149731,234753240025174.78,-5.333286281183176,0.034179025060117454,9.3788736594349,-2.3182492163950394,8.576391005574602e-06,10.704469483416345,31.927234190381434,73421225858761.44,0.8906980009708094,0.007439890040260314,-2.322113591859178,5.75187601673771,0.005395690883804308,-0.12807457029299146
379,0.6886087110949736,37.9,0.005342931371326002,251495884458031.03,-5.362862371447076,0.034575883485818054,9.440226137808239,-2.320984178688646,8.606381087729685e-06,10.691662069318928,31.996136068892675,78658441443090.72,0.8900339443404406,0.007476639928679932,-2.3248636905836015,5.768086467581695,0.005428801442833292,-0.12807371115554217
380,0.6877885722454663,38.0,0.00535751559888118,269410510007989.4,-5.392708767485685,0.03497857005162581,9.502215657388055,-2.323725515872487,8.636510216034723e-06,10.678854741285438,32.06495593296772,84262322278745.72,0.8893671031075325,0.007513643561163757,-2.3276202560696015,5.784423332880271,0.005462175343095259,-0.12807284901213903
381,0.6869684444530476,38.1,0.0053721773628426115,288577555248073.8,-5.42282856772055,0.03538718527978994,9.564850159267435,-2.3264732497305807,8.666779193406129e-06,10.666047499617166,32.13369378371035,90258038976847.97,0.8886974616265516,0.0075509031466643095,-2.330383310961355,5.800887935936787,0.005495815133602103,-0.1280719838488372
382,0.6861483277563699,38.2,0.005386917403741656,309082865834465.3,-5.453224911914197,0.0358018316498905,9.62813769599443,-2.3292274021408765,8.697188829315407e-06,10.653240344616801,32.20234962222818,96672454465360.22,0.8880250041488164,0.007588420916940881,-2.3331528780079944,5.817481618266482,0.00552972339213752,-0.12807111565161175
383,0.6853282221942648,38.3,0.005401736471319263,331018050021111.25,-5.483900982586,0.03622261364426895,9.692086435464164,-2.3319879950759765,8.727739937231646e-06,10.640433276588443,32.27092344963276,103534235284226.33,0.8873497148216914,0.0076261991284696596,-2.3359289800641796,5.83420573812031,0.005563902726822126,-0.1280702444063557
384,0.6845081278057442,38.4,0.005416635322961825,354480857004455.2,-5.514860004361128,0.03664963778753864,9.75670466361603,-2.3347550506048567,8.758433338095021e-06,10.627626295837603,32.339415267039485,110873970029386.22,0.8866715776878074,0.007664240061719428,-2.3387116400907444,5.851061670480764,0.005598355775765495,-0.12806937009888134
385,0.6836880446300001,38.5,0.005431614725417406,379575579527553.75,-5.546105245556753,0.0370830126949392,9.82200078450476,-2.3375285908921293,8.789269856155656e-06,10.614819402671216,32.40782507556767,118724295393428.42,0.8859905766842622,0.007702546022169022,-2.3415008811552687,5.86805080724069,0.005633085207989489,-0.12806849271491744
386,0.6828679727064071,38.6,0.005446675454106279,406413482260240.6,-5.577640018232307,0.037522849111908896,9.887983323147992,-2.3403086381991405,8.82025032458206e-06,10.602012597397648,32.476152876340564,127120030277897.1,0.8853066956418462,0.007741119339772526,-2.344296726432741,5.885174558426128,0.005668093723221627,-0.1280676122401114
387,0.6820479120745228,38.7,0.005461818294076051,435113257564028.56,-5.609467679628969,0.03796925996513467,9.954660926409995,-2.343095214883785,8.851375580295451e-06,10.589205880326704,32.54439867048535,136098318481193.5,0.8846199182842146,0.007779962370482457,-2.347099199206135,5.902434350861958,0.005703384053195659,-0.1280667286600263
388,0.6812278627740884,38.8,0.005477044039313859,465801510348232.7,-5.641591631996755,0.03842236040826169,10.022042366244326,-2.345888343401582,8.882646465906347e-06,10.576399251769638,32.61256245913318,145698780496609.6,0.8839302282270797,0.00781907749480782,-2.3499083228670505,5.919831631306195,0.005738958960785207,-0.12806584196014106
389,0.6804078248450308,38.9,0.0054923534926939735,498613273827252.44,-5.674015323917667,0.038882267868894246,10.090136541842288,-2.3486880463062856,8.914063831094959e-06,10.563592712039158,32.68064424341921,155963674987459.6,0.8832376089774222,0.007858467120139812,-2.352724120916351,5.937367862991874,0.005774821241899776,-0.12806495212585053
390,0.6795877983274629,39.0,0.005507747466809644,533692558098335.56,-5.706742250600147,0.03934910210050744,10.158952480185246,-2.3514943462498197,8.945628530123896e-06,10.550786261449439,32.74864402448257,166938070540571.84,0.882542043932657,0.00789813367944432,-2.355546616964777,5.955044528807483,0.005810973724721411,-0.1280640591424637
391,0.6787677832616849,39.1,0.005523226783119057,571192933575317.9,-5.739775954427991,0.03982298523054791,10.228499339065838,-2.3543072659834965,8.977341424578184e-06,10.537979900316127,32.81656180346643,178670028335778.47,0.8818435163798101,0.007938079632365723,-2.358375834733606,5.972863129353167,0.005847419270712029,-0.12806316299520443
392,0.6779477796881856,39.2,0.005538792273189412,611278151436381.4,-5.773120026525142,0.04030404181360559,10.298786409815479,-2.3571268283576567,9.009203381590301e-06,10.525173628956356,32.88439758151799,191210796407479.4,0.8811420094947194,0.007978307465270921,-2.3612117980552765,5.9908251861783475,0.005884160774846443,-0.12806226366920986
393,0.6771277876476431,39.3,0.005554444777293991,654122803373953.0,-5.806778106024046,0.04079239888408929,10.369823117530133,-2.359953056323288,9.041215274424192e-06,10.512367447688742,32.952151359788495,204615016215075.06,0.8804375063411974,0.008018819691648194,-2.3640545308740446,6.008932237799459,0.005921201166109096,-0.1280613611495303
394,0.6763078071809263,39.4,0.005570185147050939,699913023072303.8,-5.840753882862387,0.041288186010733634,10.4416190243355,-2.362785972930644,9.07337798229944e-06,10.499561356833407,33.019823139433306,218940942282205.97,0.8797299898701902,0.008059618852514498,-2.3669040572466225,6.027185845084288,0.005958543408000599,-0.12806045542112807
