,xi,B,kS,dphi,xieff,H,N,kh,sigmaE,rhoChi,G,E,ddphi,sigmaB,phi,a,t
653,-3.435097510290433,41.37740434367458,1.8156088838315563e+21,-0.1276468492657685,-3.2689240721465724,0.4644949993536578,47.79034615478035,1.8156088838315563e+21,0.0,6.159282307850868,-83.9026734137974,217.02494151139155,2.717866040977766e-05,0.15437346208645497,7.187183846941685,5.6896247384462125e+20,65.3
654,-3.441059484747229,41.82348726386099,1.9018142413011055e+21,-0.12764412442999032,-3.272942053089244,0.4636803177763386,47.8367549203486,1.9018142413011055e+21,0.0,6.312063173678054,-85.01544223352208,220.23329607435045,2.7318213841620564e-05,0.15590548826983275,7.174419298140604,5.95989617407133e+20,65.4
655,-3.4470418099288405,42.275057495519476,1.9919501378289727e+21,-0.12764138559114593,-3.2769559464838514,0.462865670875707,47.883082219491506,1.9919501378289727e+21,0.0,6.468766267661322,-86.14367684640993,223.4904987622852,2.74587229133174e-05,0.1574538145798774,7.161655022522455,6.242497605619674e+20,65.5
656,-3.453044588222328,42.73216869866137,2.086187811933767e+21,-0.12763863265328781,-3.2809655729784057,0.46205105882732694,47.92932805568548,2.086187811933767e+21,0.0,6.629490893750084,-87.28755885395249,226.7972000875355,2.760019550137646e-05,0.15901858239083597,7.14889102149234,6.537966574577106e+20,65.6
657,-3.4590679226891234,43.194874414633304,2.1847055839136787e+21,-0.12763586551966513,-3.284970751872916,0.46123648180793525,47.97549243242461,2.1847055839136787e+21,0.0,6.794338676952265,-88.44727041401177,230.15405472616192,2.77426395252455e-05,0.16059993311996562,7.136127296464988,6.846862872428629e+20,65.7
658,-3.465111917070974,43.66322803810662,2.287689131399717e+21,-0.12763308409273463,-3.2889713011506156,0.4604219399954535,48.02157535322064,2.287689131399717e+21,0.0,6.963413601456195,-89.62299417738232,233.56172136120767,2.7886062971899624e-05,0.16219800818809085,7.123363848864848,7.169769407389275e+20,65.8
659,-3.4711766757955296,44.137282788124374,2.3953317748676126e+21,-0.1276302882741554,-3.292967037510248,0.45960743356899614,48.06757682160324,2.3953317748676126e+21,0.0,7.136822053069148,-90.81491322141738,237.02086251771686,2.8030473896757923e-05,0.16381294897911464,7.1106006801261605,7.507293102509657e+20,65.9
660,-3.47726230398158,44.61709167832058,2.5078347734355484e+21,-0.12762747796476945,-3.296957776399528,0.4587929627088808,48.11349684111999,2.5078347734355484e+21,0.0,7.314672865913496,-92.02321098074835,240.5321443893095,2.8175880406009164e-05,0.16544489679838922,7.097837791693043,7.86006582618761e+20,66.0
661,-3.4833689074452634,45.1027074859666,2.625407631286274e+21,-0.12762465306461537,-3.300943332050867,0.45797852759663826,48.159335415336606,2.625407631286274e+21,0.0,7.497077359846936,-93.24807117580934,244.09623665618545,2.8322290684515583e-05,0.16709399283019055,7.0850751850195675,8.228745356153508e+20,66.1
662,-3.489496592705174,45.59418272032719,2.7482684150586063e+21,-0.12762181347289972,-3.3049235175177856,0.457164128415021,48.205092547837005,2.7482684150586063e+21,0.0,7.684149390148582,-94.48967773783784,247.71381229411674,2.8469712964358112e-05,0.1687603780938454,7.072312861569838,8.61401637802199e+20,66.2
663,-3.495645466988683,46.09156958973178,2.8766440825666514e+21,-0.1276189590880113,-3.308898144713723,0.4563497653480159,48.25076824222343,2.8766440825666514e+21,0.0,7.8760053847708855,-95.74821473179783,251.38554737467186,2.8618155554257283e-05,0.17044419339909675,7.059550822818092,9.016591519538334e+20,66.3
664,-3.5018156382373697,46.594919967903884,3.010770823212368e+21,-0.1276160898074994,-3.3128670244518537,0.4555354385808508,48.29636250211661,3.010770823212368e+21,0.0,8.072764392187663,-97.02386627573252,255.11212085588636,2.876762681771075e-05,0.1721455793000576,7.046789070248755,9.437212421678068e+20,66.4
665,-3.5080072151131647,47.10428535910653,3.1508944104695655e+21,-0.12761320552807767,-3.3168299664868726,0.45472114830000787,48.34187533115582,3.1508944104695655e+21,0.0,8.274548121555517,-98.31681645771691,258.8942143639065,2.8918135187403342e-05,0.1738646760483675,7.034027605356554,9.876650847790651e+20,66.5
666,-3.514220307004094,47.61971686243631,3.297270566826596e+21,-0.12761030614560975,-3.3207867795582335,0.45390689469323114,48.38730673299907,3.297270566826596e+21,0.0,8.48148098864606,-99.62724924943795,262.73251196476565,2.9069689154209084e-05,0.17560162354501682,7.021266429646576,1.0335709832014395e+21,66.6
667,-3.520455024030396,48.14126513491711,3.4501653415868896e+21,-0.12760739155510703,-3.324737271435257,0.4530926779495382,48.432656711323226,3.4501653415868896e+21,0.0,8.693690157364793,-100.9553484169568,266.6276999263866,2.922229727277189e-05,0.1773565612911933,7.008505544634364,1.0815224868221018e+21,66.7
668,-3.5267114770507417,48.66898035361713,3.609855501936914e+21,-0.12760446165072842,-3.328681248963751,0.4522784982592314,48.47792526982409,3.609855501936914e+21,0.0,8.91130558089613,-102.30129742858001,270.58046647115395,2.937596817006192e-05,0.17912962833823448,6.9957449518460155,1.1316065140785132e+21,66.8
669,-3.532989777667952,49.202912176945865,3.7766289377022664e+21,-0.12760151632575803,-3.3326185181143844,0.45146435581390554,48.52311241221657,3.7766289377022664e+21,0.0,9.13446004969612,-103.66527935905061,274.5915015175154,2.95307105234613e-05,0.18092096323594467,6.982984652818237,1.183913479851039e+21,66.9
670,-3.539290038235645,49.74310970447941,3.95078508022568e+21,-0.1275985554726164,-3.336548884032876,0.45065025080646176,48.5682181422348,3.95078508022568e+21,0.0,9.363289228067309,-105.04747679135771,278.66149641223075,2.9686533084865174e-05,0.182730703980539,6.970224649098467,1.2385374273079702e+21,67.0
671,-3.545612371864173,50.28962143614764,4.132635335810296e+21,-0.12759557898284202,-3.340472151091823,0.4498361834311157,48.613242463632254,4.132635335810296e+21,0.0,9.597931700413746,-106.44807171475183,282.79114365147865,2.984344466409393e-05,0.18455898796090084,6.957464942244936,1.2955761643434483e+21,67.1
672,-3.5519568924269893,50.84249523018318,4.322503534185429e+21,-0.1275925867470869,-3.3443881229443844,0.4490221538834089,48.65818538018194,4.322503534185429e+21,0.0,9.838529012555059,-107.86724541982868,286.98113659165267,3.0001454131572136e-05,0.18640595190401604,6.944705533826763,1.3551314047528065e+21,67.2
673,-3.5583237145673454,51.40177825979006,4.520726392464223e+21,-0.12758957865512208,-3.348296602579582,0.4482081623602211,48.70304689567642,4.520726392464223e+21,0.0,10.085225708515798,-109.30517839066569,291.23216914992713,3.0160570434445054e-05,0.18827173181971943,6.931946425424059,1.4173089142933362e+21,67.3
674,-3.564712953704082,51.967516969463716,4.727653995072932e+21,-0.1275865545958067,-3.3521973923797033,0.4473942090597783,48.747827013928074,4.727653995072932e+21,0.0,10.338169380773552,-110.76205019277289,295.5449354924715,3.0320802563165703e-05,0.19015646294323035,6.919187618627984,1.48221866178325e+21,67.4
675,-3.571124726038915,52.53975702918097,4.943650290149389e+21,-0.12758351445711055,-3.356090294179059,0.44658029418166656,48.79252573876912,4.943650290149389e+21,0.0,10.597510699398846,-112.23803935909524,299.9201297137676,3.04821595906752e-05,0.19206027967832412,6.906429115040875,1.5499749753946733e+21,67.5
676,-3.577559148562441,53.11854328860147,5.169093602914611e+21,-0.12758045812608643,-3.3599751093249735,0.4457664179268415,48.837143074051845,5.169093602914611e+21,0.0,10.863403460138237,-113.73332327149389,304.35844550289323,3.0644650643500727e-05,0.19398331553787848,6.893670916276306,1.620696704301714e+21,67.6
677,-3.5840163390611,53.70391972939182,5.404377166541317e+21,-0.12757738548887532,-3.3638516387403166,0.4449525804976401,48.88167902364867,5.404377166541317e+21,0.0,11.136004618443078,-115.24807803964575,308.8605757996338,3.080828491747387e-05,0.19592570308444454,6.880913023959195,1.6945073858480633e+21,67.7
678,-3.590496416123537,54.29592941722988,5.649909671051859e+21,-0.1275742964306874,-3.3677196829881875,0.4441387820977914,48.92613359145235,5.649909671051859e+21,0.0,11.415474333317842,-116.78247837606233,313.4272124383625,3.097307166022315e-05,0.1978875738689174,6.868155439725895,1.7715354184035237e+21,67.8
679,-3.5969994991479632,54.89461445178769,5.906115830796493e+21,-0.12757119083581647,-3.3715790423378045,0.4433250229324288,48.97050678137605,5.906115830796493e+21,0.0,11.701975995711171,-118.33669746862083,318.05904578208305,3.1139020199456035e-05,0.19986905836960442,6.855398165224279,1.8519142400828873e+21,67.9
680,-3.603525708348311,55.500015916899024,6.173436971071035e+21,-0.1275680685876084,-3.3754295168332025,0.44251130320810067,49.01479859735354,6.173436971071035e+21,0.0,11.995676275647112,-119.91090684845024,322.75676434230274,3.130613990898281e-05,0.20187028592831052,6.842641202113841,1.9357825135053628e+21,68.0
681,-3.610075164761865,56.1121738283581,6.452331634455638e+21,-0.12756492956848037,-3.3792709063626005,0.44169762313278266,49.059009043339294,6.452331634455638e+21,0.0,12.296745146632947,-121.50527625594208,327.52105439036814,3.147444024264563e-05,0.2038913846877594,6.829884552065788,2.0232843167772385e+21,68.1
682,-3.616647990255559,56.731127082035854,6.743276207461873e+21,-0.12756177365988908,-3.383103010730964,0.44088398291588826,49.10313812330871,6.743276207461873e+21,0.0,12.605355931049939,-123.11997350182688,332.3525995536433,3.164393070040002e-05,0.20593248152562604,6.817128216763125,2.114569340885247e+21,68.2
683,-3.6232443075337297,57.356913399636795,7.046765568099094e+21,-0.12755860074234945,-3.3869256297328882,0.4400703827682823,49.14718584125812,7.046765568099094e+21,0.0,12.921685322235115,-124.75516432653313,337.2520804036489,3.181462086144687e-05,0.2079937019902213,6.804372197900773,2.2097930936924108e+21,68.3
684,-3.6298642401446495,57.98956927471927,7.363313754979114e+21,-0.12755541069540616,-3.390738563228893,0.4392568229022909,49.191152201205085,7.363313754979114e+21,0.0,13.245913426202765,-126.41101225458817,342.2201740286024,3.198652035503944e-05,0.21007517023274982,6.791616497185634,2.309117110734269e+21,68.4
685,-3.636507912488249,58.62912991662175,7.693454658599767e+21,-0.12755220339764553,-3.3945416112220874,0.4384433035317151,49.23503720718843,7.693454658599767e+21,0.0,13.578223783881354,-128.08767844712185,347.2575535975581,3.215963888401235e-05,0.2121770089409721,6.778861116336718,2.412709173016471e+21,68.5
686,-3.6431754498228663,59.27562919448337,8.037742735457596e+21,-0.12754897872666981,-3.398334573938216,0.4376298248718413,49.27884086326845,8.037742735457596e+21,0.0,13.918803409174991,-129.7853215496287,352.3648879091114,3.2333986199288435e-05,0.2142993392697358,6.766106057085213,2.5207435320216765e+21,68.6
687,-3.6498669782733564,59.929099578929836,8.396753745664405e+21,-0.1275457365591174,-3.4021172519054432,0.43681638713945514,49.322563173527044,8.396753745664405e+21,0.0,14.26784280381622,-131.5040975382228,357.5428409328165,3.250957213483784e-05,0.21644228077364097,6.753351321174602,2.633401142137372e+21,68.7
688,-3.6565826248376654,60.58957208463239,8.771085514746778e+21,-0.12754247677062555,-3.4058894460386737,0.436002990552852,49.366204142067865,8.771085514746778e+21,0.0,14.625535998164375,-133.2441595603652,362.79207133284353,3.2686406566413604e-05,0.21860595133512253,6.740596910360751,2.7508699007224376e+21,68.8
689,-3.663322517395179,61.25707620993188,9.161358720339887e+21,-0.12753919923585336,-3.4096509577227123,0.4351896353318512,49.40976377301648,9.161358720339887e+21,0.0,14.992080560716776,-135.00565777471738,368.1132319859494,3.286449945041353e-05,0.2207904670958456,6.727842826412016,2.873344896035038e+21,68.9
690,-3.6700867847136927,61.931639877519785,9.568217704487218e+21,-0.12753590382845315,-3.4134015888998124,0.43437632169780677,49.453242070520474,9.568217704487218e+21,0.0,15.367677631856939,-136.7887391858319,373.5069694825333,3.304386079391478e-05,0.2229959423838293,6.715089071109333,3.0010286632499256e+21,69.0
691,-3.6768755564574978,62.61328937257078,9.992331312290136e+21,-0.12753259042107845,-3.4171411421570905,0.43356304987362115,49.4966390387497,9.992331312290136e+21,0.0,15.752531936114309,-138.59354747697364,378.97392361913757,3.322450067362904e-05,0.2252224896424463,6.702335646246326,3.134131448799402e+21,69.1
692,-3.68368896319472,63.302049281669845,1.0434393757656356e+22,-0.12752925888536276,-3.420869420817378,0.43274982008375645,49.53995468189635,1.0434393757656356e+22,0.0,16.14685180902411,-140.42022283885578,384.5147268768008,3.34064292160456e-05,0.2274702193565801,6.6895825536293945,3.2728714832763903e+21,69.2
693,-3.6905271364059535,63.997942428747535,1.0895125516925712e+22,-0.1275259090919414,-3.4245862290289395,0.4319366325542502,49.583189004175125,1.0895125516925712e+22,0.0,16.550849197283178,-142.26890179700894,390.13000389249993,3.3589656634201595e-05,0.22973923998169854,6.676829795077844,3.417475263145274e+21,69.3
694,-3.6973902084908903,64.70098981360047,1.1375274251155117e+22,-0.12752254091039894,-3.4282913718620835,0.43112348751272306,49.62634200982347,1.1375274251155117e+22,0.0,16.964739698173428,-144.1397170329624,395.820370909751,3.377419316694391e-05,0.23202965786605528,6.664077372423941,3.568177841511271e+21,69.4
695,-3.704278312778003,65.41121054500991,1.187561575788511e+22,-0.1275191542093227,-3.431984655399757,0.4303103851883986,49.669413703101576,1.187561575788511e+22,0.0,17.3887425371281,-146.03279720727988,401.5864352319343,3.3960049156980915e-05,0.23434157718158163,6.651325287513077,3.7252231282041673e+21,69.5
696,-3.7111915835310603,66.128621778369,1.2396954953197904e+22,-0.12751574885623995,-3.435665886838473,0.4294973258121098,49.712404088292736,1.2396954953197904e+22,0.0,17.823080608613903,-147.9482667744032,407.4287946485491,3.4147234976896444e-05,0.23667509984396948,6.638573542203811,3.8888641994406384e+21,69.6
697,-3.7181301559584226,66.85323864826462,1.2940126884931907e+22,-0.12751232471765153,-3.439334874583349,0.42868430961631665,49.755313169703356,1.2940126884931907e+22,0.0,18.26798045913039,-149.88624579928845,413.3480368640278,3.433576108132268e-05,0.23903032544112024,6.625822138368012,4.0593636173318623e+21,69.7
698,-3.725094166220517,67.58507420358694,1.3505997777902204e+22,-0.12750888165899738,-3.442991428350305,0.4278713368351168,49.79814095166316,1.3505997777902204e+22,0.0,18.723672307020138,-151.8468497680426,419.34473890552886,3.4525637969716035e-05,0.24140735115474787,6.613071077890948,4.2369937595127735e+21,69.8
699,-3.7320837514390326,68.32413933933827,1.4095466112027334e+22,-0.12750541954468,-3.446635359264699,0.4270584077042615,49.84088743852539,1.4095466112027334e+22,0.0,19.19039002489727,-153.83018939891977,425.41946652934746,3.471687622564055e-05,0.24380627168742497,6.6003203626713995,4.422037159173647e+21,69.9
700,-3.7390990497042713,69.07044273132685,1.4709463734250583e+22,-0.12750193823801964,-3.450266479967717,0.42624552246116576,49.88355263466693,1.4709463734250583e+22,0.0,19.668371160704442,-155.83637044736176,431.5727736057404,3.490948646587887e-05,0.24622717918231704,6.587569994621754,4.6147868557806514e+21,70.0
701,-3.746140200085028,69.82399076586901,1.5348957005200772e+22,-0.12749843760129526,-3.4538846047160283,0.4254326813449259,49.92613654448851,1.5348957005200772e+22,0.0,20.157856902061194,-157.8654935130969,437.8052015078694,3.51034794022224e-05,0.2486701631517825,6.57481997566813,4.81554675678059e+21,70.1
702,-3.7532073426358767,70.58478747426643,1.601494798151561e+22,-0.12749491749569125,-3.457489549492078,0.42461988459632904,49.96863917241484,1.601494798151561e+22,0.0,20.65909209718721,-159.9176538401128,444.1172784750425,3.529886578040595e-05,0.2511353103956021,6.562070307750456,5.024632010588479e+21,70.2
703,-3.760300618406952,71.35283446215183,1.6708475634814814e+22,-0.12749137778132877,-3.4610811321071218,0.4238071324578711,50.01106052289477,1.6708475634814814e+22,0.0,21.17232521790811,-161.99294111898965,450.5095189810193,3.549565642890151e-05,0.2536227049284963,6.549320992822614,5.242369391166141e+21,70.3
704,-3.7674201694520306,72.1281308421455,1.743061710829271e+22,-0.1274878183172335,-3.4646591723122726,0.4229944251737673,50.05340060040155,1.743061710829271e+22,0.0,21.6978083605248,-164.0914392837794,456.9824230816314,3.5693862225468193e-05,0.25613242790033713,6.536572032852513,5.469097694505309e+21,70.4
705,-3.7745661388379292,72.91067316388664,1.8182489011949142e+22,-0.1274842389613468,-3.4682234919059396,0.42218176298996846,50.09565940943287,1.8182489011949142e+22,0.0,22.23579721450218,-166.21322630955677,463.536475761989,3.5893494119598573e-05,0.25866455752152173,6.523823429822225,5.705168147334196e+21,70.5
706,-3.7817386706531564,73.70045534537945,1.8965248757481546e+22,-0.12748063957050726,-3.4717739148458313,0.4213691461541738,50.137836954511144,1.8965248757481546e+22,0.0,22.786551046730473,-168.35837400649012,470.1721462689663,3.609456311717413e-05,0.261219168984839,6.511075185728076,5.950944828376867e+21,70.6
707,-3.788937910017185,74.49746860349464,1.9780095933891113e+22,-0.12747702000045041,-3.475310267360001,0.4205565749158457,50.17993324018362,1.9780095933891113e+22,0.0,23.350332670239027,-170.5269478135035,476.8898874397211,3.6297080288392784e-05,0.26379633438967187,6.498327302580763,6.206805102497372e+21,70.7
708,-3.7961640030897774,75.30170138422014,2.0628273724876437e+22,-0.12747338010580703,-3.478832378058813,0.4197440495262249,50.2219482710226,2.0628273724876437e+22,0.0,23.927408408879746,-172.71900659054867,483.69013502232974,3.650105677392497e-05,0.26639612266646917,6.485579782405472,6.473140068071379e+21,70.8
709,-3.8034170970797496,76.11313929456801,2.151107036910377e+22,-0.12746971974007834,-3.4823400780512213,0.4189315702383428,50.263882051625586,2.151107036910377e+22,0.0,24.518048074950304,-174.93460240809927,490.57330698370725,3.670650376163111e-05,0.26901859949813545,6.47283262724197,6.750355017932573e+21,70.9
710,-3.8106973402552473,76.93176503131991,2.2429820664481036e+22,-0.12746603875566032,-3.4858332010549553,0.4181191373070395,50.30573458661548,2.2429820664481036e+22,0.0,25.12252490633227,-177.1737803389718,497.5398028226369,3.691343252603573e-05,0.27166382724884,6.460085839144744,7.038869914249195e+21,71.0
711,-3.81800488195228,77.75755831433679,2.33859075175596e+22,-0.12746233700380388,-3.4893115835166904,0.41730675098897435,50.34750588064076,2.33859075175596e+22,0.0,25.74111554677564,-179.43657824499815,504.5900028612911,3.712185438595749e-05,0.27433186488401046,6.447339420183086,7.339119877693951e+21,71.1
712,-3.8253398725850887,78.59049581596115,2.4380763539241783e+22,-0.1274586143346354,-3.4927750647241163,0.4164944115426448,50.389195938375664,2.4380763539241783e+22,0.0,26.374099976265615,-181.72302656720362,511.7242675458492,3.733178073962145e-05,0.27702276789969676,6.434593372441227,7.651555691276245e+21,71.2
713,-3.8327024636550897,79.43055109447293,2.541587268796295e+22,-0.12745487059712401,-3.4962234869267466,0.41568211922839815,50.43080476452036,2.541587268796295e+22,0.0,27.021761477268978,-184.03314811182807,518.9429367284422,3.754322303161899e-05,0.27973658824448105,6.421847698018435,7.976644319214623e+21,71.3
714,-3.8400928077617884,80.2776945233684,2.649277196157467e+22,-0.12745110563911322,-3.4996566954470456,0.4148698743084498,50.47233236380116,2.649277196157467e+22,0.0,27.684386545790534,-186.36695784079956,526.2463289618189,3.7756192801658864e-05,0.2824733742521491,6.40910239902915,8.314869441234073e+21,71.4
715,-3.847511058611196,81.13189322792437,2.7613053139132334e+22,-0.12744731930726316,-3.503074538806584,0.41405767704689445,50.51377874097066,2.7613053139132334e+22,0.0,28.362264868709673,-188.72446265573518,533.634740766227,3.79707016206727e-05,0.2852331705608284,6.396357477603072,8.666732002679766e+21,71.5
716,-3.854957371027347,81.99311101424793,2.877836457387855e+22,-0.1274435114470955,-3.5064768688354815,0.41324552770972595,50.555143900808005,2.877836457387855e+22,0.0,29.055689212777512,-191.10566118970294,541.1084459206769,3.818676115643275e-05,0.2880160180496553,6.383612935885305,9.032750780848334e+21,71.6
717,-3.862431900961383,82.86130830624796,2.9990413038662883e+22,-0.127439681902951,-3.5098635407968795,0.4124334265648492,50.59642784811901,2.9990413038662883e+22,0.0,29.764955380233015,-193.5105435931093,548.6676947283551,3.8404383129071695e-05,0.2908219537619921,6.37086877603645,9.413462967942062e+21,71.7
718,-3.869934805502125,83.73644207932061,3.1250965625124046e+22,-0.12743583051799467,-3.5132344135035387,0.41162137388209774,50.637630587736375,3.1250965625124046e+22,0.0,30.49036211935801,-195.93909132370254,556.3127132926535,3.862357932728701e-05,0.2936510108374818,6.3581250002327385,9.809424771062958e+21,71.8
719,-3.877466242886633,84.6184657954414,3.2561851697954734e+22,-0.12743195713421585,-3.5165893494350815,0.4108093699332485,50.67875212451989,3.2561851697954734e+22,0.0,31.232211033702992,-198.39127693740846,564.0437027915954,3.8844361617192634e-05,0.29650321844459987,6.345381610666143,1.0221212029668955e+22,71.9
720,-3.885026372510139,85.5073293413821,3.392496490559088e+22,-0.1274280615924041,-3.5199282148599638,0.40999741499203796,50.71979246335661,3.392496490559088e+22,0.0,31.990806506796268,-200.86706387836045,571.8608387442217,3.9066741922414314e-05,0.2993786017098547,6.332638609544494,1.0649420850921914e+22,72.0
721,-3.8926153549372415,86.40297896449555,3.5342265248713647e+22,-0.12742414373216318,-3.5232508799497313,0.4091855093341787,50.76075160916107,3.5342265248713647e+22,0.0,32.76645558730622,-203.36640627364793,579.7642702893752,3.929073225087493e-05,0.30227718165543177,6.319895999091608,1.1094668263367228e+22,72.1
722,-3.9002333519120587,87.30535721359053,3.6815781207944488e+22,-0.12742020339188617,-3.526557218900985,0.4083736532373743,50.80162956687548,3.6815781207944488e+22,0.0,33.559467903799295,-205.8892487265356,587.7541194536687,3.9516344673673574e-05,0.30519897513069427,6.307153781547396,1.1557592889390843e+22,72.2
723,-3.9078805263691647,88.21440287848428,3.834761193217167e+22,-0.1274162404087531,-3.529847110052189,0.40756184698133635,50.8424263414699,3.834761193217167e+22,0.0,34.37015555218661,-208.43552611370828,595.8304804282039,3.9743591332477195e-05,0.3081439947496223,6.2944119591679915,1.2038855636907245e+22,72.3
724,-3.9155570424448887,89.13005093085049,3.9939929488951056e+22,-0.12741225461873654,-3.5331204359983097,0.40675009084780134,50.88314193794249,3.9939929488951056e+22,0.0,35.19883297083069,-211.00516338569,603.9934188521943,3.9972484456714466e-05,0.3111122488313415,6.2816705342258725,1.2539140410741778e+22,72.4
725,-3.9232630654876006,90.05223246967691,4.159498117843961e+22,-0.12740824585656954,-3.5363770837131385,0.405938385120546,50.92377636131967,4.159498117843961e+22,0.0,36.04581684391049,-213.59807536633832,612.2429710861494,4.020303633421761e-05,0.31410374133460445,6.26892950900998,1.3059154844176884e+22,72.5
726,-3.9309987620696867,90.98087466366654,4.331509191238385e+22,-0.1274042139557654,-3.539616944659138,0.4051267300854051,50.964329616656336,4.331509191238385e+22,0.0,36.91142594992934,-216.21416656029305,620.5791435093741,4.043525934649103e-05,0.31711847180483727,6.256188885825847,1.3599631051140058e+22,72.6
727,-3.938764299997953,91.91590070067429,4.510266665965384e+22,-0.1274001587485813,-3.542839914909499,0.40431512603028663,51.00480170903609,4.510266665965384e+22,0.0,37.795981057811254,-218.85333095822676,629.0019118016996,4.066916593489948e-05,0.32015643531100413,6.243448666995705,1.4161326399520602e+22,72.7
728,-3.946559848325895,92.85722973341782,4.69601929598966e+22,-0.12739608006603995,-3.5460458952554363,0.4035035732451914,51.04519264357139,4.69601929598966e+22,0.0,38.6998047599846,-221.51545185134307,637.5112202543978,4.090476863846911e-05,0.32321762239697377,6.230708854858639,1.4745024306108458e+22,72.8
729,-3.9543855773645555,93.80477683231226,4.889024350685738e+22,-0.12739197773789965,-3.549234791324749,0.4026920720222276,51.08550242540386,4.889024350685738e+22,0.0,39.62322135021997,-224.20040164475614,646.1069810688251,4.114208006869798e-05,0.3263020190236077,6.217969451770684,1.5351535053659154e+22,72.9
730,-3.9622416586941163,94.75845293818657,5.08954788029665e+22,-0.12738785159264493,-3.55240651369448,0.40188062265562846,51.12573105970438,5.08954788029665e+22,0.0,40.56655667460927,-226.90804167689055,654.7890736706966,4.1381112909648945e-05,0.3294096065172273,6.205230460104961,1.5981696630591886e+22,73.0
731,-3.970128265176668,95.71816481373092,5.29786498868423e+22,-0.12738370145751146,-3.5555609779927315,0.40106922544177226,51.1658785516734,5.29786498868423e+22,0.0,41.53013794016114,-229.63822204735763,663.5573440498686,4.16218799608168e-05,0.3325403615287165,6.19249188225182,1.6636375593843994e+22,73.1
732,-3.978045570966341,96.68381500708443,5.514260113528413e+22,-0.12737952715841946,-3.5586981050236774,0.4002578806791944,51.205944906541106,5.514260113528413e+22,0.0,42.51429361303355,-232.39078143966452,672.4116040708417,4.1864394067924794e-05,0.33569425597280245,6.179753720618924,1.7316467955403321e+22,73.2
733,-3.985993751523157,97.65530180452527,5.739027314151688e+22,-0.12737532852002625,-3.561817820858453,0.399446588668612,51.24593012956764,5.739027314151688e+22,0.0,43.5193531832571,-235.1655469621422,681.3516308464575,4.210866819990625e-05,0.3388712569986993,6.167015977631441,1.8022900093056815e+22,73.3
734,-3.9939729836239772,98.63251919765351,5.972470567129524e+22,-0.12737110536567708,-3.564920056952352,0.39863534971293624,51.28583422604333,5.972470567129524e+22,0.0,44.54564703290587,-237.96233398329895,690.3771660808214,4.235471540203236e-05,0.3420713269382043,6.154278655732115,1.8756629685895757e+22,73.4
735,-4.001983445375015,99.61535684700151,6.214904069862875e+22,-0.12736685751740465,-3.5680047502466463,0.3978241641172926,51.32565720128889,6.214904069862875e+22,0.0,45.59350624388427,-240.78094597818176,699.4879154457642,4.260254880850416e-05,0.3452944232683135,6.141541757381433,1.951864667512908e+22,73.5
736,-4.010025316224727,100.60370004812596,6.466652552287946e+22,-0.12736258479593535,-3.571071843265951,0.39701303218903977,51.36539906065569,6.466652552287946e+22,0.0,46.663262391926445,-243.62117438211044,708.6835479773308,4.2852181664361026e-05,0.3485404985785466,6.128805285057743,2.030997425076349e+22,73.6
737,-4.018098776975332,101.59742970627573,6.72805159689412e+22,-0.1273582870206463,-3.574121284228638,0.39620195423778465,51.40505980952593,6.72805159689412e+22,0.0,47.755247389768954,-246.48279844475073,717.9636954633723,4.3103627286977594e-05,0.3518095005276642,6.116069241257372,2.113166986471579e+22,73.7
738,-4.026204009797094,102.59642230354378,6.999447967237818e+22,-0.1273539640096087,-3.5771530271278853,0.39539093057540714,51.444639453312874,6.999447967237818e+22,0.0,48.8697932239189,-249.3655851018093,727.3279518912093,4.335689913370053e-05,0.3551013718267586,6.103333628494807,2.1984826270932447e+22,73.8
739,-4.034341198238728,103.60054988591345,7.281199945121397e+22,-0.12734961557949845,-3.5801670318525822,0.39457996151606944,51.48413799746111,7.281199945121397e+22,0.0,50.007231840973354,-252.26928883728903,736.7758728469836,4.361201070840943e-05,0.3584160501884767,6.090598449302753,2.287057259309979e+22,73.9
740,-4.04251052724316,104.60968003080028,7.573677676636608e+22,-0.12734524154567858,-3.5831632642498255,0.3937690473762453,51.52355544744674,7.573677676636608e+22,0.0,51.16789482176474,-255.19365157503387,746.3069750202767,4.386897567664368e-05,0.3617534683275422,6.077863706232355,2.3790075420531524e+22,74.0
741,-4.050712183158633,105.62367583990817,7.877263527241569e+22,-0.1273408417221235,-3.58614169623678,0.3929581884747322,51.56289180877763,7.877263527241569e+22,0.0,52.352113241034615,-258.13840255798175,755.9207356505301,4.412780779029538e-05,0.3651135539192713,6.065129401853273,2.4744539932835208e+22,74.1
742,-4.058946353752456,106.64239592331488,8.192352446071826e+22,-0.12733641592142556,-3.589102305882266,0.392147385132672,51.60214708699366,8.192352446071826e+22,0.0,53.5602174194876,-261.10325824612676,765.616592034688,4.438852091170923e-05,0.36849622958489014,6.052395538753837,2.5735211053960294e+22,74.2
743,-4.067213228224073,107.66569439138102,8.519352339669987e+22,-0.127331963954774,-3.592045077494838,0.39133663767357,51.641321287666926,8.519352339669987e+22,0.0,54.79253670385988,-264.08792221939103,775.3939410437387,4.4651129005403775e-05,0.371901412871894,6.039662119541184,2.6763374636240248e+22,74.3
744,-4.0755129972200566,108.69342084257359,8.858684455332219e+22,-0.12732748563199184,-3.594970001686955,0.3905259464233185,51.680414416402,8.858684455332219e+22,0.0,56.049399168167476,-267.0920850973921,785.2521386958557,4.4915646199657246e-05,0.375329016255322,6.026929146841422,2.7830358675051923e+22,74.4
