,kh,s,G,E,N,ddphi,phi,rhoChi,a,sigmaE,xi,B,xieff,t,dphi,H,sigmaB,delta
167,18223804.497316618,0.0055851488856226246,-2.3186555066133927,3.6850768638931597,15.553123739092959,4.432447145570349e-06,13.408375484765632,0.010163221451891049,5683761.111580701,0.009636369534929256,-1.857667368594796,3.904788284831366,-1.857667368594796,16.7,-0.12820549355696176,0.8626779457693012,0.0,0.9758685392265463
168,19864922.06862446,0.00559746867817329,-2.3235680639619383,3.693011633673512,15.639350442132837,4.444946160813022e-06,13.395554957592982,0.01020736895788945,6195603.230864341,0.009648425228542302,-1.859432324478125,3.9069250912816877,-1.859432324478125,16.8,-0.12820504968768587,0.8618561159766083,0.0,0.9749280218520082
169,21652040.833851684,0.005609835942118001,-2.3285127104229058,3.7010081947701314,15.725494962478212,4.457492000959614e-06,13.382734474869833,0.010251757415748,6752983.48165029,0.009660522235990796,-1.8612006190536883,3.909075621133603,-1.8612006190536883,16.9,-0.12820460456616883,0.8610342918819345,0.0,0.9739872347036511
170,23597987.887322787,0.005622250907681573,-2.333489388934714,3.7090675289175055,15.811557300699695,4.470084866106384e-06,13.369914036721646,0.010296421492872625,7359902.922200751,0.009672660719883843,-1.8629722617524676,3.9112398893028475,-1.8629722617524676,17.0,-0.12820415818771813,0.8602124735013403,0.0,0.9730461762852454
171,25716702.760185607,0.00563471382496317,-2.3384980074141444,3.717190405607975,15.897537457369491,4.482724960960027e-06,13.357093643274343,0.010341387027593671,8020709.621157189,0.009684840875482126,-1.864747262040834,3.91341794272465,-1.864747262040834,17.1,-0.12820371054762122,0.8593906608509464,0.0,0.9721048450973655
172,28023332.617634147,0.005647224969957834,-2.3435384620161384,3.7253774114501796,15.983435433061429,4.495412494018302e-06,13.344273294654332,0.010386673484661544,8740128.351598116,0.009697062940874412,-1.866525629420699,3.9156098678583313,-1.866525629420699,17.2,-0.12820326164114473,0.858568853946934,0.0,0.9711632396337773
173,30534335.488231096,0.005659784643687204,-2.3486106534746436,3.7336289949588446,16.069251228350964,4.5081476774427095e-06,13.331452990988486,0.01043229571945945,9523292.79080037,0.009709327195273561,-1.8683073734296798,3.9178157879913957,-1.8683073734296798,17.3,-0.12820281146353413,0.857747052805545,0.0,0.9702213583773737
174,33267592.19245974,0.005672393173437901,-2.35371450010712,3.7419454981401525,16.154984843815168,4.520930727698006e-06,13.318632732404156,0.010478265252609763,10375780.43409327,0.009721633960933302,-1.870092503641268,3.920035863867131,-1.870092503641268,17.4,-0.12820236001001362,0.8569252574430815,0.0,0.9692791997962461
175,36242527.69250554,0.0056850509120912815,-2.3588499475291185,3.750327193261873,16.240636280032756,4.5337618649063255e-06,13.305812519029171,0.010524591198552645,11303650.448266115,0.009733983601784874,-1.8718810296649881,3.922270291468019,-1.8718810296649881,17.5,-0.12820190727578565,0.8561034678759074,0.0,0.9683367623397104
176,39480242.6446337,0.005697758232643289,-2.364016972965902,3.758774305401865,16.32620553758408,4.5466413120603026e-06,13.292992350991849,0.010571280941485833,12313484.708434265,0.009746376513852606,-1.8736729611465612,3.9245192934674233,-1.8736729611465612,17.6,-0.1282014532560303,0.8552816841204486,0.0,0.9673940444348651
177,43003655.99968555,0.005710515528251899,-2.3692155908862036,3.767287040531025,16.411692617051123,4.5595692948394005e-06,13.280172228420978,0.010618340632847393,13412432.28220251,0.00975881312516976,-1.87546830776808,3.9267831183106576,-1.87546830776808,17.7,-0.12820099794590537,0.8544599061931913,0.0,0.966451044483714
178,46837659.566474415,0.005723323206310813,-2.374445852567849,3.7758656026912893,16.49709751901754,4.572546041982688e-06,13.267352151445841,0.010665775560275776,14608257.64649922,0.00977129388549509,-1.8772670792481696,3.9290620312637627,-1.8772670792481696,17.8,-0.12820054134054584,0.853638134110685,0.0,0.9655077608606989
179,51009285.52760259,0.0057361816863589045,-2.37970784541068,3.7845102076502175,16.582420244068636,4.58557178420914e-06,13.254532120196206,0.010713590417263124,15909392.945718277,0.009783819262630207,-1.8790692853421622,3.931356310973924,-1.8790692853421622,17.9,-0.12820008343506387,0.852816367889541,0.0,0.9645641919110947
180,55547887.977866344,0.005749091395909064,-2.385001691945677,3.793221095939645,16.667660792791384,4.5986467537375065e-06,13.241712134802329,0.010761789505412069,17324994.62493939,0.009796389735212237,-1.8808749358422632,3.9336662431780276,-1.8808749358422632,18.0,-0.12819962422454814,0.8519946075464332,0.0,0.9636203359496799
181,60485339.64243538,0.00576205276776742,-2.3903275468727108,3.8019985398335776,16.75281916577442,4.611771185288801e-06,13.22889219539496,0.010810376881814824,18865004.799140986,0.00980900578808478,-1.8826840405777312,3.9359921167012493,-1.8826840405777312,18.1,-0.1281991637040643,0.8511728530980985,0.0,0.9626761912602809
182,65856245.025931105,0.0057750662379298726,-2.3956855936104526,3.8108428466190016,16.837895363608055,4.624945314850596e-06,13.216072302105347,0.010859356468667711,20540217.74863899,0.009821667908677105,-1.8844966094150484,3.9383342203932887,-1.8844966094150484,18.2,-0.12819870186865448,0.8503511045613371,0.0,0.9617317560955887
183,71698171.34493059,0.005788132243910924,-2.401076041420013,3.8197543629955923,16.922889386884304,4.638169379905473e-06,13.203252455065227,0.010908732131482595,22362351.962645106,0.009834376584138613,-1.886312652258091,3.940692840656641,-1.886312652258091,18.3,-0.12819823871333688,0.8495293619530127,0.0,0.9607870286771834
184,78051898.70592552,0.005801251221169989,-2.4064991216531038,3.828733475304956,17.00780123619684,4.651443618739458e-06,13.190432654406843,0.010958507736725557,24344128.187026445,0.009847132295260397,-1.8881321790483123,3.94306825648541,-1.8881321790483123,18.4,-0.12819777423310602,0.8487076252900525,0.0,0.9598420071961803
185,84961691.10900478,0.0058144236057068935,-2.411955084327238,3.8377806088671984,17.092630912141058,4.664768271594215e-06,13.177612900262938,0.01100868719233224,26499353.969266847,0.00985993552089359,-1.8899551997649193,3.9454607430845017,-1.8899551997649193,18.5,-0.12819730842293264,0.8478858945894483,0.0,0.9588966898138331
186,92475589.9851844,0.005827649829480732,-2.4174441958684367,3.846896224898542,17.177378415314045,4.678143579030637e-06,13.164793192766757,0.01105927447365407,28843015.23347933,0.009872786730183955,-1.8917817244250488,3.947870565641384,-1.8917817244250488,18.6,-0.12819684127776326,0.8470641698682555,0.0,0.9579510746622945
187,100645732.11316714,0.005840930322542283,-2.4229667366240544,3.856080818034802,17.262043746314596,4.691569783392697e-06,13.151973532052054,0.011110273639837217,31391375.46134829,0.009885686386214265,-1.8936117630839462,3.950297982371364,-1.8936117630839462,18.7,-0.1281963727925203,0.8462424511435953,0.0,0.9570051598456559
188,109528693.91010657,0.005854265512130244,-2.4285229976802114,3.865334917120172,17.346626905743225,4.705047127859029e-06,13.13915391825309,0.011161688846602914,34162083.10132108,0.00989863494449193,-1.8954453258351502,3.952743243273677,-1.8954453258351502,18.8,-0.1281959029621019,0.8454207384326532,0.0,0.9560589434407848
189,119185864.25158082,0.00586765582224989,-2.4341132789933537,3.8746590782448775,17.43112789420216,4.718575856874576e-06,13.126334351504644,0.011213524350845341,37174287.878493465,0.009911632852260469,-1.8972824228106742,3.9552065897835056,-1.8972824228106742,18.9,-0.12819543178138199,0.8445990317526804,0.0,0.9551124234982904
190,129683848.14935702,0.005881101674035095,-2.4397378878192395,3.884053882957544,17.515546712295368,4.732156215371801e-06,13.113514831941997,0.011265784511311057,40448766.73173646,0.009924680549137073,-1.8991230641811825,3.957688255354069,-1.8991230641811825,19.0,-0.12819495924520963,0.843777331120993,0.0,0.9541655980435934
191,141094903.80260506,0.0058946034857005605,-2.4453971374868257,3.8935199377255403,17.599883360628546,4.745788450113879e-06,13.100695359700957,0.011318473789199916,44008060.162986904,0.009937778467055772,-1.9009672601561822,3.9601884654383683,-1.9009672601561822,19.1,-0.1281944853484096,0.8429556365549743,0.0,0.9532184650777537
192,153497415.74011979,0.005908161674102607,-2.451091345538485,3.903057866617319,17.684137839809132,4.7594728094605156e-06,13.087875934917843,0.011371596744897008,47876619.84662437,0.00995092703292027,-1.9028150209842096,3.962707439862973,-1.9028150209842096,19.2,-0.1281940100857821,0.8421339480720728,0.0,0.9522710225782905
193,166976406.9889247,0.0059217766537144915,-2.4568208342354727,3.9126683127958417,17.768310150446315,4.773209541554466e-06,13.075056557729502,0.011425158034085512,52080968.41481993,0.00996412666689105,-1.9046663569530022,3.9652453914058667,-1.9046663569530022,19.3,-0.12819353345210202,0.841312265689804,0.0,0.9513232685000331
194,181624093.4396248,0.005935448836112137,-2.462585927225933,3.9223519353750746,17.852400293151028,4.786998896476307e-06,13.0622372282733,0.01147916240429371,56649872.40807033,0.009977377781540548,-1.9065212783897014,3.9678025252159306,-1.9065212783897014,19.4,-0.12819305544211962,0.8404905894257504,0.0,0.9503752007759946
195,197540483.83239377,0.0059491786331577114,-2.468386951710236,3.93210940820161,17.93640826853599,4.800841126489724e-06,13.04941794668713,0.011533614690974456,61614529.45923271,0.009990680787223358,-1.9083797956610355,3.9703790432056905,-1.9083797956610355,19.5,-0.12819257605056023,0.8396689192975614,0.0,0.9494268173179801
196,214834029.06089985,0.005962966454683496,-2.474224235633181,3.941941414923932,18.020334077215665,4.814736483385877e-06,13.036598713109417,0.01158851981430307,67008770.864688426,0.010004036088188195,-1.910241919173501,3.9729751410553753,-1.910241919173501,19.6,-0.1281920952721235,0.8388472553229542,0.0,0.9484781160171761
197,233622324.78637964,0.0059768127104616025,-2.480098109049138,3.951848650318287,18.104177719806295,4.82868522136412e-06,13.023779527679112,0.011643882772750925,72869280.78829604,0.01001744408589601,-1.9121076593735626,3.9755910108667045,-1.9121076593735626,19.7,-0.1281916131014841,0.8380255975197138,0.0,0.9475290947447972
198,254032871.67213744,0.0059907178101059185,-2.486008903062845,3.961831819882378,18.187939196925914,4.842687596105298e-06,13.010960390535706,0.011699708642334114,79235833.4430291,0.010030905178856383,-1.9139770267478424,3.9782268410469523,-1.9139770267478424,19.8,-0.1281911295332913,0.8372039459056937,0.0,0.9465797513525804
199,276203897.89165616,0.006004682163549175,-2.491956950023959,3.9718916364636567,18.271618509194333,4.856743864112692e-06,12.99814130181922,0.011756002572332868,86151549.70220295,0.010044419763426923,-1.9158500318233067,3.980882817058153,-1.9158500318233067,19.9,-0.12819064456216844,0.8363823004988151,0.0,0.9456300836731834
200,300285248.933343,0.006018706180279198,-2.4979425830109676,3.982028820686775,18.35521565723318,4.8708542834704045e-06,12.985322261670218,0.011812769783417174,93663174.70759933,0.010057988232534433,-1.9177266851674646,3.983559120376946,-1.9177266851674646,20.0,-0.12819015818271337,0.8355606613170689,0.0,0.944680089520621
201,326439350.12356,0.00603279027105764,-2.5039661369326383,3.9922441016285175,18.438730641665856,4.885019113883414e-06,12.972503270229803,0.011870015565439719,101821378.16617993,0.01007161097854802,-1.919606997388561,3.9862559307966525,-1.919606997388561,20.1,-0.12818967038949802,0.8347390283785145,0.0,0.9437297666906781
202,354842247.71943575,0.006046934848096876,-2.5100279463464226,4.002538213088575,18.522163463117586,4.899238616154147e-06,12.959684327639625,0.0119277452769696,110681079.1612251,0.010085288393563756,-1.9214909791357717,3.9889734267672847,-1.9214909791357717,20.2,-0.12818918117706826,0.8339174017012811,0.0,0.9427791129611133
203,385684734.8861849,0.006061140324468039,-2.516128347761232,4.012911895493411,18.60551412221543,4.913513052488275e-06,12.946865434041879,0.011985964342009731,120301797.44827172,0.010099020868406526,-1.9233786410993947,3.991711784535336,-1.9233786410993947,20.3,-0.1281886905399436,0.8330957813035681,0.0,0.9418281260919791
204,419173569.37308085,0.006075407114698349,-2.5222676793485537,4.0233658958917635,18.68878261958823,4.927842687483402e-06,12.934046589579312,0.01204467825078262,130748033.36205988,0.01011280879361733,-1.925269994011061,3.9944711789401017,-1.925269994011061,20.4,-0.12818819847261773,0.8322741672036446,0.0,0.9408768038257597
205,455532790.24031276,0.006089735635186529,-2.528446279589172,4.03390096562291,18.771968955866694,4.942227786303495e-06,12.921227794395215,0.012103892558621846,142089678.628652,0.01012665256013221,-1.927165048643921,3.9972517840291744,-1.927165048643921,20.5,-0.1281877049695574,0.8314525594198499,0.0,0.9399251438877546
206,495005141.5690058,0.006104126304005413,-2.5346644889338057,4.044517865127757,18.85507313168335,4.956668615349903e-06,12.908409048633443,0.012163612886998212,154402460.55783102,0.010140552558939045,-1.9290638158128455,4.0000537726366625,-1.9290638158128455,20.6,-0.12818721002520278,0.8306309579705947,0.0,0.938973143986006
207,537853611.7115451,0.006118579542595162,-2.540922649073653,4.055217358571689,18.938095147672577,4.971165444011182e-06,12.895590352438404,0.012223844923774164,167768422.28592244,0.010154509183873981,-1.9309663063746378,4.002877318789703,-1.9309663063746378,20.7,-0.1281867136339677,0.8298093628743609,0.0,0.9380208018116007
208,584363097.3126932,0.006133095772218648,-2.5472211028166774,4.066000214286061,19.02103500447061,4.98571854149446e-06,12.882771705955069,0.012284594422696832,182276441.9492962,0.01016852282571697,-1.9328725312282171,4.005722592947723,-1.9328725312282171,20.8,-0.1281862157902384,0.8289877741497019,0.0,0.9370681150386397
209,634842202.057349,0.006147675419660466,-2.553560196204367,4.076867209659794,19.103892702715523,5.000328179900029e-06,12.869953109328963,0.012345867203951397,198022793.89515305,0.010182593881632758,-1.9347825013148436,4.008589769437114,-1.9347825013148436,20.9,-0.12818571648837462,0.8281661918152422,0.0,0.936115081324443
210,689625180.882319,0.006162318912429378,-2.559940275851097,4.087819125125223,19.186668243047283,5.014994632348216e-06,12.857134562706188,0.012407669156027454,215111755.28008878,0.010196722747187185,-1.9366962276183044,4.011479020214278,-1.9366962276183044,21.0,-0.12818521572270863,0.8273446158896798,0.0,0.9351616983094065
211,749074041.2310503,0.006177026681726931,-2.5663616916587095,4.098856749577745,19.269361626107717,5.029718173244649e-06,12.844316066233404,0.012470006235851202,233656261.66955364,0.010210909821248549,-1.9386137211651298,4.014390518633345,-1.9386137211651298,21.1,-0.1281847134875452,0.8265230463917838,0.0,0.9342079636172227
212,813580813.8369561,0.006191799161387198,-2.572824794420731,4.109980878686249,19.351972852540523,5.044499079414366e-06,12.831497620057851,0.012532884471582885,253778615.5342629,0.01022515550420648,-1.9405349930247957,4.01732443806156,-1.9405349930247957,21.2,-0.12818420977716177,0.8257014833403977,0.0,0.9332538748547308
213,883570006.4971935,0.0062066367883840574,-2.579329938081595,4.121192311727982,19.43450192299131,5.059337628407628e-06,12.818679224327337,0.012596309962222153,275611251.8442854,0.01023946019878727,-1.9424600543099346,4.020280952624504,-1.9424600543099346,21.3,-0.12818370458580788,0.824879926754437,0.0,0.9322994296120513
214,959501255.3501488,0.006221540004094385,-2.5858774795312445,4.132491856129474,19.51694883810756,5.0742341000467605e-06,12.805860879190249,0.012660288879196445,299297565.2895933,0.010253824312110091,-1.9443889161765406,4.023260238707496,-1.9443889161765406,21.4,-0.12818319790770527,0.8240583766528919,0.0,0.9313446254623264
215,1041872189.3018476,0.006236509251177694,-2.5924677772596167,4.143880327733154,19.59931359853867,5.089188775711082e-06,12.793042584795547,0.012724827468364598,324992804.0091807,0.010268248250513295,-1.9463215898241861,4.026262470797278,-1.9463215898241861,21.5,-0.12818268973704772,0.8232368330548256,0.0,0.9303894599619686
216,1131221524.4653556,0.006251544976851561,-2.599101192988495,4.155358547465953,19.681596204935953,5.104201937896655e-06,12.780224341292783,0.012789932051298553,352865035.0911566,0.01028273242493152,-1.948258086496226,4.0292878258838245,-1.948258086496226,21.6,-0.12818218006800058,0.8224152959793763,0.0,0.9294339306504117
217,1228132406.789256,0.006266647631185274,-2.6057780917108935,4.1669273441814445,19.76379665795261,5.11927387127243e-06,12.767406148832087,0.012855609025842322,383096187.5157025,0.01029727724805448,-1.9501984174800178,4.032336481091569,-1.9501984174800178,21.7,-0.12818166889470106,0.8215937654457566,0.0,0.9284780350502316
218,1333236022.463746,0.006281817669714984,-2.612498840632968,4.178587555049801,19.845914958243807,5.134404862364209e-06,12.754588007564179,0.01292186486974383,415883178.65358853,0.010311883138596527,-1.9521425941071295,4.035408617072186,-1.9521425941071295,21.8,-0.12818115621125778,0.8207722414732544,0.0,0.9275217706668814
219,1447215497.2129505,0.006297055550892782,-2.6192638108578565,4.190340024559002,19.927951106466608,5.1495951982281055e-06,12.74176991764037,0.012988706141594019,451439130.9072605,0.010326550517068564,-1.9540906277535581,4.038504414645766,-1.9540906277535581,21.9,-0.12818064201175042,0.8199507240812326,0.0,0.9265651349885651
220,1570810107.2183657,0.006312361735462335,-2.626073376008594,4.202185604609137,20.009905103280044,5.164845169176017e-06,12.728951879212564,0.013056139481506893,489994685.5922573,0.01034127980473134,-1.95604252983995,4.041624053957434,-1.95604252983995,22.0,-0.12818012629023023,0.8191292132891301,0.0,0.9256081254862946
221,1704819826.1788094,0.006327736689685258,-2.6329279137752124,4.214125155882242,20.091776949345082,5.180155066222873e-06,12.716133892433255,0.013124171612969214,531799421.7060447,0.010356071428857055,-1.9579983118318096,4.044767718627739,-1.9579983118318096,22.1,-0.12817960904071904,0.8183077091164619,0.0,0.9246507396138748
222,1850110234.9071498,0.006343180882909197,-2.6398278038641205,4.226159548305308,20.173566645324637,5.195525182122272e-06,12.703315957455553,0.013192809345471908,577123387.8227308,0.010370925818708012,-1.959957985239726,4.047935592518263,-1.959957985239726,22.2,-0.1281790902572096,0.81748621158282,0.0,0.9236929748075979
223,2007617821.902201,0.00635869478978403,-2.6467734307705295,4.238289659176838,20.255274191883604,5.210955812133454e-06,12.69049807443315,0.013262059576000025,626258755.9882709,0.010385843409131158,-1.961921561619593,4.0511278626480305,-1.961921561619593,22.3,-0.12817856993366544,0.8166647207078725,0.0,0.9227348284862766
224,2178355705.527561,0.006374278888267066,-2.653765182145818,4.250516373150855,20.336899589688826,5.2264472520190256e-06,12.677680243520356,0.013331929289196836,679521607.1751461,0.010400824637259744,-1.9638890525728245,4.054344716554697,-1.9638890525728245,22.4,-0.1281780480640202,0.8158432365113655,0.0,0.9217762980509691
225,2363419810.788147,0.006389933660236747,-2.6608034500537077,4.262840586834046,20.41844283940915,5.241999800422118e-06,12.664862464872085,0.013402425560514764,737253858.5919085,0.010415869943486623,-1.9658604697465862,4.057586342917942,-1.9658604697465862,22.5,-0.12817752464217805,0.8150217590131222,0.0,0.92081738088493
226,2563995536.2330112,0.006405659592537339,-2.667888629078675,4.275263205747206,20.49990394171539,5.257613756965724e-06,12.652044738643863,0.013473555558817891,799825343.9347907,0.010430979773133328,-1.9678358248340146,4.060852932973706,-1.9678358248340146,22.6,-0.12817699966201315,0.8142002882330439,0.0,0.9198580743535331
227,2781364949.242331,0.006421457176043059,-2.6750211179860606,4.287785141879551,20.58128289728036,5.273289423534318e-06,12.63922706499183,0.013545326545806606,867636058.5205543,0.010446154574886948,-1.969815129574442,4.064144679337045,-1.969815129574442,22.7,-0.12817647311736963,0.8133788241911108,0.0,0.918898375804129
228,3016914550.891664,0.0064373269051879,-2.6822013195344603,4.3004073201373725,20.66257970677888,5.289027103656413e-06,12.626409444072744,0.013617745879423613,941118582.1557696,0.010461394800003045,-1.9717983957536278,4.067461775155601,-1.9717983957536278,22.8,-0.12817594500206134,0.8125573669073815,0.0,0.9179382825658274
229,3272143654.7431397,0.006453269280361929,-2.689429640710804,4.313130673353045,20.74379437088778,5.304827102180039e-06,12.61359187604398,0.013690821014726075,1020740693.582765,0.010476700906166848,-1.9737856352039813,4.070804417327473,-1.9737856352039813,22.9,-0.1281754153098716,0.8117359164019936,0.0,0.9169777919494911
230,3548673427.3073535,0.006469284805261949,-2.6967064924466513,4.325956144706937,20.8249268902859,5.320689726705724e-06,12.600774361063541,0.013764559506698,1107008191.4018872,0.01049207335314767,-1.9757768598047991,4.074172802959109,-1.9757768598047991,23.0,-0.12817488403455338,0.8109144726951648,0.0,0.9160169012474421
231,3848256641.568048,0.00648537398939535,-2.7040322894941022,4.33888468700444,20.905977265654116,5.336615285583566e-06,12.58795689929005,0.013838969010794722,1200467937.5084186,0.010507512606828561,-1.9777720814824846,4.077567132579907,-1.9777720814824846,23.1,-0.12817435116982845,0.8100930358071923,0.0,0.9150556077334584
232,4172788198.8856893,0.0065015373448930585,-2.711407451135169,4.351917264586047,20.98694549767532,5.352604089826425e-06,12.575139490882766,0.013914057285251984,1301711140.3068945,0.010523019134000318,-1.979771312210794,4.080987605936981,-1.979771312210794,23.2,-0.12817381670938802,0.8092716057584537,0.0,0.9140939086625269
233,4524316478.811699,0.0065177753914902265,-2.718832400594743,4.365054850509229,21.067831587034465,5.368656452033852e-06,12.562322136001573,0.013989832193151107,1411376896.2816842,0.010538593410393333,-1.9817745640110584,4.084434428449596,-1.9817745640110584,23.3,-0.12817328064689187,0.8084501825694077,0.0,0.9131318012706913
234,4905055580.878182,0.006534088651401492,-2.7263075657362874,4.378298429856557,21.148635534418542,5.384772686361883e-06,12.549504834807001,0.014066301704025336,1530156009.9171252,0.010554235912337472,-1.9837818489524237,4.087907804473594,-1.9837818489524237,23.4,-0.12817274297596848,0.807628766260594,0.0,0.9121692827748921
235,5317398527.299231,0.006550477651026968,-2.7338333781049573,4.391648997400182,21.22935734051661,5.4009531093209066e-06,12.536687587460207,0.014143473895156883,1658795113.4811645,0.010569947119494634,-1.9857931791520904,4.0914079395373255,-1.9857931791520904,23.5,-0.12817220369021493,0.8068073568526337,0.0,0.9112063503729804
236,5763931500.75433,0.00656694292516139,-2.7414102749068423,4.405107559382187,21.30999700601979,5.417198038959468e-06,12.523870394123,0.014221356954156156,1798101109.8198884,0.010585727521609528,-1.9878085667755452,4.094935045620343,-1.9878085667755452,23.6,-0.12817166278319642,0.8059859543662298,0.0,0.910243001243336
237,6247449197.050008,0.0065834850110806425,-2.7490386969209686,4.418675132878679,21.390554531621266,5.433507795065887e-06,12.511053254957826,0.014299959180308248,1948945963.0663545,0.010601577608918202,-1.989828024036802,4.098489333561585,-1.989828024036802,23.7,-0.12817112024844624,0.8051645588221679,0.0,0.9092792325446653
238,6770971378.498947,0.006600104449608036,-2.7567190895092124,4.432352746296994,21.47102991801633,5.449882699815605e-06,12.498236170127784,0.014379288987312028,2112271864.0532572,0.010617497873843092,-1.9918515631986478,4.102071014380281,-1.9918515631986478,23.8,-0.12817057607946575,0.8043431702413163,0.0,0.908315041416066
239,7337760720.349636,0.006616801790203729,-2.7644519030521697,4.446141440370559,21.55142316590234,5.466323076898867e-06,12.485419139796624,0.014459354903517031,2289096799.245513,0.01063348881914293,-1.9938791965728766,4.1056803056805,-1.9938791965728766,23.9,-0.12817003026972384,0.8035217886446262,0.0,0.9073504249767828
240,7951342049.574652,0.006633577583896641,-2.7722375922273015,4.4600422658788945,21.631734275978765,5.48282925221611e-06,12.472602164128748,0.014540165575814301,2480520554.186296,0.010649550946494828,-1.9959109365205407,4.109317422679933,-1.9959109365205407,24.0,-0.1281694828126571,0.8027004140531327,0.0,0.9063853803260109
241,8615523082.817461,0.00665043238904018,-2.780076616556975,4.47405628680227,21.71196324894718,5.4994015531762475e-06,12.459785243289222,0.014621729770019371,2687731184.787972,0.010665684765712306,-1.9979467954521861,4.1129825853875746,-1.9979467954521861,24.1,-0.12816893370166918,0.8018790464879552,0.0,0.9054199045427606
242,9334416778.345499,0.006667366769246774,-2.7879694405774695,4.488184576832491,21.792110085511272,5.516040309868553e-06,12.446968377443767,0.014704056373381012,2912011992.3116803,0.010681890791376146,-1.9999867858281148,4.116676016040459,-1.9999867858281148,24.2,-0.12816838293013127,0.8010576859702966,0.0,0.9044539946856107
243,10112465425.499374,0.006684381293089297,-2.7959165335398874,4.502428223217228,21.872174786376867,5.532745853330937e-06,12.43415156675877,0.01478715439621872,3154749040.576228,0.010698169542313472,-2.0020309201586115,4.1203979385543805,-2.0020309201586115,24.3,-0.12816783049138097,0.8002363325214454,0.0,0.9034876477925239
244,10954466604.407303,0.006701476532994392,-2.803918369962032,4.5167883261417385,21.952157352251906,5.54951851762393e-06,12.421334811401286,0.014871032974426792,3417439256.8337936,0.010714521539787745,-2.004079211004216,4.124148577105101,-2.004079211004216,24.4,-0.1281672763787232,0.7994149861627748,0.0,0.9025208608808538
245,11865601158.700281,0.006718653069424285,-2.81197542917026,4.531265997427665,22.03205778384648,5.5663586380931735e-06,12.408518111539045,0.01495570137239889,3701699160.8602686,0.010730947314146404,-2.0061316709759502,4.127928161406295,-2.0061316709759502,24.5,-0.12816672058542888,0.7985936469157447,0.0,0.9015536309469766
246,12851463334.660593,0.006735911486624605,-2.820088194776783,4.545862360803925,22.11187608187283,5.5832665525161465e-06,12.395701467340444,0.015041168983366207,4009274270.1470633,0.010747447397970435,-2.0081883127355944,4.131736921281863,-2.0081883127355944,24.6,-0.12816616310473572,0.7977723148018998,0.0,0.9005859549661667
247,13918093251.721294,0.00675325237538234,-2.8282571569014814,4.560578553573055,22.191612247045352,5.600242600405813e-06,12.382884878974568,0.015127445332303556,4342049232.666331,0.010764022330439368,-2.0102491489959204,4.1355750900424235,-2.0102491489959204,24.7,-0.12816560392984724,0.7969509898428723,0.0,0.899617829892382
248,15072011881.564959,0.006770676330995454,-2.8364828099664137,4.575415725636862,22.271266280080624,5.617287123430013e-06,12.370068346611177,0.015214540078413023,4702058742.529743,0.010780672654044787,-2.0123141925209627,4.139442901914667,-2.0123141925209627,24.8,-0.12816504305393311,0.7961296720603809,0.0,0.8986492526581317
249,16320258726.29987,0.006788183955594465,-2.84476565340236,4.590375040410693,22.350838181697377,5.6344004653816435e-06,12.357251870420713,0.015302463016849826,5091499297.991067,0.010797398918246163,-2.0143834561262635,4.143340594879658,-2.0143834561262635,24.9,-0.12816448047012863,0.795308361476232,0.0,0.8976802201742983
250,17670432400.397194,0.006805775855981432,-2.853106192950094,4.605457674130488,22.430327952616548,5.6515829716153664e-06,12.344435450574313,0.015391224081200989,5512741865.6765375,0.010814201675981079,-2.0164569526791394,4.147268407934676,-2.0164569526791394,25.0,-0.12816391617153455,0.7944870581123193,0.0,0.8967107293298726
251,19130734336.30987,0.006823452645362795,-2.8615049392480474,4.620664815801621,22.50973559356125,5.668834990495044e-06,12.331619087243798,0.015480833344988572,5968345519.683053,0.010831081486377622,-2.0185346950989405,4.151226583219413,-2.0185346950989405,25.1,-0.12816335015121721,0.7936657619906253,0.0,0.8957407769918867
252,20710015850.05196,0.006841214942514786,-2.8699624084801387,4.635997669477377,22.58906110525681,5.686156871474405e-06,12.318802780601692,0.015571301024716537,6461072129.290385,0.010848038913378513,-2.020616696357303,4.155215364843044,-2.020616696357303,25.2,-0.12816278240220766,0.7928444731332213,0.0,0.8947703600051716
253,22417828820.559914,0.006859063372217299,-2.8784791218248733,4.6514574523817345,22.668304488430774,5.703548967352971e-06,12.305986530821214,0.01566263748206522,6993902174.509344,0.010865074526382789,-2.0227029694784284,4.159234999440432,-2.0227029694784284,25.3,-0.12816221291750246,0.7920231915622675,0.0,0.8937994751921776
254,24264480255.48416,0.0068769985659711125,-2.8870556064942794,4.667045395071553,22.747465743812885,5.7210116310941955e-06,12.293170338076282,0.015754853226158966,7570051774.564626,0.010882188901331576,-2.0247935275393285,4.16328573700732,-2.0247935275393285,25.4,-0.12816164169006197,0.7912019173000135,0.0,0.8928281193527517
255,26261091036.25534,0.006895021160297918,-2.895692395806598,4.682762743225272,22.82654487213514,5.738545220380016e-06,12.280354202541528,0.015847958916538268,8192991020.714947,0.01089938261796581,-2.026888383670115,4.167367828671377,-2.026888383670115,25.5,-0.12816106871281205,0.7903806503687998,0.0,0.8918562892638539
256,28419659156.923927,0.0069131317993840775,-2.904390027799046,4.698610755810685,22.905541874131764,5.756150092175826e-06,12.267538124392283,0.01594196536471402,8866463711.572996,0.010916656263959943,-2.028987551054239,4.171481529989948,-2.028987551054239,25.6,-0.1281604939786418,0.7895593907910563,0.0,0.8908839816794919
